 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       83163      100000       0          0     
   0.1       12613      100000      463       74054   
   0.2       12701      100000      443       73409   
   0.3       13054      100000      428       72405   
   0.4       13176      100000      477       72143   
   0.5       13084      100000      441       72311   
   0.6       13543      100000      471       71455   
   0.7       13435      100000      450       71247   
   0.8       14040      100000      469       69832   
   0.9       14311      100000      469       69123   
   1.0       14897      100000      467       67919   
   1.1       15525      100000      445       66683   
   1.2       15842      100000      420       65493   
   1.3       16649      100000      361       63918   
   1.4       16952      100000      328       63423   
   1.5       17306      100000      267       63661   
   1.6       17274      100000      172       64914   
   1.7       17156      100000      113       66910   
   1.8       16672      100000       56       69013   
   1.9       16338      100000       29       71660   
   2.0       15544      100000       13       74437   
   2.1       14594      100000       7        77074   
   2.2       13813      100000       6        79390   
   2.3       13241      100000       7        81013   
   2.4       12641      100000       5        82316   
   2.5       12017      100000       5        83335   
   2.6       11730      100000       4        84215   
   2.7       11485      100000       4        84641   
   2.8       11378      100000       5        84962   
   2.9       11357      100000       5        84654   
   3.0       11622      100000       4        84108   
   3.1       11997      100000       9        83474   
   3.2       12173      100000       5        83381   
   3.3       12087      100000       5        83491   
   3.4       12171      100000       5        83498   
   3.5       11796      100000       4        84079   
   3.6       11486      100000       4        84750   
   3.7       11506      100000       4        84632   
   3.8       11563      100000       4        84364   
   3.9       11790      100000       5        84308   
   4.0       11741      100000       4        84268   
   4.1       11556      100000       4        84566   
   4.2       11484      100000       4        84720   
   4.3       11429      100000       4        84805   
   4.4       11520      100000       4        84635   
   4.5       11659      100000       4        84446   
   4.6       11771      100000       4        84388   
   4.7       11525      100000       4        84683   
   4.8       11203      100000       4        84954   
   4.9       11167      100000       4        85254   
   5.0       11239      100000       4        85122   
   5.1       11225      100000       4        85070   
   5.2       11105      100000       4        85237   
   5.3       11272      100000       4        84978   
   5.4       11177      100000       4        85240   
   5.5       11242      100000       4        85270   
   5.6       11458      100000       4        84620   
   5.7       11587      100000       4        84302   
   5.8       11821      100000       4        84170   
   5.9       11992      100000       4        83868   
