 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       20678      100000      682       61846        0          0     
   0.2       20320      100000      517       63734        3         4314   
   0.3       19875      100000      429       64506        6         7913   
   0.4       19709      100000      388       65317        9        11213   
   0.5       19799      100000      374       65455        12       16138   
   0.6       19555      100000      335       65465        12       16349   
   0.7       19690      100000      341       65372        11       15243   
   0.8       19993      100000      347       64668        13       16766   
   0.9       19660      100000      347       65701        15       23980   
   1.0       19421      100000      302       65864        13       20411   
   1.1       19663      100000      314       65157        12       21077   
   1.2       19707      100000      338       65439        15       25268   
   1.3       19513      100000      292       65410        18       29200   
   1.4       19487      100000      305       66069        20       34969   
   1.5       19549      100000      319       65642        19       30189   
   1.6       19660      100000      287       65290        15       31714   
   1.7       19570      100000      299       65522        18       35011   
   1.8       19715      100000      292       64809        18       32181   
   1.9       19511      100000      269       65795        22       37940   
   2.0       19499      100000      286       65473        14       35029   
   2.1       19836      100000      292       64670        16       30116   
   2.2       19489      100000      296       65572        17       31102   
   2.3       19904      100000      295       64886        19       34716   
   2.4       19686      100000      287       65639        19       38293   
   2.5       19691      100000      272       64785        20       34584   
   2.6       19948      100000      307       65068        18       32355   
   2.7       19943      100000      307       64733        16       30862   
   2.8       19958      100000      288       64799        17       33508   
   2.9       19692      100000      257       64932        21       39499   
   3.0       19819      100000      256       65680        21       39654   
   3.1       19572      100000      271       65677        18       34991   
   3.2       19277      100000      259       65927        22       42952   
   3.3       19429      100000      261       65572        21       41211   
   3.4       19826      100000      278       65427        19       38276   
   3.5       19840      100000      278       64818        21       39929   
   3.6       19918      100000      285       64535        20       36929   
   3.7       19592      100000      257       65400        19       38994   
   3.8       19904      100000      269       64288        18       39948   
   3.9       19959      100000      267       64559        18       40310   
   4.0       19984      100000      284       64709        21       38792   
   4.1       19692      100000      289       65151        18       41493   
   4.2       19927      100000      260       64766        16       40456   
   4.3       19925      100000      273       64628        20       42619   
   4.4       20135      100000      254       64419        17       39942   
   4.5       20140      100000      268       65049        19       40553   
   4.6       19864      100000      267       64786        17       42810   
   4.7       19870      100000      260       64375        19       40466   
   4.8       20008      100000      277       63950        21       40544   
   4.9       19973      100000      293       64847        19       39106   
   5.0       20055      100000      262       64578        17       39866   
   5.1       19890      100000      282       65368        20       42058   
   5.2       20077      100000      280       64301        23       43730   
   5.3       20231      100000      299       63952        20       41168   
   5.4       20004      100000      301       64536        22       41173   
   5.5       20110      100000      298       64899        19       38760   
   5.6       20236      100000      291       63497        18       36990   
   5.7       20096      100000      290       64168        19       37625   
   5.8       20017      100000      297       64708        17       38083   
   5.9       19884      100000      292       64259        20       41043   
   6.0       19947      100000      298       64600        20       42300   
   6.1       20165      100000      290       64148        19       40663   
   6.2       20431      100000      267       63348        19       41133   
   6.3       20213      100000      297       63764        20       40574   
   6.4       19994      100000      294       63817        19       44211   
   6.5       19991      100000      308       64295        20       39645   
   6.6       20194      100000      286       63405        18       42896   
   6.7       20248      100000      309       63537        18       40639   
   6.8       20633      100000      280       62550        19       39942   
   6.9       20184      100000      274       63138        19       41419   
   7.0       20500      100000      278       63219        20       43769   
   7.1       20454      100000      281       63186        16       43712   
   7.2       20406      100000      296       63364        18       44175   
   7.3       20324      100000      293       63513        20       41988   
   7.4       20158      100000      296       64418        16       43266   
   7.5       20433      100000      273       63007        19       43289   
   7.6       20338      100000      279       63023        20       45634   
   7.7       20168      100000      287       64111        18       44118   
   7.8       20467      100000      277       63464        21       45027   
   7.9       20321      100000      274       63279        20       43478   
   8.0       20292      100000      260       63400        20       44375   
   8.1       20391      100000      281       63689        19       43401   
   8.2       20404      100000      258       63871        21       47227   
   8.3       20615      100000      264       63467        21       45592   
   8.4       20525      100000      265       63707        19       46590   
   8.5       20449      100000      289       63807        18       44503   
   8.6       20397      100000      247       63880        20       46943   
   8.7       20257      100000      259       63706        20       46498   
   8.8       20343      100000      249       63588        20       47226   
   8.9       20258      100000      261       63788        18       47754   
   9.0       20288      100000      245       64202        22       49133   
   9.1       20167      100000      257       64385        19       48432   
   9.2       20277      100000      245       64035        22       48505   
   9.3       20425      100000      229       63850        21       49370   
   9.4       20201      100000      238       63913        19       49190   
   9.5       20417      100000      238       63508        21       49384   
   9.6       20218      100000      234       63699        19       47079   
   9.7       20451      100000      236       63609        21       49845   
   9.8       20257      100000      245       63707        17       49918   
   9.9       20651      100000      248       63492        21       47744   
   10.0      20242      100000      235       64220        17       49671   
   10.1      20468      100000      233       63826        18       51776   
   10.2      20394      100000      238       64262        19       50646   
   10.3      20530      100000      227       63500        19       50797   
   10.4      20244      100000      230       64186        19       49966   
   10.5      20293      100000      227       63715        17       49672   
   10.6      20420      100000      241       63993        17       50269   
   10.7      20303      100000      218       63863        16       51242   
   10.8      20022      100000      215       64235        15       52243   
   10.9      20394      100000      237       63886        16       50387   
   11.0      20548      100000      222       63910        17       50571   
   11.1      20268      100000      235       63996        16       50345   
   11.2      20377      100000      224       63954        16       51359   
   11.3      20532      100000      245       63557        18       49257   
   11.4      20627      100000      227       63129        17       49662   
   11.5      20520      100000      217       63447        18       49223   
   11.6      20191      100000      230       64732        18       50471   
   11.7      20378      100000      221       63837        20       50482   
   11.8      20501      100000      220       63378        20       51079   
   11.9      20572      100000      212       63307        18       50524   
   12.0      20342      100000      221       63968        19       50012   
   12.1      20394      100000      219       63924        17       51106   
   12.2      20317      100000      228       64245        17       50200   
   12.3      20345      100000      243       63704        17       50735   
   12.4      20622      100000      234       63124        17       48799   
   12.5      20476      100000      256       63869        15       48921   
   12.6      20515      100000      243       63533        15       48667   
   12.7      20516      100000      236       63649        14       49850   
   12.8      20402      100000      233       63544        17       49592   
   12.9      20357      100000      226       63744        17       51353   
   13.0      20361      100000      234       64095        16       50172   
   13.1      20310      100000      223       63922        17       50145   
   13.2      20413      100000      249       64254        16       49908   
   13.3      20230      100000      251       64386        18       49639   
   13.4      20494      100000      224       63751        17       50725   
   13.5      20281      100000      234       63555        17       50944   
   13.6      20733      100000      210       62909        16       50532   
   13.7      20586      100000      222       63283        16       51379   
   13.8      20533      100000      203       63459        17       53484   
   13.9      20368      100000      208       63817        16       52690   
   14.0      20359      100000      204       63607        17       50730   
   14.1      20513      100000      224       63705        16       51075   
   14.2      20332      100000      242       64194        16       51875   
   14.3      20589      100000      221       63520        15       51783   
   14.4      20461      100000      218       63990        16       52352   
   14.5      20441      100000      214       63715        16       52405   
   14.6      20681      100000      240       63813        17       51513   
   14.7      20427      100000      208       64015        16       52241   
   14.8      20324      100000      231       64337        16       52347   
   14.9      20382      100000      217       63741        15       52838   
   15.0      20537      100000      206       63202        15       52889   
   15.1      20879      100000      227       63326        15       50637   
   15.2      20719      100000      222       63528        16       51902   
   15.3      20414      100000      231       64259        16       51231   
   15.4      20333      100000      210       64011        16       51804   
   15.5      20442      100000      218       63774        16       52285   
   15.6      20388      100000      215       63835        16       51852   
   15.7      20707      100000      239       63464        16       50964   
   15.8      20299      100000      227       63892        15       51269   
   15.9      20516      100000      238       63929        15       51321   
   16.0      20552      100000      248       63775        15       50945   
   16.1      20740      100000      249       63882        15       51119   
   16.2      20713      100000      240       63491        15       51331   
   16.3      20846      100000      236       63010        15       51022   
   16.4      20840      100000      244       63050        16       49950   
   16.5      20920      100000      245       62814        15       50743   
   16.6      20737      100000      252       62687        14       50279   
   16.7      20848      100000      227       62645        16       51196   
   16.8      20443      100000      261       63938        16       50785   
   16.9      20689      100000      244       63407        15       50196   
   17.0      20577      100000      220       63368        16       52260   
   17.1      20647      100000      250       63780        15       51697   
   17.2      20844      100000      220       62685        14       50613   
   17.3      20829      100000      213       62607        14       50982   
   17.4      21044      100000      239       62534        13       51014   
   17.5      21041      100000      221       62621        14       50988   
   17.6      20820      100000      233       62628        14       51461   
   17.7      20836      100000      240       62539        14       51434   
   17.8      20891      100000      211       62292        15       50280   
   17.9      21002      100000      228       62674        15       51750   
   18.0      20809      100000      229       62862        15       50706   
   18.1      20649      100000      216       62843        15       51823   
   18.2      20621      100000      196       62892        16       51975   
   18.3      20478      100000      236       63908        14       50821   
   18.4      20405      100000      233       64094        14       51724   
   18.5      20815      100000      210       62913        13       51308   
   18.6      21041      100000      224       62525        15       52009   
   18.7      20535      100000      230       63636        12       50310   
   18.8      20794      100000      214       62682        15       52773   
   18.9      20667      100000      219       63083        13       51764   
   19.0      20689      100000      224       63526        12       51298   
   19.1      20632      100000      223       63668        13       53278   
   19.2      20485      100000      212       64070        12       52615   
   19.3      20696      100000      203       63504        11       52059   
   19.4      20776      100000      225       63220        13       51500   
   19.5      20591      100000      208       63561        14       51964   
   19.6      20548      100000      233       63654        13       52202   
   19.7      20601      100000      209       63482        14       53204   
   19.8      20641      100000      201       63229        14       53378   
   19.9      20546      100000      221       63586        15       53004   
   20.0      20583      100000      225       63133        14       52057   
   20.1      20687      100000      219       63061        13       52323   
   20.2      20866      100000      219       62748        15       51761   
   20.3      20581      100000      215       63577        15       53999   
   20.4      20663      100000      233       63283        16       52892   
   20.5      20951      100000      235       63024        14       51731   
   20.6      20823      100000      231       62837        13       52425   
   20.7      20859      100000      229       63329        14       52679   
   20.8      20943      100000      224       62755        14       52281   
   20.9      20736      100000      224       62808        14       52739   
   21.0      20896      100000      224       62551        15       52496   
   21.1      20930      100000      221       62581        16       52209   
   21.2      20695      100000      219       62726        14       52866   
   21.3      20863      100000      211       63044        13       53177   
   21.4      20895      100000      207       63038        14       53627   
   21.5      20773      100000      220       63265        13       53584   
   21.6      20885      100000      207       63091        15       53900   
   21.7      20768      100000      215       63637        13       53936   
   21.8      20463      100000      204       63828        13       54125   
   21.9      20534      100000      204       63839        14       54231   
   22.0      20572      100000      194       63068        13       52964   
   22.1      20769      100000      204       63085        14       52807   
   22.2      20773      100000      199       63265        13       53323   
   22.3      20723      100000      202       63340        14       52944   
   22.4      20669      100000      181       63140        14       53871   
   22.5      20759      100000      211       63293        14       54000   
   22.6      20724      100000      222       63500        14       52910   
   22.7      20806      100000      199       63071        11       53120   
   22.8      20856      100000      193       63123        13       53612   
   22.9      20683      100000      210       63717        13       53725   
   23.0      21009      100000      223       63371        13       51612   
   23.1      20806      100000      209       63170        12       50759   
   23.2      20711      100000      204       63276        12       50711   
   23.3      20628      100000      205       63800        12       51074   
   23.4      20941      100000      208       62572        12       51231   
   23.5      20810      100000      214       62818        12       51102   
   23.6      20852      100000      220       62930        13       52182   
   23.7      20996      100000      211       62880        11       51955   
   23.8      20646      100000      214       62930        13       51402   
   23.9      20971      100000      226       63066        13       49911   
   24.0      20991      100000      241       63314        13       51264   
   24.1      20996      100000      215       62926        12       51092   
   24.2      20899      100000      222       63219        12       51278   
   24.3      20680      100000      231       63635        12       51711   
   24.4      20726      100000      215       62611        12       51383   
   24.5      20965      100000      216       62177        12       51300   
   24.6      20820      100000      243       63096        12       51477   
   24.7      21014      100000      233       62651        12       51169   
   24.8      20936      100000      216       62641        12       51278   
   24.9      20828      100000      222       62683        12       51877   
   25.0      20828      100000      237       63094        13       51814   
   25.1      20909      100000      216       63106        13       51937   
   25.2      20859      100000      218       62890        13       52179   
   25.3      20998      100000      217       62623        13       52148   
   25.4      20799      100000      206       62398        12       51984   
   25.5      20967      100000      227       62957        13       52016   
   25.6      20798      100000      221       62740        11       51915   
   25.7      20660      100000      217       62849        11       53074   
   25.8      21005      100000      209       62564        10       52793   
   25.9      21024      100000      202       62674        9        53011   
   26.0      20980      100000      186       62766        11       53277   
   26.1      20713      100000      199       63412        10       53477   
   26.2      20749      100000      199       63185        11       53367   
   26.3      20575      100000      208       63341        12       53339   
   26.4      21009      100000      210       63409        10       53334   
   26.5      20870      100000      180       62813        11       53297   
   26.6      20948      100000      181       62491        13       53853   
   26.7      20649      100000      206       63586        11       54064   
   26.8      20602      100000      210       63250        12       53854   
   26.9      20778      100000      187       63127        12       54302   
   27.0      20733      100000      200       63345        11       53737   
   27.1      20874      100000      195       62828        12       53805   
   27.2      20904      100000      192       62743        12       53678   
   27.3      20658      100000      202       63375        12       54347   
   27.4      20849      100000      203       63022        13       53815   
   27.5      20692      100000      216       63694        11       52912   
   27.6      20537      100000      207       63769        12       54168   
   27.7      20594      100000      206       64390        12       54211   
   27.8      20455      100000      221       64178        12       53956   
   27.9      20623      100000      218       63702        13       53603   
   28.0      20779      100000      206       63336        13       54198   
   28.1      21174      100000      202       62636        12       53899   
   28.2      20984      100000      201       62710        11       53635   
   28.3      21009      100000      197       62452        11       54324   
