 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       27925      100000      4167      64799       1992      50710       195       15699        37        4988        0          0          0          0          0          0          0          0          0          0     
   0.2       27775      100000      4111      65201       1963      51345       213       17027        32        4785        0          0          0          0          0          0          0          0          0          0     
   0.3       27816      100000      4167      65049       1972      50927       212       16934        45        5853        0          0          0          0          0          0          0          0          0          0     
   0.4       27812      100000      4067      64977       1952      51273       213       17962        52        7220        0          0          0          0          0          0          0          0          0          0     
   0.5       27709      100000      4082      65066       1925      51054       202       16911        47        6306        0          0          0          0          0          0          0          0          0          0     
   0.6       27739      100000      4112      65205       1981      51580       195       15760        41        5577        0          0          0          0          0          0          0          0          0          0     
   0.7       27722      100000      4071      65041       1936      51225       208       17919        54        7731        0          0          0          0          0          0          0          0          0          0     
   0.8       27754      100000      4048      64835       1967      51460       209       17110        43        6007        0          0          0          0          0          0          0          0          0          0     
   0.9       27900      100000      4167      65134       1988      51111       216       16859        34        4620        0          0          0          0          0          0          0          0          0          0     
   1.0       27676      100000      4066      65304       1937      51465       212       17583        49        6613        0          0          0          0          0          0          0          0          0          0     
   1.1       27783      100000      4098      65147       1976      51364       201       16637        41        5907        0          0          0          0          0          0          0          0          0          0     
   1.2       27452      100000      4134      65597       1962      51552       219       17660        41        5472        0          0          0          0          0          0          0          0          0          0     
   1.3       27886      100000      4121      65064       1953      51099       196       16322        43        6224        0          0          0          0          0          0          0          0          0          0     
   1.4       27705      100000      4099      65197       1971      51439       213       17350        46        6088        0          0          0          0          0          0          0          0          0          0     
   1.5       27817      100000      4177      65345       1972      51000       195       16243        36        5542        0          0          0          0          0          0          0          0          0          0     
   1.6       27726      100000      4168      65460       1959      51135       200       16637        43        5849        0          0          0          0          0          0          0          0          0          0     
   1.7       27699      100000      4027      65061       1943      51622       220       17807        42        5971        0          0          0          0          0          0          0          0          0          0     
   1.8       27773      100000      4141      65300       1936      51173       216       17647        46        6313        0          0          0          0          0          0          0          0          0          0     
   1.9       28023      100000      4067      64788       1906      50807       219       18054        45        6165        0          0          0          0          0          0          0          0          0          0     
   2.0       27625      100000      4046      65337       1965      51840       214       17351        43        5796        0          0          0          0          0          0          0          0          0          0     
   2.1       27702      100000      4111      65199       1982      51495       212       17122        41        5683        0          0          0          0          0          0          0          0          0          0     
   2.2       27768      100000      4006      65103       1954      51719       224       17553        35        4821        0          0          0          0          0          0          0          0          0          0     
   2.3       27530      100000      4086      65384       1954      51552       220       17360        39        5384        0          0          0          0          0          0          0          0          0          0     
   2.4       27978      100000      4051      64645       1956      51056       221       17679        38        5467        0          0          0          0          0          0          0          0          0          0     
   2.5       28005      100000      4109      64956       1942      51060       207       16990        43        6094        0          0          0          0          0          0          0          0          0          0     
   2.6       27804      100000      4148      65178       1951      51049       212       17124        44        6064        0          0          0          0          0          0          0          0          0          0     
   2.7       27744      100000      4080      65238       1974      51575       199       17043        52        7208        0          0          0          0          0          0          0          0          0          0     
   2.8       27609      100000      4023      65295       1933      51836       215       17900        49        6618        0          0          0          0          0          0          0          0          0          0     
   2.9       27911      100000      4183      64701       2012      50752       202       15943        44        5584        0          0          0          0          0          0          0          0          0          0     
