 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       93103      100000       0          0          0          0     
   0.1       27158      100000      835       35732        0          0     
   0.2       27288      100000      826       36392        0          0     
   0.3       27334      100000      803       36005        0          0     
   0.4       27086      100000      801       37137        0          0     
   0.5       27137      100000      830       36974        0          0     
   0.6       27185      100000      832       37012        0          0     
   0.7       26742      100000      839       38325        0          0     
   0.8       27008      100000      791       36159        0          0     
   0.9       27085      100000      832       36693        0          0     
   1.0       27123      100000      837       36872        0          0     
   1.1       26944      100000      818       36444        0          0     
   1.2       26941      100000      841       36799        0          0     
   1.3       27164      100000      856       37293        0          0     
   1.4       27204      100000      812       36192        0          0     
   1.5       27074      100000      821       35941        0          0     
   1.6       26923      100000      853       37064        0          0     
   1.7       26999      100000      827       36511        0          0     
   1.8       27354      100000      786       35508        0          0     
   1.9       27152      100000      812       37153        0          0     
   2.0       27002      100000      822       36581        0          0     
   2.1       26862      100000      837       36751        0          0     
   2.2       27037      100000      798       35747        0          0     
   2.3       27011      100000      831       37480        0          0     
   2.4       27102      100000      818       36612        0          0     
   2.5       26951      100000      844       36570        0          0     
   2.6       27045      100000      790       36449        0          0     
   2.7       26965      100000      832       36487        0          0     
   2.8       27012      100000      823       36760        0          0     
   2.9       26938      100000      814       37156        0          0     
   3.0       26903      100000      810       37265        0          0     
   3.1       27136      100000      821       36317        0          0     
   3.2       27049      100000      814       36670        0          0     
   3.3       26875      100000      807       37031        0          0     
   3.4       26572      100000      832       37392        0          0     
   3.5       26849      100000      846       38006        0          0     
   3.6       26884      100000      815       36281        0          0     
   3.7       27149      100000      797       36975        0          0     
   3.8       27119      100000      843       36731        0          0     
   3.9       26830      100000      827       37033        0          0     
   4.0       26944      100000      830       37011        0          0     
   4.1       27151      100000      850       36826        0          0     
   4.2       26995      100000      820       36644        0          0     
   4.3       27017      100000      850       37149        0          0     
   4.4       27185      100000      814       35758        0          0     
   4.5       27103      100000      824       36113        0          0     
   4.6       27149      100000      848       36250        0          0     
   4.7       27030      100000      830       36590        0          0     
   4.8       27026      100000      814       36731        0          0     
   4.9       27211      100000      825       36631        0          0     
   5.0       27200      100000      822       35830        0          0     
   5.1       26938      100000      828       37789        0          0     
   5.2       26944      100000      845       37113        0          0     
   5.3       27225      100000      823       36070        0          0     
   5.4       27061      100000      818       36969        0          0     
   5.5       27286      100000      812       35722        0          0     
   5.6       26972      100000      808       35770        0          0     
   5.7       27236      100000      805       36744        0          0     
   5.8       27168      100000      825       36129        0          0     
   5.9       27207      100000      853       36997        0          0     
   6.0       27196      100000      832       36176        0          0     
   6.1       26974      100000      805       36533        0          0     
   6.2       26990      100000      833       37135        0          0     
   6.3       27064      100000      815       36827        0          0     
   6.4       27043      100000      857       36709        0          0     
   6.5       27137      100000      807       37065        0          0     
   6.6       27195      100000      822       36848        0          0     
   6.7       27272      100000      820       36966        0          0     
   6.8       27203      100000      837       35530        0          0     
   6.9       27102      100000      826       36513        0          0     
   7.0       26986      100000      813       36611        0          0     
   7.1       26968      100000      797       36346        0          0     
   7.2       27166      100000      793       35222        0          0     
   7.3       27042      100000      834       37425        0          0     
   7.4       27007      100000      820       37222        0          0     
   7.5       27040      100000      835       36804        0          0     
   7.6       26853      100000      818       37109        0          0     
   7.7       27077      100000      785       36815        0          0     
   7.8       27115      100000      833       36789        0          0     
   7.9       27174      100000      844       36944        0          0     
   8.0       26941      100000      832       36724        0          0     
   8.1       26986      100000      829       36382        0          0     
   8.2       27172      100000      842       36847        0          0     
