 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       13373      100000      1493      83503       773       78858       227       68675       140       62587        42       42186        11       19177        1         5241        0          0          0          0     
   0.2       13516      100000      1647      83314       817       77997       218       66308       125       59908        40       41430        15       24186        0          0          0          0          0          0     
   0.3       13911      100000      1676      82595       829       77159       212       64877       128       59290        33       38812        13       25077        0          0          0          0          0          0     
   0.4       14093      100000      1722      82545       885       77208       183       63563       106       58480        33       41363        15       28839        0          0          0          0          0          0     
   0.5       14023      100000      1699      82567       828       76974       189       64934       102       58922        29       43321        18       35982        1         6831        0          0          0          0     
   0.6       14049      100000      1697      82731       806       77041       190       64777       109       59122        33       42635        15       29832        0          0          0          0          0          0     
   0.7       14412      100000      1713      82013       816       76279       184       63861       103       58363        35       44038        20       33035        0          0          0          0          0          0     
   0.8       14688      100000      1780      81836       907       76179       192       62131        96       55550        32       41926        20       34440        0          0          0          0          0          0     
   0.9       14976      100000      1786      81156       870       75310       177       61909        84       55702        28       43988        19       37607        0          0          0          0          0          0     
   1.0       15317      100000      1862      80872       948       74993       156       59600        82       54712        24       43801        16       38237        0          0          0          0          0          0     
   1.1       15680      100000      1958      80350       951       73921       172       59102        77       52509        21       41275        16       37199        1         5342        0          0          0          0     
   1.2       16094      100000      1948      79974       905       73189       153       58803        74       53255        23       43928        19       41071        0          0          0          0          0          0     
   1.3       16463      100000      1926      79211       917       72781       128       57781        61       53313        19       45698        19       45698        0          0          0          0          0          0     
   1.4       17126      100000      1978      78440       847       71162       115       57694        50       53346        19       47845        18       47224        2        10520        0          0          0          0     
   1.5       17148      100000      1811      78142       783       71527        96       58914        39       55127        18       51638        17       50883        4        22612        0          0          0          0     
   1.6       17270      100000      1747      78030       711       71411        70       60015        30       57289        17       54495        15       52833        4        24119        0          0          0          0     
   1.7       17305      100000      1676      77581       641       71039        52       60691        26       58933        16       57298        14       55653        4        28228        0          0          0          0     
   1.8       17578      100000      1559      77477       547       71010        35       62190        18       61038        16       60721        14       58896        4        30337        1        10082        0          0     
   1.9       17440      100000      1461      77657       456       71297        24       64117        15       63591        15       63591        13       61669        4        35517        2        20805        0          0     
   2.0       17221      100000      1267      77624       375       72006        17       66415        13       66133        13       66133        12       65390        4        43967        4        43967        0          0     
   2.1       16791      100000      1006      78001       247       73182        13       69719        13       69719        13       69719        12       68970        4        46842        4        46842        0          0     
   2.2       16267      100000      841       78850       169       74657        13       72495        13       72495        13       72495        12       71802        4        49212        4        49212        0          0     
   2.3       15840      100000      768       79618       122       75573        11       74120        11       74120        11       74120        9        72686        4        59913        4        59913        0          0     
   2.4       15374      100000      631       80132       120       77016        10       75486        10       75486        9        75312        8        74646        4        64654        4        64654        0          0     
   2.5       15088      100000      538       80413        74       77587        9        76685        9        76685        8        76298        7        75312        4        66549        4        66549        0          0     
   2.6       14514      100000      499       81263        78       78672        8        77697        8        77697        8        77697        7        77079        4        68456        4        68456        0          0     
   2.7       14235      100000      411       81728        53       79577        8        79010        8        79010        7        78535        7        78535        4        70230        4        70230        0          0     
   2.8       13636      100000      362       82611        39       80668        8        80302        8        80302        7        80102        7        80102        4        71920        4        71920        0          0     
   2.9       13229      100000      305       83289        28       81629        7        81385        7        81385        7        81385        7        81385        4        73227        4        73227        0          0     
   3.0       12838      100000      266       83671        32       82261        7        81949        7        81949        7        81949        6        80978        4        74154        4        74154        0          0     
   3.1       12691      100000      278       83898        33       82445        7        82106        7        82106        7        82106        6        81409        4        74776        4        74776        0          0     
   3.2       12890      100000      262       83757        22       82325        7        82119        7        82119        7        82119        6        81603        4        75242        4        75242        0          0     
   3.3       12872      100000      278       83802        33       82352        7        82058        7        82058        6        81855        6        81855        4        75632        4        75632        0          0     
   3.4       12903      100000      295       83762        28       82149        6        81863        6        81863        6        81863        6        81863        4        75809        4        75809        0          0     
   3.5       12920      100000      248       83633        21       82286        6        82112        6        82112        6        82112        6        82112        4        76160        4        76160        0          0     
   3.6       12666      100000      281       84096        21       82536        6        82342        6        82342        6        82342        6        82342        4        76734        4        76734        0          0     
   3.7       12707      100000      207       83888        17       82747        6        82617        6        82617        6        82617        6        82617        4        77271        4        77271        0          0     
   3.8       12644      100000      261       84100        29       82733        6        82473        6        82473        6        82473        6        82473        4        77497        4        77497        0          0     
   3.9       12635      100000      246       84232        23       82919        6        82709        6        82709        6        82709        6        82709        4        78039        4        78039        0          0     
   4.0       12476      100000      229       84313        36       83154        6        82807        6        82807        6        82807        6        82807        4        78357        4        78357        0          0     
   4.1       12605      100000      220       84211        12       82976        6        82905        6        82905        6        82905        6        82905        4        78619        4        78619        0          0     
   4.2       12606      100000      244       84197        21       82875        6        82701        6        82701        6        82701        6        82701        4        78686        4        78686        0          0     
   4.3       12426      100000      242       84368        24       83059        6        82853        6        82853        6        82853        6        82853        4        79094        4        79094        0          0     
   4.4       12505      100000      206       84341        17       83195        6        83062        6        83062        6        83062        6        83062        4        79649        4        79649        0          0     
   4.5       12317      100000      240       84569        20       83274        6        83108        6        83108        6        83108        6        83108        4        79973        4        79973        0          0     
   4.6       12564      100000      224       84299        18       83088        6        82923        6        82923        6        82923        6        82923        4        80060        4        80060        0          0     
   4.7       12493      100000      213       84232        25       83115        6        82867        6        82867        6        82867        5        81996        4        80491        4        80491        0          0     
   4.8       12524      100000      240       84183        20       82876        6        82695        6        82695        6        82695        5        82182        4        80791        4        80791        0          0     
   4.9       12495      100000      262       84198        32       82833        6        82478        6        82478        5        82284        5        82284        4        81215        4        81215        0          0     
   5.0       12692      100000      252       84076        31       82754        5        82443        5        82443        5        82443        4        81603        4        81603        4        81603        0          0     
