 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       16484      100000      675       64299        0          0     
   0.2       16712      100000      652       63988        2         2630   
   0.3       16595      100000      655       64051        5         6470   
   0.4       16798      100000      629       62963        3         4141   
   0.5       16688      100000      640       63823        3         4007   
   0.6       16829      100000      647       63627        4         5456   
   0.7       16824      100000      679       63346        5         6820   
   0.8       16606      100000      644       63534        7        11634   
   0.9       16808      100000      667       63570        8        11948   
   1.0       17123      100000      648       62761        5         7715   
   1.1       17438      100000      667       61294        6         9069   
   1.2       17493      100000      645       61825        6        10386   
   1.3       17547      100000      637       61247        5        11244   
   1.4       18003      100000      624       59938        5        13476   
   1.5       18138      100000      595       60575        5        16814   
   1.6       18698      100000      571       59437        6        21829   
   1.7       18912      100000      556       58016        5        22538   
   1.8       19093      100000      495       57875        5        26320   
   1.9       19303      100000      473       58109        5        30019   
   2.0       19729      100000      423       57222        5        33754   
   2.1       19869      100000      381       57554        5        37344   
   2.2       19967      100000      334       57615        5        40769   
   2.3       20360      100000      284       57900        5        44621   
   2.4       20186      100000      250       58609        5        48205   
   2.5       20260      100000      190       59080        5        51672   
   2.6       20382      100000      143       59927        5        55195   
   2.7       20048      100000      108       62150        5        58819   
   2.8       19875      100000       61       63677        4        61995   
   2.9       19116      100000       43       66112        4        65046   
   3.0       18670      100000       12       68450        3        68199   
   3.1       18036      100000       9        70868        3        70729   
   3.2       17407      100000       6        73186        3        73108   
   3.3       16734      100000       5        75038        3        74994   
   3.4       15913      100000       5        77128        3        77079   
   3.5       15009      100000       3        79024        3        79024   
   3.6       14244      100000       3        80469        3        80469   
   3.7       13763      100000       3        81470        3        81470   
   3.8       13360      100000       2        82205        2        82205   
   3.9       12986      100000       2        82917        2        82917   
   4.0       12595      100000       2        83517        2        83517   
   4.1       12612      100000       2        83629        2        83629   
   4.2       12615      100000       2        83620        2        83620   
   4.3       12600      100000       2        83479        2        83479   
   4.4       12701      100000       2        83232        2        83232   
   4.5       12788      100000       2        83039        2        83039   
   4.6       12761      100000       2        83017        2        83017   
   4.7       13163      100000       2        82827        2        82827   
   4.8       13166      100000       2        82572        2        82572   
   4.9       13270      100000       3        82446        3        82446   
   5.0       13014      100000       4        82697        3        82674   
   5.1       12959      100000       3        82999        3        82999   
   5.2       12922      100000       3        82979        3        82979   
   5.3       12809      100000       3        83166        3        83166   
   5.4       12626      100000       3        83416        3        83416   
   5.5       12768      100000       3        83314        3        83314   
   5.6       12764      100000       3        83228        3        83228   
   5.7       12906      100000       3        83169        3        83169   
   5.8       12795      100000       3        83108        3        83108   
   5.9       12894      100000       3        82994        3        82994   
   6.0       13014      100000       3        82929        3        82929   
   6.1       13128      100000       3        82555        3        82555   
   6.2       13259      100000       3        82495        3        82495   
   6.3       13297      100000       3        82234        3        82234   
   6.4       13432      100000       3        82044        3        82044   
   6.5       13741      100000       3        81722        3        81722   
   6.6       13804      100000       6        81204        3        81129   
   6.7       13861      100000       3        81237        2        80339   
   6.8       13734      100000       4        81287        2        80948   
   6.9       13662      100000       2        81568        2        81568   
   7.0       13444      100000       2        82103        2        82103   
   7.1       13201      100000       2        82543        2        82543   
   7.2       13075      100000       2        82738        2        82738   
   7.3       12950      100000       2        82985        2        82985   
   7.4       12672      100000       2        83456        2        83456   
   7.5       12522      100000       2        83734        2        83734   
   7.6       12411      100000       2        83960        2        83960   
   7.7       12270      100000       3        84082        2        84060   
   7.8       12231      100000       2        84258        2        84258   
   7.9       12203      100000       2        84293        2        84293   
   8.0       12427      100000       2        84060        2        84060   
   8.1       12448      100000       2        83991        1        83479   
   8.2       12547      100000       2        83959        1        83932   
   8.3       12135      100000       1        84152        1        84152   
   8.4       12096      100000       1        84547        1        84547   
   8.5       11884      100000       1        84949        1        84949   
   8.6       11758      100000       1        85153        1        85153   
   8.7       11812      100000       1        85142        1        85142   
   8.8       11669      100000       2        85131        1        85110   
   8.9       11648      100000       1        85140        1        85140   
   9.0       11547      100000       1        85324        1        85324   
   9.1       11826      100000       1        85039        1        85039   
   9.2       11760      100000       1        85096        1        85096   
   9.3       11634      100000       1        85109        1        85109   
   9.4       11737      100000       1        85089        1        85089   
