 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1       18243      100000      447       67560   
   0.2       17253      100000      282       70116   
   0.3       17168      100000      242       70547   
   0.4       16719      100000      193       71586   
   0.5       16769      100000      159       71435   
   0.6       16601      100000      149       71825   
   0.7       16731      100000      153       72234   
   0.8       16530      100000      175       72083   
   0.9       16453      100000      153       72578   
   1.0       16325      100000      132       72745   
   1.1       16425      100000      154       72360   
   1.2       16552      100000      140       71903   
   1.3       16597      100000      150       72252   
   1.4       16297      100000      139       72658   
   1.5       16424      100000      131       72529   
   1.6       16232      100000      136       73047   
   1.7       16237      100000      137       72779   
   1.8       16195      100000      154       72946   
   1.9       16257      100000      136       72715   
   2.0       16335      100000      152       73074   
   2.1       16244      100000      120       72489   
   2.2       16110      100000      134       72796   
   2.3       16383      100000      147       72729   
   2.4       16147      100000      116       73103   
   2.5       16375      100000      152       72836   
   2.6       16353      100000      126       72468   
   2.7       16386      100000      129       72310   
   2.8       16521      100000      144       72431   
   2.9       16315      100000      147       72730   
   3.0       16284      100000      143       72711   
   3.1       16382      100000      145       72483   
   3.2       16228      100000      136       72400   
   3.3       16322      100000      139       72199   
   3.4       16243      100000      144       72762   
   3.5       16373      100000      106       72742   
   3.6       16152      100000      107       73081   
   3.7       16192      100000      118       72862   
   3.8       16281      100000      138       72738   
   3.9       16335      100000      124       72798   
   4.0       16164      100000      139       72922   
   4.1       16323      100000      133       72100   
   4.2       16481      100000      147       72179   
   4.3       16502      100000      137       72035   
   4.4       16554      100000      144       72206   
   4.5       16297      100000      136       72785   
   4.6       15988      100000      133       73594   
   4.7       16231      100000      126       72963   
   4.8       16050      100000      133       73824   
   4.9       16016      100000      134       73581   
   5.0       16098      100000      106       73154   
   5.1       16328      100000      123       72664   
   5.2       16102      100000      138       72787   
   5.3       16522      100000      109       71936   
   5.4       16396      100000      114       72344   
   5.5       16329      100000      114       72289   
   5.6       16419      100000      128       72811   
   5.7       16362      100000      147       72423   
   5.8       16291      100000      147       72539   
   5.9       16322      100000      143       72871   
   6.0       16483      100000      129       72183   
   6.1       16646      100000      139       71916   
   6.2       16671      100000      123       71836   
   6.3       16528      100000      136       72564   
   6.4       16171      100000      133       73034   
   6.5       16385      100000      139       72556   
   6.6       16449      100000      132       72117   
   6.7       16248      100000      133       72958   
   6.8       16472      100000      136       72406   
   6.9       16566      100000      137       71957   
   7.0       16272      100000      116       72576   
   7.1       16512      100000      125       72020   
   7.2       16079      100000      133       72709   
   7.3       16370      100000      126       72295   
   7.4       16288      100000      128       72651   
   7.5       16391      100000      127       73030   
   7.6       16269      100000      131       72601   
   7.7       16352      100000      105       72729   
   7.8       16120      100000      101       72635   
   7.9       16221      100000      117       72989   
