 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       14603      100000      386       73294        13       20409   
   0.2       14492      100000      345       73383        17       24787   
   0.3       14485      100000      342       73245        20       29665   
   0.4       15012      100000      345       72186        16       29936   
   0.5       14963      100000      298       71777        18       35120   
   0.6       14922      100000      311       72006        17       34125   
   0.7       15091      100000      320       71521        19       36316   
   0.8       15100      100000      291       71202        19       37840   
   0.9       15246      100000      291       71418        16       40332   
   1.0       15591      100000      323       70229        19       37613   
   1.1       15513      100000      294       70733        16       39920   
   1.2       15392      100000      331       71069        17       38979   
   1.3       15733      100000      338       70083        16       34800   
   1.4       15794      100000      329       69717        17       35352   
   1.5       15811      100000      326       69989        18       38603   
   1.6       15913      100000      334       69661        20       42065   
   1.7       15975      100000      338       69641        18       39293   
   1.8       16262      100000      347       69659        20       38639   
   1.9       16091      100000      317       69371        19       43483   
   2.0       16379      100000      319       69039        22       43262   
   2.1       16490      100000      356       68561        16       39356   
   2.2       16772      100000      311       67500        19       40077   
   2.3       16764      100000      316       68163        18       41411   
   2.4       16922      100000      300       68069        19       43124   
   2.5       17088      100000      293       67890        20       46395   
   2.6       17111      100000      282       68264        20       46177   
   2.7       17263      100000      273       67344        18       45668   
   2.8       17202      100000      245       67152        19       46714   
   2.9       17396      100000      232       66712        18       48213   
   3.0       17566      100000      239       67043        15       47386   
   3.1       17293      100000      231       67520        16       48468   
   3.2       17350      100000      210       67613        15       50457   
   3.3       17569      100000      184       66960        15       52189   
   3.4       17537      100000      178       67559        16       55295   
   3.5       17533      100000      163       67824        18       57071   
   3.6       17444      100000      138       67799        16       57180   
   3.7       17463      100000      143       68195        15       58659   
   3.8       17529      100000      137       68605        15       59861   
   3.9       17339      100000      107       68742        14       61473   
   4.0       17475      100000      104       68674        14       61834   
   4.1       17564      100000       89       68889        15       64408   
   4.2       17442      100000       88       69453        15       65721   
   4.3       17129      100000       73       69586        15       67343   
   4.4       17050      100000       76       70646        13       66804   
   4.5       16824      100000       59       71659        14       69374   
   4.6       16709      100000       57       72255        13       69191   
   4.7       16610      100000       41       72483        13       70660   
   4.8       16402      100000       45       73211        14       71082   
   4.9       16404      100000       33       73179        13       71541   
   5.0       16285      100000       42       73652        12       72011   
   5.1       16203      100000       27       73700        12       72670   
   5.2       16232      100000       30       74018        11       72118   
   5.3       16007      100000       31       74412        12       72613   
   5.4       16001      100000       29       74658        10       72913   
   5.5       15854      100000       21       74780        10       73475   
   5.6       15825      100000       28       74967        10       73586   
   5.7       15766      100000       19       74905        9        73795   
   5.8       16020      100000       27       75077        10       74017   
   5.9       16111      100000       24       74848        10       73987   
   6.0       15809      100000       22       74839        10       74089   
   6.1       15973      100000       22       74927        11       74281   
   6.2       15968      100000       18       74723        8        74166   
   6.3       15891      100000       23       74999        9        74517   
   6.4       15701      100000       20       74779        10       74462   
   6.5       16056      100000       19       74526        9        74253   
   6.6       15955      100000       16       74648        10       74450   
   6.7       15821      100000       21       74754        10       74431   
   6.8       15855      100000       19       74794        10       74544   
   6.9       15783      100000       17       75378        9        75163   
   7.0       15949      100000       20       75193        10       74915   
   7.1       15609      100000       19       75756        9        75520   
   7.2       15474      100000       20       75984        10       75730   
   7.3       15509      100000       18       75839        10       75641   
   7.4       15531      100000       13       75872        10       75804   
   7.5       15742      100000       13       75576        9        75484   
   7.6       15691      100000       16       75592        10       75448   
   7.7       15641      100000       18       75577        11       75372   
   7.8       15759      100000       16       75698        10       75546   
   7.9       15585      100000       15       75826        10       75699   
   8.0       15724      100000       11       75888        10       75867   
   8.1       15629      100000       12       75973        10       75922   
   8.2       15609      100000       12       75990        10       75929   
   8.3       15474      100000       17       76005        10       75817   
   8.4       15736      100000       15       75699        10       75558   
   8.5       15717      100000       19       75383        9        75126   
   8.6       15769      100000       16       75509        9        75347   
   8.7       15548      100000       17       75747        11       75591   
   8.8       15625      100000       19       75827        10       75597   
   8.9       15596      100000       15       75703        9        75546   
   9.0       15624      100000       15       75953        9        75800   
   9.1       15491      100000       16       75804        10       75648   
   9.2       15548      100000       19       76033        10       75782   
   9.3       15630      100000       18       75779        10       75561   
   9.4       15632      100000       21       75713        10       75438   
   9.5       15666      100000       16       75692        11       75577   
   9.6       15907      100000       15       75742        10       75605   
   9.7       15756      100000       15       75710        9        75551   
   9.8       15734      100000       19       75704        10       75460   
   9.9       15540      100000       14       75946        9        75813   
   10.0      15506      100000       15       75867        9        75717   
   10.1      15678      100000       11       75672        10       75649   
   10.2      15750      100000       14       75587        10       75488   
   10.3      15604      100000       21       75680        8        75348   
   10.4      15781      100000       18       75739        10       75517   
   10.5      15731      100000       13       75598        9        75477   
   10.6      15863      100000       16       75736        10       75602   
   10.7      15474      100000       19       75974        10       75726   
   10.8      15648      100000       22       75729        9        74426   
   10.9      15898      100000       24       75611        9        74363   
   11.0      15812      100000       15       75370        9        74405   
   11.1      15767      100000       17       75383        8        74433   
   11.2      15639      100000       22       75418        8        74449   
   11.3      15823      100000       14       75332        9        74659   
   11.4      15880      100000       15       75397        8        74800   
   11.5      15603      100000       17       75679        8        75213   
   11.6      15784      100000       18       75441        8        75054   
   11.7      15875      100000       15       75440        8        75249   
   11.8      15569      100000       15       75761        8        75573   
   11.9      15700      100000       11       75632        8        75542   
   12.0      15704      100000       14       76108        8        75956   
   12.1      15484      100000       15       76214        8        76031   
   12.2      15453      100000       18       76322        8        76076   
   12.3      15420      100000       15       76289        8        76111   
   12.4      15547      100000       14       76097        8        75947   
   12.5      15383      100000       18       75862        8        75585   
   12.6      15860      100000       13       75497        9        75405   
   12.7      15501      100000       16       75873        8        75682   
   12.8      15648      100000       11       75842        7        75753   
   12.9      15691      100000       16       75789        8        75568   
   13.0      15554      100000       13       75916        8        75803   
   13.1      15598      100000       13       75770        7        74631   
   13.2      15713      100000       22       75913        7        74717   
   13.3      15381      100000       20       75905        7        74807   
   13.4      15782      100000       16       75586        7        74703   
   13.5      15692      100000       20       75577        7        74708   
