 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        7184      100000      136       85912   
   0.2        7748      100000      164       84440   
   0.3        8412      100000      234       82786   
   0.4        9206      100000      236       80612   
   0.5       10486      100000      276       77420   
   0.6       11572      100000      226       74937   
   0.7       11980      100000      166       74835   
   0.8       12203      100000      121       76077   
   0.9       12309      100000       62       76474   
   1.0       12101      100000       31       78117   
   1.1       11715      100000       18       79775   
   1.2       11163      100000       16       81471   
   1.3       11259      100000       22       81421   
   1.4       11284      100000       20       81350   
   1.5       11371      100000       25       81238   
   1.6       11368      100000       14       81468   
   1.7       11020      100000       13       82659   
   1.8       10954      100000       15       82797   
   1.9       10652      100000       12       83610   
   2.0       10361      100000       10       84245   
   2.1       10551      100000       14       84177   
   2.2       10207      100000       6        84986   
   2.3       10048      100000       5        85545   
   2.4        9453      100000       6        86811   
   2.5        9272      100000       5        87331   
   2.6        9244      100000       5        87156   
   2.7        9318      100000       7        86873   
   2.8        9603      100000       4        86479   
   2.9        9388      100000       3        86747   
   3.0        9324      100000       3        87071   
   3.1        9206      100000       3        87386   
   3.2        9188      100000       3        87506   
   3.3        8950      100000       3        87906   
   3.4        8814      100000       3        88269   
   3.5        8819      100000       3        88095   
   3.6        8900      100000       3        88021   
   3.7        8945      100000       4        87885   
   3.8        9106      100000       2        87605   
   3.9        8816      100000       3        88121   
   4.0        8543      100000       2        88688   
   4.1        8335      100000       2        89203   
   4.2        8085      100000       2        89433   
   4.3        8234      100000       2        89228   
   4.4        8264      100000       2        89203   
   4.5        8156      100000       2        89245   
   4.6        8194      100000       2        89213   
   4.7        8293      100000       2        89268   
   4.8        7994      100000       2        89822   
   4.9        7633      100000       2        90156   
   5.0        7936      100000       2        89836   
   5.1        7938      100000       2        89776   
   5.2        8124      100000       2        89429   
   5.3        8321      100000       2        88899   
   5.4        8321      100000       2        89205   
   5.5        8068      100000       3        89680   
   5.6        7888      100000       2        89912   
   5.7        7803      100000       2        89822   
   5.8        8002      100000       2        89652   
   5.9        8156      100000       2        89420   
   6.0        7996      100000       3        89638   
   6.1        8084      100000       3        89572   
   6.2        8064      100000       3        89442   
   6.3        8233      100000       3        89221   
   6.4        8382      100000       2        88940   
   6.5        8554      100000       3        88781   
   6.6        8510      100000       2        88879   
   6.7        8493      100000       2        88738   
   6.8        8576      100000       2        88828   
   6.9        8503      100000       2        88919   
   7.0        8214      100000       2        89294   
   7.1        8016      100000       2        89712   
   7.2        8000      100000       3        89808   
   7.3        8017      100000       2        89677   
   7.4        7832      100000       2        89868   
   7.5        7787      100000       2        90023   
   7.6        7952      100000       1        89784   
   7.7        7876      100000       3        89787   
   7.8        7831      100000       2        89886   
   7.9        7671      100000       2        90278   
   8.0        7555      100000       2        90519   
   8.1        7542      100000       2        90276   
   8.2        7565      100000       1        90254   
   8.3        7803      100000       1        89851   
   8.4        8178      100000       2        89241   
   8.5        8312      100000       2        89055   
