 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        7014      100000       54       87744   
   0.2        7424      100000       59       86851   
   0.3        7844      100000      110       85555   
   0.4        8116      100000      116       84998   
   0.5        8623      100000      127       83958   
   0.6        9088      100000      134       82422   
   0.7        9666      100000      160       81095   
   0.8       10085      100000      173       80449   
   0.9       10609      100000      147       79153   
   1.0       10870      100000      144       78982   
   1.1       11383      100000      138       78217   
   1.2       11432      100000       99       78444   
   1.3       11366      100000       65       79042   
   1.4       11350      100000       52       79769   
   1.5       11226      100000       46       80796   
   1.6       10940      100000       46       81384   
   1.7       10778      100000       32       81780   
   1.8       10753      100000       30       82516   
   1.9       10704      100000       19       83290   
   2.0       10405      100000       16       83918   
   2.1       10264      100000       17       84123   
   2.2       10139      100000       16       84637   
   2.3       10230      100000       18       84634   
   2.4       10149      100000       15       84406   
   2.5       10328      100000       17       84147   
   2.6       10353      100000       12       84072   
   2.7       10215      100000       12       84305   
   2.8       10395      100000       11       84114   
   2.9       10243      100000       11       84265   
   3.0       10160      100000       13       84469   
   3.1       10213      100000       10       84591   
   3.2       10086      100000       12       84948   
   3.3        9945      100000       14       85387   
   3.4       10043      100000       10       85568   
   3.5        9757      100000       9        85609   
   3.6        9834      100000       11       85514   
   3.7        9755      100000       12       85612   
   3.8        9878      100000       15       85700   
   3.9        9777      100000       11       85385   
   4.0        9803      100000       9        85517   
   4.1        9767      100000       8        85762   
   4.2        9796      100000       9        85757   
   4.3        9737      100000       9        85686   
   4.4        9906      100000       11       85416   
   4.5       10012      100000       13       85231   
   4.6       10238      100000       9        84629   
   4.7       10103      100000       10       84688   
   4.8       10257      100000       10       84690   
   4.9       10148      100000       8        84826   
   5.0       10235      100000       9        85018   
   5.1        9981      100000       11       85151   
   5.2       10046      100000       8        85337   
   5.3        9840      100000       9        85569   
   5.4        9828      100000       7        85712   
   5.5        9684      100000       8        85857   
   5.6        9708      100000       7        85980   
   5.7        9699      100000       7        86224   
   5.8        9573      100000       8        86144   
   5.9        9678      100000       6        86043   
   6.0        9516      100000       9        86129   
   6.1        9735      100000       8        85800   
   6.2        9912      100000       5        85540   
   6.3        9979      100000       7        85359   
   6.4       10068      100000       8        84963   
   6.5       10184      100000       8        84958   
   6.6       10167      100000       7        84797   
   6.7       10240      100000       9        84863   
   6.8       10143      100000       8        85073   
   6.9       10031      100000       9        85191   
   7.0       10052      100000       11       85317   
   7.1        9989      100000       11       85439   
   7.2       10089      100000       8        85224   
   7.3       10055      100000       10       85093   
   7.4       10116      100000       9        84875   
   7.5       10248      100000       8        84981   
   7.6       10144      100000       6        85241   
   7.7       10003      100000       9        85551   
   7.8        9778      100000       7        85888   
   7.9        9858      100000       8        85705   
   8.0        9772      100000       6        86144   
   8.1        9695      100000       7        86218   
   8.2        9642      100000       6        86145   
   8.3        9642      100000       6        86078   
   8.4        9719      100000       9        86171   
   8.5        9678      100000       6        85973   
   8.6        9835      100000       8        85884   
   8.7        9754      100000       6        85876   
   8.8        9816      100000       5        85796   
   8.9        9828      100000       5        85832   
   9.0        9875      100000       7        85921   
   9.1        9958      100000       6        85668   
   9.2        9882      100000       6        85800   
   9.3        9645      100000       5        86063   
   9.4        9725      100000       5        86076   
   9.5        9820      100000       7        85796   
   9.6        9834      100000       8        85809   
   9.7        9740      100000       7        85797   
   9.8       10061      100000       9        85360   
   9.9       10008      100000       10       85483   
   10.0       9906      100000       6        85595   
   10.1      10107      100000       7        85588   
   10.2       9914      100000       7        85555   
   10.3       9781      100000       6        85890   
   10.4       9810      100000       5        85896   
   10.5       9904      100000       6        85724   
   10.6       9771      100000       7        85976   
   10.7       9764      100000       8        86259   
   10.8       9576      100000       7        86327   
   10.9       9639      100000       6        86349   
   11.0       9653      100000       7        86286   
   11.1       9710      100000       5        86163   
   11.2       9876      100000       9        85952   
   11.3       9814      100000       6        86006   
   11.4       9661      100000       6        86045   
   11.5       9808      100000       7        85893   
   11.6       9795      100000       6        85979   
   11.7       9665      100000       8        86030   
   11.8       9808      100000       7        86029   
   11.9       9763      100000       7        85878   
   12.0       9777      100000       7        86102   
   12.1       9761      100000       11       86186   
