 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       75962      100000       0          0          0          0     
   0.1       10250      100000      147       82300        8        67637   
   0.2       10330      100000      147       81838        4        64987   
   0.3       10787      100000      162       80065        9        66619   
   0.4       10925      100000      167       79763        17       64667   
   0.5       11194      100000      146       79521        7        63749   
   0.6       11402      100000      198       78736        20       63089   
   0.7       11439      100000      186       78557        15       64261   
   0.8       11743      100000      175       78440        12       63678   
   0.9       11849      100000      204       78099        14       64751   
   1.0       12054      100000      208       77461        11       61808   
   1.1       12324      100000      181       76581        19       65609   
   1.2       12434      100000      211       76436        12       59647   
   1.3       12750      100000      198       75533        17       61074   
   1.4       12901      100000      204       75524        16       60974   
   1.5       12933      100000      191       75429        20       66375   
   1.6       13472      100000      182       74628        15       64186   
   1.7       13633      100000      201       74182        19       62341   
   1.8       13705      100000      184       74161        16       63647   
   1.9       13825      100000      147       73887        15       63249   
   2.0       14100      100000      148       73409        17       64663   
   2.1       14305      100000      128       73392        17       64632   
   2.2       14140      100000      106       73823        18       68024   
   2.3       13950      100000       95       74669        16       67396   
   2.4       14172      100000       83       75206        17       69589   
   2.5       13848      100000       71       75781        16       70953   
   2.6       13571      100000       65       76238        14       72126   
   2.7       13578      100000       49       76882        14       73501   
   2.8       13463      100000       54       77230        15       73374   
   2.9       13659      100000       52       77216        15       73954   
   3.0       13466      100000       43       77543        14       74852   
   3.1       13426      100000       35       78235        14       75971   
   3.2       13126      100000       35       78797        11       76653   
   3.3       13136      100000       27       78964        11       77817   
   3.4       12887      100000       26       79337        12       78044   
   3.5       13113      100000       27       79411        12       77674   
   3.6       12854      100000       26       79606        12       78218   
   3.7       12885      100000       23       79659        12       78535   
   3.8       12866      100000       23       80094        11       78054   
   3.9       12781      100000       24       80070        9        77903   
   4.0       12685      100000       17       80328        8        78466   
   4.1       12656      100000       13       80221        8        78561   
   4.2       12763      100000       21       80365        9        78602   
   4.3       12761      100000       17       80296        9        78753   
   4.4       12608      100000       18       80454        9        79060   
   4.5       12766      100000       16       80184        7        78913   
   4.6       12867      100000       17       79953        8        79405   
   4.7       12578      100000       17       80225        7        79347   
   4.8       12828      100000       17       80114        7        79459   
   4.9       12930      100000       14       79872        7        79427   
   5.0       12885      100000       15       79588        9        79341   
   5.1       12943      100000       13       79638        7        79453   
   5.2       12916      100000       14       79862        7        79678   
   5.3       13001      100000       14       79965        7        78835   
   5.4       12852      100000       15       80144        7        79046   
   5.5       12938      100000       16       80239        7        79272   
   5.6       12635      100000       15       80695        7        79828   
   5.7       12795      100000       14       80328        6        79474   
   5.8       12728      100000       13       80296        8        79572   
   5.9       12864      100000       14       79915        7        79349   
   6.0       12926      100000       17       79914        8        79407   
   6.1       13017      100000       14       79679        8        79457   
   6.2       12895      100000       15       79724        7        79495   
   6.3       13002      100000       16       79722        8        79495   
   6.4       12908      100000       11       79805        7        79700   
   6.5       12756      100000       14       79931        8        79763   
   6.6       12842      100000       11       80082        6        79952   
   6.7       12757      100000       11       80477        7        80353   
   6.8       12630      100000       15       80683        7        80488   
   6.9       12557      100000       9        80924        6        80854   
   7.0       12724      100000       11       80714        6        80573   
   7.1       12549      100000       12       80687        5        80507   
   7.2       12754      100000       9        80738        5        80640   
   7.3       12658      100000       12       81005        5        80807   
   7.4       12702      100000       5        80734        5        80734   
   7.5       12652      100000       14       80991        6        80781   
   7.6       12566      100000       9        80934        5        80838   
   7.7       12527      100000       10       81095        7        81028   
   7.8       12481      100000       7        81089        6        81064   
   7.9       12461      100000       7        81218        6        81194   
   8.0       12351      100000       9        81337        6        81096   
   8.1       12529      100000       11       81253        7        81155   
   8.2       12507      100000       10       81037        7        80966   
   8.3       12550      100000       9        81007        7        80961   
   8.4       12562      100000       13       81078        7        80934   
   8.5       12398      100000       7        81330        6        81307   
   8.6       12299      100000       13       81463        7        81327   
   8.7       12589      100000       11       81035        7        80920   
   8.8       12526      100000       9        80884        6        79855   
   8.9       12610      100000       10       80653        5        79651   
   9.0       12686      100000       10       80516        5        79582   
   9.1       12800      100000       8        80308        6        79549   
   9.2       12828      100000       11       80276        6        79537   
   9.3       12803      100000       15       80841        6        80032   
   9.4       12641      100000       13       80888        6        80164   
   9.5       12715      100000       11       80967        6        80463   
   9.6       12717      100000       16       81115        6        80571   
   9.7       12515      100000       12       80979        6        79872   
   9.8       12522      100000       12       81021        6        80855   
   9.9       12627      100000       15       81145        6        80096   
   10.0      12578      100000       15       81105        6        80125   
   10.1      12534      100000       13       80696        6        79793   
   10.2      12820      100000       13       80563        6        79780   
   10.3      12740      100000       10       80648        6        80056   
   10.4      12678      100000       12       80707        6        80170   
   10.5      12817      100000       9        80726        4        80310   
   10.6      12776      100000       7        80434        4        80153   
   10.7      12708      100000       10       80636        4        80368   
   10.8      12652      100000       12       80903        4        80645   
   10.9      12622      100000       9        80918        4        80778   
   11.0      12637      100000       5        81036        4        81005   
   11.1      12513      100000       7        81233        4        81158   
   11.2      12479      100000       8        81377        4        81282   
   11.3      12393      100000       8        81642        4        81544   
   11.4      12486      100000       7        81559        4        81487   
   11.5      12437      100000       5        81432        4        81397   
   11.6      12464      100000       7        81418        4        81340   
   11.7      12639      100000       9        81141        4        81022   
   11.8      12637      100000       8        81237        4        81125   
   11.9      12695      100000       5        81036        4        80998   
   12.0      12429      100000       8        81241        4        81149   
   12.1      12365      100000       6        81426        4        81366   
   12.2      12518      100000       7        81637        4        81565   
   12.3      12451      100000       7        81626        4        81549   
   12.4      12454      100000       6        81725        4        81676   
   12.5      12468      100000       7        81514        4        81427   
