 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       22151      100000      855       51983   
   0.2       21792      100000      826       51989   
   0.3       21833      100000      824       52122   
   0.4       21947      100000      771       51359   
   0.5       21785      100000      809       52458   
   0.6       22103      100000      775       51307   
   0.7       21945      100000      750       51950   
   0.8       21873      100000      801       51859   
   0.9       21689      100000      790       52389   
   1.0       22027      100000      770       51634   
   1.1       21804      100000      803       51376   
   1.2       21958      100000      767       51727   
   1.3       21868      100000      771       51714   
   1.4       21968      100000      769       52137   
   1.5       21912      100000      757       51398   
   1.6       21861      100000      779       51974   
   1.7       21599      100000      807       52657   
   1.8       21982      100000      746       51248   
   1.9       21962      100000      786       52129   
   2.0       21502      100000      772       52968   
   2.1       21822      100000      753       51745   
   2.2       21685      100000      798       52475   
   2.3       22137      100000      769       51132   
   2.4       21884      100000      730       51202   
   2.5       21994      100000      758       51974   
   2.6       21837      100000      806       51745   
   2.7       21969      100000      807       51886   
   2.8       22071      100000      760       51841   
   2.9       21920      100000      793       51966   
   3.0       21886      100000      741       51753   
   3.1       21763      100000      754       51967   
   3.2       22288      100000      777       50580   
   3.3       21920      100000      790       51470   
   3.4       21989      100000      746       51562   
   3.5       22062      100000      746       51679   
   3.6       21939      100000      799       52172   
   3.7       22337      100000      746       50361   
   3.8       22222      100000      755       50858   
   3.9       22443      100000      782       50574   
   4.0       22334      100000      737       50681   
   4.1       22251      100000      731       50652   
   4.2       22213      100000      714       50993   
   4.3       22563      100000      704       50781   
   4.4       22605      100000      695       50416   
   4.5       22737      100000      676       49949   
   4.6       22762      100000      668       50327   
   4.7       23239      100000      629       49011   
   4.8       22967      100000      630       49856   
   4.9       23593      100000      585       48232   
   5.0       23416      100000      580       48607   
   5.1       23531      100000      573       48023   
   5.2       23550      100000      584       47883   
   5.3       23740      100000      581       48033   
   5.4       24155      100000      538       47449   
   5.5       23889      100000      497       48231   
   5.6       24144      100000      506       47516   
   5.7       24404      100000      485       47377   
   5.8       24384      100000      466       47459   
   5.9       24841      100000      399       46840   
   6.0       24748      100000      403       47057   
   6.1       24915      100000      350       46749   
   6.2       24788      100000      335       47385   
   6.3       24678      100000      304       48586   
   6.4       24777      100000      233       47579   
   6.5       24794      100000      229       48403   
   6.6       24879      100000      200       49200   
   6.7       24969      100000      157       49711   
   6.8       24860      100000      128       50513   
   6.9       24460      100000      145       52599   
   7.0       24485      100000      109       53191   
   7.1       24192      100000       71       54043   
   7.2       23893      100000       63       55519   
   7.3       23687      100000       59       57115   
   7.4       23502      100000       34       58027   
   7.5       23092      100000       34       59630   
   7.6       22823      100000       21       61064   
   7.7       22498      100000       14       62409   
   7.8       21879      100000       16       64134   
   7.9       21433      100000       6        65332   
   8.0       21184      100000       2        66656   
   8.1       20593      100000       4        68212   
   8.2       19932      100000       3        69563   
   8.3       19763      100000       1        70820   
   8.4       19020      100000       1        72093   
   8.5       18591      100000       1        73407   
   8.6       18039      100000       2        74570   
   8.7       17521      100000       1        75540   
   8.8       17008      100000       1        76618   
   8.9       16615      100000       1        77479   
   9.0       16231      100000       1        78300   
   9.1       15670      100000       1        79117   
   9.2       15454      100000       1        79650   
   9.3       15163      100000       1        80163   
   9.4       14978      100000       1        80558   
   9.5       14486      100000       1        81011   
   9.6       14530      100000       1        81360   
   9.7       14370      100000       1        81692   
   9.8       14066      100000       1        81938   
   9.9       13974      100000       1        82181   
   10.0      13906      100000       1        82360   
   10.1      13822      100000       1        82301   
   10.2      13722      100000       1        82422   
   10.3      13734      100000       1        82574   
   10.4      13809      100000       1        82658   
   10.5      13772      100000       1        82554   
   10.6      13773      100000       1        82466   
   10.7      13775      100000       1        82378   
   10.8      13844      100000       1        82357   
   10.9      13990      100000       1        82334   
   11.0      13987      100000       1        82029   
   11.1      14024      100000       1        82137   
   11.2      13876      100000       1        82232   
   11.3      14013      100000       1        82071   
   11.4      14083      100000       1        82096   
   11.5      14090      100000       1        82002   
   11.6      14226      100000       1        81754   
   11.7      14140      100000       1        81774   
   11.8      14198      100000       1        81864   
   11.9      14113      100000       1        81657   
   12.0      14325      100000       1        81606   
   12.1      14266      100000       1        81753   
   12.2      14290      100000       1        81719   
   12.3      14095      100000       1        81935   
   12.4      14065      100000       1        81990   
   12.5      14088      100000       1        81893   
   12.6      14282      100000       1        81668   
   12.7      14193      100000       1        81740   
   12.8      14085      100000       1        81933   
   12.9      14236      100000       1        81787   
   13.0      14237      100000       1        81839   
   13.1      14114      100000       1        81964   
   13.2      14160      100000       1        82035   
   13.3      14112      100000       1        82042   
   13.4      13991      100000       1        82137   
   13.5      14115      100000       1        81962   
   13.6      14166      100000       1        81840   
   13.7      14344      100000       1        81663   
   13.8      14154      100000       1        81708   
   13.9      14328      100000       1        81541   
   14.0      14469      100000       1        81413   
   14.1      14385      100000       1        81619   
   14.2      14204      100000       1        81756   
   14.3      14018      100000       1        82095   
   14.4      13898      100000       1        82354   
   14.5      13734      100000       1        82506   
   14.6      13819      100000       1        82441   
   14.7      13932      100000       1        81954   
   14.8      14158      100000       1        81780   
   14.9      14289      100000       1        81720   
   15.0      14193      100000       1        81680   
   15.1      14446      100000       1        81526   
   15.2      14448      100000       1        81383   
   15.3      14509      100000       1        81219   
   15.4      14604      100000       1        81083   
   15.5      14605      100000       1        81183   
   15.6      14452      100000       1        81368   
   15.7      14469      100000       1        81425   
   15.8      14308      100000       1        81465   
   15.9      14443      100000       1        81591   
