 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1        8748      100000       51       85985        1        82967   
   0.2        9205      100000       44       85072        1        83431   
   0.3        9315      100000       48       84637        1        81809   
   0.4        9767      100000       60       83938        1        80571   
   0.5        9659      100000       67       83954        2        80280   
   0.6        9687      100000       64       83787        2        79393   
   0.7        9977      100000       85       83482        1        77930   
   0.8        9946      100000       69       82888        1        76684   
   0.9       10009      100000       82       83071        2        77630   
   1.0       10057      100000       77       82989        1        77641   
   1.1       10093      100000       86       82545        4        76310   
   1.2       10176      100000       77       82613        3        78135   
   1.3       10096      100000       68       82843        1        79556   
   1.4       10450      100000       75       81804        1        78596   
   1.5       10357      100000       68       82605        3        79482   
   1.6       10611      100000       83       82341        2        78476   
   1.7       10658      100000       78       82074        1        77731   
   1.8       10673      100000       77       82025        2        76237   
   1.9       10636      100000       77       81452        4        77270   
   2.0       10999      100000       73       81365        3        77146   
   2.1       10623      100000       76       81596        4        77548   
   2.2       10880      100000       81       81087        4        75968   
   2.3       10811      100000       93       81692        6        76194   
   2.4       11135      100000       80       80753        6        75639   
   2.5       11224      100000       81       80896        6        76470   
   2.6       11213      100000       84       80808        2        76443   
   2.7       11257      100000       81       80164        5        75745   
   2.8       11425      100000       93       80329        3        75519   
   2.9       11660      100000       95       80113        4        74339   
   3.0       11361      100000       98       80709        5        76430   
   3.1       11376      100000       93       80376        1        74845   
   3.2       11463      100000      108       80696        6        75667   
   3.3       11588      100000       88       80022        2        76113   
   3.4       11653      100000       77       79914        2        75818   
   3.5       11581      100000       93       80428        3        75154   
   3.6       11506      100000       72       80257        1        76899   
   3.7       11650      100000       78       79937        3        75819   
   3.8       11620      100000       80       80293        3        77271   
   3.9       11676      100000       79       80066        2        75413   
   4.0       11836      100000       83       79586        1        75691   
   4.1       11796      100000       69       79276        3        75530   
   4.2       11835      100000       74       79385        2        76004   
   4.3       11788      100000       82       79602        6        75615   
   4.4       11883      100000       67       79189        4        76421   
   4.5       11740      100000       91       79660        8        76291   
   4.6       11968      100000       78       79480        5        75909   
   4.7       11850      100000       69       79341        6        75936   
   4.8       12151      100000       72       79077        6        75730   
   4.9       12124      100000       62       79099        5        76435   
   5.0       11927      100000       86       79140        6        75488   
   5.1       11899      100000       86       79585        4        75341   
   5.2       12026      100000       68       79351        5        76404   
   5.3       11897      100000       71       79533        7        77027   
   5.4       12016      100000       85       79091        7        75043   
   5.5       12223      100000       73       78945        9        76797   
   5.6       12018      100000       65       79180        7        76067   
   5.7       11981      100000       67       79645        9        75894   
   5.8       11902      100000       77       79567        6        75523   
   5.9       12152      100000       74       79433        5        75681   
   6.0       12098      100000       78       79433        7        75775   
   6.1       12252      100000       81       78987        8        75451   
   6.2       12075      100000       73       79436        7        76434   
   6.3       12162      100000       68       79186        6        75654   
   6.4       12084      100000       75       79314        7        75106   
   6.5       12172      100000       70       79599        4        76704   
   6.6       12068      100000       73       79319        8        76197   
   6.7       12210      100000       69       79179        8        75934   
   6.8       12142      100000       66       79184        6        76670   
   6.9       12189      100000       68       79169        8        76538   
   7.0       12140      100000       61       79161        6        76739   
   7.1       12313      100000       56       78819        6        76202   
   7.2       12240      100000       63       79091        7        76369   
   7.3       12215      100000       65       79030        7        76350   
   7.4       12365      100000       58       78627        9        76526   
   7.5       12141      100000       71       79562        7        76864   
   7.6       12198      100000       62       79435        8        77112   
   7.7       12111      100000       51       79375        6        77133   
   7.8       12069      100000       65       79982        7        77498   
   7.9       12207      100000       59       79028        7        76953   
   8.0       12152      100000       76       79504        9        76970   
   8.1       12191      100000       55       79275        8        77433   
   8.2       11966      100000       61       79399        8        77348   
   8.3       12381      100000       55       79077        5        77114   
   8.4       12193      100000       69       79745        6        77557   
   8.5       12100      100000       60       79222        6        77502   
   8.6       12094      100000       60       79406        7        77466   
   8.7       12012      100000       55       79506        7        77730   
   8.8       12231      100000       56       79211        7        77477   
   8.9       12192      100000       51       78978        6        77454   
   9.0       12451      100000       63       79180        7        77254   
   9.1       12371      100000       64       79182        6        77023   
   9.2       12195      100000       55       79158        6        77396   
   9.3       12183      100000       61       79247        7        77429   
   9.4       12232      100000       51       78970        7        77389   
   9.5       12329      100000       57       78795        7        77224   
   9.6       12377      100000       57       79070        5        76920   
   9.7       12299      100000       51       78979        6        77364   
   9.8       12348      100000       63       78966        7        77192   
   9.9       12249      100000       54       79193        6        77518   
   10.0      12031      100000       49       79493        7        77759   
   10.1      12329      100000       56       79379        5        77425   
   10.2      12288      100000       48       79292        8        77823   
   10.3      12304      100000       47       79435        7        77921   
   10.4      12166      100000       49       79599        5        78037   
   10.5      12129      100000       50       79368        8        78037   
   10.6      12214      100000       58       79178        6        77604   
   10.7      12395      100000       57       79159        8        77433   
   10.8      12380      100000       52       79201        8        77757   
   10.9      12228      100000       56       79260        8        77692   
   11.0      12394      100000       47       79124        8        77878   
   11.1      12346      100000       48       79270        7        77960   
   11.2      12305      100000       52       79283        5        77934   
   11.3      12426      100000       51       79163        6        77833   
   11.4      12365      100000       43       79067        5        77952   
   11.5      12590      100000       47       78959        5        77722   
   11.6      12375      100000       34       79100        5        78119   
   11.7      12361      100000       46       79391        6        78077   
   11.8      12516      100000       51       79284        5        77693   
   11.9      12427      100000       37       79107        3        78035   
   12.0      12378      100000       43       78850        6        77685   
   12.1      12238      100000       52       79348        6        77928   
   12.2      12277      100000       49       79402        5        77984   
   12.3      12490      100000       56       78904        7        77328   
   12.4      12407      100000       59       79175        6        77400   
   12.5      12102      100000       58       79520        8        77779   
   12.6      12125      100000       55       80037        6        78353   
   12.7      12450      100000       35       79383        6        78383   
   12.8      12221      100000       47       79589        7        78333   
   12.9      12290      100000       48       79367        6        78020   
   13.0      12132      100000       46       79418        6        78028   
   13.1      12332      100000       42       78778        7        77576   
   13.2      12355      100000       54       79060        7        77387   
   13.3      12309      100000       61       79099        5        77186   
   13.4      12354      100000       50       79047        6        77644   
   13.5      12359      100000       63       79169        8        77343   
   13.6      12397      100000       54       78656        5        77097   
   13.7      12542      100000       40       78509        5        77416   
   13.8      12479      100000       55       78960        6        77422   
   13.9      12367      100000       58       78945        7        77293   
   14.0      12420      100000       53       78770        6        77095   
   14.1      12650      100000       48       78855        7        77518   
   14.2      12487      100000       48       78754        6        77411   
   14.3      12471      100000       48       78740        7        77363   
   14.4      12409      100000       52       79128        8        77695   
   14.5      12460      100000       55       79099        8        77626   
   14.6      12291      100000       56       79015        8        76782   
   14.7      12466      100000       45       78924        7        76902   
   14.8      12299      100000       57       79359        7        76959   
   14.9      12409      100000       49       79029        6        76730   
   15.0      12425      100000       47       78906        7        76750   
   15.1      12454      100000       47       78875        5        76561   
   15.2      12309      100000       55       79318        6        77747   
   15.3      12296      100000       47       79162        6        76959   
   15.4      12462      100000       44       78871        6        76615   
   15.5      12406      100000       57       78747        7        76963   
   15.6      12572      100000       59       78792        5        75256   
   15.7      12336      100000       59       78802        6        75372   
   15.8      12515      100000       66       78874        6        75335   
   15.9      12567      100000       55       78752        6        75573   
   16.0      12603      100000       60       78952        7        75775   
   16.1      12560      100000       57       78996        7        76003   
   16.2      12239      100000       50       79096        6        76113   
   16.3      12566      100000       54       78754        7        76709   
   16.4      12579      100000       53       78605        6        75838   
   16.5      12411      100000       54       78555        7        75921   
   16.6      12536      100000       56       78827        7        76101   
   16.7      12509      100000       61       78881        7        76181   
   16.8      12602      100000       56       78743        7        76268   
   16.9      12606      100000       64       78933        6        76063   
   17.0      12314      100000       63       79193        6        76385   
   17.1      12647      100000       60       78663        5        76184   
   17.2      12540      100000       62       78562        6        75941   
   17.3      12590      100000       62       78680        6        76043   
   17.4      12630      100000       63       78750        5        76280   
   17.5      12493      100000       58       78968        5        76653   
   17.6      12459      100000       46       78727        4        76779   
   17.7      12588      100000       48       78843        5        77453   
   17.8      12373      100000       47       79115        5        77203   
   17.9      12481      100000       52       79038        6        77137   
   18.0      12432      100000       55       79290        6        77521   
   18.1      12361      100000       45       79096        5        77624   
   18.2      12427      100000       48       79169        5        77681   
   18.3      12743      100000       49       78776        5        77432   
   18.4      12424      100000       50       79056        7        77459   
   18.5      12492      100000       50       79092        6        77575   
   18.6      12419      100000       47       79005        5        77645   
   18.7      12537      100000       59       78932        4        77247   
   18.8      12514      100000       54       78655        5        76982   
   18.9      12503      100000       54       78898        3        77241   
   19.0      12499      100000       47       78755        6        77435   
   19.1      12521      100000       66       78861        6        77061   
   19.2      12533      100000       65       78966        7        77085   
   19.3      12478      100000       53       78637        6        77003   
   19.4      12577      100000       60       78513        6        76744   
   19.5      12609      100000       69       78789        6        76730   
   19.6      12531      100000       63       78689        5        76822   
   19.7      12404      100000       57       78987        5        77312   
   19.8      12468      100000       57       78668        5        77140   
   19.9      12570      100000       59       78468        5        76824   
   20.0      12638      100000       57       78466        4        76719   
   20.1      12609      100000       54       78295        4        76700   
   20.2      12745      100000       54       78360        5        76918   
   20.3      12561      100000       60       78760        5        77028   
   20.4      12745      100000       54       78361        5        76793   
   20.5      12518      100000       49       78386        5        77106   
   20.6      12504      100000       59       79152        5        77249   
   20.7      12700      100000       44       78458        5        77178   
   20.8      12754      100000       51       78526        6        77041   
   20.9      12791      100000       53       78887        5        77277   
   21.0      12637      100000       48       78797        5        77330   
   21.1      12709      100000       45       78676        5        77414   
   21.2      12689      100000       41       78746        5        77540   
   21.3      12527      100000       51       78844        5        77505   
   21.4      12508      100000       42       78836        4        77758   
   21.5      12700      100000       39       78697        5        77849   
   21.6      12584      100000       52       79193        7        77870   
   21.7      12530      100000       51       78972        5        77399   
   21.8      12446      100000       50       79066        4        77647   
   21.9      12543      100000       38       78612        5        77502   
   22.0      12672      100000       46       78529        6        77261   
   22.1      12702      100000       50       78729        5        77199   
   22.2      12589      100000       54       78821        6        77255   
   22.3      12515      100000       50       78901        6        77417   
   22.4      12583      100000       58       79009        5        77167   
   22.5      12584      100000       56       78796        6        77108   
   22.6      12776      100000       52       78390        7        76819   
   22.7      12731      100000       53       78557        7        77103   
   22.8      12659      100000       55       78619        7        77041   
   22.9      12593      100000       51       78338        6        76937   
   23.0      12670      100000       59       78439        5        76648   
   23.1      12669      100000       59       78710        5        77027   
   23.2      12683      100000       48       78405        6        77025   
   23.3      12714      100000       57       78501        5        76889   
   23.4      12482      100000       59       78696        6        76978   
   23.5      12711      100000       57       78419        7        76880   
   23.6      12736      100000       56       78342        7        76897   
   23.7      12606      100000       58       78462        7        76878   
   23.8      12680      100000       60       78348        7        76493   
   23.9      12508      100000       64       78392        6        76609   
   24.0      12660      100000       58       78540        7        76881   
   24.1      12685      100000       57       78536        5        76787   
   24.2      12709      100000       51       78400        6        76868   
   24.3      12722      100000       60       78441        7        76756   
   24.4      12642      100000       54       78593        7        76955   
   24.5      12376      100000       57       78795        7        77128   
   24.6      12635      100000       51       78726        5        76999   
   24.7      12694      100000       57       78419        6        76751   
   24.8      12494      100000       56       78328        5        76662   
   24.9      12862      100000       56       78399        5        76828   
   25.0      12691      100000       57       78470        6        76819   
   25.1      12748      100000       58       78632        5        76833   
   25.2      12592      100000       62       78768        6        77023   
   25.3      12530      100000       68       79016        6        76707   
   25.4      12652      100000       59       78765        7        76811   
   25.5      12699      100000       51       78421        6        77033   
   25.6      12579      100000       56       78781        5        76815   
   25.7      12588      100000       49       78680        7        77374   
   25.8      12506      100000       62       78821        6        76852   
   25.9      12671      100000       49       78619        7        77171   
   26.0      12862      100000       52       78666        6        77251   
   26.1      12502      100000       54       79140        6        77557   
   26.2      12613      100000       52       78871        6        77494   
   26.3      12786      100000       43       78450        7        77365   
   26.4      12649      100000       49       78599        6        77401   
   26.5      12794      100000       41       78546        6        77443   
   26.6      12734      100000       37       78621        5        77528   
   26.7      12738      100000       49       78854        5        77467   
   26.8      12787      100000       42       78479        5        77325   
   26.9      12527      100000       57       78982        5        77341   
   27.0      12750      100000       35       78507        3        77449   
   27.1      12757      100000       35       78811        4        77823   
   27.2      12606      100000       41       78898        5        77840   
   27.3      12498      100000       47       78980        6        77485   
   27.4      12589      100000       44       78738        6        77487   
   27.5      12550      100000       43       79059        5        77848   
   27.6      12495      100000       39       78941        6        77758   
   27.7      12531      100000       42       78855        3        77714   
   27.8      12652      100000       42       78972        4        77782   
   27.9      12472      100000       42       79146        5        77957   
   28.0      12454      100000       39       79121        5        78087   
   28.1      12637      100000       31       78683        3        77842   
   28.2      12599      100000       36       78765        6        77858   
   28.3      12602      100000       38       78727        5        77705   
   28.4      12764      100000       35       78667        6        77722   
   28.5      12667      100000       41       79026        6        77653   
   28.6      12626      100000       40       78782        5        77550   
   28.7      12450      100000       50       79134        4        77783   
   28.8      12707      100000       51       78799        4        77394   
   28.9      12588      100000       49       78691        5        77205   
   29.0      12541      100000       62       79183        4        77422   
   29.1      12388      100000       51       78994        3        77488   
   29.2      12782      100000       44       78668        3        77373   
   29.3      12565      100000       49       78411        4        76880   
   29.4      12841      100000       46       77907        5        76422   
   29.5      12760      100000       50       77949        5        76471   
   29.6      13001      100000       44       77795        6        76614   
   29.7      12928      100000       52       78305        6        76848   
   29.8      12800      100000       49       78199        5        76611   
   29.9      12863      100000       47       77996        4        76606   
   30.0      12826      100000       43       77731        5        76527   
   30.1      12812      100000       57       78418        6        76840   
   30.2      12681      100000       57       78500        5        76857   
   30.3      12647      100000       48       78466        4        75953   
   30.4      12729      100000       54       78421        4        75828   
   30.5      12695      100000       52       78544        5        76061   
   30.6      12778      100000       41       78533        4        76366   
   30.7      12793      100000       41       78171        5        76116   
   30.8      12932      100000       40       78183        5        76113   
   30.9      12860      100000       44       78282        4        76177   
   31.0      12629      100000       44       78563        5        76556   
   31.1      12649      100000       49       78715        3        76526   
   31.2      12663      100000       36       78484        3        76695   
   31.3      12855      100000       47       78696        4        76506   
   31.4      12826      100000       37       78552        4        76630   
   31.5      12654      100000       40       78570        4        76673   
   31.6      12776      100000       43       78750        4        76842   
   31.7      12518      100000       44       79270        4        77263   
   31.8      12747      100000       48       78962        4        76986   
   31.9      12656      100000       46       79008        4        77139   
   32.0      12590      100000       35       79222        4        77502   
   32.1      12578      100000       40       79259        4        77206   
   32.2      12471      100000       37       78957        4        77248   
   32.3      12643      100000       38       78972        3        77133   
   32.4      12447      100000       41       79144        3        77323   
   32.5      12623      100000       39       78899        3        77100   
   32.6      12667      100000       41       78810        3        77051   
   32.7      12588      100000       49       79180        3        77249   
   32.8      12778      100000       37       78790        2        77248   
   32.9      12484      100000       36       78959        3        77550   
   33.0      12517      100000       41       79003        3        77534   
   33.1      12607      100000       41       79050        2        77644   
   33.2      12734      100000       29       78970        2        77705   
   33.3      12681      100000       33       78715        2        77650   
   33.4      12550      100000       42       79087        3        77629   
   33.5      12563      100000       37       78774        3        77587   
   33.6      12385      100000       37       79011        2        77789   
   33.7      12670      100000       39       78835        2        77503   
   33.8      12651      100000       42       78887        3        77464   
   33.9      12419      100000       55       79378        4        77713   
   34.0      12589      100000       47       78871        4        77470   
   34.1      12692      100000       43       79047        3        77732   
   34.2      12538      100000       47       78957        3        77401   
   34.3      12667      100000       43       78675        3        77196   
   34.4      12664      100000       51       78602        3        77051   
   34.5      12855      100000       42       77969        2        76650   
   34.6      12686      100000       48       78543        2        76922   
   34.7      12663      100000       50       78317        2        76811   
   34.8      12794      100000       39       78245        3        77067   
   34.9      12757      100000       43       78079        3        76844   
   35.0      12916      100000       47       78206        3        76821   
   35.1      12765      100000       47       78432        3        76976   
   35.2      12617      100000       50       78461        3        76922   
   35.3      12736      100000       49       78397        2        76806   
   35.4      12681      100000       59       78508        3        76871   
   35.5      12666      100000       53       78668        3        77150   
   35.6      12728      100000       53       78649        3        77182   
   35.7      12591      100000       53       78867        3        77211   
   35.8      12511      100000       44       78904        3        77384   
   35.9      12670      100000       45       78808        3        77341   
   36.0      12504      100000       47       79018        3        77509   
   36.1      12682      100000       48       78640        3        77122   
   36.2      12717      100000       53       78702        3        77107   
   36.3      12628      100000       42       78470        3        77235   
   36.4      12668      100000       50       78544        3        77099   
   36.5      12583      100000       48       78587        3        77183   
   36.6      12544      100000       54       78953        3        77242   
   36.7      12603      100000       42       78677        2        77386   
   36.8      12566      100000       34       78526        2        77637   
   36.9      12472      100000       33       78911        2        78043   
   37.0      12536      100000       29       79003        3        78217   
   37.1      12363      100000       42       79228        3        77959   
   37.2      12499      100000       49       79045        3        77601   
   37.3      12552      100000       41       78808        3        77602   
   37.4      12482      100000       45       79223        2        77704   
   37.5      12576      100000       42       79116        2        77820   
   37.6      12677      100000       54       78979        1        77227   
   37.7      12779      100000       47       78303        2        76953   
   37.8      12838      100000       42       77931        2        76600   
   37.9      12864      100000       57       78309        2        76684   
   38.0      12792      100000       61       78354        2        76591   
   38.1      12749      100000       53       78092        2        76476   
   38.2      12847      100000       51       78104        3        76410   
   38.3      12747      100000       50       77863        2        76129   
   38.4      12947      100000       46       78059        2        76625   
   38.5      12802      100000       55       78128        2        76381   
   38.6      12888      100000       40       77895        3        76758   
   38.7      12750      100000       55       78238        3        76785   
   38.8      12855      100000       57       78147        3        76490   
   38.9      12901      100000       53       78176        3        76712   
   39.0      12919      100000       44       77781        4        76594   
   39.1      12967      100000       55       78147        4        76671   
   39.2      12908      100000       46       77748        4        76410   
   39.3      12879      100000       41       77668        4        76567   
   39.4      12807      100000       58       78098        4        76507   
   39.5      12874      100000       46       77944        4        76684   
