 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       30322      100000      831       36143   
   0.2       30331      100000      751       35970   
   0.3       30166      100000      752       36943   
   0.4       30196      100000      750       37385   
   0.5       30312      100000      741       37173   
   0.6       30436      100000      719       36696   
   0.7       30058      100000      739       36755   
   0.8       30115      100000      730       37521   
   0.9       30239      100000      703       37556   
   1.0       29882      100000      722       37616   
   1.1       29834      100000      724       37703   
   1.2       30190      100000      685       36829   
   1.3       30000      100000      738       37430   
   1.4       30016      100000      711       37782   
   1.5       30172      100000      708       37289   
   1.6       30188      100000      703       37075   
   1.7       30343      100000      711       38222   
   1.8       30122      100000      715       37388   
   1.9       30200      100000      710       37693   
   2.0       30190      100000      737       37577   
   2.1       30230      100000      757       37486   
   2.2       30139      100000      745       37234   
   2.3       30264      100000      730       36901   
   2.4       29930      100000      733       38007   
   2.5       30295      100000      729       36913   
   2.6       30154      100000      731       38067   
   2.7       29693      100000      736       38577   
   2.8       30185      100000      729       36980   
   2.9       30250      100000      745       37412   
   3.0       30329      100000      745       37148   
   3.1       30030      100000      712       37080   
   3.2       30242      100000      704       36770   
   3.3       30034      100000      735       37239   
   3.4       30255      100000      725       36419   
   3.5       30366      100000      750       36399   
   3.6       29979      100000      726       38051   
   3.7       30296      100000      728       36352   
   3.8       30150      100000      728       37968   
   3.9       30221      100000      751       37126   
   4.0       30428      100000      752       36801   
   4.1       30205      100000      735       36658   
   4.2       29958      100000      735       37994   
   4.3       30117      100000      752       36744   
   4.4       30238      100000      734       36662   
   4.5       30101      100000      736       37309   
   4.6       30206      100000      743       37115   
   4.7       30100      100000      714       36769   
   4.8       29985      100000      759       37584   
   4.9       30470      100000      727       37370   
   5.0       30135      100000      748       37563   
   5.1       30163      100000      692       36969   
   5.2       30202      100000      699       37187   
   5.3       29950      100000      696       37214   
   5.4       29826      100000      715       38528   
   5.5       30022      100000      693       38004   
   5.6       30016      100000      718       37611   
   5.7       29968      100000      729       38070   
   5.8       30148      100000      727       37588   
   5.9       30175      100000      705       36946   
   6.0       29968      100000      722       38003   
   6.1       30213      100000      751       37421   
   6.2       30379      100000      755       37704   
   6.3       30491      100000      736       37361   
   6.4       30170      100000      757       37038   
   6.5       30504      100000      733       36376   
   6.6       30217      100000      761       36677   
   6.7       30218      100000      760       37457   
   6.8       30116      100000      719       38329   
   6.9       30076      100000      720       37282   
   7.0       30289      100000      732       37416   
   7.1       29939      100000      727       37252   
   7.2       30464      100000      704       36580   
   7.3       30215      100000      727       36764   
   7.4       30166      100000      722       36943   
   7.5       30360      100000      734       37145   
   7.6       30327      100000      699       36045   
   7.7       30189      100000      746       36947   
   7.8       29968      100000      737       37975   
   7.9       30391      100000      718       36118   
   8.0       30482      100000      702       36077   
   8.1       29838      100000      761       37499   
   8.2       30087      100000      736       37172   
   8.3       30228      100000      736       36925   
   8.4       30308      100000      722       36692   
   8.5       30152      100000      746       37266   
   8.6       30257      100000      739       36560   
   8.7       30355      100000      751       36723   
   8.8       30401      100000      717       36575   
   8.9       30522      100000      691       35938   
   9.0       30411      100000      716       35679   
   9.1       30251      100000      749       36345   
   9.2       29828      100000      768       37516   
   9.3       30182      100000      744       36882   
   9.4       30248      100000      709       36881   
   9.5       30145      100000      723       36987   
   9.6       30395      100000      711       36290   
   9.7       30253      100000      713       37251   
   9.8       30526      100000      729       36409   
   9.9       30314      100000      704       36949   
   10.0      30003      100000      747       38097   
   10.1      30368      100000      715       36960   
   10.2      30114      100000      759       36921   
   10.3      30302      100000      731       37193   
   10.4      29995      100000      721       37577   
   10.5      30306      100000      728       37112   
   10.6      29885      100000      733       38425   
   10.7      30367      100000      729       36715   
   10.8      29970      100000      708       36943   
   10.9      29966      100000      728       38165   
   11.0      30070      100000      689       36997   
   11.1      29833      100000      733       36535   
   11.2      30300      100000      751       36743   
   11.3      30263      100000      725       36790   
   11.4      30332      100000      751       36770   
   11.5      30473      100000      708       37040   
   11.6      30368      100000      731       36812   
   11.7      30240      100000      739       36414   
   11.8      30344      100000      745       37250   
   11.9      30304      100000      731       36922   
   12.0      29660      100000      694       37795   
   12.1      30297      100000      733       37518   
   12.2      30213      100000      720       36594   
   12.3      30300      100000      727       37873   
   12.4      30429      100000      674       36272   
   12.5      30095      100000      734       37723   
   12.6      30199      100000      727       37187   
   12.7      30009      100000      726       36552   
   12.8      30319      100000      719       36538   
   12.9      30137      100000      715       37536   
   13.0      30378      100000      724       36078   
   13.1      30475      100000      739       36220   
   13.2      30407      100000      758       36682   
   13.3      30135      100000      727       37447   
   13.4      30038      100000      723       37291   
   13.5      30194      100000      753       37039   
   13.6      30286      100000      697       36738   
   13.7      30196      100000      747       37403   
   13.8      30011      100000      727       37657   
   13.9      30268      100000      731       37715   
   14.0      30128      100000      752       37788   
