 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        7089      100000      117       85733   
   0.2        7866      100000      156       83730   
   0.3        8419      100000      211       82392   
   0.4        9385      100000      259       80169   
   0.5       10417      100000      279       77071   
   0.6       11511      100000      231       74888   
   0.7       11954      100000      153       75059   
   0.8       12390      100000      106       74776   
   0.9       12403      100000       75       76024   
   1.0       12419      100000       53       76408   
   1.1       12156      100000       29       78071   
   1.2       11883      100000       23       79703   
   1.3       11361      100000       9        81250   
   1.4       11384      100000       13       81714   
   1.5       11267      100000       8        81989   
   1.6       11222      100000       16       82108   
   1.7       11121      100000       10       82865   
   1.8       10709      100000       6        83816   
   1.9       10319      100000       8        84835   
   2.0       10082      100000       5        85315   
   2.1        9644      100000       4        86355   
   2.2        9046      100000       4        87790   
   2.3        8692      100000       3        88426   
   2.4        8551      100000       3        88643   
   2.5        8644      100000       4        88511   
   2.6        8733      100000       8        88214   
   2.7        8669      100000       5        88369   
   2.8        8687      100000       5        88455   
   2.9        8855      100000       6        88213   
   3.0        8864      100000       5        87978   
   3.1        8704      100000       6        88098   
   3.2        8629      100000       10       88145   
   3.3        8586      100000       4        88631   
   3.4        8177      100000       4        89120   
   3.5        8008      100000       4        89540   
   3.6        7948      100000       4        89749   
   3.7        7818      100000       4        89834   
   3.8        8330      100000       4        88912   
   3.9        8635      100000       4        88425   
   4.0        8705      100000       4        88430   
   4.1        8543      100000       4        88747   
   4.2        8405      100000       4        89028   
   4.3        8268      100000       4        89364   
   4.4        8085      100000       4        89553   
   4.5        8236      100000       4        89400   
   4.6        8207      100000       3        89215   
   4.7        8307      100000       4        89095   
   4.8        8366      100000       4        89200   
   4.9        8421      100000       4        89052   
   5.0        8443      100000       4        88811   
   5.1        8500      100000       4        88878   
   5.2        8548      100000       4        88760   
   5.3        8606      100000       4        88699   
   5.4        8693      100000       4        88387   
   5.5        8635      100000       4        88518   
   5.6        8499      100000       4        88765   
   5.7        8679      100000       4        88424   
   5.8        8769      100000       4        88275   
   5.9        8920      100000       4        87776   
   6.0        8867      100000       4        88153   
   6.1        8785      100000       4        88229   
   6.2        8961      100000       4        87807   
   6.3        9141      100000       6        87558   
   6.4        9252      100000       4        87331   
   6.5        9110      100000       4        87779   
   6.6        8683      100000       3        88609   
   6.7        8423      100000       3        89045   
   6.8        8271      100000       3        89177   
   6.9        8138      100000       3        89471   
   7.0        8184      100000       3        89300   
   7.1        7948      100000       3        89774   
   7.2        7959      100000       3        89920   
   7.3        7941      100000       3        89869   
   7.4        8262      100000       3        89244   
   7.5        8487      100000       3        88856   
   7.6        8651      100000       2        88669   
   7.7        8407      100000       2        89182   
   7.8        7991      100000       2        89831   
   7.9        7764      100000       2        90159   
   8.0        7703      100000       2        90017   
   8.1        7658      100000       2        90174   
   8.2        7740      100000       2        90141   
   8.3        7774      100000       2        90186   
   8.4        7765      100000       2        89900   
   8.5        8096      100000       2        89683   
   8.6        8114      100000       2        89661   
   8.7        7944      100000       2        89782   
   8.8        7957      100000       2        89708   
   8.9        8057      100000       2        89632   
   9.0        8157      100000       2        89654   
   9.1        7987      100000       2        89717   
   9.2        8142      100000       2        89456   
   9.3        8122      100000       2        89487   
   9.4        8051      100000       4        89610   
   9.5        8246      100000       2        89147   
   9.6        8343      100000       3        88915   
   9.7        8518      100000       2        88638   
   9.8        8119      100000       1        89407   
   9.9        7549      100000       1        90484   
   10.0       7022      100000       1        91201   
   10.1       6626      100000       1        91903   
   10.2       6529      100000       1        92028   
   10.3       6542      100000       1        92111   
   10.4       6442      100000       1        92166   
   10.5       6597      100000       1        91915   
   10.6       6632      100000       1        91856   
   10.7       6684      100000       1        91824   
   10.8       6850      100000       1        91564   
   10.9       6988      100000       1        91304   
   11.0       7207      100000       1        91052   
   11.1       7279      100000       1        90820   
   11.2       7310      100000       1        90814   
   11.3       7430      100000       1        90659   
   11.4       7556      100000       1        90501   
   11.5       7819      100000       1        90051   
   11.6       7776      100000       1        90264   
   11.7       7648      100000       1        90328   
   11.8       7540      100000       1        90498   
   11.9       7422      100000       1        90798   
   12.0       7177      100000       1        90994   
   12.1       7185      100000       1        91036   
   12.2       7202      100000       1        91113   
   12.3       7208      100000       1        91174   
   12.4       7046      100000       1        91195   
   12.5       7094      100000       1        91210   
   12.6       7063      100000       1        91299   
   12.7       7053      100000       1        91401   
   12.8       6818      100000       1        91615   
   12.9       6883      100000       1        91545   
   13.0       7004      100000       1        91243   
   13.1       7041      100000       1        91196   
   13.2       7107      100000       1        91200   
   13.3       7025      100000       2        91324   
   13.4       7262      100000       1        90934   
   13.5       7151      100000       1        91103   
   13.6       7153      100000       1        91190   
   13.7       7116      100000       1        91073   
   13.8       7315      100000       1        90833   
   13.9       7375      100000       1        90762   
   14.0       7486      100000       1        90544   
   14.1       7623      100000       1        90294   
   14.2       7794      100000       1        90141   
   14.3       7776      100000       1        90089   
   14.4       7630      100000       1        90406   
   14.5       7533      100000       1        90519   
   14.6       7503      100000       1        90533   
   14.7       7432      100000       1        90708   
   14.8       7268      100000       1        91039   
   14.9       7078      100000       1        91265   
   15.0       7149      100000       1        91201   
   15.1       7171      100000       1        91118   
   15.2       7125      100000       1        91134   
   15.3       7412      100000       1        90689   
   15.4       7582      100000       1        90361   
   15.5       7642      100000       1        90446   
   15.6       7410      100000       1        90669   
   15.7       7395      100000       1        90794   
   15.8       7343      100000       1        90988   
   15.9       6913      100000       1        91482   
   16.0       6888      100000       1        91474   
   16.1       6960      100000       1        91497   
   16.2       6917      100000       1        91318   
   16.3       7026      100000       2        91217   
