 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       28652      100000      3976      64137       1872      50518       220       18171        44        6167        0          0          0          0          0          0          0          0          0          0     
   0.2       28868      100000      3864      63847       1853      50824       219       18947        48        7284        0          0          0          0          0          0          0          0          0          0     
   0.3       28811      100000      3851      63753       1806      50489       237       20011        46        6831        0          0          0          0          0          0          0          0          0          0     
   0.4       28730      100000      3830      63840       1817      50841       234       19891        52        7838        0          0          0          0          0          0          0          0          0          0     
   0.5       28791      100000      3822      63883       1826      50995       241       20360        60        8369        0          0          0          0          0          0          0          0          0          0     
   0.6       28506      100000      3856      64411       1874      51654       236       19160        48        6623        0          0          0          0          0          0          0          0          0          0     
   0.7       28801      100000      3938      63962       1858      50461       228       18771        54        6909        0          0          0          0          0          0          0          0          0          0     
   0.8       28693      100000      3805      63845       1846      51184       231       19239        49        6667        0          0          0          0          0          0          0          0          0          0     
   0.9       28703      100000      3938      64333       1813      50523       222       19505        58        8225        0          0          0          0          0          0          0          0          0          0     
   1.0       28658      100000      3902      64304       1833      50974       211       18403        51        7645        0          0          0          0          0          0          0          0          0          0     
   1.1       28758      100000      3771      63817       1834      51400       223       19013        48        6978        0          0          0          0          0          0          0          0          0          0     
   1.2       28923      100000      3826      63951       1814      50979       213       19622        70        9936        0          0          0          0          0          0          0          0          0          0     
   1.3       28911      100000      3783      63615       1829      51086       238       19621        52        7094        0          0          0          0          0          0          0          0          0          0     
   1.4       28781      100000      3948      64006       1857      50516       214       18446        56        8026        0          0          0          0          0          0          0          0          0          0     
   1.5       28530      100000      3920      64377       1875      51095       216       18494        50        7112        0          0          0          0          0          0          0          0          0          0     
   1.6       28544      100000      3913      64226       1923      51435       225       18717        47        6824        0          0          0          0          0          0          0          0          0          0     
   1.7       28809      100000      3922      64172       1831      50753       227       19572        54        7693        0          0          0          0          0          0          0          0          0          0     
   1.8       28672      100000      3841      64108       1872      51363       227       18727        47        6927        0          0          0          0          0          0          0          0          0          0     
   1.9       28385      100000      3850      64327       1817      51179       232       20405        66        8955        0          0          0          0          0          0          0          0          0          0     
   2.0       28746      100000      3889      63866       1833      50553       216       18709        47        7212        0          0          0          0          0          0          0          0          0          0     
   2.1       28633      100000      3853      64156       1840      51203       226       19740        56        8318        0          0          0          0          0          0          0          0          0          0     
   2.2       28762      100000      3928      63944       1868      50615       198       18099        57        8721        0          0          0          0          0          0          0          0          0          0     
   2.3       28809      100000      3915      63980       1872      50698       204       17561        50        7223        0          0          0          0          0          0          0          0          0          0     
   2.4       28573      100000      3890      64124       1879      51158       219       18318        50        6990        0          0          0          0          0          0          0          0          0          0     
   2.5       28628      100000      3914      64240       1862      50996       212       18696        49        7490        0          0          0          0          0          0          0          0          0          0     
   2.6       28732      100000      3884      63966       1903      51122       217       17871        47        6583        0          0          0          0          0          0          0          0          0          0     
   2.7       28534      100000      3885      64513       1870      51490       212       19070        59        8640        0          0          0          0          0          0          0          0          0          0     
