 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       83163      100000       0          0     
   0.1       12619      100000      464       73945   
   0.2       12701      100000      419       74172   
   0.3       12995      100000      443       72994   
   0.4       13247      100000      437       72118   
   0.5       13307      100000      462       71808   
   0.6       13586      100000      455       71246   
   0.7       13883      100000      450       70395   
   0.8       14324      100000      471       69342   
   0.9       14564      100000      424       68490   
   1.0       15387      100000      440       67563   
   1.1       15800      100000      402       65764   
   1.2       16328      100000      375       65517   
   1.3       16566      100000      295       64701   
   1.4       17116      100000      261       64603   
   1.5       17227      100000      212       64914   
   1.6       17360      100000      151       65600   
   1.7       17335      100000      106       66608   
   1.8       17043      100000       57       67921   
   1.9       16642      100000       43       70417   
   2.0       15993      100000       29       73110   
   2.1       15217      100000       12       75648   
   2.2       14344      100000       8        78310   
   2.3       13398      100000       3        80379   
   2.4       12725      100000       3        82105   
   2.5       12096      100000       3        83349   
   2.6       11578      100000       3        84444   
   2.7       11295      100000       3        85168   
   2.8       11062      100000       3        85609   
   2.9       11027      100000       3        85707   
   3.0       10740      100000       3        85979   
   3.1       10841      100000       4        85756   
   3.2       11141      100000       3        85400   
   3.3       11158      100000       3        85243   
   3.4       11286      100000       3        84853   
   3.5       11633      100000       3        84515   
   3.6       11510      100000       3        84633   
   3.7       11381      100000       3        84804   
   3.8       11496      100000       3        84471   
   3.9       11570      100000       3        84529   
   4.0       11550      100000       3        84665   
   4.1       11346      100000       3        84787   
   4.2       11303      100000       3        84889   
   4.3       11333      100000       3        84813   
   4.4       11459      100000       4        84702   
   4.5       11462      100000       4        84751   
   4.6       11506      100000       5        84636   
   4.7       11659      100000       4        84321   
   4.8       11775      100000       4        84283   
   4.9       11670      100000       4        84229   
   5.0       11808      100000       4        84170   
   5.1       11812      100000       4        84004   
   5.2       11901      100000       4        84112   
   5.3       11658      100000       4        84262   
   5.4       11749      100000       4        84186   
   5.5       11478      100000       4        84713   
   5.6       11334      100000       4        85104   
   5.7       11092      100000       4        85341   
   5.8       11074      100000       4        85327   
   5.9       11227      100000       4        85088   
   6.0       11333      100000       4        84819   
   6.1       11370      100000       4        84672   
   6.2       11500      100000       4        84613   
   6.3       11572      100000       5        84456   
   6.4       11626      100000       4        84748   
   6.5       11455      100000       4        84750   
   6.6       11320      100000       4        84875   
   6.7       11261      100000       4        85132   
   6.8       11010      100000       4        85410   
   6.9       11109      100000       4        85488   
   7.0       11100      100000       4        85316   
   7.1       11577      100000       4        84632   
   7.2       11696      100000       4        84216   
   7.3       11965      100000       4        83714   
   7.4       12192      100000       5        83099   
   7.5       12386      100000       4        82918   
   7.6       12444      100000       4        82866   
   7.7       12377      100000       4        82854   
   7.8       12246      100000       4        83093   
   7.9       12307      100000       4        83183   
   8.0       12290      100000       4        83099   
   8.1       12255      100000       4        83156   
   8.2       12181      100000       5        83253   
   8.3       12328      100000       6        83140   
   8.4       12183      100000       4        83520   
   8.5       12153      100000       4        83594   
   8.6       12034      100000       3        83638   
   8.7       11953      100000       3        83804   
   8.8       11684      100000       3        84477   
   8.9       11446      100000       3        84753   
   9.0       11399      100000       3        85060   
   9.1       10997      100000       4        85533   
   9.2       10905      100000       3        85814   
   9.3       10725      100000       2        86206   
   9.4       10519      100000       3        86450   
   9.5       10388      100000       2        86603   
   9.6       10405      100000       2        86504   
   9.7       10504      100000       2        86518   
   9.8       10438      100000       2        86456   
   9.9       10641      100000       2        86135   
   10.0      10925      100000       3        85647   
   10.1      11231      100000       2        85258   
   10.2      11206      100000       2        85294   
   10.3      11329      100000       2        85028   
   10.4      11407      100000       2        84864   
   10.5      11424      100000       2        84681   
   10.6      11457      100000       2        84465   
   10.7      11683      100000       2        84549   
   10.8      11576      100000       2        84730   
   10.9      11347      100000       2        85089   
   11.0      11140      100000       2        85431   
   11.1      11163      100000       2        85523   
   11.2      10964      100000       2        85673   
   11.3      11019      100000       2        85570   
   11.4      11002      100000       2        85487   
   11.5      10998      100000       2        85569   
   11.6      11085      100000       2        85595   
   11.7      10813      100000       2        85860   
   11.8      10691      100000       2        86066   
   11.9      10802      100000       1        86018   
   12.0      10799      100000       2        86007   
   12.1      10826      100000       1        85811   
   12.2      10952      100000       2        85682   
   12.3      11063      100000       3        85583   
   12.4      10996      100000       1        85677   
   12.5      10962      100000       1        85704   
   12.6      10915      100000       1        85704   
   12.7      10803      100000       1        86019   
   12.8      10648      100000       1        86201   
   12.9      10542      100000       1        86411   
   13.0      10496      100000       1        86331   
   13.1      10468      100000       1        86429   
   13.2      10514      100000       1        86475   
   13.3      10555      100000       1        86403   
   13.4      10627      100000       1        86324   
   13.5      10742      100000       2        86057   
   13.6      10738      100000       1        86131   
   13.7      10666      100000       1        86185   
   13.8      10614      100000       1        86139   
   13.9      10810      100000       1        86033   
   14.0      10662      100000       1        86174   
   14.1      10848      100000       1        85923   
   14.2      11118      100000       1        85452   
   14.3      11093      100000       1        85377   
   14.4      11160      100000       2        85478   
   14.5      11131      100000       2        85195   
   14.6      11190      100000       2        85200   
   14.7      11254      100000       3        85166   
   14.8      11268      100000       2        85354   
   14.9      11068      100000       2        85466   
