 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        7031      100000      119       86395   
   0.2        7559      100000      137       85268   
   0.3        8103      100000      150       84177   
   0.4        8624      100000      196       82649   
   0.5        9305      100000      253       80718   
   0.6       10259      100000      222       78293   
   0.7       11113      100000      215       76502   
   0.8       11790      100000      159       75679   
   0.9       11909      100000      125       76010   
   1.0       12121      100000       64       77192   
   1.1       11599      100000       31       79520   
   1.2       11260      100000       22       81093   
   1.3       10972      100000       24       81699   
   1.4       11086      100000       24       81985   
   1.5       11142      100000       21       81911   
   1.6       11095      100000       22       81884   
   1.7       11079      100000       29       81781   
   1.8       11028      100000       19       81891   
   1.9       10961      100000       22       82647   
   2.0       10813      100000       15       83417   
   2.1       10565      100000       10       84244   
   2.2       10219      100000       8        84907   
   2.3       10017      100000       8        85305   
   2.4        9874      100000       8        85650   
   2.5        9770      100000       6        86137   
   2.6        9486      100000       6        86795   
   2.7        9275      100000       5        86833   
   2.8        9486      100000       5        86686   
   2.9        9476      100000       5        86538   
   3.0        9449      100000       5        86758   
   3.1        9419      100000       5        86669   
   3.2        9404      100000       8        86708   
   3.3        9381      100000       6        86895   
   3.4        9302      100000       6        86985   
   3.5        9270      100000       6        87004   
   3.6        9533      100000       9        86307   
   3.7        9829      100000       10       85626   
   3.8        9898      100000       8        85495   
   3.9        9770      100000       6        86226   
   4.0        9480      100000       5        86627   
   4.1        9407      100000       6        86892   
   4.2        9418      100000       5        86969   
   4.3        9000      100000       4        87823   
   4.4        8709      100000       4        88222   
   4.5        8749      100000       4        88297   
   4.6        8680      100000       4        88454   
   4.7        8626      100000       4        88484   
   4.8        8579      100000       4        88421   
   4.9        8645      100000       3        88452   
   5.0        8762      100000       3        88305   
   5.1        8839      100000       3        88158   
   5.2        8661      100000       3        88377   
   5.3        8619      100000       3        88417   
   5.4        8561      100000       3        88775   
   5.5        8578      100000       4        88734   
   5.6        8532      100000       3        88583   
   5.7        8629      100000       3        88337   
   5.8        8814      100000       3        88242   
   5.9        8685      100000       3        88369   
   6.0        8649      100000       3        88460   
   6.1        8593      100000       3        88462   
   6.2        8526      100000       3        88622   
   6.3        8617      100000       3        88609   
   6.4        8496      100000       3        88775   
   6.5        8382      100000       3        88892   
   6.6        8351      100000       3        89097   
   6.7        8320      100000       3        89150   
   6.8        8368      100000       3        89007   
   6.9        8378      100000       3        88878   
   7.0        8544      100000       3        88527   
   7.1        8738      100000       3        88375   
   7.2        8631      100000       4        88450   
   7.3        8601      100000       3        88589   
   7.4        8413      100000       3        88695   
   7.5        8593      100000       3        88485   
   7.6        8575      100000       3        88659   
   7.7        8590      100000       3        88419   
   7.8        8848      100000       3        88250   
   7.9        8823      100000       3        88039   
   8.0        8817      100000       3        88196   
   8.1        8696      100000       3        88324   
   8.2        8722      100000       3        88388   
   8.3        8425      100000       3        88785   
   8.4        8520      100000       3        88714   
   8.5        8660      100000       3        88601   
   8.6        8535      100000       3        88619   
   8.7        8498      100000       3        88791   
   8.8        8453      100000       3        88819   
   8.9        8493      100000       3        88655   
   9.0        8469      100000       3        88743   
   9.1        8407      100000       3        88862   
   9.2        8366      100000       4        88936   
   9.3        8341      100000       3        88989   
   9.4        8518      100000       3        88574   
   9.5        8642      100000       4        88250   
   9.6        8699      100000       3        88395   
   9.7        8666      100000       3        88429   
   9.8        8442      100000       4        88852   
