 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       13246      100000      376       74811        12       18278   
   0.2       13475      100000      339       73650        19       34179   
   0.3       13630      100000      372       73576        14       24216   
   0.4       13762      100000      319       72462        18       43426   
   0.5       14017      100000      352       72207        22       35066   
   0.6       14206      100000      365       71961        19       36706   
   0.7       14000      100000      342       72513        22       37875   
   0.8       14352      100000      390       71335        17       31347   
   0.9       14685      100000      358       71105        18       36656   
   1.0       14714      100000      372       70707        16       36512   
   1.1       14929      100000      372       70165        16       38538   
   1.2       15483      100000      376       69165        19       39336   
   1.3       15536      100000      359       68243        16       38819   
   1.4       15620      100000      342       67952        18       42570   
   1.5       16335      100000      342       67165        20       45316   
   1.6       16619      100000      326       66752        20       46484   
   1.7       16537      100000      314       66476        19       50185   
   1.8       16703      100000      258       66440        18       50649   
   1.9       17167      100000      229       65883        16       52118   
   2.0       16930      100000      204       67073        17       55681   
   2.1       17046      100000      163       67182        16       58257   
   2.2       17270      100000      115       67421        16       61173   
   2.3       16954      100000       94       69017        15       64160   
   2.4       16743      100000       56       70051        14       66864   
   2.5       16351      100000       58       71683        13       69066   
   2.6       16057      100000       42       73163        13       71624   
   2.7       15670      100000       30       74220        11       73382   
   2.8       15258      100000       23       75888        11       75388   
   2.9       14766      100000       16       77093        10       76936   
   3.0       14316      100000       14       78293        10       78204   
   3.1       13846      100000       13       79401        10       79336   
   3.2       13747      100000       10       79702        9        79679   
   3.3       13740      100000       11       79886        10       79865   
   3.4       13747      100000       13       80019        9        79917   
   3.5       13796      100000       11       79956        10       79933   
   3.6       13634      100000       10       80206        10       80206   
   3.7       13608      100000       13       80394        10       80264   
   3.8       13669      100000       9        80319        9        80319   
   3.9       13483      100000       10       80558        8        80505   
   4.0       13520      100000       8        80797        8        80797   
   4.1       13532      100000       8        80595        8        80595   
   4.2       13673      100000       15       80057        8        79890   
   4.3       13655      100000       9        79807        8        79783   
   4.4       13686      100000       12       79841        8        79747   
   4.5       13679      100000       9        80022        8        79999   
   4.6       13655      100000       8        80125        8        80125   
   4.7       13457      100000       9        80333        8        80310   
   4.8       13608      100000       8        80175        8        80175   
   4.9       13549      100000       9        80105        8        80073   
   5.0       13792      100000       8        80015        8        80015   
   5.1       13904      100000       10       79975        8        79921   
   5.2       13838      100000       10       79678        8        78758   
   5.3       13752      100000       10       79572        8        78980   
   5.4       13890      100000       9        79436        8        79191   
   5.5       13844      100000       13       79483        8        79244   
   5.6       13922      100000       11       79437        8        79363   
   5.7       13982      100000       9        79465        8        79440   
   5.8       13943      100000       10       79693        8        79649   
   5.9       13664      100000       8        80048        8        80048   
   6.0       13539      100000       8        80395        8        80395   
   6.1       13620      100000       8        80598        8        80598   
   6.2       13448      100000       7        80762        7        80762   
   6.3       13513      100000       9        80723        7        80673   
   6.4       13446      100000       8        80563        6        80508   
   6.5       13696      100000       9        80302        6        80221   
   6.6       13804      100000       11       79973        7        79881   
   6.7       13895      100000       7        79562        7        79562   
   6.8       13889      100000       8        79800        7        79773   
   6.9       13908      100000       10       79618        8        79570   
   7.0       13829      100000       8        79650        8        79650   
   7.1       13911      100000       9        79687        8        79663   
   7.2       13866      100000       10       79838        8        79785   
   7.3       13711      100000       7        80262        7        80262   
   7.4       13622      100000       10       80490        8        80441   
   7.5       13431      100000       11       80845        8        80774   
   7.6       13458      100000       9        80644        8        80618   
   7.7       13537      100000       8        80652        8        80652   
   7.8       13422      100000       7        80970        7        80970   
   7.9       13248      100000       7        81100        7        81100   
   8.0       13248      100000       10       81257        8        81193   
   8.1       13281      100000       8        81301        8        81301   
   8.2       13234      100000       10       81181        8        81136   
   8.3       13305      100000       8        81115        8        81115   
   8.4       13180      100000       10       81195        8        81152   
   8.5       13264      100000       8        81039        8        81039   
   8.6       13508      100000       8        80608        7        80587   
   8.7       13508      100000       8        80526        8        80526   
   8.8       13523      100000       8        80482        7        80453   
   8.9       13439      100000       7        80912        7        80912   
   9.0       13225      100000       9        81120        7        81071   
   9.1       13274      100000       8        80933        7        80911   
   9.2       13342      100000       7        80761        7        80761   
   9.3       13645      100000       6        80524        6        80524   
   9.4       13768      100000       7        80142        7        80142   
   9.5       13792      100000       6        80180        6        80180   
   9.6       13617      100000       8        80256        6        80210   
   9.7       13486      100000       7        80461        7        80461   
   9.8       13573      100000       8        80544        7        80521   
   9.9       13453      100000       7        80509        7        80509   
   10.0      13429      100000       8        80535        7        80497   
   10.1      13569      100000       8        80368        7        80336   
   10.2      13599      100000       8        80602        7        80580   
   10.3      13532      100000       7        80673        7        80673   
   10.4      13577      100000       7        80377        7        80377   
   10.5      13495      100000       8        80566        7        80541   
   10.6      13519      100000       7        80360        7        80360   
   10.7      13750      100000       7        80302        7        80302   
   10.8      13587      100000       7        80346        7        80346   
   10.9      13589      100000       7        80542        6        80496   
   11.0      13575      100000       8        80463        6        80417   
