 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       87752      100000       0          0     
   0.1       16561      100000      719       63584   
   0.2       16577      100000      720       63612   
   0.3       16446      100000      646       63542   
   0.4       16595      100000      702       63245   
   0.5       16500      100000      678       64320   
   0.6       16403      100000      655       63430   
   0.7       16376      100000      698       63792   
   0.8       16853      100000      689       63097   
   0.9       16789      100000      696       63679   
   1.0       16637      100000      675       62237   
   1.1       16843      100000      696       62355   
   1.2       16925      100000      683       62001   
   1.3       16959      100000      679       63018   
   1.4       17044      100000      670       62278   
   1.5       17366      100000      647       60970   
   1.6       17655      100000      634       60610   
   1.7       17941      100000      630       59474   
   1.8       18065      100000      650       60206   
   1.9       18419      100000      634       59336   
   2.0       18936      100000      610       57264   
   2.1       18977      100000      576       57493   
   2.2       19452      100000      547       56637   
   2.3       19620      100000      537       56228   
   2.4       19979      100000      487       55263   
   2.5       19980      100000      451       54724   
   2.6       20623      100000      410       53466   
   2.7       20863      100000      399       53935   
   2.8       21070      100000      335       53715   
   2.9       21285      100000      279       53762   
   3.0       21177      100000      220       54492   
   3.1       21417      100000      165       54797   
   3.2       21410      100000      119       56155   
   3.3       21058      100000       87       58124   
   3.4       20845      100000       52       59465   
   3.5       20646      100000       39       61428   
   3.6       20117      100000       24       63423   
   3.7       19819      100000       24       65435   
   3.8       19366      100000       11       67533   
   3.9       18585      100000       4        69855   
   4.0       17761      100000       2        72226   
   4.1       17114      100000       2        74293   
   4.2       16500      100000       1        76060   
   4.3       15617      100000       2        77961   
   4.4       14751      100000       1        79579   
   4.5       14097      100000       2        81168   
   4.6       13309      100000       1        82556   
   4.7       12662      100000       1        83739   
   4.8       11955      100000       1        84750   
   4.9       11283      100000       1        85807   
   5.0       10894      100000       1        86508   
   5.1       10532      100000       1        86999   
   5.2       10392      100000       1        87320   
   5.3       10218      100000       1        87602   
   5.4       10107      100000       1        87679   
   5.5       10087      100000       1        87669   
   5.6       10219      100000       1        87537   
   5.7       10330      100000       1        87402   
   5.8       10256      100000       1        87393   
   5.9       10429      100000       1        87114   
   6.0       10670      100000       1        86881   
   6.1       10626      100000       1        86847   
   6.2       10689      100000       1        86859   
   6.3       10652      100000       1        86903   
   6.4       10661      100000       1        86775   
   6.5       10798      100000       1        86386   
   6.6       11046      100000       1        86291   
   6.7       11212      100000       1        86104   
   6.8       11079      100000       1        86088   
   6.9       11144      100000       1        86080   
   7.0       11087      100000       1        86183   
   7.1       10942      100000       1        86271   
   7.2       10838      100000       1        86456   
   7.3       10901      100000       1        86463   
   7.4       10733      100000       1        86684   
   7.5       10714      100000       1        86764   
   7.6       10671      100000       1        86878   
   7.7       10423      100000       1        86960   
   7.8       10628      100000       1        86893   
   7.9       10530      100000       1        86830   
   8.0       10646      100000       1        86883   
   8.1       10664      100000       1        86820   
   8.2       10869      100000       1        86536   
   8.3       10945      100000       1        86361   
   8.4       10992      100000       1        86360   
   8.5       10988      100000       1        86429   
   8.6       10932      100000       1        86487   
   8.7       10727      100000       1        86729   
   8.8       10714      100000       1        86742   
   8.9       10681      100000       1        86703   
   9.0       11023      100000       1        86220   
   9.1       11241      100000       1        85887   
   9.2       11307      100000       1        85833   
   9.3       11155      100000       1        85929   
   9.4       11235      100000       1        86036   
   9.5       11114      100000       1        86189   
   9.6       11189      100000       1        86030   
   9.7       11009      100000       1        86162   
   9.8       11141      100000       1        85952   
   9.9       11162      100000       1        85987   
   10.0      11223      100000       1        85979   
   10.1      11131      100000       1        85944   
   10.2      11143      100000       1        86090   
   10.3      11054      100000       1        86229   
   10.4      11001      100000       1        86288   
   10.5      10993      100000       1        86305   
   10.6      10951      100000       1        86296   
   10.7      10938      100000       1        86445   
   10.8      10903      100000       1        86529   
   10.9      10927      100000       1        86502   
   11.0      10803      100000       1        86534   
   11.1      10905      100000       1        86539   
   11.2      10930      100000       1        86387   
   11.3      10974      100000       1        86351   
   11.4      11060      100000       1        86202   
   11.5      11127      100000       1        85989   
   11.6      11403      100000       1        85598   
   11.7      11489      100000       1        85505   
   11.8      11528      100000       1        85418   
   11.9      11599      100000       1        85358   
   12.0      11547      100000       1        85547   
   12.1      11426      100000       1        85627   
   12.2      11559      100000       1        85482   
   12.3      11373      100000       1        85670   
   12.4      11318      100000       1        85794   
   12.5      11250      100000       1        85912   
   12.6      11172      100000       1        86004   
   12.7      11083      100000       1        86171   
   12.8      10966      100000       1        86342   
   12.9      10752      100000       1        86658   
   13.0      10727      100000       1        86757   
   13.1      10718      100000       1        86809   
   13.2      10780      100000       1        86734   
   13.3      10720      100000       1        86852   
   13.4      10648      100000       1        86863   
   13.5      10798      100000       1        86622   
   13.6      10896      100000       1        86470   
   13.7      10802      100000       1        86500   
   13.8      10893      100000       1        86484   
   13.9      10834      100000       1        86519   
   14.0      10901      100000       1        86470   
   14.1      10758      100000       1        86728   
   14.2      10637      100000       1        86822   
   14.3      10772      100000       1        86672   
   14.4      10836      100000       1        86562   
   14.5      10808      100000       1        86611   
   14.6      10677      100000       1        86627   
   14.7      10801      100000       1        86736   
   14.8      10693      100000       1        86698   
   14.9      10889      100000       1        86516   
   15.0      11049      100000       2        86178   
   15.1      11169      100000       1        86016   
   15.2      11161      100000       1        86031   
   15.3      11121      100000       1        86001   
   15.4      11062      100000       1        86282   
   15.5      11051      100000       1        86366   
   15.6      10993      100000       1        86254   
   15.7      11077      100000       1        86210   
   15.8      10982      100000       1        86325   
   15.9      10799      100000       1        86595   
   16.0      10935      100000       1        86400   
   16.1      11153      100000       1        86109   
   16.2      11195      100000       1        86011   
   16.3      11070      100000       1        86121   
   16.4      10979      100000       1        86277   
   16.5      10895      100000       1        86396   
   16.6      10878      100000       1        86615   
   16.7      10759      100000       1        86705   
   16.8      10876      100000       1        86552   
   16.9      10885      100000       1        86559   
   17.0      10607      100000       1        86951   
   17.1      10593      100000       1        87077   
   17.2      10397      100000       1        87290   
   17.3      10439      100000       1        87167   
   17.4      10462      100000       1        87046   
   17.5      10719      100000       1        86655   
   17.6      10875      100000       1        86589   
   17.7      10849      100000       1        86471   
   17.8      10883      100000       1        86556   
   17.9      10880      100000       1        86488   
   18.0      10789      100000       1        86542   
   18.1      10802      100000       1        86628   
   18.2      10659      100000       1        86703   
   18.3      10732      100000       1        86771   
   18.4      10656      100000       1        86804   
   18.5      10587      100000       1        86916   
   18.6      10475      100000       1        87071   
   18.7      10578      100000       1        86980   
   18.8      10708      100000       1        86733   
   18.9      10966      100000       1        86318   
   19.0      11284      100000       1        85830   
   19.1      11313      100000       1        85755   
   19.2      11338      100000       1        85640   
   19.3      11418      100000       1        85577   
