 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       75962      100000       0          0     
   0.1       67120      100000       0          0     
   0.2       66783      100000       4          89    
   0.3       65848      100000       4         113    
   0.4       66078      100000       6         152    
   0.5       66011      100000       8         194    
   0.6       65725      100000       8         207    
   0.7       65712      100000       6         143    
   0.8       65568      100000       8         202    
   0.9       66103      100000       8         183    
   1.0       65529      100000       6         176    
   1.1       65692      100000       6         140    
   1.2       65653      100000       14        373    
   1.3       65354      100000       16        384    
   1.4       65625      100000       13        358    
   1.5       65492      100000       10        241    
   1.6       65596      100000       6         134    
   1.7       65477      100000       10        256    
   1.8       65671      100000       10        254    
   1.9       65686      100000       2          55    
   2.0       65636      100000       9         240    
   2.1       65423      100000       14        357    
   2.2       65414      100000       9         203    
   2.3       65633      100000       12        290    
   2.4       65605      100000       5         136    
   2.5       65561      100000       10        257    
   2.6       65554      100000       10        244    
   2.7       65903      100000       9         236    
   2.8       65704      100000       10        221    
   2.9       65477      100000       9         230    
   3.0       65863      100000       7         171    
   3.1       65614      100000       10        241    
   3.2       65569      100000       10        239    
   3.3       65516      100000       8         203    
   3.4       65454      100000       7         166    
   3.5       65608      100000       8         186    
   3.6       65566      100000       7         170    
   3.7       65628      100000       7         167    
   3.8       65364      100000       13        327    
   3.9       65473      100000       8         191    
   4.0       65754      100000       11        282    
   4.1       65538      100000       13        321    
   4.2       65636      100000       6         133    
   4.3       65743      100000       7         187    
   4.4       65799      100000       7         158    
   4.5       65534      100000       6         147    
   4.6       65265      100000       19        445    
   4.7       65263      100000       11        292    
   4.8       65375      100000       11        282    
   4.9       65837      100000       7         176    
   5.0       65242      100000       10        270    
   5.1       65452      100000       8         182    
   5.2       65305      100000       8         222    
   5.3       65658      100000       6         147    
   5.4       65672      100000       9         221    
   5.5       65271      100000       6         170    
   5.6       65355      100000       3          70    
   5.7       65620      100000       6         137    
   5.8       65492      100000       9         214    
   5.9       65709      100000       10        264    
   6.0       65273      100000       11        266    
   6.1       65511      100000       8         186    
   6.2       65663      100000       7         160    
   6.3       65498      100000       12        290    
   6.4       65358      100000       6         143    
   6.5       65357      100000       12        286    
   6.6       65511      100000       8         181    
   6.7       65603      100000       2          47    
   6.8       65783      100000       3          81    
   6.9       65408      100000       9         216    
   7.0       65516      100000       13        344    
   7.1       65835      100000       4          92    
   7.2       65678      100000       9         226    
   7.3       65504      100000       7         179    
   7.4       65630      100000       12        288    
   7.5       65468      100000       5         134    
   7.6       65672      100000       11        256    
   7.7       65541      100000       13        323    
   7.8       65599      100000       4         104    
   7.9       65906      100000       6         150    
   8.0       65470      100000       11        291    
   8.1       65632      100000       5         131    
   8.2       65642      100000       7         190    
   8.3       65290      100000       2          43    
   8.4       65328      100000       5         120    
   8.5       65482      100000       9         212    
   8.6       65328      100000       12        306    
   8.7       65424      100000       11        270    
   8.8       65454      100000       14        346    
   8.9       65420      100000       7         164    
   9.0       65427      100000       5         114    
   9.1       65588      100000       3          68    
   9.2       65452      100000       12        285    
   9.3       65446      100000       7         192    
   9.4       65270      100000       10        244    
   9.5       65644      100000       3          82    
