 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       16402      100000      747       63639        0          0     
   0.2       16369      100000      716       63624        0          0     
   0.3       16704      100000      729       62713        1         1163   
   0.4       16479      100000      657       63575        1         1698   
   0.5       16552      100000      747       63622        1         1026   
   0.6       16236      100000      688       64389        3         3476   
   0.7       16417      100000      702       63873        3         3981   
   0.8       16581      100000      708       62991        3         3215   
   0.9       16515      100000      686       62795        2         2637   
   1.0       16709      100000      703       63138        1         1082   
   1.1       16483      100000      701       63345        1         1170   
   1.2       16786      100000      713       62640        3         3916   
   1.3       16419      100000      706       63293        4         4947   
   1.4       16419      100000      700       63348        4         5620   
   1.5       16619      100000      699       62777        2         3006   
   1.6       16437      100000      680       63456        4         5592   
   1.7       16893      100000      694       62565        3         4230   
   1.8       16754      100000      685       63041        6         8932   
   1.9       16611      100000      722       62930        4         6357   
   2.0       17034      100000      701       61941        4         8805   
   2.1       17343      100000      679       60961        3         9018   
   2.2       17703      100000      707       59971        3        10925   
   2.3       17886      100000      642       58597        3        13063   
   2.4       18193      100000      615       58760        4        17977   
   2.5       18636      100000      593       56608        3        18968   
   2.6       19262      100000      566       56595        2        21015   
   2.7       19624      100000      546       56198        2        24577   
   2.8       19647      100000      501       55613        2        28357   
   2.9       20097      100000      432       55020        2        32307   
   3.0       20656      100000      397       54146        2        36518   
   3.1       21031      100000      338       54493        2        40842   
   3.2       21011      100000      272       55318        2        45012   
   3.3       21097      100000      182       55589        2        49358   
   3.4       20907      100000      128       57520        2        53602   
   3.5       20636      100000       78       59620        2        57442   
   3.6       20316      100000       51       62646        2        61349   
   3.7       19688      100000       14       65476        2        65177   
   3.8       19015      100000       8        68845        2        68708   
   3.9       17922      100000       2        71791        2        71791   
   4.0       16579      100000       2        74990        2        74990   
   4.1       15587      100000       2        77524        2        77524   
   4.2       14725      100000       2        79821        2        79821   
   4.3       13672      100000       2        81876        2        81876   
   4.4       12743      100000       2        83602        2        83602   
   4.5       11838      100000       1        85007        1        85007   
   4.6       11040      100000       1        86224        1        86224   
   4.7       10383      100000       1        87250        1        87250   
   4.8       10097      100000       1        87824        1        87824   
   4.9        9769      100000       1        88207        1        88207   
   5.0        9637      100000       1        88287        1        88287   
   5.1        9683      100000       1        88230        1        88230   
