 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1       25909      100000      727       49649        0          0     
   0.2       24554      100000      595       54257        0          0     
   0.3       23848      100000      520       56715        3         3765   
   0.4       23380      100000      448       57673        1         1102   
   0.5       23343      100000      394       57635        8        10982   
   0.6       23017      100000      400       58817        10       13306   
   0.7       22951      100000      393       59107        11       13562   
   0.8       23039      100000      362       59024        9        14347   
   0.9       22767      100000      364       59331        9        16126   
   1.0       22577      100000      336       60053        12       21963   
   1.1       22382      100000      353       60453        12       20616   
   1.2       22778      100000      341       59961        16       24275   
   1.3       22371      100000      344       60125        11       17303   
   1.4       22647      100000      322       59831        13       20405   
   1.5       22470      100000      310       59557        12       18787   
   1.6       22459      100000      317       59989        11       20700   
   1.7       22690      100000      330       59942        14       21758   
   1.8       22420      100000      314       60490        12       25126   
   1.9       22342      100000      294       60396        16       29404   
   2.0       22505      100000      300       60437        16       30544   
   2.1       22499      100000      290       59916        13       27838   
   2.2       22342      100000      284       60285        14       29512   
   2.3       22154      100000      255       60787        15       31681   
   2.4       22270      100000      259       60439        15       31673   
   2.5       22131      100000      296       61536        10       30587   
   2.6       22184      100000      307       61153        17       32783   
   2.7       22035      100000      266       61281        19       36169   
   2.8       22120      100000      320       61305        13       31371   
   2.9       22136      100000      260       61241        15       34620   
   3.0       22182      100000      260       60826        16       36474   
   3.1       22313      100000      290       61062        15       32710   
   3.2       22324      100000      260       61062        14       36865   
   3.3       22155      100000      250       60816        19       34819   
   3.4       22224      100000      279       61044        19       34734   
   3.5       22157      100000      284       61212        14       33646   
   3.6       22065      100000      281       61509        13       37299   
   3.7       22237      100000      267       61053        14       35315   
   3.8       22146      100000      276       60981        17       30364   
   3.9       22227      100000      282       60721        15       33623   
   4.0       22262      100000      285       60648        12       28441   
   4.1       22309      100000      274       60746        18       39888   
   4.2       22336      100000      303       60977        13       26273   
   4.3       22300      100000      288       61309        13       29668   
   4.4       22500      100000      270       60413        18       33315   
   4.5       22187      100000      284       61141        14       31768   
   4.6       22187      100000      287       60709        14       29070   
   4.7       21963      100000      255       60969        18       36561   
   4.8       21960      100000      269       60993        16       35249   
   4.9       22244      100000      284       60938        13       30168   
   5.0       22044      100000      285       61061        13       32217   
   5.1       22219      100000      304       60730        16       30911   
   5.2       22419      100000      296       60353        14       27883   
   5.3       22259      100000      281       60945        13       30959   
   5.4       22121      100000      277       61243        16       32315   
   5.5       22531      100000      290       60278        16       34020   
   5.6       22425      100000      282       60622        13       32103   
   5.7       22392      100000      309       60876        16       30228   
   5.8       22452      100000      274       60479        13       32958   
   5.9       22125      100000      278       61043        14       34243   
   6.0       22184      100000      276       61245        13       31278   
   6.1       22518      100000      284       60322        19       35416   
   6.2       22465      100000      283       60773        15       36262   
   6.3       22212      100000      290       61402        14       35626   
   6.4       21981      100000      269       61195        15       36055   
   6.5       22209      100000      276       60896        14       33692   
   6.6       22373      100000      290       60744        12       34537   
   6.7       22376      100000      293       60749        14       28690   
   6.8       22473      100000      283       60935        11       34967   
   6.9       22589      100000      292       59929        16       34216   
   7.0       22184      100000      278       60932        17       33170   
   7.1       22099      100000      303       61179        17       35632   
   7.2       22202      100000      304       61032        14       33692   
   7.3       22497      100000      318       61082        12       28233   
   7.4       22283      100000      294       60412        12       30342   
   7.5       22365      100000      314       60396        14       25838   
   7.6       22075      100000      299       61397        14       34138   
   7.7       22170      100000      290       61273        12       30049   
   7.8       22493      100000      311       60453        19       32839   
   7.9       22144      100000      329       61364        15       28854   
   8.0       22163      100000      308       60862        15       30653   
   8.1       22219      100000      296       61226        15       33475   
   8.2       22307      100000      310       61155        17       31259   
   8.3       22260      100000      264       60859        12       34836   
   8.4       22608      100000      275       60455        14       29147   
   8.5       22699      100000      320       60226        11       30914   
   8.6       22508      100000      309       60145        16       33765   
