 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       32157      100000      783       36058   
   0.2       31033      100000      743       41077   
   0.3       30785      100000      701       41185   
   0.4       30856      100000      672       41938   
   0.5       30774      100000      629       41890   
   0.6       30374      100000      620       43439   
   0.7       30447      100000      612       42677   
   0.8       30789      100000      621       42671   
   0.9       30541      100000      621       43546   
   1.0       30485      100000      614       43353   
   1.1       30176      100000      596       43642   
   1.2       30055      100000      574       44066   
   1.3       30313      100000      587       43633   
   1.4       30521      100000      553       42598   
   1.5       30598      100000      589       43651   
   1.6       30317      100000      562       43113   
   1.7       30335      100000      569       43277   
   1.8       30165      100000      531       44086   
   1.9       30399      100000      538       43827   
   2.0       30149      100000      546       44491   
   2.1       30166      100000      566       44022   
   2.2       30193      100000      546       42966   
   2.3       30250      100000      606       43727   
   2.4       30409      100000      568       43273   
   2.5       30228      100000      580       44304   
   2.6       30603      100000      542       42440   
   2.7       30300      100000      569       43479   
   2.8       30134      100000      590       43736   
   2.9       30615      100000      563       43297   
   3.0       30307      100000      548       43085   
   3.1       30207      100000      564       44279   
   3.2       30467      100000      574       43240   
   3.3       30386      100000      555       43545   
   3.4       30555      100000      546       43332   
   3.5       30406      100000      546       43454   
   3.6       30363      100000      566       43839   
   3.7       29952      100000      565       44352   
   3.8       30420      100000      547       43154   
   3.9       30418      100000      564       43433   
   4.0       30326      100000      589       44549   
   4.1       30170      100000      546       43761   
   4.2       30526      100000      531       43265   
   4.3       30128      100000      558       44372   
   4.4       30146      100000      543       44003   
   4.5       30060      100000      539       44031   
   4.6       30480      100000      566       43200   
   4.7       30285      100000      559       43294   
   4.8       30286      100000      548       43075   
   4.9       30315      100000      560       43601   
   5.0       30239      100000      576       43912   
   5.1       30730      100000      559       43464   
   5.2       30653      100000      555       42648   
   5.3       30338      100000      538       43080   
   5.4       30358      100000      542       43211   
   5.5       30462      100000      518       42856   
   5.6       30577      100000      556       43298   
   5.7       30560      100000      542       42781   
   5.8       30575      100000      537       42980   
   5.9       30076      100000      535       44197   
   6.0       30288      100000      516       44075   
   6.1       30113      100000      508       43731   
   6.2       30584      100000      514       43426   
   6.3       29895      100000      484       44211   
   6.4       30116      100000      523       44517   
   6.5       30195      100000      527       44278   
   6.6       29988      100000      530       43909   
   6.7       29960      100000      534       44363   
   6.8       30153      100000      497       44269   
   6.9       30255      100000      518       43673   
   7.0       30281      100000      522       44676   
   7.1       30125      100000      509       44687   
   7.2       30242      100000      496       44211   
   7.3       30105      100000      494       44473   
   7.4       29764      100000      518       44783   
   7.5       30302      100000      512       43855   
   7.6       30368      100000      534       43784   
   7.7       30254      100000      499       43291   
   7.8       30348      100000      527       43219   
   7.9       30537      100000      513       42732   
   8.0       30475      100000      508       43130   
   8.1       30133      100000      528       43599   
   8.2       30380      100000      519       43701   
   8.3       30236      100000      529       43880   
   8.4       30551      100000      523       42868   
   8.5       30375      100000      526       43555   
   8.6       30365      100000      542       43199   
   8.7       30194      100000      552       44181   
   8.8       30485      100000      546       42880   
   8.9       30235      100000      546       43857   
   9.0       30487      100000      512       43519   
   9.1       30292      100000      501       43366   
   9.2       30310      100000      492       43223   
   9.3       30626      100000      491       42862   
   9.4       30358      100000      504       43557   
   9.5       30234      100000      488       43561   
   9.6       30499      100000      493       43622   
   9.7       30195      100000      496       44460   
   9.8       30083      100000      529       43969   
   9.9       30114      100000      486       43541   
   10.0      30356      100000      510       43888   
   10.1      30582      100000      530       43832   
   10.2      30409      100000      509       43658   
   10.3      30702      100000      492       42056   
   10.4      30238      100000      502       43053   
   10.5      30423      100000      518       43166   
   10.6      30111      100000      517       43578   
   10.7      30284      100000      498       43437   
   10.8      30234      100000      486       43615   
   10.9      30516      100000      526       43725   
   11.0      30556      100000      536       43933   
   11.1      30045      100000      532       44166   
   11.2      30481      100000      523       43619   
   11.3      30427      100000      497       43852   
   11.4      30299      100000      529       44096   
   11.5      30639      100000      514       42755   
   11.6      30534      100000      515       43658   
   11.7      30452      100000      504       43344   
   11.8      30391      100000      529       44075   
   11.9      30216      100000      508       44093   
   12.0      30663      100000      497       43305   
   12.1      30597      100000      508       42933   
   12.2      30280      100000      522       44585   
   12.3      30414      100000      492       43609   
   12.4      30375      100000      490       43883   
   12.5      30846      100000      481       42472   
   12.6      30623      100000      500       43382   
   12.7      30315      100000      527       44531   
   12.8      30254      100000      488       43575   
   12.9      30349      100000      492       43475   
   13.0      30393      100000      486       42898   
   13.1      30024      100000      474       44261   
   13.2      30536      100000      455       43218   
   13.3      30347      100000      463       43838   
   13.4      30423      100000      472       43173   
   13.5      30498      100000      450       43049   
   13.6      30307      100000      481       44346   
   13.7      30349      100000      470       43673   
   13.8      30388      100000      466       43867   
   13.9      30399      100000      504       43994   
   14.0      30421      100000      476       43818   
   14.1      30446      100000      459       43298   
   14.2      30531      100000      457       43028   
   14.3      30239      100000      502       44472   
   14.4      30338      100000      501       44157   
   14.5      30230      100000      499       43758   
   14.6      30501      100000      482       43505   
   14.7      30233      100000      502       44504   
   14.8      30294      100000      463       43221   
   14.9      30506      100000      431       43182   
   15.0      30403      100000      476       44142   
   15.1      30499      100000      442       43716   
   15.2      30899      100000      440       42916   
   15.3      30370      100000      482       44026   
   15.4      30749      100000      472       43068   
   15.5      30883      100000      481       42698   
   15.6      30938      100000      465       42312   
   15.7      30274      100000      484       43340   
   15.8      30714      100000      493       43580   
   15.9      30683      100000      472       42941   
   16.0      30826      100000      492       43198   
   16.1      30721      100000      459       43596   
   16.2      30745      100000      466       43281   
   16.3      30534      100000      417       43194   
   16.4      30180      100000      453       43865   
   16.5      30378      100000      440       43409   
   16.6      30515      100000      442       43885   
   16.7      30220      100000      436       43918   
   16.8      30300      100000      433       43895   
   16.9      30800      100000      435       43476   
   17.0      30644      100000      450       43486   
   17.1      30589      100000      444       43425   
   17.2      30603      100000      445       43603   
   17.3      30639      100000      446       43003   
   17.4      30770      100000      431       42552   
   17.5      30827      100000      466       43947   
   17.6      30797      100000      416       42855   
   17.7      30762      100000      440       42876   
   17.8      30765      100000      422       43366   
   17.9      30399      100000      433       44182   
   18.0      30579      100000      430       43454   
   18.1      30608      100000      412       43716   
   18.2      30574      100000      424       43845   
   18.3      30500      100000      434       43793   
   18.4      30724      100000      412       43182   
