 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       28688      100000      822       44048        0          0     
   0.2       26755      100000      700       51899        0          0     
   0.3       26039      100000      595       53350        0          0     
   0.4       25984      100000      537       54029        1         1231   
   0.5       25577      100000      504       55296        0          0     
   0.6       25681      100000      474       54532        1         1153   
   0.7       25419      100000      439       55359        2         2794   
   0.8       25438      100000      445       55895        3         3320   
   0.9       25046      100000      422       56920        5         6563   
   1.0       25059      100000      409       56335        3         4171   
   1.1       25056      100000      420       56390        6         7249   
   1.2       25343      100000      389       55965        5         6399   
   1.3       24735      100000      381       57044        6         7374   
   1.4       24859      100000      355       56669        9        10590   
   1.5       24723      100000      366       57352        7        10638   
   1.6       24997      100000      348       56526        6         8740   
   1.7       24767      100000      350       57281        10       15479   
   1.8       24949      100000      358       57421        9        11815   
   1.9       24641      100000      362       57120        10       12807   
   2.0       24746      100000      362       56990        8        12363   
   2.1       24872      100000      366       57030        9        12874   
   2.2       24767      100000      347       57196        6         8881   
   2.3       24940      100000      318       56626        12       16703   
   2.4       24957      100000      351       56885        12       16094   
   2.5       24876      100000      360       57151        11       15452   
   2.6       24937      100000      367       57537        8        12086   
   2.7       24889      100000      350       56902        12       17452   
   2.8       24992      100000      373       56840        8        10704   
   2.9       24682      100000      353       57321        14       20394   
   3.0       24718      100000      354       57413        9        15945   
   3.1       24775      100000      330       57132        13       20423   
   3.2       24573      100000      333       57402        13       21751   
   3.3       24401      100000      335       57993        12       17786   
   3.4       24867      100000      339       56829        12       18713   
   3.5       24787      100000      341       57138        10       15468   
   3.6       24786      100000      334       57183        11       17128   
   3.7       24816      100000      342       57218        11       17145   
   3.8       24768      100000      337       57344        11       18227   
   3.9       24553      100000      327       58033        11       17284   
   4.0       24591      100000      319       57534        8        17477   
   4.1       24802      100000      343       57135        11       18336   
   4.2       24974      100000      308       56820        12       21918   
   4.3       24761      100000      330       56944        10       17464   
   4.4       24992      100000      347       56504        7        12227   
   4.5       24976      100000      337       56322        10       18372   
   4.6       24696      100000      325       57429        12       21392   
   4.7       25145      100000      321       56271        9        17499   
   4.8       25075      100000      335       56302        11       18140   
   4.9       24822      100000      358       56972        10       18766   
   5.0       24795      100000      356       57518        12       18885   
   5.1       25104      100000      336       56240        11       17811   
   5.2       24732      100000      321       56324        14       24637   
   5.3       24817      100000      310       56900        10       20253   
   5.4       25161      100000      341       56031        9        17811   
   5.5       24997      100000      347       56666        10       18747   
   5.6       25066      100000      323       56445        13       22421   
   5.7       25039      100000      336       56449        14       23605   
   5.8       25183      100000      331       56215        12       21205   
   5.9       24718      100000      356       57348        11       22245   
   6.0       24874      100000      338       56428        13       19665   
   6.1       24563      100000      342       57062        12       24378   
