 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        7083      100000      124       86314   
   0.2        7778      100000      155       84318   
   0.3        8331      100000      172       83330   
   0.4        9176      100000      205       81156   
   0.5        9764      100000      231       79226   
   0.6       10646      100000      220       77218   
   0.7       11429      100000      211       76195   
   0.8       11893      100000      162       75474   
   0.9       12017      100000       76       76100   
   1.0       12079      100000       60       77573   
   1.1       12148      100000       37       77962   
   1.2       11727      100000       25       79093   
   1.3       11672      100000       42       79400   
   1.4       11798      100000       35       79625   
   1.5       11563      100000       23       80397   
   1.6       11363      100000       20       81296   
   1.7       11008      100000       13       82444   
   1.8       10466      100000       7        83976   
   1.9       10474      100000       9        84473   
   2.0       10148      100000       11       85192   
   2.1        9753      100000       6        86156   
   2.2        9469      100000       5        86846   
   2.3        9221      100000       4        87328   
   2.4        9013      100000       4        87660   
   2.5        8943      100000       5        87857   
   2.6        8881      100000       4        87978   
   2.7        8720      100000       5        88114   
   2.8        8741      100000       7        88085   
   2.9        8882      100000       5        87878   
   3.0        8814      100000       5        88136   
   3.1        8739      100000       5        88264   
   3.2        8679      100000       5        88162   
   3.3        8925      100000       5        88018   
   3.4        9085      100000       5        87886   
   3.5        8937      100000       5        88071   
   3.6        8916      100000       5        87994   
   3.7        8998      100000       5        87734   
   3.8        9190      100000       5        87538   
   3.9        8896      100000       5        87907   
   4.0        8970      100000       5        87720   
   4.1        8908      100000       5        88080   
   4.2        8791      100000       5        88156   
   4.3        8788      100000       5        88232   
   4.4        8632      100000       5        88670   
   4.5        8622      100000       6        88652   
   4.6        8439      100000       5        88854   
   4.7        8551      100000       5        88627   
   4.8        8780      100000       6        88157   
   4.9        8836      100000       5        88088   
   5.0        8891      100000       5        87975   
   5.1        8890      100000       5        88017   
   5.2        8709      100000       5        88320   
   5.3        8530      100000       4        88520   
   5.4        8521      100000       5        88774   
   5.5        8524      100000       4        88630   
   5.6        8554      100000       4        88634   
   5.7        8522      100000       4        88568   
   5.8        8688      100000       4        88419   
   5.9        8828      100000       4        88113   
   6.0        8924      100000       3        87853   
   6.1        9190      100000       4        87487   
   6.2        9153      100000       4        87545   
   6.3        8871      100000       4        87835   
   6.4        9074      100000       4        87656   
   6.5        9078      100000       4        87606   
   6.6        8825      100000       4        88041   
   6.7        8769      100000       4        88212   
   6.8        8811      100000       4        88370   
   6.9        8440      100000       4        88599   
   7.0        8561      100000       5        88509   
   7.1        8660      100000       5        88473   
   7.2        8748      100000       4        88333   
   7.3        8862      100000       4        87965   
   7.4        9130      100000       4        87494   
   7.5        9366      100000       4        87044   
   7.6        9304      100000       4        87054   
   7.7        9223      100000       5        87272   
   7.8        8918      100000       5        87744   
   7.9        8857      100000       4        88012   
   8.0        8585      100000       4        88451   
   8.1        8368      100000       4        88970   
   8.2        8185      100000       4        89198   
   8.3        8153      100000       4        89252   
   8.4        8171      100000       4        89339   
   8.5        8197      100000       4        89150   
   8.6        8553      100000       4        88449   
   8.7        8813      100000       5        88165   
   8.8        9074      100000       4        87652   
   8.9        9190      100000       4        87508   
   9.0        9113      100000       5        87522   
   9.1        9216      100000       4        87455   
   9.2        9215      100000       5        87436   
   9.3        9132      100000       4        87388   
   9.4        9244      100000       4        87429   
   9.5        9206      100000       4        87473   
   9.6        8924      100000       4        87993   
   9.7        8699      100000       4        88510   
   9.8        8574      100000       4        88505   
   9.9        8549      100000       4        88714   
   10.0       8567      100000       4        88483   
   10.1       8874      100000       4        88103   
   10.2       8697      100000       4        88390   
   10.3       8783      100000       4        88231   
   10.4       8881      100000       4        88198   
   10.5       8539      100000       4        88647   
   10.6       8380      100000       5        89126   
   10.7       8129      100000       5        89317   
   10.8       8470      100000       4        88881   
   10.9       8532      100000       4        88598   
   11.0       8638      100000       4        88458   
   11.1       8507      100000       4        88806   
   11.2       8250      100000       4        89065   
   11.3       8355      100000       5        88935   
   11.4       8536      100000       4        88815   
   11.5       8632      100000       4        88258   
   11.6       8848      100000       4        88110   
   11.7       8732      100000       4        88221   
   11.8       8671      100000       4        88474   
   11.9       8592      100000       4        88603   
   12.0       8522      100000       4        88700   
   12.1       8382      100000       4        88935   
   12.2       8317      100000       4        89037   
   12.3       8396      100000       4        88893   
   12.4       8525      100000       4        88584   
   12.5       8453      100000       4        88795   
   12.6       8572      100000       3        88670   
   12.7       8611      100000       3        88541   
   12.8       8626      100000       3        88303   
   12.9       8692      100000       3        88230   
   13.0       8690      100000       3        88303   
   13.1       8683      100000       3        88429   
   13.2       8679      100000       3        88555   
   13.3       8519      100000       3        88769   
   13.4       8550      100000       3        88650   
   13.5       8456      100000       3        88798   
   13.6       8664      100000       3        88485   
   13.7       8806      100000       3        88111   
   13.8       8840      100000       3        88126   
   13.9       8941      100000       3        88131   
   14.0       8650      100000       3        88444   
   14.1       8848      100000       5        88158   
   14.2       8617      100000       2        88480   
   14.3       8280      100000       2        89078   
   14.4       8154      100000       2        89208   
   14.5       8010      100000       2        89484   
   14.6       7757      100000       2        89831   
   14.7       7816      100000       2        89939   
   14.8       7869      100000       2        89839   
   14.9       7779      100000       2        90006   
   15.0       7679      100000       2        90072   
   15.1       7806      100000       2        90083   
   15.2       7794      100000       2        90079   
   15.3       7894      100000       2        89885   
   15.4       7958      100000       2        89569   
   15.5       8274      100000       2        89181   
   15.6       8496      100000       2        88965   
   15.7       8566      100000       2        88645   
   15.8       8435      100000       2        88994   
   15.9       8195      100000       2        89347   
   16.0       8192      100000       2        89332   
   16.1       8115      100000       2        89468   
   16.2       8145      100000       2        89484   
   16.3       8102      100000       2        89498   
   16.4       8042      100000       2        89634   
   16.5       8047      100000       2        89591   
   16.6       8040      100000       2        89545   
   16.7       8031      100000       2        89697   
   16.8       7909      100000       2        89943   
   16.9       7738      100000       2        90044   
   17.0       7800      100000       2        90051   
   17.1       8100      100000       2        89556   
   17.2       8184      100000       2        89322   
   17.3       8284      100000       2        89098   
   17.4       8436      100000       2        88652   
   17.5       8561      100000       2        88481   
   17.6       8806      100000       2        88405   
   17.7       8722      100000       2        88657   
   17.8       8480      100000       2        88766   
   17.9       8466      100000       3        88894   
   18.0       8307      100000       3        89175   
   18.1       8229      100000       4        89244   
   18.2       8278      100000       4        89157   
   18.3       8357      100000       3        89046   
   18.4       8315      100000       3        89104   
   18.5       8261      100000       3        89311   
   18.6       8097      100000       3        89469   
   18.7       8154      100000       4        89455   
   18.8       8132      100000       3        89448   
   18.9       8437      100000       3        88894   
   19.0       8588      100000       3        88526   
   19.1       8775      100000       3        88426   
   19.2       8645      100000       3        88464   
   19.3       8728      100000       3        88259   
   19.4       8728      100000       3        88245   
   19.5       8637      100000       2        88682   
   19.6       8447      100000       2        88933   
   19.7       8278      100000       2        89212   
   19.8       8107      100000       2        89473   
   19.9       7940      100000       2        89665   
   20.0       8068      100000       2        89586   
   20.1       8082      100000       2        89674   
   20.2       7822      100000       2        90079   
   20.3       7738      100000       2        90226   
   20.4       7730      100000       2        90229   
   20.5       7540      100000       2        90465   
   20.6       7452      100000       2        90630   
   20.7       7516      100000       2        90554   
   20.8       7580      100000       2        90337   
   20.9       7660      100000       2        90312   
   21.0       7876      100000       2        90018   
   21.1       7947      100000       2        89797   
   21.2       7927      100000       2        89762   
   21.3       8281      100000       2        89196   
   21.4       8120      100000       2        89479   
   21.5       8020      100000       2        89735   
   21.6       8004      100000       2        89478   
   21.7       8260      100000       2        89292   
   21.8       8162      100000       2        89399   
   21.9       8070      100000       2        89527   
   22.0       8009      100000       2        89697   
   22.1       7949      100000       2        89892   
   22.2       7742      100000       2        90073   
   22.3       7839      100000       2        89971   
   22.4       7862      100000       2        89806   
   22.5       7967      100000       2        89811   
   22.6       7988      100000       2        89800   
   22.7       7965      100000       2        89738   
   22.8       8088      100000       3        89596   
   22.9       8140      100000       2        89442   
   23.0       8052      100000       2        89497   
   23.1       8254      100000       2        89309   
   23.2       8119      100000       2        89471   
   23.3       8299      100000       2        89108   
   23.4       8418      100000       2        88964   
   23.5       8460      100000       2        88967   
   23.6       8153      100000       2        89331   
   23.7       8135      100000       2        89622   
   23.8       7946      100000       2        89674   
   23.9       7839      100000       2        89917   
   24.0       7852      100000       2        89967   
   24.1       7998      100000       2        89766   
   24.2       8080      100000       2        89626   
   24.3       8015      100000       2        89633   
   24.4       7997      100000       2        89764   
   24.5       7874      100000       2        89864   
   24.6       8044      100000       2        89722   
   24.7       8148      100000       2        89557   
   24.8       8052      100000       2        89578   
   24.9       8059      100000       2        89695   
   25.0       7956      100000       2        89948   
   25.1       7752      100000       2        90093   
   25.2       7845      100000       2        90007   
   25.3       7715      100000       2        90057   
   25.4       7897      100000       2        89830   
   25.5       7997      100000       2        89585   
   25.6       8321      100000       2        89195   
   25.7       8358      100000       3        89038   
   25.8       8216      100000       2        89158   
   25.9       8403      100000       2        89037   
   26.0       8538      100000       2        88719   
   26.1       8631      100000       2        88627   
   26.2       8544      100000       2        88750   
   26.3       8470      100000       2        88900   
   26.4       8294      100000       2        89077   
   26.5       8141      100000       2        89537   
   26.6       7982      100000       2        89689   
   26.7       8070      100000       2        89590   
   26.8       8016      100000       2        89692   
   26.9       7922      100000       2        89818   
   27.0       7963      100000       2        89647   
   27.1       7856      100000       2        89911   
   27.2       7758      100000       2        90058   
   27.3       7727      100000       2        90159   
   27.4       7805      100000       2        90118   
   27.5       7827      100000       2        89966   
   27.6       7871      100000       2        89902   
   27.7       7862      100000       2        89944   
   27.8       7755      100000       2        90083   
   27.9       7850      100000       2        90079   
   28.0       7707      100000       2        90137   
   28.1       7749      100000       2        90163   
   28.2       7738      100000       2        90102   
   28.3       7909      100000       2        89938   
   28.4       7814      100000       2        89892   
   28.5       7958      100000       2        89750   
   28.6       8011      100000       2        89661   
   28.7       8052      100000       2        89588   
   28.8       8009      100000       3        89883   
   28.9       7754      100000       2        90001   
   29.0       7803      100000       2        90036   
   29.1       7844      100000       2        89996   
   29.2       7937      100000       2        89711   
   29.3       8155      100000       2        89429   
   29.4       8157      100000       2        89336   
   29.5       8283      100000       2        89191   
   29.6       8204      100000       2        89281   
   29.7       8313      100000       2        89143   
   29.8       8383      100000       2        89147   
   29.9       8309      100000       2        89130   
   30.0       8324      100000       2        89105   
   30.1       8347      100000       2        89062   
   30.2       8424      100000       2        89061   
   30.3       8496      100000       2        88849   
   30.4       8510      100000       2        88795   
   30.5       8548      100000       2        88776   
   30.6       8440      100000       2        88802   
   30.7       8288      100000       2        89232   
   30.8       8133      100000       2        89406   
   30.9       8182      100000       2        89486   
   31.0       8110      100000       2        89637   
   31.1       7930      100000       2        89764   
   31.2       7816      100000       2        89983   
   31.3       7797      100000       2        90002   
   31.4       7924      100000       2        89801   
   31.5       8038      100000       2        89617   
   31.6       8039      100000       2        89489   
   31.7       8085      100000       2        89518   
   31.8       8218      100000       2        89511   
   31.9       8213      100000       2        89420   
   32.0       8120      100000       2        89579   
   32.1       7988      100000       2        89824   
   32.2       7908      100000       2        89932   
   32.3       7959      100000       2        89757   
   32.4       7892      100000       2        89688   
   32.5       8127      100000       2        89489   
   32.6       8165      100000       2        89233   
   32.7       8234      100000       2        89155   
   32.8       8291      100000       2        89125   
   32.9       8366      100000       2        89107   
   33.0       8166      100000       2        89328   
   33.1       7955      100000       2        89775   
   33.2       7878      100000       2        90006   
   33.3       7856      100000       2        89976   
   33.4       7836      100000       2        89960   
   33.5       7699      100000       2        90127   
   33.6       7604      100000       2        90266   
   33.7       7829      100000       2        89981   
   33.8       8047      100000       2        89612   
   33.9       8026      100000       2        89524   
   34.0       8223      100000       2        89332   
   34.1       8120      100000       2        89385   
   34.2       7990      100000       2        89529   
   34.3       8026      100000       2        89644   
   34.4       8013      100000       2        89716   
   34.5       8036      100000       2        89686   
   34.6       8015      100000       2        89736   
   34.7       8057      100000       2        89595   
   34.8       8278      100000       2        89316   
   34.9       8205      100000       2        89476   
   35.0       8110      100000       2        89615   
   35.1       8090      100000       2        89597   
   35.2       8025      100000       2        89722   
   35.3       7962      100000       2        89837   
   35.4       7927      100000       2        89761   
   35.5       8057      100000       2        89595   
   35.6       8208      100000       2        89326   
   35.7       8322      100000       2        89146   
