 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1        6984      100000       44       88238        1        85650   
   0.2        7386      100000       71       87590        1        83942   
   0.3        7814      100000       84       85934        1        81149   
   0.4        8021      100000       82       85653        1        80699   
   0.5        8300      100000       86       84789        1        80444   
   0.6        8787      100000      124       83628        4        76190   
   0.7        9214      100000      111       82609        4        76422   
   0.8        9514      100000      134       82158        5        75458   
   0.9        9670      100000      116       81426        13       76493   
   1.0       10308      100000      106       80123        16       74802   
   1.1       10569      100000      121       80199        9        73654   
   1.2       10610      100000      128       80531        15       73212   
   1.3       11023      100000      114       79262        17       73418   
   1.4       11300      100000      109       78902        15       73980   
   1.5       11344      100000      107       79214        23       75180   
   1.6       11414      100000       96       79482        20       75131   
   1.7       11538      100000       75       79249        20       76199   
   1.8       11433      100000       67       79876        18       76507   
   1.9       11262      100000       47       80326        16       77849   
   2.0       11198      100000       53       81062        17       78997   
   2.1       11092      100000       40       81076        13       79349   
   2.2       11027      100000       34       81615        11       80441   
   2.3       10966      100000       26       82054        9        80589   
   2.4       10742      100000       16       82274        7        81156   
   2.5       10857      100000       28       82554        8        81531   
   2.6       10744      100000       19       82907        7        82301   
   2.7       10693      100000       18       83059        9        82767   
   2.8       10432      100000       19       83670        10       83414   
   2.9       10578      100000       15       83575        9        82503   
   3.0       10600      100000       15       83237        8        81586   
   3.1       10689      100000       17       83366        8        81829   
   3.2       10637      100000       14       83631        6        82242   
   3.3       10470      100000       9        83619        7        82973   
   3.4       10474      100000       11       83911        6        83090   
   3.5       10452      100000       14       84215        8        83559   
   3.6       10309      100000       17       84306        8        83891   
   3.7       10386      100000       11       84392        8        83727   
   3.8       10288      100000       12       84263        8        83725   
   3.9       10322      100000       17       84253        9        83768   
   4.0       10375      100000       15       84048        8        83827   
   4.1       10574      100000       10       83766        8        83713   
   4.2       10411      100000       12       84234        8        84138   
   4.3       10427      100000       12       84284        8        84194   
   4.4       10415      100000       12       84352        8        84263   
   4.5       10271      100000       11       84462        8        84392   
   4.6       10373      100000       11       84470        8        84385   
   4.7       10334      100000       11       84565        8        84498   
   4.8       10245      100000       10       84761        8        84715   
   4.9       10068      100000       10       84897        8        84852   
   5.0       10220      100000       9        84857        8        84836   
   5.1       10515      100000       9        84024        8        83169   
   5.2       10540      100000       10       83989        8        83253   
   5.3       10526      100000       12       84186        8        83564   
   5.4       10423      100000       14       84080        8        83679   
   5.5       10633      100000       11       83992        8        83824   
   5.6       10540      100000       11       84079        8        83996   
   5.7       10353      100000       9        84245        8        84221   
   5.8       10337      100000       9        84651        8        84624   
   5.9       10300      100000       11       84904        8        84829   
   6.0       10357      100000       8        84691        8        84691   
   6.1       10173      100000       9        84775        8        84754   
   6.2       10272      100000       10       84759        8        84702   
   6.3       10253      100000       10       84670        8        84608   
   6.4       10222      100000       9        84647        8        84624   
   6.5       10306      100000       11       84830        8        84733   
   6.6       10365      100000       10       84384        8        84323   
   6.7       10558      100000       16       84115        8        83919   
   6.8       10605      100000       10       83912        8        83866   
   6.9       10588      100000       12       83811        8        83709   
   7.0       10645      100000       10       83736        8        83688   
   7.1       10623      100000       11       83809        8        83739   
   7.2       10637      100000       11       84007        8        83940   
   7.3       10473      100000       13       84500        8        84384   
   7.4       10410      100000       12       84611        7        83640   
   7.5       10158      100000       10       84815        7        84026   
   7.6       10297      100000       8        84880        7        84206   
   7.7       10263      100000       11       84809        7        84185   
   7.8       10239      100000       8        84739        7        84257   
   7.9       10511      100000       8        84638        7        84269   
   8.0       10398      100000       12       84331        7        83946   
   8.1       10540      100000       17       84094        7        83770   
   8.2       10632      100000       11       83835        7        83725   
   8.3       10658      100000       10       83937        7        83861   
   8.4       10451      100000       8        84019        7        83996   
   8.5       10500      100000       9        84261        7        84208   
   8.6       10372      100000       9        84477        7        84416   
   8.7       10429      100000       11       84492        7        84393   
   8.8       10354      100000       11       84578        7        84470   
   8.9       10272      100000       7        84934        7        84934   
   9.0       10259      100000       7        84966        7        84966   
   9.1       10260      100000       8        85101        7        85069   
   9.2       10126      100000       9        85237        7        85161   
