 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       18581      100000      603       65734        0          0     
   0.2       18435      100000      464       67425        4         5419   
   0.3       18129      100000      371       67779        12       16029   
   0.4       18246      100000      368       67169        13       16814   
   0.5       18134      100000      345       67486        10       15114   
   0.6       18216      100000      348       67513        10       17031   
   0.7       18345      100000      330       67425        11       18057   
   0.8       18221      100000      316       67458        14       23629   
   0.9       17675      100000      306       68268        15       26912   
   1.0       18286      100000      300       67449        17       30290   
   1.1       18392      100000      305       67456        19       36083   
   1.2       18205      100000      301       67255        20       37281   
   1.3       18343      100000      299       67013        17       36214   
   1.4       18222      100000      338       67617        19       36165   
   1.5       18129      100000      270       67518        19       42468   
   1.6       18378      100000      306       67277        19       36742   
   1.7       18258      100000      288       67044        15       29224   
   1.8       18534      100000      292       66723        21       35735   
   1.9       18279      100000      302       66939        18       30291   
   2.0       18360      100000      276       66759        19       36393   
   2.1       18211      100000      269       67360        22       39930   
   2.2       18390      100000      265       66952        22       39211   
   2.3       18558      100000      277       67142        21       40444   
   2.4       18305      100000      269       67193        19       40483   
   2.5       18796      100000      257       66560        18       40035   
   2.6       18499      100000      270       66738        14       34966   
   2.7       18369      100000      281       66833        19       40252   
   2.8       18453      100000      292       67444        14       36173   
   2.9       18595      100000      295       66557        18       36468   
   3.0       18587      100000      310       66744        17       40496   
   3.1       18762      100000      293       66589        17       42697   
   3.2       18960      100000      287       66111        21       42199   
   3.3       18539      100000      266       67146        22       44300   
   3.4       18704      100000      254       66281        19       46350   
   3.5       18837      100000      297       66396        19       42654   
   3.6       18902      100000      248       65928        17       43440   
   3.7       18590      100000      258       66803        21       44923   
   3.8       18614      100000      248       66398        19       47130   
   3.9       18755      100000      238       66732        18       45907   
   4.0       18577      100000      246       66738        20       45849   
   4.1       18845      100000      255       66595        19       45766   
   4.2       19059      100000      249       66149        20       46009   
   4.3       18870      100000      268       65657        19       44634   
   4.4       19003      100000      264       65990        21       44672   
   4.5       18962      100000      243       65397        20       44310   
