 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        7255      100000       40       88184   
   0.2        7703      100000       55       87138   
   0.3        7987      100000       48       86415   
   0.4        8294      100000       66       85823   
   0.5        8772      100000       82       84799   
   0.6        8768      100000       75       84281   
   0.7        8926      100000       73       84130   
   0.8        9217      100000       97       83472   
   0.9        9537      100000       90       83171   
   1.0        9852      100000       83       82297   
   1.1        9665      100000       98       82514   
   1.2        9971      100000       95       82182   
   1.3       10207      100000       98       81377   
   1.4       10379      100000      100       81295   
   1.5       10524      100000      107       81156   
   1.6       10745      100000       95       80368   
   1.7       10810      100000       85       80674   
   1.8       10999      100000       83       80449   
   1.9       10928      100000       97       80504   
   2.0       11204      100000      102       80319   
   2.1       11339      100000      104       80315   
   2.2       11484      100000       85       79639   
   2.3       11348      100000       73       79953   
   2.4       11326      100000       61       80409   
   2.5       11448      100000       55       80241   
   2.6       11528      100000       60       80510   
   2.7       11521      100000       64       80454   
   2.8       11412      100000       54       80026   
   2.9       11506      100000       51       80239   
   3.0       11518      100000       42       80551   
   3.1       11092      100000       39       81662   
   3.2       11320      100000       43       81141   
   3.3       11389      100000       30       81068   
   3.4       11335      100000       32       81285   
   3.5       11301      100000       41       81638   
   3.6       11127      100000       28       81483   
   3.7       11236      100000       33       81685   
   3.8       11062      100000       29       81886   
   3.9       11087      100000       26       81875   
   4.0       11157      100000       32       81398   
   4.1       11371      100000       41       81506   
   4.2       11126      100000       34       81608   
   4.3       11271      100000       24       81661   
   4.4       11187      100000       22       81816   
   4.5       11259      100000       17       81847   
   4.6       11287      100000       21       81651   
   4.7       11198      100000       22       81870   
   4.8       11186      100000       22       82035   
   4.9       11169      100000       14       82067   
   5.0       11338      100000       22       82191   
   5.1       11205      100000       22       82343   
   5.2       11159      100000       15       82211   
   5.3       11243      100000       17       82166   
   5.4       11204      100000       23       82234   
   5.5       10993      100000       17       82424   
   5.6       11081      100000       20       82346   
   5.7       11157      100000       23       82437   
   5.8       11034      100000       15       82449   
   5.9       11047      100000       16       82529   
   6.0       11060      100000       17       82637   
   6.1       10989      100000       18       82443   
   6.2       11189      100000       19       82444   
   6.3       11207      100000       13       82241   
   6.4       11049      100000       11       82295   
   6.5       11156      100000       16       82529   
   6.6       11099      100000       14       82713   
   6.7       10998      100000       13       82438   
   6.8       10820      100000       17       82687   
   6.9       11096      100000       19       82461   
   7.0       11013      100000       16       82261   
   7.1       11293      100000       17       81762   
   7.2       11140      100000       17       81973   
   7.3       11301      100000       21       81938   
   7.4       11327      100000       20       82080   
   7.5       11345      100000       24       82088   
   7.6       11438      100000       16       81762   
   7.7       11468      100000       13       81951   
   7.8       11207      100000       12       82166   
   7.9       11189      100000       19       82339   
   8.0       11283      100000       13       82279   
   8.1       11380      100000       16       82295   
   8.2       11078      100000       23       82707   
   8.3       11056      100000       19       82542   
   8.4       11152      100000       17       82657   
   8.5       11097      100000       18       82709   
   8.6       11231      100000       13       82507   
   8.7       11142      100000       13       82527   
   8.8       11240      100000       14       82494   
   8.9       11196      100000       17       82448   
   9.0       11170      100000       16       82374   
   9.1       11109      100000       16       82490   
   9.2       11333      100000       14       82185   
   9.3       11437      100000       15       81863   
   9.4       11367      100000       21       82030   
   9.5       11330      100000       11       82004   
   9.6       11205      100000       13       82181   
   9.7       11200      100000       13       82354   
   9.8       11051      100000       13       82404   
   9.9       11247      100000       15       82239   
   10.0      11345      100000       17       82322   
   10.1      11182      100000       17       82304   
   10.2      11236      100000       13       82260   
   10.3      11343      100000       14       82171   
   10.4      11222      100000       12       82335   
   10.5      11295      100000       12       82390   
   10.6      11142      100000       15       82617   
   10.7      11207      100000       19       82420   
   10.8      11093      100000       18       82584   
   10.9      11198      100000       11       82304   
   11.0      11359      100000       12       82367   
   11.1      11138      100000       17       82196   
   11.2      11265      100000       15       82055   
   11.3      11338      100000       9        82061   
   11.4      11184      100000       11       82255   
   11.5      11203      100000       21       82171   
   11.6      11412      100000       17       81797   
   11.7      11335      100000       24       82008   
   11.8      11383      100000       19       81879   
   11.9      11219      100000       13       82223   
   12.0      11110      100000       15       82256   
   12.1      11487      100000       19       81956   
   12.2      11451      100000       20       81942   
   12.3      11267      100000       18       82450   
   12.4      11339      100000       13       82219   
   12.5      11257      100000       13       82240   
   12.6      11182      100000       13       82590   
   12.7      11182      100000       13       82598   
   12.8      11168      100000       12       82613   
   12.9      11122      100000       19       82678   
   13.0      11396      100000       14       82579   
