 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       21830      100000      807       51981   
   0.2       21892      100000      773       52571   
   0.3       21919      100000      795       51569   
   0.4       21786      100000      800       52196   
   0.5       21983      100000      776       52471   
   0.6       22038      100000      791       52356   
   0.7       21820      100000      806       52230   
   0.8       21679      100000      792       53262   
   0.9       21930      100000      845       52304   
   1.0       21819      100000      796       52291   
   1.1       21975      100000      750       51823   
   1.2       21813      100000      752       52069   
   1.3       21759      100000      743       51802   
   1.4       21828      100000      751       52252   
   1.5       21638      100000      744       52107   
   1.6       21885      100000      754       52307   
   1.7       21839      100000      773       51777   
   1.8       21839      100000      770       52468   
   1.9       22056      100000      770       52225   
   2.0       21868      100000      780       51818   
   2.1       22016      100000      767       51572   
   2.2       22035      100000      803       52473   
   2.3       22166      100000      747       50679   
   2.4       22081      100000      788       51891   
   2.5       22003      100000      744       52036   
   2.6       22057      100000      768       51536   
   2.7       21952      100000      743       52441   
   2.8       22178      100000      753       51408   
   2.9       22005      100000      747       51475   
   3.0       22309      100000      770       51082   
   3.1       22234      100000      756       50886   
   3.2       22331      100000      726       50558   
   3.3       22856      100000      699       50294   
   3.4       22699      100000      707       49965   
   3.5       22787      100000      672       50043   
   3.6       22828      100000      676       50666   
   3.7       23108      100000      646       49015   
   3.8       23043      100000      636       49369   
   3.9       23401      100000      649       48803   
   4.0       23192      100000      641       49513   
   4.1       23183      100000      589       49209   
   4.2       23696      100000      594       49054   
   4.3       23584      100000      543       49216   
   4.4       23859      100000      525       48447   
   4.5       23792      100000      509       48634   
   4.6       24082      100000      502       48140   
   4.7       24226      100000      458       47515   
   4.8       23980      100000      466       48396   
   4.9       24611      100000      398       47754   
   5.0       24354      100000      373       48606   
   5.1       24628      100000      356       48259   
   5.2       24949      100000      310       48475   
   5.3       24790      100000      278       48795   
   5.4       24664      100000      239       49542   
   5.5       24606      100000      214       50060   
   5.6       24529      100000      161       50718   
   5.7       24648      100000      127       51739   
   5.8       24268      100000      101       53167   
   5.9       23929      100000      102       55137   
   6.0       23810      100000       68       56257   
   6.1       23202      100000       50       57890   
   6.2       23098      100000       41       59302   
   6.3       22768      100000       26       60746   
   6.4       22193      100000       16       62305   
   6.5       21926      100000       11       64112   
   6.6       21277      100000       10       65952   
   6.7       20831      100000       6        67562   
   6.8       20241      100000       4        69044   
   6.9       19585      100000       5        70690   
   7.0       19141      100000       3        71837   
   7.1       18624      100000       2        73101   
   7.2       18036      100000       3        74408   
   7.3       17558      100000       2        75640   
   7.4       17081      100000       2        76504   
   7.5       16499      100000       2        77523   
   7.6       16317      100000       2        78159   
   7.7       15682      100000       2        79004   
   7.8       15392      100000       1        79758   
   7.9       15067      100000       1        80200   
   8.0       14778      100000       1        80807   
   8.1       14591      100000       2        81135   
   8.2       14333      100000       1        81402   
   8.3       14356      100000       1        81523   
   8.4       14213      100000       1        81834   
   8.5       14144      100000       1        81929   
   8.6       14236      100000       1        81931   
   8.7       14039      100000       1        81952   
   8.8       14160      100000       1        81751   
   8.9       14390      100000       1        81547   
   9.0       14379      100000       1        81415   
   9.1       14535      100000       1        81326   
   9.2       14614      100000       1        81273   
   9.3       14442      100000       1        81200   
   9.4       14594      100000       1        80934   
   9.5       14755      100000       1        80781   
   9.6       14789      100000       1        80763   
   9.7       14800      100000       1        80796   
   9.8       14885      100000       1        80691   
   9.9       14684      100000       1        80703   
   10.0      14924      100000       1        80671   
   10.1      14770      100000       1        80878   
   10.2      14679      100000       1        80920   
   10.3      14711      100000       1        80822   
   10.4      14584      100000       1        80935   
   10.5      14805      100000       1        80869   
   10.6      14812      100000       1        80776   
   10.7      14734      100000       1        80743   
   10.8      14822      100000       1        80646   
   10.9      14982      100000       1        80564   
   11.0      14793      100000       1        80677   
   11.1      14839      100000       1        80603   
   11.2      14952      100000       1        80533   
   11.3      14905      100000       1        80512   
   11.4      15051      100000       1        80400   
   11.5      14884      100000       2        80658   
   11.6      14779      100000       1        80701   
   11.7      14943      100000       1        80673   
   11.8      14800      100000       1        80902   
   11.9      14810      100000       1        80991   
   12.0      14568      100000       1        80977   
   12.1      14855      100000       1        80779   
   12.2      14938      100000       1        80701   
   12.3      14853      100000       1        80640   
   12.4      14842      100000       1        80763   
   12.5      14748      100000       1        80975   
   12.6      14633      100000       1        81070   
   12.7      14726      100000       1        81023   
   12.8      14508      100000       1        81215   
   12.9      14401      100000       1        81392   
   13.0      14280      100000       1        81536   
   13.1      14262      100000       1        81513   
   13.2      14324      100000       1        81505   
   13.3      14340      100000       1        81549   
   13.4      14368      100000       1        81543   
   13.5      14449      100000       3        81322   
   13.6      14640      100000       3        81088   
   13.7      14876      100000       1        80845   
   13.8      14867      100000       1        80820   
   13.9      14752      100000       1        80891   
   14.0      14712      100000       2        81032   
   14.1      14644      100000       2        81201   
   14.2      14484      100000       2        81391   
   14.3      14365      100000       2        81493   
   14.4      14479      100000       2        81482   
   14.5      14443      100000       2        81432   
   14.6      14553      100000       5        81358   
   14.7      14461      100000       2        81278   
   14.8      14535      100000       2        81225   
   14.9      14617      100000       2        81135   
   15.0      14648      100000       2        81114   
   15.1      14564      100000       2        81211   
   15.2      14574      100000       2        81060   
   15.3      14693      100000       2        80909   
   15.4      14799      100000       2        80812   
   15.5      14804      100000       2        80836   
   15.6      14627      100000       2        80938   
   15.7      14442      100000       2        81185   
   15.8      14621      100000       2        81133   
   15.9      14613      100000       2        80925   
   16.0      14890      100000       2        80713   
   16.1      14823      100000       2        80578   
   16.2      15081      100000       2        80359   
   16.3      15207      100000       2        80152   
   16.4      15189      100000       2        80056   
   16.5      15093      100000       2        80038   
   16.6      15138      100000       2        80072   
   16.7      15141      100000       2        80144   
   16.8      15285      100000       2        79908   
   16.9      15227      100000       2        79897   
   17.0      15280      100000       2        79922   
   17.1      15284      100000       2        79966   
   17.2      15144      100000       2        80028   
   17.3      15086      100000       2        80209   
   17.4      15034      100000       2        80282   
   17.5      14981      100000       2        80317   
   17.6      14984      100000       2        80500   
   17.7      15002      100000       2        80486   
   17.8      14872      100000       2        80593   
   17.9      14845      100000       2        80560   
   18.0      15011      100000       2        80446   
   18.1      14982      100000       2        80538   
   18.2      14738      100000       2        80535   
   18.3      14960      100000       2        80497   
   18.4      14974      100000       2        80485   
   18.5      14816      100000       2        80650   
   18.6      14821      100000       2        80733   
   18.7      14864      100000       2        80677   
   18.8      14802      100000       2        80782   
   18.9      14907      100000       2        80596   
   19.0      15046      100000       2        80369   
   19.1      15031      100000       2        80299   
   19.2      14989      100000       2        80443   
   19.3      15037      100000       2        80069   
   19.4      15268      100000       2        79688   
   19.5      15451      100000       4        79330   
   19.6      15642      100000       1        79244   
   19.7      15515      100000       1        79592   
   19.8      15211      100000       1        79987   
   19.9      15043      100000       1        80310   
   20.0      14906      100000       1        80436   
   20.1      14799      100000       1        80668   
   20.2      14673      100000       1        81020   
   20.3      14456      100000       1        81327   
   20.4      14456      100000       1        81527   
   20.5      14292      100000       1        81696   
   20.6      14358      100000       1        81816   
   20.7      14139      100000       1        81931   
   20.8      14198      100000       1        81886   
   20.9      14291      100000       1        81819   
   21.0      14184      100000       1        81861   
   21.1      14246      100000       2        81722   
   21.2      14264      100000       1        81746   
   21.3      14273      100000       1        81675   
   21.4      14244      100000       1        81721   
   21.5      14220      100000       1        81705   
   21.6      14207      100000       1        81928   
   21.7      14117      100000       1        81800   
   21.8      14275      100000       1        81778   
   21.9      14359      100000       1        81775   
   22.0      14220      100000       2        81810   
   22.1      14329      100000       1        81603   
   22.2      14379      100000       1        81538   
   22.3      14493      100000       1        81536   
   22.4      14315      100000       2        81640   
   22.5      14169      100000       1        81758   
   22.6      14206      100000       1        81865   
   22.7      14261      100000       2        81728   
   22.8      14318      100000       1        81673   
   22.9      14169      100000       1        81697   
   23.0      14344      100000       1        81695   
   23.1      14150      100000       1        81772   
   23.2      14146      100000       1        81834   
   23.3      14245      100000       1        81885   
   23.4      14237      100000       1        81703   
   23.5      14088      100000       1        81986   
   23.6      13942      100000       1        82040   
   23.7      14233      100000       1        81821   
   23.8      14264      100000       1        81614   
   23.9      14267      100000       1        81493   
   24.0      14417      100000       1        81462   
   24.1      14591      100000       1        81270   
   24.2      14360      100000       1        81407   
   24.3      14262      100000       1        81416   
   24.4      14251      100000       2        81607   
   24.5      14432      100000       1        81586   
   24.6      14277      100000       1        81752   
   24.7      14152      100000       1        81899   
   24.8      14006      100000       1        82013   
   24.9      14180      100000       1        81945   
   25.0      14020      100000       1        81973   
   25.1      14119      100000       1        82021   
   25.2      14061      100000       1        82065   
   25.3      14147      100000       1        82018   
   25.4      14125      100000       1        81844   
   25.5      14280      100000       1        81773   
   25.6      14246      100000       1        81753   
   25.7      14257      100000       1        81592   
   25.8      14340      100000       1        81538   
   25.9      14453      100000       1        81294   
   26.0      14492      100000       1        81458   
   26.1      14404      100000       1        81598   
   26.2      14290      100000       1        81539   
   26.3      14389      100000       1        81639   
   26.4      14246      100000       1        81690   
   26.5      14274      100000       1        81728   
   26.6      14339      100000       1        81542   
   26.7      14347      100000       1        81682   
   26.8      14514      100000       1        81505   
   26.9      14352      100000       1        81491   
   27.0      14391      100000       1        81485   
   27.1      14337      100000       1        81523   
   27.2      14332      100000       1        81574   
   27.3      14194      100000       1        81791   
   27.4      14145      100000       1        82059   
   27.5      14005      100000       1        82096   
   27.6      14059      100000       1        81959   
   27.7      14198      100000       1        81811   
   27.8      14273      100000       1        81797   
   27.9      14107      100000       1        81827   
   28.0      14206      100000       1        81755   
   28.1      14172      100000       1        81893   
   28.2      13963      100000       1        82013   
   28.3      13925      100000       1        82174   
   28.4      13914      100000       1        82272   
   28.5      14005      100000       1        82241   
   28.6      13997      100000       1        82159   
   28.7      13962      100000       1        82160   
   28.8      14025      100000       1        82133   
   28.9      14040      100000       1        82152   
   29.0      14150      100000       1        82032   
   29.1      14329      100000       1        81715   
   29.2      14244      100000       1        81625   
   29.3      14460      100000       1        81484   
   29.4      14340      100000       1        81401   
   29.5      14585      100000       1        81226   
   29.6      14759      100000       1        81046   
   29.7      14584      100000       1        80982   
   29.8      14588      100000       1        81001   
   29.9      14388      100000       1        81217   
   30.0      14574      100000       1        81214   
   30.1      14536      100000       1        81417   
   30.2      14435      100000       1        81569   
   30.3      14285      100000       1        81650   
   30.4      14274      100000       1        81746   
   30.5      14208      100000       1        81727   
   30.6      14353      100000       1        81711   
   30.7      14280      100000       2        81662   
   30.8      14239      100000       1        81578   
   30.9      14413      100000       1        81510   
   31.0      14391      100000       1        81584   
   31.1      14306      100000       1        81606   
   31.2      14321      100000       1        81645   
   31.3      14305      100000       1        81681   
   31.4      14271      100000       1        81714   
   31.5      14151      100000       1        81896   
   31.6      14011      100000       1        81864   
   31.7      14146      100000       1        81902   
   31.8      14216      100000       1        81937   
   31.9      13963      100000       1        81938   
   32.0      14107      100000       1        81946   
   32.1      14099      100000       1        82038   
   32.2      14114      100000       1        81993   
   32.3      14187      100000       1        81855   
   32.4      14157      100000       1        81850   
   32.5      14173      100000       1        81760   
   32.6      14250      100000       1        81873   
   32.7      14351      100000       1        81661   
   32.8      14317      100000       1        81718   
   32.9      14439      100000       1        81567   
   33.0      14278      100000       2        81693   
   33.1      14255      100000       1        81608   
   33.2      14324      100000       1        81551   
   33.3      14356      100000       1        81586   
   33.4      14213      100000       1        81787   
   33.5      14170      100000       1        81812   
   33.6      14219      100000       1        81871   
   33.7      14048      100000       1        82093   
   33.8      13976      100000       1        82178   
   33.9      14054      100000       1        82103   
   34.0      13986      100000       1        82075   
   34.1      14232      100000       1        81811   
   34.2      14262      100000       1        81815   
