 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       90953      100000       0          0          0          0     
   0.1       21624      100000      889       50485        0          0     
   0.2       21453      100000      839       51700        0          0     
   0.3       21560      100000      831       51915        0          0     
   0.4       21580      100000      824       51503        0          0     
   0.5       21495      100000      812       51110        0          0     
   0.6       21518      100000      817       51599        0          0     
   0.7       21380      100000      788       51952        0          0     
   0.8       21638      100000      810       50772        0          0     
   0.9       21313      100000      846       52057        0          0     
   1.0       21572      100000      845       51231        0          0     
   1.1       21602      100000      809       50947        0          0     
   1.2       21355      100000      807       52144        0          0     
   1.3       21604      100000      835       52074        0          0     
   1.4       21652      100000      795       51417        0          0     
   1.5       21471      100000      848       51437        0          0     
   1.6       21424      100000      842       52586        0          0     
   1.7       21462      100000      836       51832        0          0     
   1.8       21443      100000      825       51443        0          0     
   1.9       21184      100000      832       52301        0          0     
   2.0       21492      100000      792       51785        0          0     
   2.1       21339      100000      879       52511        0          0     
   2.2       21639      100000      817       51457        0          0     
   2.3       21637      100000      793       51116        1         1030   
   2.4       21331      100000      832       51782        0          0     
   2.5       21450      100000      836       51842        0          0     
   2.6       21430      100000      824       51601        0          0     
   2.7       21570      100000      784       50840        0          0     
   2.8       21635      100000      768       51121        0          0     
   2.9       21384      100000      852       52307        0          0     
   3.0       21831      100000      803       51647        1         1134   
   3.1       21629      100000      809       51387        1         1079   
   3.2       21437      100000      782       50866        0          0     
   3.3       21376      100000      829       51575        0          0     
   3.4       21616      100000      812       51632        0          0     
   3.5       21618      100000      839       51192        0          0     
   3.6       21558      100000      828       51558        0          0     
   3.7       21602      100000      841       50974        0          0     
   3.8       21535      100000      830       51202        0          0     
   3.9       21454      100000      795       51386        0          0     
   4.0       21574      100000      793       51106        0          0     
   4.1       21472      100000      860       51248        0          0     
   4.2       21757      100000      807       51422        0          0     
   4.3       21150      100000      789       51225        0          0     
   4.4       21555      100000      835       51818        0          0     
   4.5       21325      100000      819       52183        0          0     
