 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        8208      100000       41       86886   
   0.2        8498      100000       38       86178   
   0.3        8679      100000       53       85611   
   0.4        8882      100000       59       85000   
   0.5        9035      100000       60       84864   
   0.6        9402      100000       88       84259   
   0.7        9455      100000       67       84075   
   0.8        9405      100000       78       84093   
   0.9        9687      100000       63       83106   
   1.0        9707      100000       56       83281   
   1.1        9856      100000       58       83143   
   1.2        9905      100000       79       83005   
   1.3        9999      100000       75       82490   
   1.4       10118      100000       76       82720   
   1.5       10569      100000       78       81636   
   1.6       10550      100000       81       81894   
   1.7       10584      100000      100       81495   
   1.8       10520      100000       84       81309   
   1.9       10535      100000       81       81520   
   2.0       10777      100000       81       81146   
   2.1       10954      100000       74       80923   
   2.2       10907      100000       73       81198   
   2.3       10966      100000       80       80953   
   2.4       11039      100000       83       80612   
   2.5       11049      100000       84       80631   
   2.6       11281      100000       97       80352   
   2.7       11209      100000      101       80440   
   2.8       11229      100000       83       80214   
   2.9       11321      100000       89       80278   
   3.0       11387      100000       80       79866   
   3.1       11576      100000       93       79946   
   3.2       11476      100000       90       79813   
   3.3       11454      100000       90       80069   
   3.4       11438      100000       86       79805   
   3.5       11677      100000       88       79751   
   3.6       11691      100000       79       79531   
   3.7       11720      100000       84       79637   
   3.8       11802      100000       75       79705   
   3.9       11674      100000       75       79740   
   4.0       11902      100000       64       79390   
   4.1       12074      100000       67       79050   
   4.2       11901      100000       56       79354   
   4.3       11887      100000       62       79327   
   4.4       11887      100000       54       79478   
   4.5       11747      100000       57       80092   
   4.6       11625      100000       60       80007   
   4.7       11864      100000       53       79913   
   4.8       11779      100000       52       79924   
   4.9       11948      100000       43       79640   
   5.0       11909      100000       49       80078   
   5.1       11996      100000       45       79710   
   5.2       12027      100000       74       79855   
   5.3       11755      100000       66       79781   
   5.4       12035      100000       66       79065   
   5.5       11874      100000       81       79884   
   5.6       11928      100000       69       79531   
   5.7       11927      100000       62       79360   
   5.8       11996      100000       62       79340   
   5.9       12095      100000       75       79324   
   6.0       12166      100000       68       78887   
   6.1       12085      100000       70       79568   
   6.2       12143      100000       47       79029   
   6.3       12151      100000       58       79358   
   6.4       12057      100000       55       79309   
   6.5       12082      100000       61       79729   
   6.6       12057      100000       65       79263   
   6.7       12133      100000       63       79088   
   6.8       12249      100000       66       78996   
   6.9       12193      100000       64       78980   
   7.0       12235      100000       62       78775   
   7.1       12201      100000       62       79314   
   7.2       12251      100000       60       79077   
   7.3       12181      100000       63       79278   
   7.4       12232      100000       47       79433   
   7.5       12210      100000       52       79819   
   7.6       12173      100000       44       79789   
   7.7       12046      100000       44       79613   
   7.8       12086      100000       46       79631   
   7.9       12095      100000       39       79661   
   8.0       12027      100000       50       79771   
   8.1       12024      100000       54       79999   
   8.2       12084      100000       39       79698   
   8.3       12178      100000       46       79717   
   8.4       11931      100000       57       80001   
