 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       16287      100000      1334      79959       661       75667       231       67213       159       62241        41       37519        14       19360        0          0          0          0          0          0     
   0.2       16033      100000      1148      80126       508       76064       177       69659       125       65934        37       46684        18       34557        1         5036        0          0          0          0     
   0.3       15873      100000      1122      80266       508       76346       168       69970       119       66664        42       48464        18       30995        0          0          0          0          0          0     
   0.4       15889      100000      1122      80339       497       76396       124       69510        81       66164        27       51999        15       43740        1         9758        0          0          0          0     
   0.5       15960      100000      1087      79986       439       75939       112       69747        66       66537        25       56609        13       48153        2        21397        1        14910        0          0     
   0.6       15946      100000      1068      80004       466       76268       105       69462        64       66538        27       57592        18       51315        3        22023        0          0          0          0     
   0.7       15907      100000      1071      80225       440       76289        91       69595        58       67479        26       59913        17       53493        3        19912        0          0          0          0     
   0.8       15887      100000      1062      80174       428       76199        94       69736        56       67161        24       59543        17       54924        3        22823        0          0          0          0     
   0.9       15845      100000      1034      80228       400       76244        94       70585        61       68404        29       61341        16       52269        3        24461        1        12967        0          0     
   1.0       16047      100000      1022      79875       404       75919        89       70231        65       68618        27       60716        13       51382        4        29196        0          0          0          0     
   1.1       16132      100000      1074      79806       424       75676        81       69602        52       67511        21       61530        14       56162        2        24824        1        18981        0          0     
   1.2       16003      100000      1041      79918       413       75881        80       69795        49       67738        23       62483        17       58628        4        33843        1        14872        0          0     
   1.3       15981      100000      1057      80253       407       76116        72       70019        44       68039        17       61690        10       56002        4        42167        3        34400        0          0     
   1.4       16302      100000      1053      79703       424       75697        77       69435        42       66862        19       61568        13       57205        4        38181        1        14643        0          0     
   1.5       16144      100000      1029      79776       405       75769        68       69316        38       67186        19       63690        12       58777        4        44070        3        35212        0          0     
   1.6       16133      100000      1065      79865       435       75886        72       69721        41       67679        14       61431        13       60446        4        38277        1        18881        0          0     
   1.7       16248      100000      1119      79763       442       75446        77       68582        44       66211        24       61049        14       53573        4        29281        1        11275        0          0     
   1.8       16452      100000      1148      79529       448       75130        79       68297        52       66537        24       60017        15       53326        2        21586        2        21586        0          0     
   1.9       15958      100000      1108      79967       418       75632        89       69675        53       67156        22       60660        14       55191        3        31922        1        15642        0          0     
   2.0       16262      100000      1112      79599       446       75362        69       68830        33       66231        21       63155        16       59132        5        39661        2        21300        0          0     
   2.1       16104      100000      1045      79721       412       75702        82       69758        49       67492        23       61316        16       56603        4        29975        0          0          0          0     
   2.2       16104      100000      1089      79788       440       75651        74       68831        43       66776        16       60215        11       56792        4        41756        1        23746        0          0     
   2.3       16137      100000      1089      79926       444       75857        73       68951        44       67043        17       61012        14       59061        3        39725        1        28724        0          0     
   2.4       16524      100000      1090      79307       455       75292        77       68686        48       66671        23       61584        13       54635        2        32636        1        27046        0          0     
   2.5       16464      100000      1154      79303       476       74964        82       67784        51       65692        21       59225        18       56968        3        22852        1        12141        0          0     
   2.6       16406      100000      1136      79465       467       75196        58       67709        38       66298        17       61454        13       59033        3        39011        1        26676        0          0     
   2.7       16179      100000      1058      79577       421       75545        78       69149        46       66968        18       61168        13       57244        5        37854        2        21811        0          0     
   2.8       16325      100000      1119      79638       454       75460        91       68855        59       66441        20       57572        13       52401        3        29819        2        22624        0          0     
   2.9       16421      100000      1073      79367       437       75303       100       69068        66       66793        25       59905        16       53453        3        25601        1        13388        0          0     
   3.0       16310      100000      1056      79500       421       75479        75       69289        49       67550        18       60161        9        53283        4        41234        2        29339        0          0     
   3.1       16298      100000      1078      79610       422       75377        70       68737        44       66874        17       60590        12       56843        3        35303        2        29231        0          0     
   3.2       16216      100000      1111      79679       417       75268        81       69313        50       67041        20       60753        12       54980        5        43230        2        20595        0          0     
   3.3       16368      100000      1044      79372       400       75312        78       69472        43       67182        16       60735        11       57171        5        44267        1        17483        0          0     
   3.4       16394      100000      1056      79490       430       75572        73       69023        42       66962        16       62292        11       58171        6        50392        1        17139        0          0     
   3.5       16319      100000      1129      79644       447       75335        74       68389        43       66255        15       60778        11       57983        5        41404        1        14497        0          0     
   3.6       16628      100000      1140      79185       437       74764        82       68271        42       65527        17       60419        16       59823        4        30821        1        12047        0          0     
   3.7       16513      100000      1127      79393       445       75116        65       67967        36       65982        10       60723        7        58384        4        50262        3        42538        0          0     
   3.8       16629      100000      1171      79196       460       74775        73       67651        43       65660        13       58605        10       56168        5        43641        2        21603        0          0     
   3.9       16687      100000      1123      79097       436       74715        81       68297        40       65431        20       61521        14       57696        5        36529        0          0          0          0     
   4.0       16461      100000      1089      79263       428       75093        77       68746        42       66350        18       61244        13       57262        4        36403        2        25507        0          0     
   4.1       16613      100000      1098      79094       447       75028        65       68002        35       65967        12       60329        8        57794        5        48305        1        19995        0          0     
   4.2       16579      100000      1087      79151       427       74961        73       68424        44       66315        18       60456        12       56101        3        34519        1        22871        0          0     
   4.3       16695      100000      1132      79092       450       74779        77       68068        40       65550        21       61406        15       57674        3        21165        0          0          0          0     
   4.4       16640      100000      1048      78915       410       74840        68       68672        37       66726        16       62444        11       59067        4        39901        1        19544        0          0     
   4.5       16710      100000      1144      79189       436       74734        77       68038        40       65474        20       61800        12       55918        4        33789        1        17897        0          0     
   4.6       16826      100000      1098      78769       413       74442        62       67931        35       65989        20       62826        13       58042        4        29651        1        12642        0          0     
   4.7       16842      100000      1097      78929       427       74612        56       67757        33       66128        17       62926        11       58798        7        47768        0          0          0          0     
   4.8       16504      100000      1108      79246       446       75054        61       67891        36       66246        22       63324        11       55028        4        35262        1        15548        0          0     
   4.9       16708      100000      1102      78971       423       74637        61       67955        36       66230        15       62346        8        57205        4        45824        2        32032        0          0     
   5.0       16568      100000      1102      79159       438       74992        50       68021        27       66338        12       62944        8        59772        5        53289        2        34579        0          0     
   5.1       16659      100000      1068      78998       384       74726        64       68856        34       66880        18       63436        13       59624        4        39526        2        24705        0          0     
   5.2       16774      100000      1073      78886       417       74727        63       68505        33       66425        20       63888        12       57895        3        32968        2        25253        0          0     
   5.3       16852      100000      1096      78826       409       74475        66       68262        40       66532        19       62349        13       57768        3        25435        1        10769        0          0     
   5.4       16730      100000      1045      79062       397       74932        57       68645        28       66544        13       63047        8        59310        4        50946        2        37945        0          0     
   5.5       16536      100000      1049      79099       419       75094        56       68656        29       66796        15       64021        8        58998        3        47188        1        32788        0          0     
   5.6       16858      100000      1124      78918       414       74471        60       67797        36       66127        18       63185        10       56887        4        41013        2        27359        0          0     
   5.7       16830      100000      1102      78961       415       74631        54       68171        29       66510        14       63396        9        59809        5        50447        2        27758        0          0     
   5.8       16535      100000      1115      79412       408       75015        59       68744        31       66846        11       63735        8        61435        3        48755        2        42260        0          0     
   5.9       16541      100000      1075      79268       384       74968        44       68877        26       67630        13       65220        9        61962        2        43560        2        43560        0          0     
   6.0       16941      100000      1112      78605       408       74116        51       67497        28       65987        12       62971        9        60601        4        47341        2        31755        0          0     
   6.1       16740      100000      1108      78894       399       74389        51       68146        27       66568        12       63729        10       62218        3        44515        1        29930        0          0     
   6.2       16848      100000      1151      78868       428       74305        51       67665        24       65789        9        62799        7        61468        5        57750        2        36920        0          0     
   6.3       16806      100000      1123      78933       433       74530        54       67499        33       66114        9        60913        8        59995        4        54186        2        38969        0          0     
   6.4       16984      100000      1136      78830       441       74415        58       67395        25       65107        10       62026        9        61171        4        47904        2        34640        0          0     
   6.5       16990      100000      1093      78552       413       74217        57       67690        36       66253        15       62040        13       60222        5        43945        1        10816        0          0     
   6.6       16920      100000      1124      78870       451       74631        55       67775        27       65895        10       62795        9        61902        3        48872        2        39256        0          0     
   6.7       16783      100000      1122      78934       405       74402        49       68177        19       66115        9        64092        8        63198        6        60619        3        40659        0          0     
   6.8       16980      100000      1075      78681       403       74458        53       68074        25       66052        10       63480        8        61495        6        56726        2        29425        0          0     
   6.9       16964      100000      1112      78638       376       74026        47       68089        22       66432        12       64766        9        62883        5        57500        3        43334        0          0     
   7.0       16890      100000      1086      78767       395       74401        47       68462        24       66977        12       64932        11       64406        4        50373        2        36636        0          0     
   7.1       17037      100000      1086      78767       400       74388        48       68219        20       66344        10       63879        10       63879        6        58122        2        27714        0          0     
   7.2       16758      100000      1076      78868       420       74663        40       67840        19       66502        12       64714        10       63312        5        53814        2        31696        0          0     
   7.3       17058      100000      1087      78485       391       74038        52       67881        27       66243        13       62904        11       61501        6        54092        1        16917        0          0     
   7.4       16847      100000      1072      78794       388       74464        53       68318        27       66545        12       63260        11       62348        6        53997        2        24423        0          0     
   7.5       16825      100000      1073      79055       381       74651        49       68595        27       67018        13       64453        12       63814        6        51194        1        18939        0          0     
   7.6       16747      100000      1093      78929       414       74659        53       68081        29       66360        12       63356        11       62851        5        50378        1        24317        0          0     
   7.7       16868      100000      1061      78782       381       74487        48       68423        27       67021        12       64077        9        61934        5        52283        1        26642        0          0     
   7.8       16846      100000      1120      79012       417       74524        53       67943        27       66072        11       62829        11       62829        6        51857        2        24693        0          0     
   7.9       16657      100000      1116      79061       396       74546        51       68459        21       66468        10       64166        10       64166        5        56387        1        26985        0          0     
