 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       22069      100000      3438      72718       1770      61973       340       32842       117       17538        0          0          0          0          0          0          0          0          0          0     
   0.2       22091      100000      3407      72609       1736      61783       324       33220       120       19124        0          0          0          0          0          0          0          0          0          0     
   0.3       22054      100000      3457      72906       1758      61902       327       33627       122       19659        0          0          0          0          0          0          0          0          0          0     
   0.4       21967      100000      3400      72897       1761      62341       319       33765       103       18549        1         547         0          0          0          0          0          0          0          0     
   0.5       21709      100000      3359      73190       1763      62839       321       33785       108       18841        1         542         0          0          0          0          0          0          0          0     
   0.6       21943      100000      3307      72902       1714      62602       292       34268       118       22133        3         1799        0          0          0          0          0          0          0          0     
   0.7       22057      100000      3351      72860       1732      62417       311       33833       118       20927        1         513         0          0          0          0          0          0          0          0     
   0.8       21982      100000      3370      72751       1747      62292       339       33956       109       18278        1         533         0          0          0          0          0          0          0          0     
   0.9       21874      100000      3351      72763       1697      62018       329       34501       114       19950        2         1059        0          0          0          0          0          0          0          0     
   1.0       21989      100000      3346      72753       1695      62036       325       34510       115       19746        0          0          0          0          0          0          0          0          0          0     
   1.1       22176      100000      3373      72634       1753      62091       294       32961       111       20274        0          0          0          0          0          0          0          0          0          0     
   1.2       21992      100000      3305      72800       1757      62781       317       33802       116       19829        0          0          0          0          0          0          0          0          0          0     
   1.3       21871      100000      3363      73019       1741      62523       329       33595       106       18295        1         611         0          0          0          0          0          0          0          0     
   1.4       21895      100000      3284      72736       1659      62217       307       34547       123       21765        1         960         0          0          0          0          0          0          0          0     
   1.5       21924      100000      3286      72814       1666      62361       315       35108       120       21529        1         722         0          0          0          0          0          0          0          0     
   1.6       22056      100000      3392      72659       1723      61876       296       32983       107       19806        3         1916        0          0          0          0          0          0          0          0     
   1.7       21954      100000      3278      72610       1663      62228       321       35196       119       21322        3         1747        0          0          0          0          0          0          0          0     
   1.8       21840      100000      3376      72968       1728      62284       317       33784       122       20584        1         512         0          0          0          0          0          0          0          0     
   1.9       22003      100000      3428      72853       1802      62288       306       32243       108       18635        2         1193        0          0          0          0          0          0          0          0     
   2.0       21834      100000      3320      72808       1714      62386       313       33703       122       20430        0          0          0          0          0          0          0          0          0          0     
   2.1       22051      100000      3359      72531       1729      62081       326       34758       125       21029        1         556         0          0          0          0          0          0          0          0     
   2.2       21797      100000      3349      72932       1785      62778       317       32754       109       18323        0          0          0          0          0          0          0          0          0          0     
   2.3       22182      100000      3451      72723       1728      61539       317       33577       120       20061        0          0          0          0          0          0          0          0          0          0     
   2.4       22133      100000      3407      72649       1786      62183       323       33041       100       17898        2         1110        0          0          0          0          0          0          0          0     
   2.5       21920      100000      3381      72910       1744      62366       284       32639       119       20803        1         637         0          0          0          0          0          0          0          0     
   2.6       21795      100000      3390      73072       1741      62422       315       33376       122       20163        0          0          0          0          0          0          0          0          0          0     
   2.7       22220      100000      3457      72539       1798      61777       294       31503       109       18986        1         648         0          0          0          0          0          0          0          0     
   2.8       22063      100000      3395      72722       1725      61998       321       33476       111       19116        0          0          0          0          0          0          0          0          0          0     
   2.9       22052      100000      3411      72628       1781      62040       310       32620       113       19141        0          0          0          0          0          0          0          0          0          0     
   3.0       22053      100000      3495      72917       1795      62020       316       31883        96       16630        0          0          0          0          0          0          0          0          0          0     
   3.1       21983      100000      3307      72635       1760      62587       315       33547       119       20130        0          0          0          0          0          0          0          0          0          0     
   3.2       21811      100000      3303      72989       1717      62666       321       34793       133       22144        1         513         0          0          0          0          0          0          0          0     
   3.3       21645      100000      3338      73187       1714      62601       318       34006        99       19088        1         598         0          0          0          0          0          0          0          0     
   3.4       22135      100000      3398      72397       1735      61616       315       32987       127       19894        2         1083        0          0          0          0          0          0          0          0     
   3.5       21885      100000      3355      72796       1721      62209       289       33269       110       20793        2         1828        1         1068        0          0          0          0          0          0     
   3.6       22264      100000      3403      72512       1708      61603       307       33473       114       20208        2         1424        0          0          0          0          0          0          0          0     
   3.7       21991      100000      3396      72718       1723      61943       311       33597       122       20931        3         1631        0          0          0          0          0          0          0          0     
   3.8       22184      100000      3337      72604       1726      62324       319       33792       107       19125        1         603         0          0          0          0          0          0          0          0     
   3.9       22203      100000      3349      72555       1710      61989       336       33984       110       18260        0          0          0          0          0          0          0          0          0          0     
   4.0       21753      100000      3404      73248       1792      62873       313       33309       105       19024        0          0          0          0          0          0          0          0          0          0     
   4.1       22422      100000      3363      72050       1747      61572       310       32523       110       18398        1         598         0          0          0          0          0          0          0          0     
   4.2       21776      100000      3278      72847       1644      62303       319       35421       132       22292        3         1764        0          0          0          0          0          0          0          0     
   4.3       22039      100000      3301      72630       1724      62453       290       33391       114       20845        1         535         0          0          0          0          0          0          0          0     
   4.4       21944      100000      3403      73172       1700      62169       297       33983       109       21135        3         1811        0          0          0          0          0          0          0          0     
   4.5       21797      100000      3388      73100       1766      62615       331       34213       119       19926        1         534         0          0          0          0          0          0          0          0     
   4.6       22002      100000      3464      73115       1807      62357       324       32482       120       18651        0          0          0          0          0          0          0          0          0          0     
   4.7       22078      100000      3366      72851       1752      62292       330       34102       117       19638        0          0          0          0          0          0          0          0          0          0     
   4.8       21993      100000      3424      72743       1749      61877       319       33451       117       19531        1         530         0          0          0          0          0          0          0          0     
   4.9       21977      100000      3354      72708       1732      62289       324       34398       118       20306        0          0          0          0          0          0          0          0          0          0     
   5.0       21809      100000      3403      73226       1776      62681       314       33232       116       19388        2         1441        0          0          0          0          0          0          0          0     
   5.1       22017      100000      3484      72722       1743      61472       310       32768       109       19061        1         701         0          0          0          0          0          0          0          0     
   5.2       21939      100000      3401      72929       1752      62325       299       33080       116       20807        1         747         0          0          0          0          0          0          0          0     
   5.3       22021      100000      3405      72673       1786      62240       321       33135       111       18885        0          0          0          0          0          0          0          0          0          0     
   5.4       21924      100000      3290      72772       1679      62365       325       34762       123       20787        1         528         0          0          0          0          0          0          0          0     
   5.5       21929      100000      3441      73164       1786      62451       302       33094       119       20346        2         1221        0          0          0          0          0          0          0          0     
   5.6       21935      100000      3348      72808       1726      62403       323       34601       115       20233        1         522         0          0          0          0          0          0          0          0     
   5.7       21948      100000      3305      72599       1701      62248       327       34930       124       20819        0          0          0          0          0          0          0          0          0          0     
   5.8       22181      100000      3342      72692       1746      62477       302       33606       129       21837        2         1253        0          0          0          0          0          0          0          0     
   5.9       22041      100000      3351      72686       1749      62308       312       33110       110       19274        1         612         0          0          0          0          0          0          0          0     
   6.0       21764      100000      3367      73268       1728      62719       313       35203       132       22461        2         1254        0          0          0          0          0          0          0          0     
   6.1       22094      100000      3454      72908       1783      62161       307       31839       111       18354        0          0          0          0          0          0          0          0          0          0     
   6.2       22494      100000      3532      72228       1811      61026       302       31033       111       17987        1         531         0          0          0          0          0          0          0          0     
   6.3       22259      100000      3344      72368       1664      61533       305       33579       112       20362        2         1143        0          0          0          0          0          0          0          0     
   6.4       21923      100000      3362      72759       1737      62246       315       33380       114       19476        0          0          0          0          0          0          0          0          0          0     
   6.5       21946      100000      3369      72852       1703      62118       330       34738       114       20071        0          0          0          0          0          0          0          0          0          0     
   6.6       22082      100000      3383      72583       1747      62046       290       32071       116       20285        3         1631        0          0          0          0          0          0          0          0     
   6.7       21727      100000      3282      73004       1696      62761       314       35056       120       21706        1         587         0          0          0          0          0          0          0          0     
   6.8       21910      100000      3373      72756       1707      61990       311       33624       109       19531        2         1216        0          0          0          0          0          0          0          0     
   6.9       22030      100000      3366      72754       1693      61971       302       33631       113       20559        1         1017        1         1017        0          0          0          0          0          0     
   7.0       21941      100000      3344      72767       1713      62152       303       33634       112       20283        4         2584        0          0          0          0          0          0          0          0     
   7.1       21950      100000      3365      72694       1728      62139       314       33904       115       20027        0          0          0          0          0          0          0          0          0          0     
   7.2       22084      100000      3433      72573       1718      61465       322       33659       116       19592        0          0          0          0          0          0          0          0          0          0     
   7.3       22087      100000      3373      72580       1710      61831       314       33707       105       19145        1         534         0          0          0          0          0          0          0          0     
   7.4       22034      100000      3370      72738       1735      62235       320       34441       114       19928        1         598         0          0          0          0          0          0          0          0     
   7.5       21987      100000      3328      72655       1748      62421       327       34327       116       19741        1         571         0          0          0          0          0          0          0          0     
   7.6       22163      100000      3390      72492       1765      61866       319       32430       115       18302        0          0          0          0          0          0          0          0          0          0     
   7.7       22055      100000      3335      72666       1721      62285       317       33828       118       20240        2         1022        0          0          0          0          0          0          0          0     
   7.8       22127      100000      3347      72444       1735      62049       303       33221       110       19907        2         1354        0          0          0          0          0          0          0          0     
   7.9       21834      100000      3335      72919       1710      62429       312       34240       131       21749        2         1061        0          0          0          0          0          0          0          0     
   8.0       21969      100000      3454      72944       1799      62216       312       32556       112       19101        3         1793        0          0          0          0          0          0          0          0     
