 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       90953      100000       0          0          0          0     
   0.1       21521      100000      898       50700        0          0     
   0.2       21202      100000      834       51647        0          0     
   0.3       21456      100000      886       50764        0          0     
   0.4       21305      100000      861       51389        0          0     
   0.5       21123      100000      845       51706        0          0     
   0.6       21659      100000      838       50482        0          0     
   0.7       21248      100000      845       50714        0          0     
   0.8       21624      100000      846       50252        0          0     
   0.9       21411      100000      857       50567        0          0     
   1.0       21466      100000      827       50088        0          0     
   1.1       21319      100000      834       49964        0          0     
   1.2       21193      100000      836       51050        0          0     
   1.3       21383      100000      830       50573        0          0     
   1.4       21322      100000      820       51240        0          0     
   1.5       21236      100000      882       51501        0          0     
   1.6       21299      100000      851       51342        0          0     
   1.7       21172      100000      864       52119        0          0     
   1.8       21399      100000      837       50877        0          0     
   1.9       21098      100000      854       51559        0          0     
   2.0       21487      100000      871       51328        0          0     
   2.1       21763      100000      857       50415        0          0     
   2.2       21226      100000      853       51674        0          0     
   2.3       21375      100000      823       51421        0          0     
   2.4       21153      100000      843       51520        0          0     
   2.5       21377      100000      852       51245        0          0     
   2.6       21275      100000      800       50659        0          0     
   2.7       21387      100000      831       50859        0          0     
   2.8       21616      100000      815       50297        0          0     
   2.9       21235      100000      831       50709        0          0     
   3.0       21395      100000      820       50918        0          0     
   3.1       21171      100000      832       51178        0          0     
   3.2       21362      100000      817       50968        0          0     
   3.3       21246      100000      807       50619        0          0     
   3.4       21599      100000      814       50193        0          0     
   3.5       21422      100000      832       50879        0          0     
   3.6       21111      100000      832       51338        0          0     
   3.7       21073      100000      873       52213        0          0     
   3.8       21281      100000      869       51326        0          0     
   3.9       21365      100000      823       50432        0          0     
   4.0       21310      100000      853       52029        0          0     
   4.1       21146      100000      832       52106        1         1151   
   4.2       21219      100000      788       51727        0          0     
   4.3       21418      100000      812       50865        0          0     
   4.4       21426      100000      787       50437        0          0     
   4.5       21211      100000      842       51177        0          0     
   4.6       21306      100000      822       50765        0          0     
   4.7       21158      100000      819       51448        0          0     
   4.8       21447      100000      821       50671        0          0     
   4.9       21537      100000      842       50763        0          0     
   5.0       21482      100000      837       51127        0          0     
   5.1       21209      100000      861       51837        0          0     
   5.2       21132      100000      796       51187        0          0     
   5.3       21445      100000      839       50449        0          0     
   5.4       21457      100000      886       51045        0          0     
   5.5       21521      100000      862       50519        0          0     
   5.6       21415      100000      832       50792        0          0     
   5.7       21344      100000      826       50414        0          0     
   5.8       21571      100000      833       50658        0          0     
   5.9       21098      100000      840       51797        1         1021   
   6.0       21460      100000      790       50892        0          0     
   6.1       21407      100000      795       50692        0          0     
   6.2       21310      100000      837       51468        0          0     
   6.3       21221      100000      840       51724        0          0     
   6.4       21370      100000      861       51163        0          0     
   6.5       21391      100000      896       51534        0          0     
   6.6       21232      100000      862       51177        0          0     
   6.7       21216      100000      846       51345        0          0     
   6.8       21485      100000      816       50496        0          0     
   6.9       21189      100000      876       51803        0          0     
   7.0       21268      100000      887       51124        0          0     
   7.1       21188      100000      860       51683        0          0     
   7.2       21262      100000      852       51438        0          0     
   7.3       21465      100000      873       51334        0          0     
   7.4       21362      100000      840       50723        0          0     
   7.5       21386      100000      832       50574        0          0     
   7.6       21416      100000      861       50735        0          0     
   7.7       21586      100000      830       50599        0          0     
   7.8       21342      100000      842       51082        0          0     
   7.9       21494      100000      863       50560        0          0     
   8.0       21296      100000      865       51787        0          0     
   8.1       21397      100000      828       51125        1         1216   
   8.2       21129      100000      849       50855        0          0     
   8.3       21232      100000      841       51568        0          0     
   8.4       21646      100000      858       50901        0          0     
   8.5       21282      100000      845       50694        0          0     
   8.6       21345      100000      837       50698        0          0     
   8.7       21663      100000      855       50185        0          0     
   8.8       21086      100000      851       51706        0          0     
   8.9       21381      100000      843       50695        1         1017   
   9.0       21425      100000      820       50947        0          0     
   9.1       21289      100000      827       51591        0          0     
   9.2       21089      100000      847       51663        0          0     
   9.3       21566      100000      856       50389        0          0     
   9.4       21255      100000      804       50542        0          0     
   9.5       21449      100000      830       51238        0          0     
   9.6       21323      100000      815       50545        0          0     
   9.7       21450      100000      807       50614        0          0     
   9.8       21333      100000      834       50262        0          0     
   9.9       21377      100000      817       50012        0          0     
   10.0      21400      100000      833       51154        0          0     
   10.1      21008      100000      816       51972        0          0     
   10.2      21378      100000      800       51342        0          0     
   10.3      21173      100000      835       51191        0          0     
   10.4      21217      100000      889       51748        0          0     
   10.5      21270      100000      836       51371        0          0     
   10.6      21445      100000      834       50568        0          0     
   10.7      21350      100000      871       51416        0          0     
   10.8      21353      100000      821       50625        0          0     
   10.9      21318      100000      844       51112        0          0     
   11.0      21260      100000      811       50986        0          0     
   11.1      21368      100000      790       50056        0          0     
   11.2      21481      100000      815       50635        1         1032   
   11.3      21169      100000      878       51748        1         1500   
   11.4      21330      100000      819       50773        0          0     
   11.5      21094      100000      844       51457        0          0     
   11.6      21356      100000      809       50941        0          0     
   11.7      21067      100000      874       51709        0          0     
   11.8      21205      100000      884       52132        0          0     
   11.9      21126      100000      845       51443        0          0     
   12.0      21311      100000      816       50873        0          0     
   12.1      21299      100000      834       51083        0          0     
   12.2      21409      100000      884       50711        0          0     
   12.3      21266      100000      799       51565        0          0     
   12.4      21409      100000      824       49957        0          0     
   12.5      21305      100000      830       51617        0          0     
   12.6      21329      100000      850       50239        0          0     
   12.7      21180      100000      835       51546        0          0     
   12.8      21484      100000      867       50722        0          0     
   12.9      21449      100000      863       50612        0          0     
   13.0      21428      100000      825       50589        0          0     
   13.1      21298      100000      826       51541        0          0     
   13.2      21388      100000      831       50629        0          0     
   13.3      21281      100000      816       51713        0          0     
   13.4      21143      100000      815       51661        0          0     
   13.5      21326      100000      821       50895        0          0     
   13.6      21008      100000      872       52098        0          0     
   13.7      21231      100000      867       51397        0          0     
   13.8      21480      100000      829       50580        0          0     
   13.9      21148      100000      834       51016        0          0     
   14.0      21241      100000      865       51866        0          0     
   14.1      21441      100000      842       51628        0          0     
   14.2      21314      100000      843       51524        0          0     
   14.3      21317      100000      849       50930        0          0     
   14.4      21268      100000      829       51315        0          0     
   14.5      21107      100000      872       52011        0          0     
   14.6      21222      100000      833       51687        0          0     
   14.7      21388      100000      843       51612        0          0     
   14.8      21359      100000      823       51372        0          0     
   14.9      21354      100000      878       50847        0          0     
   15.0      21295      100000      833       52028        0          0     
   15.1      21395      100000      799       50337        0          0     
   15.2      21203      100000      831       51625        0          0     
   15.3      21291      100000      863       51885        0          0     
   15.4      21345      100000      867       52062        0          0     
   15.5      21368      100000      835       50976        0          0     
   15.6      21484      100000      838       50623        0          0     
   15.7      21342      100000      788       51170        0          0     
   15.8      21325      100000      801       50811        0          0     
   15.9      21210      100000      859       52082        0          0     
   16.0      21210      100000      834       51717        0          0     
   16.1      21036      100000      824       51494        0          0     
   16.2      21447      100000      842       50954        0          0     
   16.3      21248      100000      856       52326        0          0     
   16.4      21453      100000      845       50572        0          0     
   16.5      21162      100000      848       51729        0          0     
   16.6      21430      100000      816       51427        0          0     
   16.7      21579      100000      823       50795        0          0     
   16.8      21166      100000      841       51347        0          0     
   16.9      21266      100000      836       51562        0          0     
   17.0      21211      100000      833       51699        0          0     
   17.1      21220      100000      871       50725        0          0     
   17.2      21328      100000      831       50981        0          0     
   17.3      21246      100000      836       51660        0          0     
   17.4      21332      100000      848       50526        0          0     
   17.5      21457      100000      847       50492        0          0     
   17.6      21345      100000      869       51277        0          0     
   17.7      21174      100000      850       50964        0          0     
   17.8      21642      100000      850       50927        1         1017   
   17.9      21411      100000      812       50011        0          0     
   18.0      21358      100000      849       51233        0          0     
   18.1      21063      100000      844       52140        0          0     
   18.2      21322      100000      836       51617        0          0     
   18.3      21278      100000      841       50621        0          0     
   18.4      21236      100000      831       51422        0          0     
   18.5      21040      100000      820       51126        0          0     
   18.6      21327      100000      868       51207        0          0     
   18.7      21174      100000      835       51265        0          0     
   18.8      21188      100000      851       51494        0          0     
   18.9      21431      100000      839       50092        0          0     
   19.0      21220      100000      822       51020        0          0     
   19.1      21071      100000      842       51831        0          0     
   19.2      21282      100000      838       50742        0          0     
   19.3      21208      100000      853       51411        0          0     
   19.4      21288      100000      849       51256        0          0     
   19.5      21389      100000      829       50626        0          0     
   19.6      21366      100000      871       51422        0          0     
   19.7      21237      100000      838       51003        0          0     
   19.8      21099      100000      838       51759        0          0     
   19.9      21110      100000      877       51654        0          0     
   20.0      21376      100000      858       51335        0          0     
   20.1      21185      100000      826       51247        0          0     
   20.2      21152      100000      851       52551        0          0     
   20.3      21169      100000      836       51148        0          0     
   20.4      21273      100000      904       52763        0          0     
   20.5      21129      100000      859       51472        0          0     
   20.6      21248      100000      829       51060        0          0     
   20.7      21244      100000      856       51211        0          0     
   20.8      21299      100000      828       50544        0          0     
   20.9      21319      100000      844       51067        0          0     
   21.0      21340      100000      844       50896        0          0     
   21.1      21514      100000      811       49766        0          0     
   21.2      21226      100000      862       50827        0          0     
   21.3      21299      100000      821       50661        0          0     
   21.4      21362      100000      819       51136        0          0     
   21.5      21468      100000      839       50667        0          0     
