 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       15804      100000      438       71154        7        10904   
   0.2       15395      100000      362       71965        13       20688   
   0.3       15529      100000      334       71612        14       23790   
   0.4       15517      100000      325       71619        16       29736   
   0.5       15532      100000      320       71577        19       28886   
   0.6       15560      100000      315       71540        16       33289   
   0.7       15888      100000      314       70666        18       31674   
   0.8       16177      100000      297       69830        15       29628   
   0.9       16075      100000      318       70404        20       34934   
   1.0       16012      100000      317       70402        17       33867   
   1.1       16143      100000      299       70324        16       34691   
   1.2       16092      100000      304       70081        17       37932   
   1.3       16166      100000      300       70281        19       39265   
   1.4       16327      100000      313       70121        21       40044   
   1.5       16203      100000      333       69828        23       39453   
   1.6       16412      100000      306       68669        21       38366   
   1.7       16516      100000      282       69531        22       42828   
   1.8       16300      100000      289       69609        21       43119   
   1.9       16193      100000      285       69574        19       42715   
   2.0       16725      100000      307       68603        18       41109   
   2.1       16656      100000      313       68576        18       40898   
   2.2       16910      100000      282       68097        19       40512   
   2.3       16951      100000      272       68267        20       45840   
   2.4       16952      100000      280       67944        19       46354   
   2.5       17124      100000      287       67783        21       46178   
   2.6       17120      100000      279       67488        18       47488   
   2.7       17412      100000      300       68011        19       45925   
   2.8       17225      100000      279       67516        18       46883   
   2.9       17286      100000      281       67781        19       46488   
   3.0       17799      100000      277       66334        22       49466   
   3.1       17702      100000      256       66943        22       52513   
   3.2       17627      100000      244       67223        22       52450   
   3.3       17830      100000      246       66286        20       50031   
   3.4       17757      100000      254       67430        18       49383   
   3.5       17906      100000      238       66798        19       49980   
   3.6       18021      100000      224       66575        18       49812   
   3.7       17930      100000      215       66837        19       53143   
   3.8       17891      100000      215       67183        20       54780   
   3.9       17882      100000      187       66712        20       55463   
   4.0       18051      100000      189       66919        19       55109   
   4.1       18207      100000      175       66242        19       55595   
   4.2       18017      100000      187       67354        18       57259   
   4.3       18050      100000      159       67347        17       57271   
   4.4       17900      100000      156       67755        18       59483   
   4.5       17945      100000      141       67480        18       58729   
   4.6       18114      100000      124       67331        19       61450   
   4.7       17939      100000      117       68072        17       62622   
   4.8       17904      100000      108       68211        16       61857   
   4.9       17888      100000      111       68649        16       62127   
   5.0       17883      100000       96       68766        15       62231   
   5.1       17864      100000      103       68603        15       63150   
   5.2       17814      100000      103       68465        16       63693   
   5.3       17915      100000       99       68704        16       63642   
   5.4       18020      100000       87       68787        16       64293   
   5.5       17682      100000       94       69349        16       65599   
   5.6       17850      100000       91       69103        17       65004   
   5.7       17871      100000       94       69006        15       65697   
   5.8       17794      100000       83       69320        16       66504   
   5.9       17574      100000       79       70268        16       67587   
   6.0       17580      100000       67       69452        16       67368   
   6.1       17547      100000       69       69664        16       67167   
   6.2       17535      100000       72       69705        15       66010   
   6.3       17434      100000       73       70203        15       67868   
   6.4       17604      100000       59       69911        15       68281   
   6.5       17483      100000       50       69804        13       68319   
   6.6       17554      100000       60       70539        15       68977   
   6.7       17604      100000       54       70315        15       69060   
   6.8       17306      100000       51       70753        13       67679   
   6.9       17244      100000       53       71021        13       68135   
   7.0       17425      100000       47       71038        13       68471   
   7.1       17338      100000       52       71093        13       68543   
   7.2       17356      100000       39       70963        13       68971   
   7.3       17254      100000       44       71220        13       69196   
   7.4       17436      100000       39       70806        13       69203   
   7.5       17282      100000       48       71496        13       69673   
   7.6       17151      100000       45       71296        12       69771   
   7.7       17160      100000       46       71401        12       70090   
   7.8       17238      100000       50       71497        12       70075   
   7.9       17043      100000       38       71517        10       70487   
   8.0       17208      100000       30       71309        10       70673   
   8.1       17159      100000       41       71716        10       70780   
   8.2       17211      100000       35       71524        11       70854   
   8.3       17254      100000       39       71627        11       70908   
   8.4       17179      100000       39       71843        12       71170   
   8.5       17131      100000       37       71983        13       71376   
   8.6       17250      100000       33       71758        13       71201   
   8.7       17188      100000       28       71635        11       71133   
   8.8       17145      100000       37       72099        12       71348   
   8.9       17167      100000       39       71976        12       71294   
   9.0       17238      100000       29       72048        11       71481   
   9.1       16919      100000       36       72173        12       71499   
   9.2       17068      100000       32       72455        12       71899   
   9.3       17019      100000       34       72477        12       71877   
   9.4       17183      100000       25       72176        11       71798   
   9.5       16936      100000       34       72518        12       71984   
   9.6       17002      100000       25       72190        11       71822   
   9.7       16859      100000       23       72276        10       71924   
   9.8       17066      100000       29       72382        11       71869   
   9.9       16902      100000       38       72747        11       72012   
   10.0      16990      100000       29       72623        10       72140   
   10.1      16971      100000       22       72448        11       72165   
   10.2      16970      100000       25       72705        9        71310   
   10.3      16935      100000       33       72934        8        71344   
   10.4      17087      100000       30       72314        8        70938   
   10.5      16994      100000       26       72462        8        71279   
   10.6      16930      100000       21       72512        9        71482   
   10.7      16759      100000       33       73002        10       71718   
   10.8      16819      100000       27       72914        9        71838   
   10.9      16822      100000       24       72610        8        71660   
   11.0      16755      100000       31       72812        8        71838   
   11.1      16786      100000       32       72773        8        71868   
   11.2      16871      100000       30       72708        8        71916   
   11.3      16997      100000       32       72304        7        71537   
   11.4      16934      100000       26       72599        7        72032   
   11.5      16854      100000       33       72524        8        71797   
   11.6      16932      100000       32       72676        8        72013   
   11.7      16723      100000       31       72581        8        71912   
   11.8      16823      100000       30       72381        8        71792   
   11.9      17175      100000       25       72158        8        71685   
   12.0      17019      100000       26       72632        9        72197   
   12.1      16749      100000       31       72695        9        72112   
   12.2      16846      100000       20       72666        9        72310   
   12.3      16979      100000       24       72541        9        72142   
   12.4      16801      100000       27       72732        9        72243   
   12.5      17155      100000       27       72679        9        72160   
   12.6      16935      100000       25       72506        9        72082   
   12.7      16961      100000       22       72779        9        72363   
   12.8      17060      100000       25       72778        9        72369   
   12.9      16896      100000       28       72956        9        72435   
   13.0      16818      100000       30       72938        9        72331   
   13.1      16902      100000       29       72665        9        72092   
   13.2      16816      100000       27       72522        9        72012   
   13.3      17036      100000       27       72298        9        71843   
   13.4      16826      100000       28       72363        10       71887   
   13.5      16882      100000       20       72130        9        71839   
   13.6      17082      100000       23       72141        8        71748   
   13.7      16943      100000       24       72380        9        71978   
   13.8      17267      100000       22       72148        9        71829   
   13.9      17011      100000       33       72764        9        72176   
   14.0      17138      100000       29       72718        9        72195   
   14.1      16978      100000       23       72782        9        72344   
   14.2      16818      100000       21       72763        8        72395   
   14.3      16982      100000       17       72748        9        72541   
   14.4      16755      100000       21       73040        9        72735   
   14.5      16798      100000       25       73315        9        72861   
   14.6      16784      100000       20       73160        9        72804   
   14.7      16785      100000       25       73292        9        72881   
   14.8      16842      100000       25       73168        9        72750   
   14.9      16616      100000       25       73159        8        71837   
   15.0      16646      100000       28       73165        8        71791   
   15.1      16716      100000       28       73117        8        71740   
   15.2      16762      100000       22       72837        7        71650   
   15.3      17023      100000       27       72850        8        71575   
   15.4      16784      100000       25       73048        8        71879   
   15.5      16936      100000       29       72988        8        71779   
   15.6      17020      100000       19       72613        8        71722   
   15.7      16874      100000       30       72696        8        71486   
   15.8      17019      100000       19       72290        8        71477   
   15.9      16998      100000       28       72651        8        71680   
   16.0      16924      100000       29       72791        8        71793   
   16.1      16861      100000       24       72670        7        71858   
   16.2      17022      100000       23       72415        7        71694   
   16.3      16909      100000       32       72888        7        72032   
   16.4      16854      100000       24       72690        8        72113   
   16.5      16794      100000       17       73086        7        72676   
   16.6      16830      100000       22       73199        7        72673   
   16.7      16797      100000       24       73199        8        72717   
   16.8      16759      100000       29       73160        7        72532   
   16.9      16934      100000       26       73066        8        72573   
   17.0      16756      100000       24       72905        8        72495   
   17.1      16798      100000       19       72877        8        72592   
   17.2      16939      100000       17       73015        8        72756   
   17.3      16798      100000       28       73258        8        72724   
   17.4      16766      100000       27       73304        8        72817   
   17.5      16950      100000       20       73072        8        72750   
   17.6      16913      100000       25       72970        8        72524   
   17.7      16569      100000       29       73357        8        72821   
   17.8      16902      100000       18       73015        8        72746   
   17.9      16592      100000       29       73448        8        72913   
   18.0      16730      100000       21       73493        8        73170   
   18.1      16704      100000       23       73365        8        72975   
   18.2      16768      100000       26       73069        8        72555   
   18.3      16718      100000       29       73342        8        72798   
   18.4      16933      100000       18       73103        8        72852   
   18.5      16624      100000       25       73254        8        72795   
   18.6      16620      100000       26       73360        8        72906   
   18.7      16673      100000       20       73216        8        72925   
   18.8      16767      100000       26       73310        8        72792   
   18.9      16823      100000       26       73169        8        72724   
   19.0      16937      100000       20       73074        8        72744   
   19.1      16885      100000       23       73064        8        72666   
   19.2      16860      100000       26       72922        8        72439   
   19.3      16901      100000       25       73193        7        72749   
   19.4      16644      100000       22       73287        7        72921   
   19.5      16577      100000       26       73333        8        72867   
   19.6      16577      100000       31       73241        8        72577   
   19.7      16824      100000       19       73072        8        72745   
   19.8      16719      100000       24       73232        8        72791   
   19.9      16754      100000       17       73162        8        72924   
   20.0      16706      100000       17       73232        8        73018   
   20.1      16720      100000       20       73469        8        73158   
   20.2      16544      100000       25       73600        8        73137   
   20.3      16566      100000       20       73360        8        73056   
   20.4      16677      100000       21       73337        7        73002   
   20.5      16822      100000       22       73260        8        72888   
   20.6      16955      100000       22       73119        8        72700   
   20.7      16729      100000       17       73339        8        73072   
   20.8      16793      100000       21       73286        8        72928   
   20.9      16649      100000       22       73546        7        73160   
   21.0      16720      100000       17       73582        7        73321   
   21.1      16688      100000       18       73532        7        73229   
   21.2      16650      100000       13       73441        7        73277   
   21.3      16620      100000       20       73759        7        73437   
   21.4      16672      100000       17       73585        7        73337   
   21.5      16650      100000       22       73685        7        73309   
   21.6      16603      100000       20       73496        7        73175   
   21.7      16463      100000       20       73639        7        73275   
   21.8      16758      100000       18       73539        7        73263   
   21.9      16894      100000       17       73322        7        73022   
   22.0      16680      100000       25       73538        7        73050   
   22.1      16833      100000       24       73483        8        73059   
   22.2      16708      100000       18       73545        8        73282   
   22.3      16905      100000       23       73399        8        72980   
   22.4      16623      100000       18       73418        7        73128   
   22.5      16727      100000       20       73223        8        72932   
   22.6      16822      100000       19       73488        8        73178   
   22.7      16518      100000       21       73549        8        73141   
   22.8      16520      100000       26       73768        7        73254   
   22.9      16645      100000       18       73560        8        73329   
   23.0      16667      100000       18       73642        7        73331   
   23.1      16727      100000       12       73554        7        73427   
