 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       91434      100000       0          0     
   0.2       91416      100000       0          0     
   0.3       91480      100000       0          0     
   0.4       91702      100000       0          0     
   0.5       91635      100000       0          0     
   0.6       91635      100000       0          0     
   0.7       91534      100000       0          0     
   0.8       91582      100000       0          0     
   0.9       91717      100000       0          0     
   1.0       91646      100000       0          0     
   1.1       91542      100000       0          0     
   1.2       91624      100000       0          0     
   1.3       91536      100000       0          0     
   1.4       91563      100000       0          0     
   1.5       91662      100000       0          0     
   1.6       91676      100000       0          0     
   1.7       91633      100000       0          0     
   1.8       91895      100000       0          0     
   1.9       91839      100000       0          0     
   2.0       91738      100000       0          0     
   2.1       91581      100000       0          0     
   2.2       91479      100000       0          0     
   2.3       91750      100000       0          0     
   2.4       91630      100000       0          0     
   2.5       91434      100000       0          0     
   2.6       91712      100000       0          0     
   2.7       91701      100000       0          0     
   2.8       91530      100000       0          0     
   2.9       91734      100000       0          0     
   3.0       91760      100000       0          0     
   3.1       91581      100000       0          0     
   3.2       91705      100000       0          0     
   3.3       91770      100000       0          0     
   3.4       91751      100000       0          0     
   3.5       91770      100000       0          0     
   3.6       91727      100000       0          0     
   3.7       91545      100000       0          0     
   3.8       91666      100000       0          0     
   3.9       91626      100000       0          0     
   4.0       91634      100000       0          0     
   4.1       91783      100000       0          0     
   4.2       91647      100000       0          0     
   4.3       91683      100000       0          0     
   4.4       91737      100000       0          0     
   4.5       91674      100000       0          0     
   4.6       91617      100000       0          0     
   4.7       91610      100000       0          0     
   4.8       91694      100000       0          0     
   4.9       91830      100000       0          0     
   5.0       91640      100000       0          0     
   5.1       91664      100000       0          0     
   5.2       91636      100000       0          0     
   5.3       91831      100000       0          0     
   5.4       91776      100000       0          0     
   5.5       91704      100000       0          0     
   5.6       91645      100000       0          0     
   5.7       91754      100000       0          0     
   5.8       91558      100000       0          0     
   5.9       91763      100000       0          0     
   6.0       91772      100000       0          0     
   6.1       91732      100000       0          0     
   6.2       91793      100000       0          0     
   6.3       91751      100000       0          0     
   6.4       91521      100000       0          0     
   6.5       91559      100000       0          0     
   6.6       91646      100000       0          0     
   6.7       91715      100000       0          0     
   6.8       91864      100000       0          0     
   6.9       91688      100000       0          0     
   7.0       91719      100000       0          0     
   7.1       91704      100000       0          0     
   7.2       91734      100000       0          0     
   7.3       91684      100000       0          0     
   7.4       91610      100000       0          0     
   7.5       91840      100000       0          0     
   7.6       91636      100000       0          0     
   7.7       91877      100000       0          0     
   7.8       91703      100000       0          0     
   7.9       91826      100000       0          0     
   8.0       91620      100000       0          0     
   8.1       91679      100000       0          0     
   8.2       91793      100000       0          0     
   8.3       91675      100000       0          0     
   8.4       91792      100000       0          0     
   8.5       91614      100000       0          0     
   8.6       91663      100000       0          0     
   8.7       91570      100000       0          0     
   8.8       91644      100000       0          0     
   8.9       91684      100000       0          0     
   9.0       91696      100000       0          0     
   9.1       91584      100000       0          0     
   9.2       91652      100000       0          0     
   9.3       91596      100000       0          0     
   9.4       91561      100000       0          0     
   9.5       91635      100000       0          0     
   9.6       91669      100000       0          0     
   9.7       91737      100000       0          0     
   9.8       91521      100000       0          0     
   9.9       91550      100000       0          0     
   10.0      91802      100000       0          0     
   10.1      91632      100000       0          0     
   10.2      91482      100000       0          0     
   10.3      91665      100000       0          0     
   10.4      91689      100000       0          0     
   10.5      91604      100000       0          0     
   10.6      91678      100000       0          0     
   10.7      91630      100000       0          0     
   10.8      91650      100000       0          0     
   10.9      91805      100000       0          0     
   11.0      91592      100000       0          0     
   11.1      91701      100000       0          0     
   11.2      91589      100000       0          0     
   11.3      91706      100000       0          0     
   11.4      91746      100000       0          0     
   11.5      91790      100000       0          0     
   11.6      91732      100000       0          0     
   11.7      91836      100000       0          0     
   11.8      91814      100000       0          0     
   11.9      91777      100000       0          0     
   12.0      91710      100000       0          0     
   12.1      91775      100000       0          0     
   12.2      91531      100000       0          0     
   12.3      91635      100000       0          0     
   12.4      91727      100000       0          0     
   12.5      91712      100000       0          0     
   12.6      91707      100000       0          0     
   12.7      91535      100000       0          0     
   12.8      91692      100000       0          0     
   12.9      91708      100000       0          0     
   13.0      91655      100000       0          0     
   13.1      91644      100000       0          0     
   13.2      91503      100000       0          0     
   13.3      91720      100000       0          0     
   13.4      91668      100000       0          0     
   13.5      91671      100000       0          0     
   13.6      91584      100000       0          0     
   13.7      91647      100000       0          0     
   13.8      91766      100000       0          0     
   13.9      91454      100000       0          0     
   14.0      91604      100000       0          0     
   14.1      91756      100000       0          0     
   14.2      91668      100000       0          0     
   14.3      91759      100000       0          0     
   14.4      91666      100000       0          0     
   14.5      91723      100000       0          0     
   14.6      91635      100000       0          0     
   14.7      91649      100000       0          0     
   14.8      91772      100000       0          0     
   14.9      91776      100000       0          0     
   15.0      91717      100000       0          0     
   15.1      91607      100000       0          0     
   15.2      91594      100000       0          0     
   15.3      91638      100000       0          0     
   15.4      91776      100000       0          0     
   15.5      91646      100000       0          0     
   15.6      91658      100000       0          0     
   15.7      91669      100000       0          0     
   15.8      91662      100000       0          0     
   15.9      91543      100000       0          0     
   16.0      91639      100000       0          0     
   16.1      91777      100000       0          0     
   16.2      91789      100000       0          0     
   16.3      91610      100000       0          0     
   16.4      91755      100000       0          0     
   16.5      91759      100000       0          0     
   16.6      91529      100000       0          0     
   16.7      91841      100000       0          0     
   16.8      91862      100000       0          0     
   16.9      91651      100000       0          0     
   17.0      91638      100000       0          0     
   17.1      91552      100000       0          0     
   17.2      91699      100000       0          0     
   17.3      91512      100000       0          0     
   17.4      91495      100000       0          0     
   17.5      91715      100000       0          0     
   17.6      91809      100000       0          0     
   17.7      91681      100000       0          0     
   17.8      91686      100000       0          0     
   17.9      91793      100000       0          0     
   18.0      91734      100000       0          0     
   18.1      91890      100000       0          0     
   18.2      91637      100000       0          0     
   18.3      91625      100000       0          0     
   18.4      91729      100000       0          0     
   18.5      91693      100000       0          0     
   18.6      91650      100000       0          0     
   18.7      91679      100000       0          0     
   18.8      91771      100000       0          0     
   18.9      91529      100000       0          0     
   19.0      91632      100000       0          0     
   19.1      91747      100000       0          0     
   19.2      91764      100000       0          0     
   19.3      91694      100000       0          0     
   19.4      91786      100000       0          0     
   19.5      91721      100000       0          0     
   19.6      91689      100000       0          0     
   19.7      91773      100000       0          0     
   19.8      91644      100000       0          0     
   19.9      91620      100000       0          0     
   20.0      91610      100000       0          0     
   20.1      91647      100000       0          0     
   20.2      91712      100000       0          0     
   20.3      91661      100000       0          0     
   20.4      91723      100000       0          0     
   20.5      91681      100000       0          0     
   20.6      91436      100000       0          0     
   20.7      91564      100000       0          0     
   20.8      91797      100000       0          0     
   20.9      91707      100000       0          0     
   21.0      91627      100000       0          0     
   21.1      91716      100000       0          0     
   21.2      91812      100000       0          0     
   21.3      91918      100000       0          0     
   21.4      91823      100000       0          0     
   21.5      91666      100000       0          0     
   21.6      91609      100000       0          0     
   21.7      91742      100000       0          0     
   21.8      91575      100000       0          0     
   21.9      91741      100000       0          0     
   22.0      91599      100000       0          0     
   22.1      91737      100000       0          0     
   22.2      91769      100000       0          0     
   22.3      91641      100000       0          0     
   22.4      91762      100000       0          0     
   22.5      91681      100000       0          0     
   22.6      91650      100000       0          0     
   22.7      91655      100000       0          0     
   22.8      91635      100000       0          0     
   22.9      91688      100000       0          0     
   23.0      91602      100000       0          0     
   23.1      91710      100000       0          0     
   23.2      91725      100000       0          0     
   23.3      91484      100000       0          0     
   23.4      91726      100000       0          0     
   23.5      91620      100000       0          0     
   23.6      91795      100000       0          0     
   23.7      91631      100000       0          0     
   23.8      91878      100000       0          0     
   23.9      91591      100000       0          0     
   24.0      91657      100000       0          0     
   24.1      91541      100000       0          0     
   24.2      91793      100000       0          0     
   24.3      91894      100000       0          0     
   24.4      91559      100000       0          0     
   24.5      91965      100000       0          0     
   24.6      91742      100000       0          0     
   24.7      91589      100000       0          0     
   24.8      91652      100000       0          0     
   24.9      91671      100000       0          0     
   25.0      91505      100000       0          0     
   25.1      91662      100000       0          0     
   25.2      91686      100000       0          0     
   25.3      91669      100000       0          0     
   25.4      91845      100000       0          0     
   25.5      91579      100000       0          0     
   25.6      91612      100000       0          0     
   25.7      91472      100000       0          0     
   25.8      91692      100000       0          0     
   25.9      91655      100000       0          0     
   26.0      91654      100000       0          0     
   26.1      91630      100000       0          0     
   26.2      91830      100000       0          0     
   26.3      91730      100000       0          0     
   26.4      91812      100000       0          0     
   26.5      91905      100000       0          0     
   26.6      91580      100000       0          0     
   26.7      91725      100000       0          0     
   26.8      91588      100000       0          0     
   26.9      91721      100000       0          0     
   27.0      91751      100000       0          0     
   27.1      91823      100000       0          0     
   27.2      91726      100000       0          0     
   27.3      91800      100000       0          0     
   27.4      91541      100000       0          0     
   27.5      91669      100000       0          0     
   27.6      91786      100000       0          0     
   27.7      91701      100000       0          0     
   27.8      91786      100000       0          0     
   27.9      91547      100000       0          0     
   28.0      91648      100000       0          0     
   28.1      91620      100000       0          0     
   28.2      91662      100000       0          0     
   28.3      91684      100000       0          0     
   28.4      91705      100000       0          0     
   28.5      91727      100000       0          0     
   28.6      91768      100000       0          0     
   28.7      91659      100000       0          0     
   28.8      91774      100000       0          0     
   28.9      91691      100000       0          0     
   29.0      91549      100000       0          0     
   29.1      91627      100000       0          0     
   29.2      91792      100000       0          0     
   29.3      91636      100000       0          0     
   29.4      91681      100000       0          0     
   29.5      91620      100000       0          0     
   29.6      91661      100000       0          0     
   29.7      91555      100000       0          0     
   29.8      91818      100000       0          0     
   29.9      91706      100000       0          0     
   30.0      91676      100000       0          0     
   30.1      91629      100000       0          0     
   30.2      91751      100000       0          0     
   30.3      91695      100000       0          0     
   30.4      91798      100000       0          0     
   30.5      91696      100000       0          0     
   30.6      91642      100000       0          0     
   30.7      91527      100000       0          0     
   30.8      91500      100000       0          0     
   30.9      91528      100000       0          0     
   31.0      91550      100000       0          0     
   31.1      91752      100000       0          0     
   31.2      91815      100000       0          0     
   31.3      91692      100000       0          0     
   31.4      91675      100000       0          0     
   31.5      91726      100000       0          0     
   31.6      91672      100000       0          0     
   31.7      91714      100000       0          0     
   31.8      91697      100000       0          0     
   31.9      91856      100000       0          0     
   32.0      91600      100000       0          0     
   32.1      91575      100000       0          0     
