 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       19304      100000      712       62333        0          0     
   0.2       19206      100000      554       62525        2         2282   
   0.3       19182      100000      589       64141        2         2153   
   0.4       19305      100000      547       62710        1         2752   
   0.5       19265      100000      523       62485        5         6524   
   0.6       19398      100000      505       61979        8         9825   
   0.7       19538      100000      517       62051        5         7530   
   0.8       19401      100000      543       61674        5         6122   
   0.9       19537      100000      489       61781        6         8444   
   1.0       19578      100000      500       61207        6         8328   
   1.1       19855      100000      476       60881        5         5845   
   1.2       19531      100000      480       61611        8        10819   
   1.3       19489      100000      447       61903        10       14939   
   1.4       19422      100000      485       62494        12       18134   
   1.5       19748      100000      454       61154        12       16541   
   1.6       19752      100000      481       61024        12       17689   
   1.7       19769      100000      475       61321        14       21509   
   1.8       19769      100000      449       61300        16       23666   
   1.9       20096      100000      461       60939        14       22250   
   2.0       20039      100000      448       60235        11       19895   
   2.1       20091      100000      453       60441        17       26614   
   2.2       20274      100000      464       60289        12       22431   
   2.3       20239      100000      464       60179        11       20778   
   2.4       20674      100000      448       59148        15       26312   
   2.5       20747      100000      423       58961        11       24154   
   2.6       20828      100000      417       58899        13       27444   
   2.7       20686      100000      399       59193        16       31869   
   2.8       21105      100000      404       58977        14       32655   
   2.9       21182      100000      386       58852        14       33912   
   3.0       21205      100000      351       58426        14       36709   
   3.1       21274      100000      344       58007        13       35953   
   3.2       21116      100000      339       58909        12       37844   
   3.3       21411      100000      300       58654        12       39437   
   3.4       21508      100000      293       58241        11       40442   
   3.5       21621      100000      261       58482        10       40874   
   3.6       21380      100000      248       59145        11       43564   
   3.7       21118      100000      232       59945        12       46611   
   3.8       21260      100000      201       59617        12       47217   
   3.9       21197      100000      201       60615        10       46813   
   4.0       21084      100000      182       61399        10       48548   
   4.1       21023      100000      166       61225        10       49996   
   4.2       20928      100000      176       61859        9        51455   
   4.3       21014      100000      151       61700        9        52755   
   4.4       21132      100000      117       61430        9        54102   
   4.5       20994      100000      122       61969        9        55243   
   4.6       21071      100000      101       61927        9        56572   
   4.7       20760      100000      115       63017        9        57600   
   4.8       20787      100000      108       63447        9        58705   
   4.9       20379      100000       92       64104        9        60088   
   5.0       20501      100000       69       64465        9        61139   
   5.1       20316      100000       60       65428        9        62537   
   5.2       20173      100000       47       65692        9        63468   
   5.3       19970      100000       48       66378        9        64305   
   5.4       19821      100000       50       67023        9        64965   
   5.5       19796      100000       45       67394        9        65571   
   5.6       19733      100000       42       67856        9        66291   
   5.7       19623      100000       23       67900        9        66805   
   5.8       19448      100000       30       68559        9        67470   
   5.9       19395      100000       21       68808        9        67947   
   6.0       19153      100000       26       69178        9        68243   
   6.1       19069      100000       24       69492        9        68725   
   6.2       19034      100000       21       69645        9        68980   
   6.3       19012      100000       23       69759        9        69145   
   6.4       18798      100000       21       70090        8        69534   
   6.5       18887      100000       25       70223        9        69766   
   6.6       19019      100000       19       70209        9        69949   
   6.7       18736      100000       24       70780        9        70349   
   6.8       18616      100000       20       70922        8        70622   
   6.9       18498      100000       17       71296        8        71072   
   7.0       18297      100000       21       71629        8        71305   
   7.1       18495      100000       12       71561        8        71467   
   7.2       18390      100000       17       72005        8        71778   
   7.3       18165      100000       19       72264        8        72004   
   7.4       18124      100000       16       72230        7        71975   
   7.5       18029      100000       17       72355        7        72101   
   7.6       18207      100000       14       72392        7        72223   
   7.7       17924      100000       13       72417        8        72300   
   7.8       18005      100000       13       72592        8        72472   
   7.9       18066      100000       11       72525        8        72450   
   8.0       18118      100000       13       72335        8        72221   
   8.1       18262      100000       10       72229        7        72137   
   8.2       18202      100000       13       72291        7        72156   
   8.3       18316      100000       12       72032        7        71912   
   8.4       18288      100000       12       71975        7        71851   
   8.5       18155      100000       10       72057        6        71971   
   8.6       18195      100000       10       72266        6        72171   
   8.7       18170      100000       20       72554        7        72229   
   8.8       18135      100000       11       72332        6        72206   
   8.9       18335      100000       12       72260        6        72109   
   9.0       18225      100000       10       72273        7        72194   
   9.1       18177      100000       9        72343        7        72297   
   9.2       18110      100000       12       72633        7        72512   
   9.3       17981      100000       10       72785        7        72705   
   9.4       17874      100000       10       72971        6        72868   
   9.5       17853      100000       12       73152        7        73028   
   9.6       17674      100000       13       73249        6        73075   
   9.7       17790      100000       7        72857        6        72825   
   9.8       17911      100000       14       72945        6        72749   
   9.9       17847      100000       8        72914        6        72860   
   10.0      17809      100000       13       73119        6        72934   
   10.1      17727      100000       15       73199        7        72994   
   10.2      17799      100000       12       72969        7        72847   
   10.3      17688      100000       8        73060        8        73060   
   10.4      17823      100000       15       73098        8        72938   
   10.5      17898      100000       13       73039        7        72888   
   10.6      17780      100000       15       73187        8        73000   
   10.7      17505      100000       11       73450        8        73384   
   10.8      17803      100000       9        73498        7        73450   
   10.9      17670      100000       10       73495        7        73430   
   11.0      17962      100000       12       73233        7        73094   
   11.1      17703      100000       12       73391        7        73266   
   11.2      17760      100000       11       73529        6        73406   
   11.3      17449      100000       10       73796        7        73726   
   11.4      17548      100000       9        74128        7        74081   
   11.5      17479      100000       10       74023        7        73950   
   11.6      17483      100000       9        74081        7        74031   
   11.7      17484      100000       8        73706        6        73636   
   11.8      17611      100000       7        73500        6        73471   
   11.9      17727      100000       9        73581        6        73512   
   12.0      17731      100000       12       73479        7        73355   
   12.1      17785      100000       10       73393        7        73305   
   12.2      17751      100000       8        73219        6        73172   
   12.3      17622      100000       12       73313        7        73191   
   12.4      17649      100000       11       73389        6        73275   
   12.5      17646      100000       9        73519        8        73498   
   12.6      17698      100000       13       73499        8        73375   
   12.7      17769      100000       13       73448        8        73316   
   12.8      17789      100000       11       73413        7        73309   
   12.9      17718      100000       10       73462        7        73390   
   13.0      17727      100000       10       73336        7        73264   
   13.1      17740      100000       13       73424        7        73268   
   13.2      17766      100000       11       73268        8        73201   
   13.3      17560      100000       12       73614        8        73519   
   13.4      17567      100000       13       73789        8        73668   
   13.5      17577      100000       14       73866        8        73714   
   13.6      17523      100000       9        73864        8        73843   
   13.7      17369      100000       14       74355        8        74216   
   13.8      17561      100000       9        74089        8        74063   
   13.9      17394      100000       11       74341        7        74236   
   14.0      17270      100000       9        74686        8        74654   
   14.1      17309      100000       9        74451        8        74425   
   14.2      17236      100000       10       74239        7        74144   
   14.3      17387      100000       11       74182        8        74115   
   14.4      17519      100000       11       74072        7        73975   
   14.5      17261      100000       9        74081        6        74003   
   14.6      17459      100000       11       74041        7        73930   
   14.7      17522      100000       8        74070        7        74048   
   14.8      17549      100000       11       74158        7        74055   
   14.9      17506      100000       14       74041        7        73840   
   15.0      17441      100000       12       74161        7        74042   
   15.1      17652      100000       8        73790        6        73743   
   15.2      17690      100000       6        73828        5        73807   
   15.3      17491      100000       7        73754        5        73700   
   15.4      17610      100000       12       73916        6        73769   
   15.5      17799      100000       9        73823        6        73751   
   15.6      17466      100000       10       74170        6        74073   
   15.7      17371      100000       11       74166        6        74051   
   15.8      17503      100000       7        73712        6        73680   
   15.9      17739      100000       9        73836        6        73762   
   16.0      17622      100000       10       74013        5        73901   
   16.1      17597      100000       9        73937        5        73836   
   16.2      17541      100000       9        73922        5        73829   
   16.3      17716      100000       8        73679        5        73606   
   16.4      17644      100000       8        73422        5        73343   
   16.5      17858      100000       12       73359        5        73173   
   16.6      17722      100000       10       73385        6        73290   
   16.7      17944      100000       11       73381        6        73272   
   16.8      17775      100000       9        73490        6        73417   
   16.9      17670      100000       9        73741        5        73638   
   17.0      17628      100000       11       73798        5        73655   
   17.1      17482      100000       8        73630        5        73566   
   17.2      17682      100000       10       73732        5        73598   
   17.3      17680      100000       8        73552        5        73487   
   17.4      17729      100000       9        73329        5        73217   
   17.5      17590      100000       14       73532        6        73313   
   17.6      17585      100000       10       73384        6        73292   
   17.7      17672      100000       11       73399        6        73277   
   17.8      17671      100000       9        73525        6        73457   
   17.9      17801      100000       11       73413        6        73277   
   18.0      17673      100000       10       73150        6        73055   
   18.1      17889      100000       12       72869        6        72715   
   18.2      17997      100000       11       72779        6        72658   
   18.3      17831      100000       12       72717        6        72536   
   18.4      18034      100000       8        72627        5        72552   
   18.5      18174      100000       8        72250        5        72162   
   18.6      18319      100000       6        72226        5        72201   
   18.7      18003      100000       13       72654        5        72469   
   18.8      17998      100000       9        72219        5        72103   
   18.9      18095      100000       15       72362        6        72142   
   19.0      18232      100000       8        72216        6        72170   
   19.1      18215      100000       10       72311        6        72190   
   19.2      18072      100000       13       72544        6        72339   
   19.3      17969      100000       11       72570        5        72417   
   19.4      18041      100000       13       72584        6        72402   
   19.5      17887      100000       12       72831        6        72677   
   19.6      17929      100000       13       72911        6        72742   
   19.7      17926      100000       12       72669        5        71580   
   19.8      17891      100000       10       72706        5        71760   
   19.9      17934      100000       11       72873        5        72051   
   20.0      17970      100000       8        73072        5        72427   
   20.1      17986      100000       11       73091        5        72427   
   20.2      17876      100000       8        72955        5        72448   
   20.3      17867      100000       10       72966        5        72472   
   20.4      17862      100000       14       73372        5        72830   
   20.5      17722      100000       11       73468        5        73134   
   20.6      17773      100000       10       73458        5        73295   
   20.7      17702      100000       6        73526        5        73499   
   20.8      17500      100000       6        73900        5        73877   
   20.9      17680      100000       7        73959        5        73909   
   21.0      17481      100000       8        73944        5        73875   
   21.1      17555      100000       8        73904        5        73824   
   21.2      17327      100000       10       74148        5        74035   
   21.3      17455      100000       8        74306        5        74235   
   21.4      17392      100000       7        74316        5        74269   
   21.5      17452      100000       8        74345        5        74259   
   21.6      17423      100000       7        74420        5        74372   
   21.7      17242      100000       7        74563        5        74514   
   21.8      17355      100000       6        74343        5        74321   
   21.9      17488      100000       11       74150        5        74018   
   22.0      17350      100000       9        73946        5        73848   
   22.1      17395      100000       13       74293        5        74106   
   22.2      17475      100000       8        74132        5        74028   
   22.3      17471      100000       9        73948        5        73848   
   22.4      17725      100000       8        73751        5        73678   
   22.5      17727      100000       8        73572        5        73504   
   22.6      17707      100000       6        73638        5        73617   
   22.7      17431      100000       12       73931        5        73775   
   22.8      17601      100000       9        73975        5        73879   
   22.9      17597      100000       9        73830        5        73741   
   23.0      17680      100000       7        73895        5        73845   
   23.1      17676      100000       12       73913        5        73740   
   23.2      17377      100000       8        73940        5        73867   
   23.3      17488      100000       8        73864        5        73794   
   23.4      17535      100000       8        73918        5        73853   
   23.5      17521      100000       14       73911        5        73691   
   23.6      17605      100000       12       73802        5        73623   
   23.7      17735      100000       6        73631        5        73607   
   23.8      17772      100000       9        73641        5        73545   
   23.9      17528      100000       7        73773        5        73714   
   24.0      17718      100000       6        73699        5        73677   
   24.1      17617      100000       6        73672        5        73642   
   24.2      17703      100000       9        73607        5        73496   
   24.3      17594      100000       9        73736        5        73630   
   24.4      17640      100000       8        73711        5        73629   
   24.5      17570      100000       12       73761        5        73560   
   24.6      17798      100000       8        73594        5        73522   
   24.7      17712      100000       9        73436        5        73327   
   24.8      17808      100000       7        73339        5        73272   
