 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       28538      100000      812       38061   
   0.2       28363      100000      788       37590   
   0.3       28102      100000      780       38738   
   0.4       28096      100000      748       37450   
   0.5       28194      100000      791       38431   
   0.6       28271      100000      808       38467   
   0.7       28340      100000      787       38090   
   0.8       28074      100000      813       39019   
   0.9       28412      100000      762       37444   
   1.0       28122      100000      777       38333   
   1.1       28065      100000      784       39032   
   1.2       28370      100000      782       37545   
   1.3       28135      100000      788       38801   
   1.4       28456      100000      814       38642   
   1.5       28319      100000      788       38252   
   1.6       28614      100000      763       37401   
   1.7       28372      100000      782       37962   
   1.8       28298      100000      768       38201   
   1.9       28152      100000      798       39059   
   2.0       28315      100000      772       37330   
   2.1       28448      100000      764       37971   
   2.2       28131      100000      813       39343   
   2.3       28408      100000      752       37387   
   2.4       28372      100000      767       38489   
   2.5       28482      100000      783       38334   
   2.6       28301      100000      798       37783   
   2.7       28549      100000      774       36972   
   2.8       28388      100000      783       37752   
   2.9       28289      100000      766       37937   
   3.0       28406      100000      754       37922   
   3.1       28399      100000      793       38219   
   3.2       28235      100000      763       37723   
   3.3       28198      100000      780       37958   
   3.4       28228      100000      792       38725   
   3.5       28331      100000      772       37361   
   3.6       28413      100000      781       37739   
   3.7       28153      100000      788       37929   
   3.8       28238      100000      824       38593   
   3.9       28397      100000      792       37345   
   4.0       28275      100000      777       38873   
   4.1       28391      100000      765       38090   
   4.2       28216      100000      775       37850   
   4.3       28359      100000      815       38623   
   4.4       28381      100000      788       38159   
   4.5       28154      100000      783       38236   
   4.6       28227      100000      780       37998   
   4.7       28315      100000      779       38251   
   4.8       28314      100000      798       37568   
   4.9       28434      100000      784       37380   
   5.0       28397      100000      759       38204   
   5.1       28343      100000      776       38462   
   5.2       28174      100000      784       37965   
   5.3       28199      100000      821       38718   
   5.4       28284      100000      757       38173   
   5.5       28605      100000      770       38101   
   5.6       28196      100000      772       38161   
   5.7       28423      100000      785       37963   
   5.8       28085      100000      801       38338   
   5.9       28312      100000      754       37415   
   6.0       28015      100000      779       38011   
   6.1       28030      100000      789       38085   
   6.2       28334      100000      763       38487   
   6.3       28281      100000      775       38635   
   6.4       28265      100000      773       38619   
   6.5       28369      100000      788       37802   
   6.6       28422      100000      774       37423   
