 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       90953      100000       0          0          0          0     
   0.1       22589      100000      779       51274        0          0     
   0.2       22295      100000      777       51740        0          0     
   0.3       22564      100000      724       51921        0          0     
   0.4       22412      100000      746       52498        0          0     
   0.5       22644      100000      755       51340        0          0     
   0.6       22306      100000      765       52826        0          0     
   0.7       22702      100000      731       51446        0          0     
   0.8       22718      100000      754       50846        0          0     
   0.9       22494      100000      756       52290        0          0     
   1.0       22391      100000      739       52033        0          0     
   1.1       22323      100000      760       52799        0          0     
   1.2       22205      100000      743       52322        0          0     
   1.3       22544      100000      735       51693        0          0     
   1.4       22658      100000      732       51527        1         1089   
   1.5       22506      100000      703       52261        0          0     
   1.6       22353      100000      712       52076        0          0     
   1.7       22532      100000      733       51514        0          0     
   1.8       22506      100000      745       52329        0          0     
   1.9       22711      100000      750       51757        0          0     
   2.0       22360      100000      731       51869        1         1002   
   2.1       22401      100000      704       52529        2         2065   
   2.2       22590      100000      771       52348        2         2248   
   2.3       22360      100000      699       51659        1         1404   
   2.4       22140      100000      704       52954        1         1121   
   2.5       22214      100000      704       52321        1         1046   
   2.6       22442      100000      740       52018        1         1029   
   2.7       22538      100000      737       51772        1         1022   
   2.8       22667      100000      737       51760        0          0     
   2.9       22450      100000      746       52199        2         2058   
   3.0       22587      100000      745       51952        0          0     
   3.1       22414      100000      737       52266        1         1005   
   3.2       22577      100000      718       52496        0          0     
   3.3       22361      100000      739       53090        1         1002   
   3.4       22316      100000      720       52756        1         1193   
   3.5       22426      100000      705       52612        1         1416   
   3.6       22610      100000      711       51679        1         1539   
   3.7       22728      100000      698       52756        1         1627   
   3.8       22765      100000      708       52013        2         3011   
   3.9       22641      100000      706       52121        1         2114   
   4.0       22705      100000      698       51815        2         3818   
   4.1       22696      100000      748       51942        1         2865   
   4.2       22632      100000      737       52773        1         3131   
   4.3       22962      100000      734       51332        1         3483   
   4.4       23000      100000      686       51119        1         4006   
   4.5       22828      100000      688       50861        1         4268   
   4.6       22812      100000      674       50589        1         4853   
   4.7       23067      100000      712       51166        2         6348   
   4.8       22890      100000      686       51097        2         7050   
   4.9       23186      100000      697       50937        1         6315   
   5.0       23220      100000      694       51056        1         6909   
   5.1       23181      100000      654       51057        1         7637   
   5.2       23051      100000      659       50720        1         8297   
   5.3       23278      100000      632       50291        1         9031   
   5.4       23443      100000      638       50310        1         9674   
   5.5       23201      100000      605       50629        1        10484   
   5.6       23513      100000      618       50060        1        11225   
   5.7       23639      100000      606       49035        1        12094   
   5.8       23492      100000      625       49847        1        12980   
   5.9       23894      100000      604       49608        2        15002   
   6.0       23893      100000      609       49280        1        14708   
   6.1       23957      100000      590       49450        1        15738   
   6.2       24116      100000      564       48632        1        16606   
   6.3       24139      100000      591       49048        1        17564   
   6.4       23984      100000      556       49318        1        18560   
   6.5       23971      100000      548       48684        1        19573   
   6.6       24358      100000      533       48857        1        20484   
   6.7       24250      100000      534       48717        1        21587   
   6.8       24114      100000      512       49156        1        22589   
   6.9       24733      100000      502       47603        1        23562   
   7.0       24422      100000      501       48792        1        24621   
   7.1       24763      100000      453       48130        1        25775   
   7.2       24622      100000      468       47889        1        26944   
   7.3       24803      100000      443       48153        1        28150   
   7.4       24514      100000      413       48646        1        29266   
   7.5       24932      100000      416       48952        1        30483   
   7.6       25148      100000      367       48314        1        31660   
   7.7       24875      100000      384       48971        1        32845   
   7.8       25247      100000      364       48572        1        33976   
   7.9       25355      100000      373       49211        1        35081   
   8.0       25057      100000      289       48507        1        36256   
   8.1       25040      100000      298       49329        1        37436   
   8.2       25061      100000      276       49870        1        38733   
   8.3       25086      100000      249       49708        1        39817   
   8.4       24928      100000      255       50532        1        40980   
   8.5       24846      100000      230       50622        1        42193   
   8.6       25006      100000      215       51259        1        43419   
   8.7       24727      100000      197       51646        1        44749   
   8.8       24807      100000      174       51930        1        45957   
   8.9       24860      100000      163       52550        1        47161   
   9.0       24586      100000      143       53016        1        48335   
   9.1       24317      100000      128       53767        1        49544   
   9.2       24363      100000      112       54135        1        50668   
   9.3       24331      100000       87       54704        1        51834   
   9.4       23865      100000       83       55458        1        52946   
   9.5       23958      100000       75       56300        1        54118   
   9.6       23824      100000       60       57244        1        55272   
   9.7       23923      100000       56       57989        1        56437   
   9.8       23523      100000       52       58989        1        57639   
   9.9       23443      100000       31       59624        1        58824   
   10.0      23079      100000       33       60738        1        59890   
   10.1      22746      100000       21       61526        1        60947   
   10.2      22621      100000       20       62569        1        62036   
   10.3      22286      100000       12       63263        1        62993   
   10.4      22038      100000       20       64317        1        63860   
   10.5      21824      100000       13       65255        1        64948   
   10.6      21240      100000       9        66247        1        66054   
   10.7      21151      100000       8        67155        1        66975   
   10.8      21009      100000       4        67968        1        67894   
   10.9      20465      100000       5        68714        1        68611   
   11.0      20375      100000       1        69390        1        69390   
   11.1      20072      100000       3        70230        1        70179   
   11.2      19504      100000       1        70886        1        70886   
   11.3      19326      100000       2        71652        1        71629   
   11.4      19083      100000       2        72248        1        72220   
   11.5      18821      100000       2        72940        1        72919   
   11.6      18660      100000       1        73465        1        73465   
   11.7      18522      100000       1        73951        1        73951   
   11.8      18154      100000       1        74474        1        74474   
   11.9      17964      100000       2        74830        1        74805   
   12.0      17849      100000       1        75174        1        75174   
   12.1      17703      100000       1        75356        1        75356   
   12.2      17626      100000       1        75660        1        75660   
   12.3      17576      100000       1        75956        1        75956   
   12.4      17359      100000       1        76347        1        76347   
   12.5      17114      100000       1        76642        1        76642   
   12.6      17023      100000       1        76897        1        76897   
   12.7      16752      100000       1        77186        1        77186   
   12.8      16581      100000       1        77487        1        77487   
   12.9      16648      100000       1        77536        1        77536   
   13.0      16624      100000       1        77622        1        77622   
   13.1      16518      100000       1        77700        1        77700   
   13.2      16396      100000       2        78052        1        78030   
   13.3      16096      100000       1        78245        1        78245   
   13.4      16173      100000       2        78446        1        78419   
   13.5      16171      100000       2        78462        1        78431   
   13.6      16207      100000       1        78338        1        78338   
   13.7      16085      100000       1        78473        1        78473   
   13.8      16171      100000       1        78548        1        78548   
   13.9      16282      100000       1        78546        1        78546   
   14.0      16008      100000       1        78736        1        78736   
   14.1      16123      100000       1        78759        1        78759   
   14.2      16181      100000       2        78619        1        78595   
   14.3      15899      100000       1        78697        1        78697   
   14.4      16049      100000       1        78814        1        78814   
   14.5      15906      100000       2        78875        1        78837   
   14.6      15885      100000       2        78873        1        78850   
   14.7      15948      100000       2        78872        1        78851   
   14.8      15927      100000       1        78802        1        78802   
   14.9      15934      100000       1        78848        1        78848   
   15.0      15939      100000       1        78938        1        78938   
   15.1      15903      100000       1        78988        1        78988   
   15.2      15889      100000       1        79017        1        79017   
   15.3      15756      100000       2        79152        1        79123   
   15.4      15840      100000       1        79094        1        79094   
   15.5      15812      100000       1        79060        1        79060   
   15.6      15812      100000       1        79113        1        79113   
   15.7      15698      100000       1        79280        1        79280   
   15.8      15682      100000       1        79555        1        79555   
   15.9      15428      100000       1        79668        1        79668   
   16.0      15492      100000       1        79728        1        79728   
   16.1      15588      100000       1        79613        1        79613   
   16.2      15484      100000       1        79606        1        79606   
   16.3      15577      100000       1        79447        1        79447   
   16.4      15634      100000       1        79463        1        79463   
   16.5      15638      100000       1        79515        1        79515   
   16.6      15685      100000       1        79510        1        79510   
   16.7      15630      100000       1        79533        1        79533   
   16.8      15540      100000       1        79407        1        79407   
   16.9      15544      100000       1        79361        1        79361   
   17.0      15548      100000       1        79477        1        79477   
   17.1      15533      100000       1        79531        1        79531   
   17.2      15506      100000       1        79612        1        79612   
   17.3      15627      100000       1        79556        1        79556   
   17.4      15494      100000       1        79482        1        79482   
   17.5      15671      100000       1        79358        1        79358   
   17.6      15744      100000       1        79239        1        79239   
   17.7      15738      100000       1        79417        1        79417   
   17.8      15536      100000       1        79373        1        79373   
   17.9      15616      100000       1        79183        1        79183   
   18.0      15861      100000       1        79107        1        79107   
   18.1      15722      100000       1        79206        1        79206   
   18.2      15868      100000       1        79068        1        79068   
   18.3      15662      100000       1        79112        1        79112   
   18.4      15848      100000       1        79116        1        79116   
   18.5      16002      100000       1        78977        1        78977   
   18.6      15894      100000       1        78829        1        78829   
   18.7      16063      100000       1        78494        1        78494   
   18.8      16248      100000       1        78330        1        78330   
   18.9      16312      100000       2        78465        1        78441   
   19.0      16086      100000       1        78572        1        78572   
   19.1      16132      100000       1        78505        1        78505   
   19.2      16128      100000       1        78454        1        78454   
   19.3      16154      100000       1        78461        1        78461   
   19.4      16154      100000       1        78456        1        78456   
   19.5      16200      100000       1        78367        1        78367   
   19.6      16179      100000       1        78442        1        78442   
   19.7      16229      100000       1        78526        1        78526   
   19.8      16138      100000       1        78499        1        78499   
   19.9      16176      100000       1        78600        1        78600   
   20.0      16121      100000       1        78581        1        78581   
   20.1      16102      100000       1        78623        1        78623   
   20.2      15882      100000       1        78797        1        78797   
   20.3      15945      100000       1        78815        1        78815   
   20.4      16204      100000       1        78749        1        78749   
   20.5      16114      100000       1        78690        1        78690   
   20.6      15993      100000       1        78826        1        78826   
   20.7      16022      100000       1        78802        1        78802   
   20.8      16031      100000       1        78778        1        78778   
   20.9      15826      100000       1        79071        1        79071   
   21.0      15763      100000       1        79193        1        79193   
   21.1      15667      100000       1        79284        1        79284   
   21.2      15687      100000       2        79497        1        79475   
   21.3      15508      100000       1        79628        1        79628   
   21.4      15427      100000       1        79758        1        79758   
   21.5      15563      100000       1        79671        1        79671   
   21.6      15581      100000       1        79522        1        79522   
   21.7      15614      100000       1        79540        1        79540   
   21.8      15672      100000       1        79591        1        79591   
   21.9      15603      100000       1        79581        1        79581   
   22.0      15473      100000       1        79621        1        79621   
   22.1      15566      100000       1        79471        1        79471   
   22.2      15776      100000       1        79228        1        79228   
   22.3      15697      100000       1        79318        1        79318   
   22.4      15824      100000       1        79441        1        79441   
   22.5      15667      100000       1        79304        1        79304   
   22.6      15745      100000       1        79230        1        79230   
   22.7      15637      100000       1        79248        1        79248   
   22.8      15788      100000       2        79212        1        79189   
   22.9      15883      100000       1        79099        1        79099   
   23.0      15953      100000       1        78924        1        78924   
   23.1      15989      100000       1        78895        1        78895   
   23.2      15891      100000       1        78923        1        78923   
   23.3      15933      100000       1        78864        1        78864   
   23.4      15896      100000       2        78919        1        78894   
   23.5      15911      100000       1        79101        1        79101   
   23.6      15780      100000       1        79244        1        79244   
   23.7      15598      100000       1        79449        1        79449   
   23.8      15691      100000       1        79440        1        79440   
   23.9      15680      100000       1        79317        1        79317   
   24.0      15669      100000       1        79126        1        79126   
   24.1      15801      100000       1        79181        1        79181   
   24.2      15705      100000       1        79208        1        79208   
   24.3      15820      100000       1        79030        1        79030   
   24.4      15944      100000       1        78843        1        78843   
