 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       93103      100000       0          0          0          0     
   0.1       32576      100000      765       32806        0          0     
   0.2       32378      100000      721       34369        0          0     
   0.3       32216      100000      713       35511        0          0     
   0.4       32376      100000      682       34487        0          0     
   0.5       32158      100000      694       35189        0          0     
   0.6       32294      100000      710       34202        0          0     
   0.7       32250      100000      690       35031        0          0     
   0.8       31922      100000      698       35620        0          0     
   0.9       32177      100000      698       34313        0          0     
   1.0       32009      100000      670       35047        0          0     
   1.1       32044      100000      685       35996        0          0     
   1.2       31973      100000      710       36497        0          0     
   1.3       31791      100000      678       36042        0          0     
   1.4       31857      100000      669       35191        0          0     
   1.5       31910      100000      697       35895        0          0     
   1.6       32248      100000      675       35447        0          0     
   1.7       32018      100000      669       34612        0          0     
   1.8       31916      100000      679       35984        0          0     
   1.9       32311      100000      685       35198        0          0     
   2.0       32160      100000      666       36065        0          0     
   2.1       31928      100000      647       35276        0          0     
   2.2       32131      100000      686       36120        0          0     
   2.3       32010      100000      673       36120        0          0     
   2.4       32312      100000      643       35243        0          0     
   2.5       32208      100000      690       35864        0          0     
   2.6       31901      100000      701       36093        0          0     
   2.7       32037      100000      685       36077        0          0     
   2.8       31777      100000      690       36477        0          0     
   2.9       32098      100000      664       35512        0          0     
   3.0       32069      100000      667       35785        0          0     
   3.1       31994      100000      682       35553        0          0     
   3.2       32187      100000      666       35230        0          0     
   3.3       32309      100000      675       35712        0          0     
   3.4       32243      100000      668       34753        0          0     
   3.5       31744      100000      683       36147        0          0     
   3.6       32025      100000      702       36107        0          0     
   3.7       31865      100000      671       35335        0          0     
   3.8       32042      100000      688       35498        0          0     
   3.9       32105      100000      702       35016        0          0     
   4.0       31984      100000      713       35529        0          0     
   4.1       32100      100000      684       35289        0          0     
   4.2       31894      100000      666       35118        0          0     
   4.3       32100      100000      693       35502        0          0     
   4.4       31965      100000      664       35388        0          0     
   4.5       31550      100000      721       36787        0          0     
   4.6       32193      100000      698       35437        0          0     
   4.7       32207      100000      677       35074        0          0     
   4.8       31893      100000      682       35643        0          0     
   4.9       31798      100000      698       36680        0          0     
   5.0       31886      100000      674       35988        0          0     
   5.1       31914      100000      712       36510        0          0     
   5.2       31992      100000      692       36351        0          0     
   5.3       32206      100000      681       35635        0          0     
   5.4       32093      100000      689       35521        0          0     
   5.5       32306      100000      672       36047        0          0     
   5.6       32287      100000      676       35117        0          0     
   5.7       31961      100000      690       35437        0          0     
   5.8       32206      100000      692       35825        0          0     
   5.9       31754      100000      725       36374        0          0     
   6.0       31917      100000      704       36353        0          0     
   6.1       32143      100000      665       35350        0          0     
   6.2       31945      100000      702       36036        0          0     
   6.3       32326      100000      670       34490        0          0     
   6.4       32300      100000      703       35912        0          0     
   6.5       32398      100000      696       34636        0          0     
   6.6       31999      100000      724       35789        0          0     
   6.7       32312      100000      689       34945        0          0     
   6.8       31888      100000      694       36047        0          0     
   6.9       32077      100000      718       36317        0          0     
   7.0       31875      100000      698       35875        0          0     
   7.1       31882      100000      697       35728        0          0     
   7.2       32135      100000      702       35054        0          0     
   7.3       32200      100000      694       35782        0          0     
   7.4       32077      100000      672       34706        0          0     
   7.5       31796      100000      667       35881        0          0     
   7.6       31876      100000      674       35760        0          0     
   7.7       31949      100000      666       35358        0          0     
   7.8       32239      100000      688       35125        0          0     
   7.9       32149      100000      666       35355        0          0     
   8.0       32285      100000      684       36416        0          0     
   8.1       31935      100000      696       35873        0          0     
   8.2       31795      100000      713       36055        0          0     
   8.3       32341      100000      654       34969        0          0     
