 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       93103      100000       0          0          0          0     
   0.1       29676      100000      825       36307        0          0     
   0.2       29562      100000      774       37185        0          0     
   0.3       29675      100000      770       37406        0          0     
   0.4       29647      100000      753       37808        0          0     
   0.5       29617      100000      757       37770        0          0     
   0.6       29598      100000      693       37026        0          0     
   0.7       29281      100000      756       38688        0          0     
   0.8       29393      100000      718       38015        0          0     
   0.9       29520      100000      749       37334        0          0     
   1.0       29476      100000      725       37993        0          0     
   1.1       29540      100000      736       37983        0          0     
   1.2       29629      100000      742       37787        0          0     
   1.3       29781      100000      741       36733        0          0     
   1.4       29690      100000      708       36834        0          0     
   1.5       29691      100000      747       37298        0          0     
   1.6       29551      100000      723       37494        0          0     
   1.7       29549      100000      756       37647        0          0     
   1.8       29487      100000      759       37817        0          0     
   1.9       29273      100000      741       37694        0          0     
   2.0       29420      100000      731       37276        0          0     
   2.1       29899      100000      751       36854        0          0     
   2.2       29701      100000      752       37025        0          0     
   2.3       29713      100000      737       36835        0          0     
   2.4       29682      100000      742       37608        0          0     
   2.5       29578      100000      712       36710        0          0     
   2.6       29394      100000      764       37883        0          0     
   2.7       29380      100000      741       37822        0          0     
   2.8       29863      100000      758       37355        0          0     
   2.9       29459      100000      730       37599        0          0     
   3.0       29613      100000      718       37232        0          0     
   3.1       29406      100000      760       37522        0          0     
   3.2       29365      100000      729       37460        0          0     
   3.3       29489      100000      728       37291        0          0     
   3.4       29782      100000      719       37091        0          0     
   3.5       29532      100000      750       37321        0          0     
   3.6       29464      100000      743       38035        0          0     
   3.7       29743      100000      756       37086        0          0     
   3.8       29572      100000      731       37237        0          0     
   3.9       29503      100000      718       37182        0          0     
   4.0       29535      100000      754       37724        0          0     
   4.1       29688      100000      729       37804        0          0     
   4.2       29935      100000      722       36039        0          0     
   4.3       29479      100000      760       37743        0          0     
   4.4       29899      100000      751       37479        0          0     
   4.5       29718      100000      722       37692        0          0     
   4.6       29486      100000      744       38395        0          0     
   4.7       29692      100000      756       38131        0          0     
   4.8       29605      100000      755       37594        0          0     
   4.9       29494      100000      737       39154        0          0     
   5.0       29621      100000      728       37247        0          0     
   5.1       29577      100000      746       37744        0          0     
   5.2       29657      100000      722       37036        0          0     
   5.3       29235      100000      707       37345        0          0     
   5.4       29645      100000      727       36700        0          0     
   5.5       29525      100000      740       37787        0          0     
   5.6       29456      100000      737       37856        0          0     
   5.7       29963      100000      744       36268        0          0     
   5.8       29367      100000      724       37220        0          0     
   5.9       29689      100000      712       37283        0          0     
   6.0       29929      100000      732       36811        0          0     
   6.1       29854      100000      715       36836        0          0     
   6.2       29484      100000      726       38672        0          0     
   6.3       29613      100000      760       38422        0          0     
   6.4       29351      100000      751       37818        0          0     
   6.5       29710      100000      782       37525        0          0     
   6.6       29525      100000      744       37137        0          0     
   6.7       29640      100000      746       37187        0          0     
   6.8       29822      100000      749       36682        0          0     
   6.9       29548      100000      737       38207        0          0     
   7.0       29229      100000      719       38234        0          0     
   7.1       29467      100000      738       38555        0          0     
   7.2       29283      100000      725       37374        0          0     
   7.3       29096      100000      764       38151        0          0     
   7.4       29748      100000      739       37459        0          0     
   7.5       29544      100000      741       38142        0          0     
   7.6       29453      100000      745       38449        0          0     
   7.7       29477      100000      735       36947        0          0     
   7.8       29399      100000      728       37905        0          0     
   7.9       29644      100000      750       38073        0          0     
   8.0       29452      100000      732       37420        0          0     
   8.1       29656      100000      718       37448        0          0     
   8.2       29723      100000      743       37315        0          0     
   8.3       29594      100000      779       38387        0          0     
   8.4       29672      100000      737       37061        0          0     
   8.5       29612      100000      743       37143        0          0     
   8.6       29589      100000      721       37616        0          0     
   8.7       29628      100000      708       38336        0          0     
   8.8       29718      100000      720       36316        0          0     
   8.9       29428      100000      726       37526        0          0     
   9.0       29550      100000      718       37250        0          0     
   9.1       29427      100000      751       37305        0          0     
   9.2       29319      100000      710       37367        0          0     
   9.3       29666      100000      754       37595        0          0     
   9.4       29485      100000      714       37839        0          0     
   9.5       29619      100000      766       37313        0          0     
   9.6       29793      100000      750       37051        0          0     
   9.7       29772      100000      756       37711        0          0     
   9.8       29832      100000      748       37241        0          0     
   9.9       29434      100000      755       37897        0          0     
   10.0      29809      100000      728       36706        0          0     
   10.1      29518      100000      738       37529        0          0     
   10.2      29555      100000      714       36999        0          0     
   10.3      29740      100000      700       36675        0          0     
   10.4      29666      100000      770       37738        0          0     
   10.5      29728      100000      773       37669        0          0     
   10.6      29715      100000      732       37852        0          0     
   10.7      29753      100000      708       37064        0          0     
   10.8      29728      100000      708       37463        0          0     
   10.9      29839      100000      774       37572        0          0     
   11.0      29597      100000      720       37788        0          0     
   11.1      29479      100000      767       37646        0          0     
   11.2      29413      100000      766       37961        0          0     
   11.3      29724      100000      758       36945        0          0     
   11.4      29531      100000      730       37785        0          0     
   11.5      29861      100000      751       36935        0          0     
   11.6      29666      100000      747       38130        0          0     
   11.7      29396      100000      733       37813        0          0     
   11.8      29551      100000      769       37751        0          0     
   11.9      29413      100000      741       38146        0          0     
   12.0      29576      100000      745       37598        0          0     
   12.1      29569      100000      724       36611        0          0     
   12.2      29233      100000      763       38242        0          0     
   12.3      29783      100000      730       36726        0          0     
   12.4      29398      100000      773       38890        0          0     
   12.5      29755      100000      735       37054        0          0     
   12.6      29229      100000      749       38198        0          0     
   12.7      29687      100000      734       38421        0          0     
   12.8      29628      100000      707       37561        0          0     
   12.9      29578      100000      731       38103        0          0     
   13.0      29637      100000      715       36563        0          0     
   13.1      29567      100000      689       37733        0          0     
   13.2      29877      100000      731       37441        0          0     
   13.3      29384      100000      759       38219        0          0     
   13.4      29757      100000      744       37654        0          0     
   13.5      29758      100000      746       36062        0          0     
   13.6      29367      100000      739       37465        0          0     
   13.7      29503      100000      752       37347        0          0     
   13.8      29861      100000      763       37599        0          0     
   13.9      29678      100000      767       37442        0          0     
   14.0      29594      100000      728       37202        0          0     
   14.1      29576      100000      758       37393        0          0     
   14.2      29619      100000      724       36984        0          0     
   14.3      29757      100000      744       37046        0          0     
   14.4      29540      100000      763       38475        0          0     
   14.5      29437      100000      775       38153        0          0     
   14.6      29676      100000      745       37290        0          0     
   14.7      29620      100000      743       37484        0          0     
   14.8      29623      100000      760       37439        0          0     
   14.9      30129      100000      739       36948        0          0     
   15.0      29835      100000      717       36723        0          0     
   15.1      29401      100000      779       38043        0          0     
   15.2      29708      100000      752       36967        0          0     
   15.3      29796      100000      759       36974        0          0     
   15.4      29670      100000      721       37135        0          0     
   15.5      29928      100000      713       36588        0          0     
   15.6      29706      100000      765       37625        0          0     
   15.7      29642      100000      767       37424        0          0     
   15.8      29461      100000      760       37290        0          0     
   15.9      29546      100000      716       37739        0          0     
   16.0      29670      100000      743       37432        0          0     
   16.1      29610      100000      716       37283        0          0     
   16.2      29565      100000      720       37931        0          0     
   16.3      29773      100000      714       36720        0          0     
   16.4      29466      100000      744       38300        0          0     
   16.5      29811      100000      736       36487        0          0     
   16.6      29465      100000      756       38857        0          0     
   16.7      29642      100000      727       37635        0          0     
   16.8      29743      100000      738       37364        0          0     
   16.9      29493      100000      746       38535        0          0     
   17.0      29403      100000      736       37638        0          0     
   17.1      29836      100000      705       36929        0          0     
   17.2      29553      100000      748       37769        0          0     
   17.3      29633      100000      744       37544        0          0     
   17.4      29497      100000      735       37742        0          0     
   17.5      29531      100000      762       37356        0          0     
   17.6      29826      100000      758       37308        0          0     
   17.7      29772      100000      715       36343        0          0     
   17.8      29595      100000      726       37698        0          0     
   17.9      29662      100000      779       37962        0          0     
   18.0      29861      100000      733       37011        0          0     
   18.1      29579      100000      738       38204        0          0     
   18.2      29440      100000      754       37623        0          0     
   18.3      29592      100000      775       38204        0          0     
   18.4      29795      100000      752       36891        0          0     
   18.5      29610      100000      735       37362        0          0     
   18.6      29690      100000      731       37465        0          0     
   18.7      29532      100000      734       37385        0          0     
   18.8      29684      100000      736       37066        0          0     
   18.9      29612      100000      722       37160        0          0     
   19.0      29707      100000      748       37601        0          0     
   19.1      29425      100000      737       36575        0          0     
   19.2      29407      100000      759       37860        0          0     
   19.3      29899      100000      758       37016        0          0     
   19.4      29760      100000      737       36345        0          0     
   19.5      29764      100000      738       36375        0          0     
   19.6      29547      100000      740       37451        0          0     
   19.7      29554      100000      774       37381        0          0     
   19.8      29578      100000      737       37900        0          0     
   19.9      29603      100000      746       38222        0          0     
   20.0      29857      100000      696       37510        0          0     
   20.1      29535      100000      769       37755        0          0     
   20.2      29581      100000      774       38079        0          0     
   20.3      29750      100000      723       38291        0          0     
   20.4      29762      100000      725       37087        0          0     
   20.5      29625      100000      723       37044        0          0     
   20.6      29634      100000      798       37007        0          0     
   20.7      29433      100000      748       37467        0          0     
   20.8      29588      100000      742       37359        0          0     
   20.9      29604      100000      745       37547        0          0     
   21.0      29361      100000      768       38411        0          0     
   21.1      29616      100000      720       37049        0          0     
   21.2      29520      100000      745       37843        0          0     
   21.3      29294      100000      735       38025        0          0     
   21.4      29603      100000      725       36853        0          0     
   21.5      29432      100000      754       37682        0          0     
   21.6      29332      100000      747       37820        0          0     
   21.7      29499      100000      744       37950        0          0     
   21.8      29532      100000      731       37235        0          0     
   21.9      29635      100000      762       37625        0          0     
   22.0      29749      100000      692       37812        0          0     
   22.1      29593      100000      749       37352        0          0     
   22.2      29783      100000      757       37286        0          0     
   22.3      29531      100000      765       38189        0          0     
   22.4      29651      100000      710       36713        0          0     
   22.5      30081      100000      739       36991        0          0     
   22.6      29596      100000      774       37460        0          0     
   22.7      29439      100000      739       38248        0          0     
   22.8      29573      100000      727       37610        0          0     
   22.9      29521      100000      727       37883        0          0     
   23.0      29713      100000      726       36936        0          0     
   23.1      29709      100000      747       37065        0          0     
   23.2      29509      100000      723       37381        0          0     
   23.3      29656      100000      740       37786        0          0     
   23.4      29759      100000      750       37041        0          0     
   23.5      29439      100000      760       37919        0          0     
   23.6      29312      100000      739       38344        0          0     
   23.7      29689      100000      728       37812        0          0     
   23.8      29485      100000      764       38182        0          0     
   23.9      29404      100000      767       38166        0          0     
   24.0      29741      100000      730       37635        0          0     
   24.1      29379      100000      768       37519        0          0     
   24.2      29805      100000      720       36605        0          0     
   24.3      29370      100000      718       38212        0          0     
   24.4      29842      100000      740       37020        0          0     
   24.5      29668      100000      757       38207        0          0     
   24.6      29513      100000      735       37241        0          0     
   24.7      29746      100000      727       36721        0          0     
   24.8      29687      100000      728       36504        0          0     
   24.9      29424      100000      750       37774        0          0     
   25.0      29749      100000      750       38065        0          0     
   25.1      29506      100000      745       37379        0          0     
   25.2      29647      100000      743       37039        0          0     
   25.3      29561      100000      736       38303        0          0     
   25.4      29424      100000      757       37831        0          0     
   25.5      29706      100000      736       37392        0          0     
   25.6      29726      100000      750       37080        0          0     
   25.7      29404      100000      756       38550        0          0     
   25.8      29640      100000      755       36847        0          0     
   25.9      29507      100000      759       38087        0          0     
   26.0      29352      100000      729       37969        0          0     
   26.1      29468      100000      754       38179        0          0     
   26.2      29474      100000      740       37837        0          0     
   26.3      29177      100000      762       37698        0          0     
   26.4      29584      100000      769       37866        0          0     
   26.5      29521      100000      765       37791        0          0     
   26.6      29562      100000      733       37268        0          0     
   26.7      29465      100000      768       37953        0          0     
   26.8      29757      100000      757       37838        0          0     
   26.9      29798      100000      719       36278        0          0     
   27.0      29611      100000      754       38280        0          0     
   27.1      29293      100000      765       38428        0          0     
   27.2      29593      100000      787       37730        0          0     
   27.3      29862      100000      746       36703        0          0     
   27.4      29628      100000      735       37560        0          0     
   27.5      29987      100000      729       36299        0          0     
   27.6      29535      100000      732       38060        0          0     
   27.7      29461      100000      757       37892        0          0     
   27.8      29557      100000      756       37201        0          0     
   27.9      29473      100000      737       37411        0          0     
   28.0      29592      100000      749       37832        0          0     
   28.1      29550      100000      751       37699        0          0     
   28.2      29595      100000      758       37014        0          0     
   28.3      29872      100000      723       36361        0          0     
   28.4      29783      100000      730       37109        0          0     
   28.5      29605      100000      723       37841        0          0     
   28.6      29556      100000      733       37749        0          0     
   28.7      29408      100000      731       37575        0          0     
   28.8      29761      100000      719       36914        0          0     
   28.9      29816      100000      737       37379        0          0     
   29.0      29875      100000      723       36928        0          0     
   29.1      29568      100000      731       37861        0          0     
   29.2      29685      100000      725       37235        0          0     
   29.3      29436      100000      755       38409        0          0     
   29.4      29398      100000      746       36988        0          0     
   29.5      29628      100000      759       37632        0          0     
   29.6      29412      100000      755       37488        0          0     
   29.7      29595      100000      769       38051        0          0     
   29.8      29591      100000      739       37618        0          0     
   29.9      29229      100000      750       38092        0          0     
   30.0      29607      100000      761       37295        0          0     
   30.1      29281      100000      734       38119        0          0     
   30.2      29705      100000      729       37404        0          0     
   30.3      29593      100000      759       37622        0          0     
   30.4      29451      100000      768       38252        0          0     
   30.5      29469      100000      727       37189        0          0     
   30.6      29134      100000      708       37579        0          0     
   30.7      29299      100000      734       37722        0          0     
   30.8      29632      100000      756       38133        1         1009   
   30.9      29443      100000      734       38857        0          0     
   31.0      29318      100000      725       37293        0          0     
   31.1      29494      100000      763       38538        0          0     
   31.2      29585      100000      751       37732        0          0     
   31.3      29820      100000      747       36577        0          0     
   31.4      29267      100000      723       37616        0          0     
   31.5      29482      100000      736       37610        0          0     
   31.6      29517      100000      737       37331        0          0     
   31.7      29878      100000      748       36493        0          0     
   31.8      29517      100000      759       37820        0          0     
   31.9      29788      100000      745       37351        0          0     
   32.0      29668      100000      725       37064        0          0     
   32.1      29617      100000      751       38042        0          0     
   32.2      29620      100000      714       36762        0          0     
   32.3      29597      100000      771       37530        0          0     
   32.4      29733      100000      735       36700        0          0     
   32.5      29589      100000      754       36749        0          0     
   32.6      29441      100000      735       37202        0          0     
   32.7      29781      100000      761       37752        0          0     
   32.8      29513      100000      747       38287        0          0     
   32.9      30026      100000      736       37297        0          0     
   33.0      29666      100000      750       38016        0          0     
   33.1      29713      100000      752       37664        0          0     
   33.2      29736      100000      748       37158        0          0     
   33.3      29378      100000      734       37602        0          0     
