 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       12484      100000      453       74335        16       21208   
   0.2       12573      100000      463       74201        16       26992   
   0.3       12826      100000      433       73033        16       29365   
   0.4       13105      100000      467       72205        14       26975   
   0.5       13084      100000      449       71669        17       31120   
   0.6       13559      100000      464       70533        17       25697   
   0.7       13901      100000      452       70404        16       32133   
   0.8       14134      100000      484       69720        17       31885   
   0.9       14522      100000      484       68567        15       31872   
   1.0       15061      100000      412       67279        16       42248   
   1.1       15943      100000      442       64829        13       40666   
   1.2       16402      100000      355       64128        14       46118   
   1.3       16866      100000      283       64106        11       49982   
   1.4       17246      100000      195       63727        12       55521   
   1.5       17189      100000      143       65137        10       60506   
   1.6       17106      100000       76       67418        10       65464   
   1.7       16457      100000       41       70237        9        69353   
   1.8       16025      100000       34       72832        9        72188   
   1.9       15353      100000       18       74441        8        73451   
   2.0       15127      100000       15       75626        7        74482   
   2.1       14803      100000       12       76728        7        76520   
   2.2       14244      100000       13       78234        6        77045   
   2.3       13947      100000       7        79018        4        78440   
   2.4       13783      100000       13       79509        4        78558   
   2.5       13500      100000       13       79847        4        79454   
   2.6       13048      100000       6        80956        3        80245   
   2.7       12757      100000       6        82034        3        81741   
   2.8       12271      100000       3        83207        3        83207   
   2.9       11715      100000       3        84280        3        84280   
   3.0       11442      100000       3        84804        3        84804   
   3.1       11184      100000       3        85214        3        85214   
   3.2       11031      100000       3        85457        3        85457   
   3.3       10836      100000       3        85913        3        85913   
   3.4       10837      100000       3        85832        3        85832   
   3.5       10772      100000       3        85889        3        85889   
   3.6       10908      100000       3        85580        3        85580   
   3.7       11258      100000       3        85349        3        85349   
   3.8       11249      100000       3        85067        3        85067   
   3.9       11399      100000       3        84796        3        84796   
   4.0       11656      100000       4        84279        3        84248   
   4.1       11573      100000       3        84434        3        84434   
   4.2       11581      100000       3        84691        3        84691   
   4.3       11372      100000       4        84857        3        84830   
   4.4       11233      100000       3        85043        3        85043   
   4.5       11490      100000       3        84775        3        84775   
   4.6       11426      100000       3        84777        3        84777   
   4.7       11585      100000       3        84578        3        84578   
   4.8       11515      100000       4        84501        3        84473   
   4.9       11450      100000       3        84818        3        84818   
   5.0       11266      100000       3        85108        3        85108   
   5.1       11128      100000       3        85434        3        85434   
   5.2       10843      100000       3        85680        3        85680   
   5.3       10816      100000       3        85856        3        85856   
   5.4       10861      100000       3        85750        3        85750   
   5.5       11007      100000       3        85679        3        85679   
   5.6       10930      100000       3        85705        3        85705   
   5.7       11019      100000       3        85506        3        85506   
   5.8       11236      100000       4        85215        3        85190   
   5.9       11178      100000       3        85274        3        85274   
   6.0       11138      100000       3        85421        3        85421   
   6.1       10976      100000       3        85714        3        85714   
   6.2       11133      100000       3        85524        3        85524   
   6.3       11141      100000       3        85375        3        85375   
   6.4       11000      100000       3        85343        3        85343   
   6.5       10985      100000       3        85466        3        85466   
   6.6       10985      100000       3        85603        3        85603   
   6.7       11035      100000       3        85354        3        85354   
   6.8       11087      100000       3        85454        3        85454   
   6.9       11162      100000       3        85361        3        85361   
   7.0       11242      100000       4        85155        3        85130   
   7.1       11087      100000       3        85217        3        85217   
   7.2       11243      100000       3        84938        3        84938   
   7.3       11285      100000       3        85026        3        85026   
   7.4       11352      100000       3        85057        3        85057   
   7.5       11298      100000       3        85061        3        85061   
   7.6       11380      100000       3        85020        3        85020   
   7.7       11264      100000       4        85137        3        85108   
   7.8       11144      100000       3        85435        3        85435   
   7.9       10950      100000       3        85555        3        85555   
   8.0       11114      100000       3        85491        3        85491   
   8.1       11131      100000       3        85389        3        85389   
   8.2       11175      100000       3        85462        3        85462   
   8.3       11209      100000       3        85402        3        85402   
   8.4       11323      100000       3        84944        3        84944   
