 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       44365      100000      465       15220   
   0.2       42136      100000      574       22382   
   0.3       41417      100000      596       24414   
   0.4       41320      100000      567       25815   
   0.5       41218      100000      547       25811   
   0.6       40605      100000      561       27418   
   0.7       40276      100000      554       28275   
   0.8       40335      100000      559       28530   
   0.9       40000      100000      558       29203   
   1.0       40062      100000      523       29015   
   1.1       40048      100000      532       29160   
   1.2       40389      100000      534       28989   
   1.3       39938      100000      513       28515   
   1.4       40187      100000      537       29453   
   1.5       40050      100000      511       29253   
   1.6       40137      100000      522       28977   
   1.7       40190      100000      521       29442   
   1.8       39827      100000      508       29560   
   1.9       39706      100000      509       29700   
   2.0       39831      100000      524       29724   
   2.1       39824      100000      506       29491   
   2.2       39803      100000      511       30119   
   2.3       39874      100000      519       30247   
   2.4       39975      100000      517       29532   
   2.5       39716      100000      487       29695   
   2.6       40062      100000      489       30131   
   2.7       39817      100000      502       30677   
   2.8       39724      100000      483       30025   
   2.9       39599      100000      485       29772   
   3.0       40196      100000      489       29563   
   3.1       39801      100000      498       30156   
   3.2       39447      100000      496       30369   
   3.3       39776      100000      467       30050   
   3.4       39581      100000      501       30710   
   3.5       39759      100000      474       30241   
   3.6       39371      100000      505       31790   
   3.7       39164      100000      475       31165   
   3.8       39426      100000      491       31138   
   3.9       39552      100000      498       31540   
   4.0       39578      100000      470       30424   
   4.1       39524      100000      496       31010   
   4.2       39711      100000      510       31080   
   4.3       39878      100000      462       30077   
   4.4       39628      100000      484       30250   
   4.5       39396      100000      490       31058   
   4.6       39779      100000      478       30184   
   4.7       39940      100000      489       30355   
   4.8       39578      100000      474       30384   
   4.9       39548      100000      507       30853   
   5.0       39167      100000      492       30649   
   5.1       39404      100000      514       31926   
   5.2       39285      100000      494       31716   
   5.3       39731      100000      491       30486   
   5.4       39511      100000      481       30717   
   5.5       40084      100000      469       29376   
   5.6       39717      100000      493       30969   
   5.7       39878      100000      487       30231   
   5.8       40014      100000      488       29699   
   5.9       39654      100000      484       30350   
   6.0       39840      100000      478       30629   
   6.1       39614      100000      491       30876   
   6.2       39516      100000      461       30013   
   6.3       39644      100000      486       30606   
   6.4       39562      100000      493       30195   
   6.5       39565      100000      508       30897   
   6.6       39746      100000      475       30243   
   6.7       39385      100000      498       31247   
   6.8       39416      100000      476       30645   
   6.9       39648      100000      484       30779   
   7.0       39742      100000      499       30522   
   7.1       39793      100000      491       30266   
   7.2       39446      100000      492       30221   
   7.3       39895      100000      489       29636   
   7.4       39406      100000      517       31020   
   7.5       39322      100000      500       30793   
   7.6       39327      100000      507       31649   
   7.7       39589      100000      486       30361   
   7.8       39735      100000      490       30236   
   7.9       39549      100000      484       30790   
   8.0       39511      100000      469       30724   
   8.1       39165      100000      484       31371   
   8.2       39400      100000      493       31276   
   8.3       39331      100000      479       31670   
   8.4       39451      100000      484       31489   
   8.5       39428      100000      484       31361   
   8.6       39743      100000      453       30587   
   8.7       39924      100000      478       30532   
   8.8       39399      100000      474       30221   
   8.9       39702      100000      482       30742   
   9.0       39468      100000      517       30851   
   9.1       39541      100000      498       30338   
   9.2       39664      100000      481       30579   
   9.3       39859      100000      474       29911   
   9.4       39509      100000      493       30683   
   9.5       39636      100000      499       30236   
   9.6       39757      100000      478       29783   
   9.7       40118      100000      481       29021   
   9.8       39524      100000      486       29953   
   9.9       39722      100000      493       30438   
   10.0      39927      100000      483       29692   
   10.1      39761      100000      483       29892   
   10.2      39659      100000      492       30295   
   10.3      39849      100000      476       30025   
   10.4      39769      100000      475       30090   
   10.5      39329      100000      493       31200   
   10.6      39451      100000      485       30808   
   10.7      39651      100000      498       30468   
   10.8      39424      100000      481       30869   
   10.9      39631      100000      481       30059   
   11.0      39800      100000      505       30960   
   11.1      39609      100000      512       31066   
   11.2      39720      100000      484       30479   
   11.3      39308      100000      493       31318   
   11.4      39343      100000      485       31526   
   11.5      39447      100000      469       30292   
   11.6      39509      100000      462       31271   
   11.7      39871      100000      476       30567   
   11.8      40041      100000      484       30220   
   11.9      39677      100000      468       30625   
   12.0      39653      100000      461       30427   
   12.1      39497      100000      458       31070   
   12.2      39142      100000      485       31505   
   12.3      39391      100000      453       30983   
   12.4      39167      100000      468       31473   
   12.5      39224      100000      493       31283   
   12.6      39481      100000      487       30776   
   12.7      39440      100000      440       30587   
   12.8      39401      100000      474       31105   
   12.9      39622      100000      477       31316   
   13.0      39279      100000      496       31314   
   13.1      39289      100000      458       31136   
   13.2      39191      100000      465       31257   
   13.3      39460      100000      451       30455   
   13.4      39635      100000      473       30925   
   13.5      39457      100000      486       30985   
   13.6      39802      100000      450       30130   
   13.7      39644      100000      434       30359   
   13.8      39510      100000      500       31003   
   13.9      39428      100000      452       30911   
   14.0      39416      100000      470       31797   
   14.1      39272      100000      498       32028   
   14.2      39327      100000      493       32216   
   14.3      39349      100000      470       31842   
   14.4      39288      100000      498       31743   
   14.5      39196      100000      481       31520   
   14.6      39417      100000      482       31058   
   14.7      39503      100000      464       30628   
   14.8      39401      100000      476       30974   
   14.9      39637      100000      476       30807   
   15.0      39832      100000      446       30156   
   15.1      39676      100000      470       30248   
   15.2      39531      100000      473       30865   
   15.3      39380      100000      485       31323   
   15.4      39504      100000      485       31620   
   15.5      39312      100000      474       31213   
   15.6      39079      100000      498       31661   
   15.7      39362      100000      476       31455   
   15.8      39371      100000      486       31895   
   15.9      39120      100000      480       32075   
   16.0      38989      100000      472       31532   
   16.1      38985      100000      474       32145   
   16.2      38837      100000      450       32196   
   16.3      39306      100000      448       30995   
   16.4      39248      100000      484       31826   
   16.5      39264      100000      452       31360   
