 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       75962      100000       0          0     
   0.1       10999      100000      197       81327   
   0.2       11142      100000      132       80153   
   0.3       11389      100000      155       80294   
   0.4       11735      100000      119       79223   
   0.5       11652      100000      175       79531   
   0.6       11869      100000      161       79024   
   0.7       12045      100000      139       78550   
   0.8       12095      100000      164       78054   
   0.9       12495      100000      166       77617   
   1.0       12383      100000      182       77801   
   1.1       12494      100000      165       77474   
   1.2       12837      100000      172       76691   
   1.3       12841      100000      174       76382   
   1.4       12885      100000      191       76506   
   1.5       13403      100000      193       75168   
   1.6       13060      100000      203       76307   
   1.7       13368      100000      196       74932   
   1.8       13350      100000      178       75625   
   1.9       13595      100000      177       75293   
   2.0       13627      100000      176       74881   
   2.1       13664      100000      186       74812   
   2.2       13982      100000      163       74665   
   2.3       14095      100000      143       74436   
   2.4       14128      100000      139       74350   
   2.5       14171      100000      138       73946   
   2.6       14315      100000      138       73905   
   2.7       14345      100000      126       73801   
   2.8       14347      100000      119       74017   
   2.9       14347      100000      119       74440   
   3.0       14381      100000      113       74555   
   3.1       14314      100000      104       74502   
   3.2       14620      100000      111       74269   
   3.3       14303      100000      103       74863   
   3.4       14285      100000       99       75164   
   3.5       14479      100000       86       74989   
   3.6       14270      100000       90       75203   
   3.7       14274      100000       74       75456   
   3.8       14163      100000       83       75644   
   3.9       14322      100000       70       75495   
   4.0       14189      100000       68       75878   
   4.1       14213      100000       74       75552   
   4.2       14156      100000       64       75852   
   4.3       14494      100000       67       75317   
   4.4       14364      100000       66       75967   
   4.5       14320      100000       53       75814   
   4.6       14096      100000       50       76177   
   4.7       14259      100000       45       75989   
   4.8       14063      100000       50       76388   
   4.9       14268      100000       40       75963   
   5.0       14242      100000       37       75883   
   5.1       14240      100000       40       76320   
   5.2       14083      100000       40       76690   
   5.3       14161      100000       45       76837   
   5.4       13947      100000       48       77213   
   5.5       13775      100000       42       77369   
   5.6       13995      100000       41       77028   
   5.7       14033      100000       40       77241   
   5.8       13982      100000       38       77495   
   5.9       13921      100000       42       77483   
   6.0       13812      100000       45       77498   
   6.1       13999      100000       34       77221   
   6.2       13897      100000       30       77192   
   6.3       14065      100000       23       77046   
   6.4       14030      100000       31       77240   
   6.5       14171      100000       27       77224   
   6.6       13973      100000       30       77254   
   6.7       13967      100000       27       77163   
   6.8       13906      100000       32       77366   
   6.9       14144      100000       25       77020   
   7.0       14069      100000       25       77184   
   7.1       13866      100000       26       77381   
   7.2       13948      100000       28       77777   
   7.3       13927      100000       24       77837   
   7.4       13755      100000       27       78078   
   7.5       13877      100000       27       77965   
   7.6       13847      100000       22       78034   
   7.7       13834      100000       19       78070   
   7.8       13859      100000       24       77962   
   7.9       13866      100000       28       77858   
   8.0       13639      100000       26       78231   
   8.1       13601      100000       24       78348   
   8.2       13743      100000       22       77921   
   8.3       13643      100000       20       78041   
   8.4       13728      100000       31       77963   
   8.5       13837      100000       31       77946   
   8.6       14145      100000       20       77230   
   8.7       13981      100000       27       77342   
   8.8       13910      100000       30       77436   
   8.9       13894      100000       24       77482   
   9.0       14010      100000       31       77666   
   9.1       13900      100000       28       77504   
   9.2       14040      100000       24       77550   
   9.3       13978      100000       24       77517   
   9.4       13955      100000       24       77665   
   9.5       13817      100000       27       77792   
   9.6       13803      100000       29       77972   
   9.7       13724      100000       25       78211   
   9.8       13753      100000       26       78138   
   9.9       13713      100000       22       78034   
   10.0      13881      100000       27       77770   
   10.1      13930      100000       27       77490   
   10.2      13760      100000       28       77855   
   10.3      13626      100000       24       78048   
   10.4      13601      100000       26       78181   
   10.5      13903      100000       30       77942   
   10.6      13940      100000       21       77381   
   10.7      13783      100000       31       77573   
   10.8      13903      100000       31       77469   
