 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1       56119      100000       37        937         0          0     
   0.2       55491      100000       44        1136        0          0     
   0.3       55075      100000       54        1398        0          0     
   0.4       54609      100000       54        1435        0          0     
   0.5       54653      100000       73        1924        0          0     
   0.6       54500      100000       59        1509        0          0     
   0.7       54545      100000       71        1890        0          0     
   0.8       54369      100000       74        1979        0          0     
   0.9       55005      100000       65        1616        0          0     
   1.0       54434      100000       71        1807        0          0     
   1.1       54453      100000       74        1939        0          0     
   1.2       54638      100000       60        1582        0          0     
   1.3       54551      100000       70        1947        0          0     
   1.4       54557      100000       66        1837        0          0     
   1.5       54625      100000       72        1929        0          0     
   1.6       54486      100000       70        1894        0          0     
   1.7       54475      100000       76        2049        0          0     
   1.8       54734      100000       81        2265        0          0     
   1.9       54668      100000       63        1613        0          0     
   2.0       54488      100000       76        2075        0          0     
   2.1       54483      100000       70        1908        0          0     
   2.2       54310      100000       85        2264        0          0     
   2.3       54700      100000       87        2271        0          0     
   2.4       54548      100000       67        1871        0          0     
   2.5       54465      100000       88        2395        0          0     
   2.6       54622      100000       77        2050        0          0     
   2.7       54781      100000       80        2205        0          0     
   2.8       54722      100000       70        1833        0          0     
   2.9       54409      100000       82        2174        0          0     
   3.0       54603      100000       83        2264        0          0     
   3.1       54409      100000       84        2215        0          0     
   3.2       54506      100000       72        1940        0          0     
   3.3       54277      100000       72        2012        0          0     
   3.4       54399      100000       81        2155        0          0     
   3.5       54733      100000       70        1761        0          0     
   3.6       54727      100000       69        1804        0          0     
   3.7       54634      100000       71        1933        0          0     
   3.8       54518      100000       60        1663        0          0     
   3.9       54372      100000       75        1935        0          0     
   4.0       54268      100000       86        2328        0          0     
   4.1       54506      100000       82        2139        0          0     
   4.2       54685      100000       75        2060        0          0     
   4.3       54544      100000       71        1967        0          0     
   4.4       54662      100000       80        2185        0          0     
   4.5       54582      100000       75        1989        0          0     
   4.6       54252      100000       83        2368        0          0     
   4.7       54452      100000       78        2129        0          0     
   4.8       54436      100000       58        1525        0          0     
   4.9       54696      100000       70        1772        0          0     
   5.0       54681      100000       64        1928        0          0     
   5.1       54821      100000       67        1801        0          0     
   5.2       54554      100000       79        2136        0          0     
   5.3       54609      100000       64        1711        0          0     
   5.4       54611      100000       65        1773        0          0     
   5.5       54726      100000       58        1623        0          0     
   5.6       54811      100000       61        1687        0          0     
