 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       12526      100000      424       74673        13       19982   
   0.2       13006      100000      431       73810        16       23847   
   0.3       12943      100000      429       73823        16       32226   
   0.4       13198      100000      400       72543        16       30623   
   0.5       13226      100000      413       72294        15       28157   
   0.6       13280      100000      426       71967        18       30300   
   0.7       13546      100000      446       72117        15       30813   
   0.8       13943      100000      417       70803        16       32104   
   0.9       14306      100000      434       70015        16       31357   
   1.0       14595      100000      432       69074        18       36951   
   1.1       15067      100000      405       67899        19       37738   
   1.2       15552      100000      411       66352        17       41247   
   1.3       15998      100000      360       65392        18       45333   
   1.4       16390      100000      332       65307        16       48281   
   1.5       16779      100000      299       65427        14       49236   
   1.6       17208      100000      205       65701        15       55979   
   1.7       17050      100000      158       65606        13       58185   
   1.8       16786      100000      110       67514        12       63119   
   1.9       16634      100000       70       69573        11       67186   
   2.0       16095      100000       44       72233        10       70918   
   2.1       15533      100000       28       74378        10       73761   
   2.2       15278      100000       19       75623        10       75175   
   2.3       14572      100000       15       77088        10       76961   
   2.4       14187      100000       11       78523        9        78467   
   2.5       13599      100000       9        79838        7        79789   
   2.6       13248      100000       9        80646        5        78771   
   2.7       13369      100000       6        80691        4        79713   
   2.8       13154      100000       7        81335        3        81068   
   2.9       12556      100000       4        82255        3        82229   
   3.0       12259      100000       4        82972        4        82972   
   3.1       11969      100000       3        83748        3        83748   
   3.2       11680      100000       3        84214        3        84214   
   3.3       11509      100000       2        84536        2        84536   
   3.4       11512      100000       2        84649        2        84649   
   3.5       11436      100000       2        84606        2        84606   
   3.6       11602      100000       3        84290        2        84263   
   3.7       11855      100000       2        83996        2        83996   
   3.8       11943      100000       3        83810        2        83777   
   3.9       12083      100000       3        83615        2        83594   
   4.0       12011      100000       3        83389        3        83389   
   4.1       11697      100000       4        83872        3        83851   
   4.2       11670      100000       2        84007        2        84007   
   4.3       11826      100000       2        83838        2        83838   
   4.4       12000      100000       2        83683        2        83683   
   4.5       12152      100000       4        83410        2        83358   
   4.6       12371      100000       4        82908        2        82864   
   4.7       12461      100000       4        82413        2        82363   
   4.8       12448      100000       2        82620        2        82620   
   4.9       12526      100000       5        82505        4        82484   
   5.0       12633      100000       4        82292        2        82037   
   5.1       12583      100000       3        82296        3        82296   
   5.2       12467      100000       3        82762        3        82762   
   5.3       12209      100000       2        83393        2        83393   
   5.4       11830      100000       2        83852        2        83852   
   5.5       11941      100000       2        84082        2        84082   
   5.6       11634      100000       2        84399        2        84399   
   5.7       11733      100000       2        84019        2        84019   
   5.8       11984      100000       2        83650        2        83650   
   5.9       12199      100000       3        83291        2        83269   
   6.0       12364      100000       2        83108        2        83108   
   6.1       12332      100000       2        83049        2        83049   
   6.2       12381      100000       4        82958        3        82937   
   6.3       12110      100000       3        83199        3        83199   
   6.4       12356      100000       4        83068        3        83045   
   6.5       12531      100000       4        82791        3        82751   
   6.6       12481      100000       7        82613        3        81862   
   6.7       12621      100000       4        82010        3        81924   
   6.8       12634      100000       2        82305        2        82305   
   6.9       12394      100000       3        82568        2        82539   
   7.0       12543      100000       3        82675        2        82653   
   7.1       12379      100000       2        83080        2        83080   
   7.2       12376      100000       2        83053        2        83053   
   7.3       12287      100000       2        83135        2        83135   
   7.4       12242      100000       2        83257        2        83257   
   7.5       12057      100000       2        83655        2        83655   
   7.6       11871      100000       2        84051        2        84051   
   7.7       11771      100000       2        84158        2        84158   
   7.8       11670      100000       2        84382        2        84382   
   7.9       11850      100000       3        84233        2        84207   
   8.0       11782      100000       2        84351        2        84351   
   8.1       11591      100000       2        84455        2        84455   
   8.2       11541      100000       2        84529        2        84529   
   8.3       11594      100000       2        84466        2        84466   
   8.4       11604      100000       2        84457        2        84457   
   8.5       11800      100000       2        84266        2        84266   
   8.6       11623      100000       2        84408        2        84408   
   8.7       11508      100000       2        84628        2        84628   
   8.8       11466      100000       2        84764        2        84764   
   8.9       11434      100000       2        84666        2        84666   
   9.0       11539      100000       2        84650        2        84650   
   9.1       11532      100000       2        84601        2        84601   
   9.2       11329      100000       2        84834        2        84834   
   9.3       11464      100000       3        84823        2        84801   
   9.4       11395      100000       2        84880        2        84880   
   9.5       11600      100000       2        84515        2        84515   
   9.6       11780      100000       2        84148        2        84148   
   9.7       11726      100000       2        84231        2        84231   
   9.8       11682      100000       3        84250        2        84227   
   9.9       11784      100000       3        84413        2        84390   
   10.0      11616      100000       2        84524        2        84524   
   10.1      11563      100000       2        84543        2        84543   
   10.2      11529      100000       2        84616        2        84616   
   10.3      11571      100000       4        84549        2        84440   
   10.4      11474      100000       2        84770        2        84770   
   10.5      11386      100000       2        84632        2        84632   
   10.6      11523      100000       2        84396        2        84396   
   10.7      11666      100000       2        84376        2        84376   
   10.8      11649      100000       2        84304        2        84304   
   10.9      11518      100000       2        84673        2        84673   
   11.0      11500      100000       2        84715        2        84715   
   11.1      11433      100000       2        84665        2        84665   
   11.2      11509      100000       2        84660        2        84660   
   11.3      11362      100000       2        84738        2        84738   
   11.4      11318      100000       2        85042        2        85042   
   11.5      11178      100000       2        85226        2        85226   
   11.6      11402      100000       2        84997        2        84997   
   11.7      11448      100000       2        84917        2        84917   
   11.8      11495      100000       2        84895        2        84895   
   11.9      11345      100000       2        85105        2        85105   
   12.0      11279      100000       2        85135        2        85135   
   12.1      11255      100000       2        85088        2        85088   
   12.2      11307      100000       2        85070        2        85070   
   12.3      11421      100000       2        84976        2        84976   
   12.4      11542      100000       2        84611        2        84611   
   12.5      11767      100000       2        84330        1        83502   
   12.6      11809      100000       5        83919        1        83569   
   12.7      12155      100000       1        83689        1        83689   
   12.8      11888      100000       1        83872        1        83872   
   12.9      12003      100000       1        83969        1        83969   
   13.0      11822      100000       1        84239        1        84239   
   13.1      11630      100000       1        84613        1        84613   
   13.2      11422      100000       2        84911        1        84890   
   13.3      11281      100000       1        85238        1        85238   
   13.4      11159      100000       1        85465        1        85465   
   13.5      10972      100000       1        85633        1        85633   
   13.6      10965      100000       1        85760        1        85760   
   13.7      10801      100000       1        85912        1        85912   
   13.8      10948      100000       1        85820        1        85820   
   13.9      10828      100000       1        85749        1        85749   
   14.0      10776      100000       1        86001        1        86001   
   14.1      10807      100000       1        86025        1        86025   
   14.2      10794      100000       1        86043        1        86043   
   14.3      11034      100000       1        85710        1        85710   
   14.4      10836      100000       1        85853        1        85853   
   14.5      10845      100000       1        85837        1        85837   
   14.6      10908      100000       1        85984        1        85984   
   14.7      10689      100000       1        86235        1        86235   
   14.8      10628      100000       1        86234        1        86234   
   14.9      10487      100000       2        86400        1        86379   
   15.0      10561      100000       1        86480        1        86480   
   15.1      10573      100000       1        86401        1        86401   
