 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       75962      100000       0          0          0          0     
   0.1        9520      100000      132       83385        8        69078   
   0.2       10221      100000      181       81484        14       61298   
   0.3       10453      100000      175       80362        10       64344   
   0.4       10814      100000      213       79677        14       62910   
   0.5       10921      100000      190       79388        16       64544   
   0.6       11060      100000      174       79000        12       66095   
   0.7       11515      100000      212       77884        15       63305   
   0.8       11732      100000      241       77428        14       59807   
   0.9       12080      100000      222       76645        18       60797   
   1.0       12275      100000      235       76228        18       62867   
   1.1       12613      100000      225       75300        22       62668   
   1.2       12929      100000      238       75048        20       61699   
   1.3       13080      100000      223       74276        20       62449   
   1.4       13367      100000      210       74069        18       61929   
   1.5       13721      100000      189       73425        17       63711   
   1.6       13953      100000      167       73757        21       66068   
   1.7       14054      100000      135       73577        21       67428   
   1.8       13891      100000      103       74197        17       69596   
   1.9       14043      100000       79       74692        17       71034   
   2.0       13712      100000       60       75860        15       72954   
   2.1       13451      100000       45       76557        14       74136   
   2.2       13375      100000       41       77668        16       76111   
   2.3       13077      100000       45       78562        17       77177   
   2.4       13156      100000       33       78626        15       76915   
   2.5       12876      100000       36       79005        15       77514   
   2.6       12854      100000       33       79511        16       78365   
   2.7       12706      100000       31       79273        16       77637   
   2.8       12884      100000       26       79539        15       78321   
   2.9       12630      100000       28       79859        15       77417   
   3.0       12663      100000       25       79891        14       78135   
   3.1       12815      100000       27       79924        13       78522   
   3.2       12729      100000       28       79945        13       78739   
   3.3       12619      100000       20       80136        14       79427   
   3.4       12615      100000       26       80536        14       79724   
   3.5       12493      100000       21       80661        14       79978   
   3.6       12275      100000       20       81265        15       80790   
   3.7       12235      100000       23       81216        14       80821   
   3.8       12374      100000       23       80904        15       80681   
   3.9       12664      100000       22       80561        15       80385   
   4.0       12520      100000       14       80820        13       80799   
   4.1       12339      100000       20       81063        14       80378   
   4.2       12577      100000       19       80773        14       80229   
   4.3       12383      100000       18       81250        13       80963   
   4.4       12323      100000       21       81375        13       81119   
   4.5       12242      100000       23       81165        11       80880   
   4.6       12390      100000       18       80960        12       80761   
   4.7       12563      100000       15       80733        11       80635   
   4.8       12362      100000       14       81120        11       80202   
   4.9       12519      100000       17       81152        13       80347   
   5.0       12426      100000       16       81391        12       80704   
   5.1       12353      100000       13       81261        12       80720   
   5.2       12341      100000       14       81161        12       80661   
   5.3       12273      100000       15       81505        11       81053   
   5.4       12277      100000       19       81378        12       79978   
   5.5       12353      100000       18       81239        11       80147   
   5.6       12275      100000       14       81348        9        79601   
   5.7       12172      100000       18       81561        8        80030   
   5.8       12108      100000       13       81455        7        80382   
   5.9       12292      100000       15       81212        8        80315   
   6.0       12143      100000       11       81516        9        80754   
   6.1       12123      100000       11       81876        9        81204   
   6.2       12226      100000       11       81549        8        80999   
   6.3       12342      100000       13       81619        9        81299   
   6.4       12304      100000       12       81502        9        81313   
   6.5       12181      100000       14       81745        9        81593   
   6.6       12045      100000       11       81880        9        81817   
   6.7       12102      100000       11       82067        9        82025   
   6.8       12071      100000       11       82277        8        82212   
   6.9       11921      100000       12       82535        9        82468   
   7.0       11784      100000       10       82912        7        82841   
   7.1       11758      100000       9        82739        8        82718   
   7.2       11812      100000       11       82692        9        82632   
   7.3       11694      100000       13       82786        10       82701   
   7.4       11732      100000       9        82862        8        82840   
   7.5       11871      100000       8        82860        8        82860   
   7.6       11776      100000       9        82931        8        82906   
   7.7       11683      100000       13       82927        8        81921   
   7.8       11916      100000       13       82356        8        81452   
   7.9       11962      100000       12       82452        8        81668   
   8.0       11920      100000       11       82389        8        81722   
   8.1       12126      100000       13       82001        8        81343   
   8.2       12330      100000       11       81571        8        81092   
   8.3       12292      100000       11       81388        8        81030   
   8.4       12500      100000       19       81155        8        80836   
   8.5       12663      100000       11       80994        7        80889   
   8.6       12570      100000       11       81049        8        80986   
   8.7       12163      100000       9        81918        7        81874   
   8.8       12097      100000       9        82279        7        82237   
   8.9       11867      100000       8        82449        7        82424   
   9.0       11917      100000       8        82520        7        82494   
   9.1       11812      100000       8        82694        6        82625   
   9.2       11845      100000       6        82738        6        82738   
   9.3       11810      100000       8        82606        7        82583   
   9.4       11973      100000       7        82446        7        82446   
   9.5       11897      100000       8        82440        7        82409   
   9.6       11959      100000       7        82173        7        82173   
   9.7       12048      100000       8        82188        7        82158   
   9.8       12096      100000       9        82282        7        82231   
   9.9       12042      100000       10       82321        8        82277   
   10.0      12080      100000       9        82257        8        82232   
   10.1      12140      100000       10       81912        8        81865   
   10.2      11996      100000       11       82329        7        82224   
   10.3      11898      100000       9        82565        8        82536   
   10.4      11888      100000       9        82354        8        82333   
   10.5      12039      100000       10       82373        8        82323   
   10.6      11901      100000       9        82373        8        82346   
   10.7      11971      100000       12       82270        7        81183   
   10.8      12089      100000       9        82200        7        81372   
   10.9      11997      100000       9        82207        7        81493   
   11.0      12022      100000       9        82267        7        81696   
   11.1      12034      100000       10       82320        6        80834   
   11.2      11998      100000       11       82464        6        81202   
   11.3      11933      100000       10       82429        6        81377   
   11.4      12018      100000       11       82223        6        81423   
   11.5      12130      100000       7        81828        6        81292   
   11.6      12278      100000       8        81686        6        81159   
   11.7      12234      100000       14       81652        6        81101   
   11.8      12531      100000       9        81149        6        80860   
   11.9      12476      100000       14       81262        6        81010   
   12.0      12502      100000       9        81073        6        80997   
   12.1      12525      100000       12       81517        6        81333   
   12.2      12267      100000       12       81791        6        81643   
   12.3      12174      100000       7        81837        6        81816   
   12.4      12229      100000       7        82056        6        82027   
   12.5      12099      100000       13       82388        6        82222   
   12.6      11897      100000       7        82586        6        82565   
   12.7      11924      100000       8        82755        6        82710   
   12.8      11956      100000       6        82656        6        82656   
   12.9      11987      100000       8        82655        6        82599   
   13.0      11849      100000       7        82898        6        82869   
   13.1      11999      100000       6        82723        6        82723   
   13.2      11861      100000       8        82854        6        82812   
   13.3      11856      100000       10       82830        6        82731   
   13.4      11668      100000       9        83119        6        83050   
   13.5      11760      100000       6        83111        6        83111   
   13.6      11862      100000       7        83051        6        83030   
   13.7      11754      100000       9        83174        6        83102   
   13.8      11756      100000       6        83148        6        83148   
   13.9      11726      100000       7        83098        6        83072   
   14.0      11850      100000       8        82942        6        82899   
   14.1      11843      100000       7        82739        6        82704   
   14.2      11878      100000       8        82628        6        82584   
   14.3      11879      100000       6        82815        6        82815   
   14.4      11711      100000       7        83029        6        83007   
   14.5      11806      100000       7        82874        6        82837   
   14.6      11883      100000       7        82639        6        82618   
   14.7      12113      100000       9        82474        6        82404   
   14.8      12007      100000       8        82249        6        82198   
   14.9      12200      100000       9        82077        6        82012   
   15.0      12158      100000       6        82181        6        82181   
   15.1      12049      100000       6        82290        6        82290   
   15.2      12022      100000       8        82253        6        82208   
   15.3      12001      100000       6        82332        6        82332   
   15.4      11928      100000       10       82671        6        82578   
   15.5      11894      100000       8        82686        6        82628   
   15.6      11946      100000       6        82702        6        82702   
   15.7      11715      100000       7        82915        6        82889   
   15.8      11915      100000       7        82963        6        82936   
   15.9      11888      100000       6        82826        6        82826   
   16.0      11888      100000       8        82693        6        82649   
   16.1      12077      100000       9        82599        6        82530   
   16.2      11918      100000       7        82725        6        82704   
   16.3      11896      100000       7        82694        6        82672   
   16.4      11930      100000       7        82586        6        82557   
