 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       77585      100000       0          0     
   0.2       76107      100000       0          0     
   0.3       75014      100000       2          48    
   0.4       74705      100000       3          70    
   0.5       74550      100000       5         125    
   0.6       74335      100000       5         127    
   0.7       74251      100000       7         177    
   0.8       74009      100000       6         159    
   0.9       74009      100000       6         148    
   1.0       74103      100000       10        246    
   1.1       74134      100000       4         101    
   1.2       73535      100000       10        243    
   1.3       73632      100000       4          92    
   1.4       73703      100000       8         193    
   1.5       73818      100000       6         153    
   1.6       73867      100000       10        225    
   1.7       73875      100000       14        359    
   1.8       73975      100000       9         216    
   1.9       73757      100000       9         228    
   2.0       73875      100000       8         222    
   2.1       73803      100000       14        334    
   2.2       73471      100000       3          74    
   2.3       73680      100000       11        289    
   2.4       73728      100000       6         157    
   2.5       73445      100000       9         213    
   2.6       73726      100000       13        344    
   2.7       73975      100000       18        498    
   2.8       73383      100000       8         190    
   2.9       73333      100000       14        382    
   3.0       73573      100000       18        464    
   3.1       73741      100000       10        250    
   3.2       73605      100000       13        350    
   3.3       73282      100000       9         224    
   3.4       73418      100000       13        307    
   3.5       73658      100000       15        382    
   3.6       73860      100000       7         177    
   3.7       73582      100000       13        328    
   3.8       73864      100000       14        379    
   3.9       73448      100000       9         268    
   4.0       73615      100000       7         165    
   4.1       73789      100000       13        338    
   4.2       73427      100000       9         241    
   4.3       73408      100000       15        397    
   4.4       73697      100000       11        277    
   4.5       73743      100000       17        430    
   4.6       73624      100000       16        414    
   4.7       73277      100000       12        294    
   4.8       73691      100000       14        377    
   4.9       73429      100000       14        365    
   5.0       73495      100000       10        249    
   5.1       73715      100000       12        321    
   5.2       73453      100000       9         222    
   5.3       73583      100000       9         207    
   5.4       73490      100000       10        273    
   5.5       73359      100000       10        249    
   5.6       73564      100000       8         210    
   5.7       73736      100000       10        254    
   5.8       73762      100000       5         122    
   5.9       73694      100000       13        310    
   6.0       73596      100000       9         208    
   6.1       73673      100000       7         184    
   6.2       73524      100000       9         268    
   6.3       73616      100000       9         210    
   6.4       73421      100000       7         180    
   6.5       73589      100000       9         217    
   6.6       73829      100000       12        294    
   6.7       73891      100000       14        339    
   6.8       73782      100000       10        251    
   6.9       73531      100000       5         128    
   7.0       73636      100000       11        269    
   7.1       73434      100000       18        446    
   7.2       73618      100000       11        300    
   7.3       73569      100000       15        384    
   7.4       73370      100000       17        448    
   7.5       73675      100000       10        249    
   7.6       73811      100000       19        503    
   7.7       73537      100000       10        258    
   7.8       73772      100000       11        302    
   7.9       73384      100000       14        353    
   8.0       73893      100000       10        263    
   8.1       73751      100000       9         215    
   8.2       73798      100000       6         157    
   8.3       73752      100000       9         230    
   8.4       73550      100000       14        391    
   8.5       73731      100000       15        415    
   8.6       73564      100000       12        302    
   8.7       73472      100000       9         238    
   8.8       73364      100000       9         225    
   8.9       73587      100000       9         233    
   9.0       73656      100000       8         186    
   9.1       73508      100000       9         218    
   9.2       73615      100000       9         233    
   9.3       73382      100000       10        278    
   9.4       73509      100000       16        408    
   9.5       73463      100000       10        263    
   9.6       73774      100000       12        290    
   9.7       73631      100000       17        426    
   9.8       73612      100000       8         195    
   9.9       73644      100000       11        284    
   10.0      73790      100000       10        271    
   10.1      73494      100000       11        299    
   10.2      73650      100000       11        292    
   10.3      73684      100000       13        328    
   10.4      73347      100000       9         226    
   10.5      73486      100000       6         140    
   10.6      73605      100000       12        317    
   10.7      73327      100000       15        392    
   10.8      73507      100000       15        402    
   10.9      73721      100000       15        383    
   11.0      73835      100000       14        339    
   11.1      73720      100000       13        320    
   11.2      73429      100000       13        301    
   11.3      73336      100000       14        355    
   11.4      73705      100000       12        286    
   11.5      73217      100000       14        354    
   11.6      73373      100000       7         159    
   11.7      73450      100000       23        638    
   11.8      73910      100000       10        253    
   11.9      73487      100000       13        324    
   12.0      73389      100000       13        368    
   12.1      73657      100000       12        308    
   12.2      73748      100000       7         211    
   12.3      73915      100000       7         173    
   12.4      73702      100000       15        378    
   12.5      73551      100000       10        245    
   12.6      73878      100000       12        298    
   12.7      73667      100000       9         231    
   12.8      73684      100000       4         103    
   12.9      73791      100000       12        286    
   13.0      73866      100000       12        299    
   13.1      73614      100000       13        310    
   13.2      73782      100000       7         175    
   13.3      73707      100000       7         161    
   13.4      73844      100000       2          45    
   13.5      73604      100000       10        229    
   13.6      73658      100000       8         207    
   13.7      73791      100000       7         189    
   13.8      73615      100000       11        313    
   13.9      73580      100000       9         288    
   14.0      73462      100000       16        434    
   14.1      73370      100000       7         282    
   14.2      73538      100000       10        279    
   14.3      73527      100000       13        349    
   14.4      73281      100000       14        352    
   14.5      73573      100000       17        439    
   14.6      73384      100000       14        374    
   14.7      73549      100000       13        325    
   14.8      73425      100000       16        414    
   14.9      73408      100000       12        319    
   15.0      73604      100000       9         245    
   15.1      73275      100000       12        332    
   15.2      73421      100000       15        366    
   15.3      73559      100000       10        266    
   15.4      73484      100000       12        313    
   15.5      73327      100000       18        499    
   15.6      73424      100000       13        338    
   15.7      73235      100000       13        308    
   15.8      73557      100000       16        395    
   15.9      73358      100000       14        380    
   16.0      73285      100000       10        249    
   16.1      73349      100000       11        314    
   16.2      73533      100000       16        417    
   16.3      73318      100000       17        449    
   16.4      73519      100000       22        577    
   16.5      73359      100000       17        496    
   16.6      73496      100000       11        275    
   16.7      73709      100000       14        353    
   16.8      73560      100000       16        403    
   16.9      73755      100000       15        372    
   17.0      73417      100000       10        289    
   17.1      73497      100000       9         259    
   17.2      73488      100000       12        301    
   17.3      73486      100000       12        345    
   17.4      73378      100000       10        265    
   17.5      73742      100000       21        601    
   17.6      73550      100000       11        312    
   17.7      73796      100000       13        345    
   17.8      73695      100000       9         228    
   17.9      73542      100000       10        312    
   18.0      73767      100000       12        317    
   18.1      73423      100000       11        384    
   18.2      73753      100000       15        430    
   18.3      73611      100000       17        458    
   18.4      73683      100000       16        387    
   18.5      73558      100000       12        306    
   18.6      73571      100000       13        379    
   18.7      73887      100000       16        428    
   18.8      73173      100000       11        297    
   18.9      73513      100000       12        320    
   19.0      73457      100000       14        358    
   19.1      73417      100000       12        332    
   19.2      73452      100000       6         189    
   19.3      73504      100000       12        359    
   19.4      73575      100000       16        418    
   19.5      73552      100000       16        423    
   19.6      73433      100000       18        468    
   19.7      73230      100000       11        299    
   19.8      73497      100000       14        372    
   19.9      73247      100000       15        420    
   20.0      73277      100000       12        346    
   20.1      73261      100000       15        451    
   20.2      73526      100000       16        422    
   20.3      73601      100000       8         258    
   20.4      73437      100000       9         220    
   20.5      73462      100000       16        437    
   20.6      73514      100000       8         210    
   20.7      73353      100000       10        296    
   20.8      73060      100000       18        492    
   20.9      73178      100000       11        296    
   21.0      73389      100000       11        283    
   21.1      73388      100000       10        256    
   21.2      73539      100000       14        332    
   21.3      73521      100000       10        254    
   21.4      73617      100000       5         134    
   21.5      73765      100000       8         192    
   21.6      73181      100000       11        246    
   21.7      73720      100000       10        256    
   21.8      73743      100000       8         209    
   21.9      73613      100000       10        285    
   22.0      73913      100000       17        429    
   22.1      73567      100000       12        271    
   22.2      73661      100000       15        379    
   22.3      73252      100000       11        292    
   22.4      73882      100000       8         204    
   22.5      73605      100000       11        278    
   22.6      73483      100000       9         215    
   22.7      73424      100000       13        332    
   22.8      73206      100000       10        289    
   22.9      73796      100000       9         245    
   23.0      73530      100000       12        308    
   23.1      73504      100000       10        259    
   23.2      73515      100000       15        388    
   23.3      73386      100000       16        427    
   23.4      73890      100000       3          70    
   23.5      73628      100000       13        325    
   23.6      73560      100000       6         147    
   23.7      73765      100000       12        290    
   23.8      73378      100000       14        342    
   23.9      73612      100000       9         231    
   24.0      73607      100000       14        357    
   24.1      73449      100000       17        425    
   24.2      73275      100000       7         212    
   24.3      73200      100000       14        396    
   24.4      73762      100000       11        342    
   24.5      73591      100000       8         243    
   24.6      73623      100000       14        371    
   24.7      73444      100000       14        363    
   24.8      73591      100000       12        332    
   24.9      73564      100000       11        315    
   25.0      73770      100000       7         181    
   25.1      73454      100000       10        279    
   25.2      73713      100000       9         239    
   25.3      73557      100000       9         224    
   25.4      73656      100000       10        234    
   25.5      73300      100000       12        298    
   25.6      73534      100000       10        257    
   25.7      73624      100000       10        252    
   25.8      73453      100000       8         190    
   25.9      73498      100000       8         202    
   26.0      73367      100000       17        433    
   26.1      73280      100000       12        310    
   26.2      73556      100000       11        306    
   26.3      73192      100000       16        416    
   26.4      73504      100000       13        371    
   26.5      73210      100000       14        333    
   26.6      73386      100000       9         239    
   26.7      73495      100000       15        431    
   26.8      73553      100000       17        434    
   26.9      73242      100000       17        470    
   27.0      73332      100000       15        389    
   27.1      73612      100000       13        340    
   27.2      73406      100000       10        259    
   27.3      73463      100000       9         225    
   27.4      73766      100000       12        331    
   27.5      73507      100000       18        433    
   27.6      73638      100000       17        423    
   27.7      73541      100000       15        421    
   27.8      73618      100000       14        393    
   27.9      73442      100000       17        438    
   28.0      73485      100000       15        455    
   28.1      73618      100000       6         191    
   28.2      73583      100000       12        305    
   28.3      73628      100000       16        401    
   28.4      73443      100000       5         146    
   28.5      73480      100000       12        315    
   28.6      73596      100000       11        300    
   28.7      73706      100000       12        288    
   28.8      73532      100000       10        260    
   28.9      73319      100000       10        260    
   29.0      73422      100000       21        544    
   29.1      73588      100000       15        414    
   29.2      73497      100000       14        432    
   29.3      73592      100000       14        339    
   29.4      73282      100000       10        266    
   29.5      73442      100000       14        389    
   29.6      73426      100000       14        394    
   29.7      73588      100000       9         229    
   29.8      73515      100000       12        338    
   29.9      73460      100000       6         138    
   30.0      73384      100000       13        355    
   30.1      73251      100000       16        421    
   30.2      73441      100000       16        395    
   30.3      73260      100000       17        467    
   30.4      73612      100000       12        320    
   30.5      73543      100000       13        370    
   30.6      73723      100000       9         231    
   30.7      73456      100000       13        334    
   30.8      73852      100000       13        385    
   30.9      73464      100000       16        452    
   31.0      73286      100000       14        348    
   31.1      73527      100000       13        350    
   31.2      73439      100000       14        320    
   31.3      73550      100000       9         237    
   31.4      73622      100000       16        406    
   31.5      73658      100000       12        302    
   31.6      73710      100000       10        236    
   31.7      73695      100000       9         227    
   31.8      73417      100000       8         209    
   31.9      73672      100000       8         205    
   32.0      73600      100000       10        230    
   32.1      73871      100000       11        275    
   32.2      73666      100000       15        376    
   32.3      73720      100000       9         247    
   32.4      73876      100000       8         204    
   32.5      73720      100000       9         264    
   32.6      73866      100000       10        263    
   32.7      73759      100000       8         219    
   32.8      73534      100000       9         231    
   32.9      73694      100000       9         222    
   33.0      73678      100000       5         116    
   33.1      73259      100000       14        348    
   33.2      73620      100000       5         141    
   33.3      73641      100000       8         222    
   33.4      73411      100000       18        513    
   33.5      73596      100000       11        291    
   33.6      73658      100000       13        346    
   33.7      73970      100000       15        369    
   33.8      73835      100000       9         242    
   33.9      73632      100000       14        354    
   34.0      73739      100000       9         215    
   34.1      73772      100000       11        271    
   34.2      73834      100000       8         199    
   34.3      73643      100000       9         225    
   34.4      73739      100000       16        377    
   34.5      73839      100000       10        266    
   34.6      73782      100000       5         117    
   34.7      73610      100000       12        298    
   34.8      73962      100000       7         167    
   34.9      73671      100000       8         210    
   35.0      73444      100000       8         218    
   35.1      73643      100000       11        263    
   35.2      73576      100000       7         173    
   35.3      73604      100000       8         223    
   35.4      73679      100000       5         123    
   35.5      73462      100000       6         143    
   35.6      73716      100000       9         255    
   35.7      73623      100000       12        302    
   35.8      73485      100000       15        377    
   35.9      73631      100000       15        401    
   36.0      73629      100000       6         150    
   36.1      73553      100000       11        305    
   36.2      73345      100000       18        495    
   36.3      73552      100000       13        320    
   36.4      73260      100000       9         232    
   36.5      73307      100000       17        451    
   36.6      73652      100000       9         204    
   36.7      73701      100000       17        444    
   36.8      73668      100000       12        298    
   36.9      73801      100000       13        322    
   37.0      73548      100000       9         218    
   37.1      73741      100000       11        281    
   37.2      73377      100000       12        341    
   37.3      73603      100000       9         220    
   37.4      73362      100000       12        295    
   37.5      73388      100000       13        332    
   37.6      73387      100000       10        231    
   37.7      73620      100000       10        235    
   37.8      73601      100000       11        242    
   37.9      73812      100000       8         207    
   38.0      73435      100000       13        314    
   38.1      73288      100000       13        365    
   38.2      73868      100000       15        372    
   38.3      73770      100000       12        295    
   38.4      73492      100000       20        509    
   38.5      73553      100000       10        277    
   38.6      73507      100000       9         223    
   38.7      73713      100000       9         208    
   38.8      73757      100000       13        304    
   38.9      73433      100000       13        343    
   39.0      73616      100000       12        310    
   39.1      73560      100000       11        306    
   39.2      73843      100000       7         181    
   39.3      73636      100000       15        374    
   39.4      73636      100000       8         196    
   39.5      73389      100000       13        363    
   39.6      73684      100000       9         231    
   39.7      73795      100000       11        273    
   39.8      73261      100000       11        304    
   39.9      73641      100000       9         224    
   40.0      73890      100000       13        328    
   40.1      73281      100000       16        393    
   40.2      73597      100000       10        259    
   40.3      73489      100000       15        383    
   40.4      73577      100000       20        544    
   40.5      73504      100000       12        318    
   40.6      73494      100000       7         186    
   40.7      73778      100000       15        375    
   40.8      73473      100000       12        299    
   40.9      73788      100000       10        299    
   41.0      73368      100000       14        367    
   41.1      73692      100000       10        243    
   41.2      73783      100000       7         166    
   41.3      73608      100000       8         187    
   41.4      73662      100000       9         227    
   41.5      73650      100000       7         175    
   41.6      73650      100000       11        323    
   41.7      73475      100000       14        375    
   41.8      73495      100000       9         226    
   41.9      73772      100000       13        327    
   42.0      73445      100000       13        367    
   42.1      73491      100000       13        352    
   42.2      73575      100000       7         174    
   42.3      73413      100000       13        346    
   42.4      73393      100000       10        255    
   42.5      73841      100000       13        345    
   42.6      73387      100000       14        416    
   42.7      73658      100000       12        366    
   42.8      73081      100000       18        451    
   42.9      73304      100000       11        275    
   43.0      73384      100000       17        428    
   43.1      73653      100000       19        491    
   43.2      73879      100000       9         208    
   43.3      73657      100000       11        269    
   43.4      73690      100000       10        267    
   43.5      73461      100000       9         248    
   43.6      73965      100000       14        387    
   43.7      74169      100000       8         199    
   43.8      73816      100000       12        284    
   43.9      73817      100000       8         221    
   44.0      73443      100000       9         216    
   44.1      73861      100000       12        314    
   44.2      73679      100000       14        355    
   44.3      73510      100000       10        246    
   44.4      73552      100000       10        247    
   44.5      73771      100000       7         173    
   44.6      73727      100000       12        287    
   44.7      73759      100000       8         184    
   44.8      73550      100000       12        303    
   44.9      73723      100000       11        254    
   45.0      73504      100000       8         229    
   45.1      73293      100000       9         256    
   45.2      73460      100000       11        290    
   45.3      73752      100000       16        497    
   45.4      73398      100000       20        508    
   45.5      73584      100000       15        433    
   45.6      73394      100000       13        306    
   45.7      73554      100000       12        303    
   45.8      73387      100000       15        410    
   45.9      73835      100000       12        311    
   46.0      73579      100000       9         217    
   46.1      73658      100000       9         273    
   46.2      73634      100000       13        345    
   46.3      73461      100000       8         198    
   46.4      73692      100000       16        409    
   46.5      73571      100000       10        295    
   46.6      73670      100000       10        252    
   46.7      73696      100000       7         197    
   46.8      73637      100000       18        501    
   46.9      73184      100000       25        684    
   47.0      73507      100000       12        324    
   47.1      73568      100000       19        524    
   47.2      73564      100000       17        463    
   47.3      73644      100000       9         261    
   47.4      73401      100000       7         211    
   47.5      73420      100000       10        248    
   47.6      73410      100000       12        340    
   47.7      73267      100000       12        323    
   47.8      73490      100000       13        299    
   47.9      73476      100000       10        248    
   48.0      73526      100000       12        308    
   48.1      73595      100000       14        342    
   48.2      73452      100000       17        447    
   48.3      73406      100000       7         216    
   48.4      73298      100000       12        326    
   48.5      73387      100000       14        351    
   48.6      73278      100000       19        469    
   48.7      73468      100000       3          72    
   48.8      73265      100000       13        316    
   48.9      73404      100000       11        275    
   49.0      73342      100000       12        294    
   49.1      73513      100000       12        298    
   49.2      73498      100000       13        332    
   49.3      73493      100000       15        397    
   49.4      73925      100000       10        242    
   49.5      73638      100000       15        338    
   49.6      73782      100000       8         193    
   49.7      73575      100000       11        300    
   49.8      73406      100000       6         166    
   49.9      73183      100000       11        272    
   50.0      73434      100000       17        449    
   50.1      73451      100000       17        506    
   50.2      73545      100000       14        384    
   50.3      73371      100000       17        439    
   50.4      73396      100000       13        326    
