 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       16302      100000      729       63902        0          0     
   0.2       16419      100000      701       63292        0          0     
   0.3       16631      100000      696       62832        1         1176   
   0.4       16467      100000      650       62473        3         3444   
   0.5       16429      100000      725       63294        2         2324   
   0.6       16529      100000      712       62672        2         3283   
   0.7       16451      100000      742       64147        3         3421   
   0.8       16602      100000      696       63073        2         2858   
   0.9       16367      100000      708       63569        1         1622   
   1.0       16515      100000      682       63888        2         2385   
   1.1       16396      100000      700       63248        0          0     
   1.2       16783      100000      682       63066        3         4105   
   1.3       16418      100000      684       63658        3         4077   
   1.4       16495      100000      667       63084        3         5484   
   1.5       16639      100000      641       62448        4         5422   
   1.6       16684      100000      683       62857        1         1173   
   1.7       16592      100000      716       63383        3         3781   
   1.8       16661      100000      702       63303        3         3246   
   1.9       16392      100000      659       62573        4         6762   
   2.0       16737      100000      672       62414        3         5349   
   2.1       16627      100000      667       63065        4         6427   
   2.2       16731      100000      674       62625        5         6441   
   2.3       16617      100000      681       62743        4         6458   
   2.4       16820      100000      676       62075        5         8657   
   2.5       16804      100000      687       62956        3         7806   
   2.6       17030      100000      700       61745        2         6628   
   2.7       17427      100000      667       60391        4        12031   
   2.8       17402      100000      658       59737        4        13051   
   2.9       17927      100000      682       59851        2        13244   
   3.0       18349      100000      607       57932        2        16108   
   3.1       18785      100000      660       57656        2        19114   
   3.2       19314      100000      597       56120        2        22439   
   3.3       19943      100000      547       54783        2        26337   
   3.4       20340      100000      482       53904        2        30587   
   3.5       20676      100000      466       54356        2        35012   
   3.6       21024      100000      348       53470        2        39648   
   3.7       21217      100000      262       53576        2        44286   
   3.8       21267      100000      185       54936        2        49108   
   3.9       21333      100000      126       57572        2        53923   
   4.0       20996      100000       50       59739        2        58417   
   4.1       20308      100000       24       63213        2        62592   
   4.2       19453      100000       11       66676        2        66465   
   4.3       18549      100000       5        70392        2        70320   
   4.4       17380      100000       3        73623        2        73601   
   4.5       16014      100000       2        76717        2        76717   
   4.6       14937      100000       2        79419        2        79419   
   4.7       13807      100000       2        81649        2        81649   
   4.8       12827      100000       2        83376        2        83376   
   4.9       11934      100000       2        84940        2        84940   
   5.0       11147      100000       2        86142        2        86142   
   5.1       10592      100000       2        86976        2        86976   
   5.2       10174      100000       2        87640        2        87640   
   5.3        9851      100000       2        88010        2        88010   
   5.4       10020      100000       2        87754        2        87754   
   5.5       10294      100000       2        87356        2        87356   
   5.6       10546      100000       2        86950        2        86950   
   5.7       10856      100000       2        86467        2        86467   
   5.8       11106      100000       2        85988        2        85988   
   5.9       11528      100000       2        85308        2        85308   
   6.0       11616      100000       2        85151        2        85151   
   6.1       11538      100000       2        85290        2        85290   
   6.2       11491      100000       2        85517        2        85517   
   6.3       11308      100000       2        85715        2        85715   
   6.4       11378      100000       2        85634        2        85634   
   6.5       11528      100000       2        85608        2        85608   
   6.6       11358      100000       2        85593        2        85593   
   6.7       11667      100000       2        85233        2        85233   
   6.8       11641      100000       2        85133        2        85133   
   6.9       11689      100000       2        85014        2        85014   
   7.0       11587      100000       2        85293        2        85293   
   7.1       11612      100000       2        85207        2        85207   
   7.2       11732      100000       2        85087        2        85087   
   7.3       11758      100000       2        85029        2        85029   
   7.4       11843      100000       2        84706        2        84706   
   7.5       11557      100000       2        85362        2        85362   
   7.6       11341      100000       2        85666        2        85666   
   7.7       11347      100000       2        85604        2        85604   
   7.8       11486      100000       2        85386        2        85386   
   7.9       11654      100000       2        85251        2        85251   
   8.0       11447      100000       2        85436        2        85436   
   8.1       11616      100000       2        85375        2        85375   
   8.2       11628      100000       2        85223        2        85223   
   8.3       11718      100000       2        85112        2        85112   
   8.4       11756      100000       2        84975        2        84975   
   8.5       12068      100000       2        84558        2        84558   
   8.6       12226      100000       2        84306        2        84306   
   8.7       12230      100000       2        84311        2        84311   
   8.8       12189      100000       2        84428        2        84428   
   8.9       11963      100000       2        84760        2        84760   
   9.0       11810      100000       2        84889        2        84889   
   9.1       11706      100000       2        84991        2        84991   
   9.2       11597      100000       2        85310        2        85310   
   9.3       11530      100000       2        85252        2        85252   
   9.4       11615      100000       2        85324        2        85324   
   9.5       11636      100000       2        85171        2        85171   
   9.6       11680      100000       2        85118        2        85118   
   9.7       11586      100000       2        85311        2        85311   
   9.8       11494      100000       2        85358        2        85358   
   9.9       11593      100000       2        85273        2        85273   
   10.0      11750      100000       2        85170        2        85170   
   10.1      11718      100000       2        85088        2        85088   
   10.2      11499      100000       2        85412        2        85412   
   10.3      11251      100000       3        85873        2        85837   
   10.4      11007      100000       2        86151        2        86151   
   10.5      10811      100000       2        86596        2        86596   
   10.6      10783      100000       2        86543        2        86543   
   10.7      10726      100000       2        86562        2        86562   
   10.8      10910      100000       2        86389        2        86389   
   10.9      11077      100000       2        86244        2        86244   
   11.0      11197      100000       2        85850        2        85850   
   11.1      11347      100000       2        85787        2        85787   
   11.2      11350      100000       2        85646        2        85646   
   11.3      11473      100000       2        85643        2        85643   
   11.4      11507      100000       2        85387        2        85387   
   11.5      11491      100000       2        85415        2        85415   
   11.6      11502      100000       2        85247        2        85247   
   11.7      11734      100000       2        84956        2        84956   
   11.8      11907      100000       3        84658        2        84634   
   11.9      12047      100000       2        84737        2        84737   
   12.0      11751      100000       2        85144        2        85144   
   12.1      11395      100000       2        85476        2        85476   
   12.2      11481      100000       2        85477        2        85477   
   12.3      11667      100000       2        85297        2        85297   
   12.4      11680      100000       2        85068        2        85068   
   12.5      11712      100000       2        84921        2        84921   
   12.6      11848      100000       2        84813        2        84813   
   12.7      11914      100000       3        84741        2        84719   
   12.8      11987      100000       2        84863        2        84863   
   12.9      11698      100000       2        85100        2        85100   
   13.0      11683      100000       2        85222        2        85222   
   13.1      11616      100000       2        85366        2        85366   
   13.2      11557      100000       2        85301        2        85301   
   13.3      11743      100000       2        85039        2        85039   
   13.4      11473      100000       2        85407        2        85407   
   13.5      11470      100000       2        85447        2        85447   
   13.6      11506      100000       2        85367        2        85367   
   13.7      11429      100000       2        85545        2        85545   
   13.8      11356      100000       2        85612        2        85612   
   13.9      11480      100000       2        85564        2        85564   
   14.0      11293      100000       2        85682        2        85682   
   14.1      11340      100000       2        85664        2        85664   
   14.2      11257      100000       2        85831        2        85831   
   14.3      11186      100000       2        86028        2        86028   
   14.4      11349      100000       2        85559        2        85559   
   14.5      11616      100000       2        85279        2        85279   
   14.6      11538      100000       2        85372        2        85372   
   14.7      11596      100000       2        85344        2        85344   
   14.8      11317      100000       2        85645        2        85645   
   14.9      11418      100000       2        85623        2        85623   
   15.0      11476      100000       2        85598        2        85598   
   15.1      11163      100000       2        85876        2        85876   
   15.2      11355      100000       2        85695        2        85695   
   15.3      11315      100000       2        85815        2        85815   
   15.4      11343      100000       2        85618        2        85618   
   15.5      11541      100000       2        85313        2        85313   
   15.6      11659      100000       2        85214        2        85214   
   15.7      11596      100000       2        85209        2        85209   
   15.8      11746      100000       2        85047        2        85047   
   15.9      11670      100000       2        85145        2        85145   
   16.0      11778      100000       2        85123        2        85123   
   16.1      11738      100000       2        85016        2        85016   
   16.2      11786      100000       2        84960        2        84960   
   16.3      11467      100000       2        85260        2        85260   
   16.4      11515      100000       2        85438        2        85438   
   16.5      11333      100000       2        85702        2        85702   
   16.6      11370      100000       2        85764        2        85764   
   16.7      11315      100000       2        85688        2        85688   
   16.8      11675      100000       2        85320        2        85320   
   16.9      11697      100000       2        85047        2        85047   
   17.0      11871      100000       2        84774        2        84774   
   17.1      11838      100000       2        84902        2        84902   
   17.2      11687      100000       2        85095        2        85095   
   17.3      11483      100000       2        85473        2        85473   
   17.4      11318      100000       2        85736        2        85736   
   17.5      11111      100000       2        85946        2        85946   
   17.6      11142      100000       2        86152        2        86152   
   17.7      10992      100000       2        86314        2        86314   
   17.8      10944      100000       2        86281        2        86281   
   17.9      11157      100000       2        85935        2        85935   
   18.0      11475      100000       2        85460        2        85460   
   18.1      11974      100000       2        84549        2        84549   
   18.2      11945      100000       2        84401        2        84401   
   18.3      12351      100000       2        84077        2        84077   
   18.4      12347      100000       2        83965        2        83965   
   18.5      12538      100000       2        83621        2        83621   
   18.6      12566      100000       2        83697        2        83697   
   18.7      12120      100000       2        84259        2        84259   
   18.8      12020      100000       2        84645        2        84645   
   18.9      11889      100000       2        84881        2        84881   
   19.0      11450      100000       2        85416        2        85416   
   19.1      11409      100000       2        85568        2        85568   
   19.2      11308      100000       2        85681        2        85681   
   19.3      11432      100000       2        85579        2        85579   
   19.4      11296      100000       2        85802        2        85802   
   19.5      11069      100000       2        86198        2        86198   
   19.6      10798      100000       2        86548        2        86548   
   19.7      10738      100000       2        86678        2        86678   
   19.8      10917      100000       2        86351        2        86351   
   19.9      11246      100000       2        85978        2        85978   
   20.0      11379      100000       2        85769        2        85769   
   20.1      11574      100000       2        85428        2        85428   
   20.2      11616      100000       2        85211        2        85211   
   20.3      11790      100000       2        85091        2        85091   
   20.4      11836      100000       2        84989        2        84989   
   20.5      11833      100000       2        85025        2        85025   
   20.6      11621      100000       2        85184        2        85184   
   20.7      11598      100000       2        85218        2        85218   
   20.8      11766      100000       2        84957        2        84957   
   20.9      11660      100000       2        85192        2        85192   
   21.0      11610      100000       2        85290        2        85290   
   21.1      11384      100000       2        85612        2        85612   
   21.2      11290      100000       2        85702        2        85702   
   21.3      11387      100000       2        85587        2        85587   
   21.4      11535      100000       2        85357        2        85357   
   21.5      11578      100000       3        85145        2        85109   
   21.6      11514      100000       2        85345        2        85345   
   21.7      11524      100000       2        85456        2        85456   
   21.8      11564      100000       2        85392        2        85392   
   21.9      11650      100000       2        85288        2        85288   
   22.0      11544      100000       2        85301        2        85301   
   22.1      11694      100000       2        85128        2        85128   
   22.2      11777      100000       2        85042        2        85042   
   22.3      11588      100000       2        85088        2        85088   
   22.4      11789      100000       2        85040        2        85040   
   22.5      11831      100000       2        84741        2        84741   
   22.6      12101      100000       2        84519        2        84519   
   22.7      11878      100000       2        84870        2        84870   
   22.8      11785      100000       2        85046        2        85046   
   22.9      11588      100000       2        85265        2        85265   
   23.0      11566      100000       2        85306        2        85306   
   23.1      11439      100000       2        85558        2        85558   
   23.2      11416      100000       2        85476        2        85476   
   23.3      11457      100000       2        85600        2        85600   
   23.4      11497      100000       2        85502        2        85502   
   23.5      11506      100000       2        85481        2        85481   
   23.6      11450      100000       2        85636        2        85636   
   23.7      11204      100000       2        85863        2        85863   
   23.8      11283      100000       2        85849        2        85849   
   23.9      11231      100000       2        85983        2        85983   
   24.0      11113      100000       2        86075        2        86075   
   24.1      11415      100000       2        85574        2        85574   
   24.2      11595      100000       2        85249        2        85249   
   24.3      11651      100000       2        85047        2        85047   
   24.4      11721      100000       2        85008        2        85008   
   24.5      11884      100000       2        84677        2        84677   
   24.6      12025      100000       2        84579        2        84579   
   24.7      12223      100000       2        84324        2        84324   
   24.8      12226      100000       2        84458        2        84458   
   24.9      12053      100000       2        84500        2        84500   
   25.0      12112      100000       2        84385        2        84385   
   25.1      11987      100000       2        84624        2        84624   
   25.2      12011      100000       2        84742        2        84742   
   25.3      11862      100000       2        84814        2        84814   
   25.4      11940      100000       2        84783        2        84783   
   25.5      11720      100000       2        85126        2        85126   
   25.6      11697      100000       3        85177        2        85152   
   25.7      11623      100000       2        85172        2        85172   
   25.8      11801      100000       2        85034        2        85034   
   25.9      11708      100000       2        85085        2        85085   
   26.0      11811      100000       2        85022        2        85022   
   26.1      11744      100000       2        84944        2        84944   
   26.2      11808      100000       2        84870        2        84870   
   26.3      11868      100000       2        84811        2        84811   
   26.4      11856      100000       2        84739        2        84739   
   26.5      11906      100000       2        84665        2        84665   
   26.6      12024      100000       2        84698        2        84698   
   26.7      12003      100000       2        84504        2        84504   
   26.8      12281      100000       3        84254        2        84233   
   26.9      12515      100000       2        83870        2        83870   
   27.0      12495      100000       2        83806        2        83806   
   27.1      12419      100000       2        83908        2        83908   
   27.2      12231      100000       2        84227        2        84227   
   27.3      12179      100000       2        84400        2        84400   
   27.4      11870      100000       2        84935        2        84935   
   27.5      11745      100000       2        85201        2        85201   
