 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1        7175      100000       43       88071        1        86151   
   0.2        7681      100000       58       87233        1        84083   
   0.3        8032      100000       59       85901        1        83082   
   0.4        8279      100000       59       85539        1        82943   
   0.5        8526      100000       74       85016        1        80509   
   0.6        8814      100000       92       83977        2        78762   
   0.7        8912      100000       99       84234        3        78567   
   0.8        9102      100000       98       83477        2        78277   
   0.9        9320      100000      103       83033        7        76426   
   1.0        9868      100000      114       81991        8        74645   
   1.1        9981      100000      108       81744        9        76564   
   1.2       10167      100000      116       81294        5        74331   
   1.3       10253      100000      123       81357        8        75330   
   1.4       10667      100000      108       80544        9        73087   
   1.5       10612      100000       96       80573        10       73988   
   1.6       10918      100000      120       80334        13       71795   
   1.7       11196      100000      111       80232        17       74738   
   1.8       11110      100000       90       80218        13       74584   
   1.9       11294      100000       69       79795        13       76491   
   2.0       11146      100000       78       80258        17       75864   
   2.1       11125      100000       72       80884        15       78535   
   2.2       11080      100000       65       80819        14       77549   
   2.3       11183      100000       63       81109        12       77500   
   2.4       11182      100000       53       81098        14       79154   
   2.5       11274      100000       47       80840        13       78595   
   2.6       11220      100000       42       81043        12       79484   
   2.7       11142      100000       30       80977        9        79031   
   2.8       11303      100000       42       81087        11       79002   
   2.9       11154      100000       33       81372        10       79666   
   3.0       11210      100000       26       81663        8        80233   
   3.1       11111      100000       31       81948        7        80549   
   3.2       11036      100000       15       82344        6        81319   
   3.3       11031      100000       16       82476        6        82239   
   3.4       10874      100000       18       82618        6        81525   
   3.5       11113      100000       18       82466        7        81597   
   3.6       10958      100000       21       82439        6        81663   
   3.7       10878      100000       24       82703        6        81969   
   3.8       10927      100000       18       82555        8        82094   
   3.9       10832      100000       21       82449        8        81913   
   4.0       11113      100000       14       82099        7        81755   
   4.1       10930      100000       25       82500        8        82037   
   4.2       11135      100000       14       82180        7        81995   
   4.3       10996      100000       19       82505        8        82225   
   4.4       11021      100000       20       82538        6        82138   
   4.5       10869      100000       22       82507        7        82096   
   4.6       11144      100000       18       82539        6        82218   
   4.7       10919      100000       18       82614        6        81143   
   4.8       11045      100000       15       82465        5        80319   
   4.9       10818      100000       11       82819        4        81032   
   5.0       10924      100000       10       83118        4        80463   
   5.1       10869      100000       11       83281        3        80819   
