 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       21745      100000      3489      73313       1799      62436       322       32743       116       18398        0          0          0          0          0          0          0          0          0          0     
   0.2       21961      100000      3439      72842       1760      62065       326       33456       113       18802        0          0          0          0          0          0          0          0          0          0     
   0.3       21941      100000      3433      73089       1758      62280       302       33031       116       20518        1         533         0          0          0          0          0          0          0          0     
   0.4       21753      100000      3391      73247       1787      62938       298       32826       110       20076        4         2195        0          0          0          0          0          0          0          0     
   0.5       21887      100000      3362      72791       1737      62309       319       34074       119       20394        0          0          0          0          0          0          0          0          0          0     
   0.6       21976      100000      3381      72717       1751      62201       324       34326       125       20506        0          0          0          0          0          0          0          0          0          0     
   0.7       22032      100000      3404      72976       1800      62602       325       33588       115       19127        0          0          0          0          0          0          0          0          0          0     
   0.8       21846      100000      3446      73034       1783      62173       312       32324       112       19238        0          0          0          0          0          0          0          0          0          0     
   0.9       21842      100000      3451      73102       1741      61993       317       33653       107       19359        4         2294        0          0          0          0          0          0          0          0     
   1.0       21781      100000      3296      73117       1727      63083       313       34458       113       20412        1         500         0          0          0          0          0          0          0          0     
   1.1       21934      100000      3390      72836       1720      62085       315       33977       117       20510        1         603         0          0          0          0          0          0          0          0     
   1.2       21930      100000      3308      72794       1737      62616       332       34365       120       19882        1         545         0          0          0          0          0          0          0          0     
   1.3       21721      100000      3392      73233       1765      62916       325       33956       112       19356        2         1032        0          0          0          0          0          0          0          0     
   1.4       21758      100000      3294      72785       1712      62628       314       34552       122       21209        0          0          0          0          0          0          0          0          0          0     
   1.5       21930      100000      3317      72746       1738      62564       309       33628       116       20466        1         559         0          0          0          0          0          0          0          0     
   1.6       21892      100000      3479      72870       1795      61936       319       32022        99       16841        0          0          0          0          0          0          0          0          0          0     
   1.7       22270      100000      3494      72498       1730      61174       292       32293       114       19650        2         1574        0          0          0          0          0          0          0          0     
   1.8       22040      100000      3378      72662       1769      62248       325       33240       121       19330        0          0          0          0          0          0          0          0          0          0     
   1.9       22131      100000      3375      72583       1732      62004       312       33262       123       20221        1         540         0          0          0          0          0          0          0          0     
   2.0       21832      100000      3359      72847       1768      62589       303       33013       115       20036        1         648         0          0          0          0          0          0          0          0     
   2.1       21827      100000      3394      73066       1735      62357       315       33283       120       19974        0          0          0          0          0          0          0          0          0          0     
   2.2       21895      100000      3402      72593       1751      61885       333       34292       106       18195        1         528         0          0          0          0          0          0          0          0     
   2.3       21922      100000      3444      72968       1781      62165       324       33494       108       18358        0          0          0          0          0          0          0          0          0          0     
   2.4       21943      100000      3333      72565       1712      62126       315       33826       124       20787        0          0          0          0          0          0          0          0          0          0     
   2.5       21754      100000      3405      73082       1799      62699       295       32193       119       20324        0          0          0          0          0          0          0          0          0          0     
   2.6       21818      100000      3377      72966       1700      62092       303       34067       119       21355        1         757         0          0          0          0          0          0          0          0     
   2.7       21769      100000      3364      73063       1730      62433       316       33653       104       19062        2         1115        0          0          0          0          0          0          0          0     
   2.8       21939      100000      3360      72774       1736      62291       313       33717       121       20683        1         897         0          0          0          0          0          0          0          0     
   2.9       21820      100000      3273      72756       1679      62395       312       34545       118       20930        1         500         0          0          0          0          0          0          0          0     
   3.0       22038      100000      3373      72708       1732      62095       323       33956       110       19471        1         547         0          0          0          0          0          0          0          0     
   3.1       21863      100000      3381      72764       1757      62364       295       32810       111       20170        1         512         0          0          0          0          0          0          0          0     
   3.2       21653      100000      3382      72954       1771      62542       317       32827       107       18266        0          0          0          0          0          0          0          0          0          0     
   3.3       21893      100000      3331      72777       1727      62475       297       33676       120       21592        2         1109        0          0          0          0          0          0          0          0     
   3.4       21986      100000      3429      72814       1725      61814       311       33452       110       19605        1         538         0          0          0          0          0          0          0          0     
   3.5       21791      100000      3325      72896       1710      62493       321       34382       115       20077        0          0          0          0          0          0          0          0          0          0     
   3.6       21845      100000      3326      72826       1740      62600       320       34138       108       19601        0          0          0          0          0          0          0          0          0          0     
   3.7       21761      100000      3355      72890       1735      62395       317       33834       113       19692        1         568         0          0          0          0          0          0          0          0     
   3.8       21924      100000      3401      73052       1719      62199       318       33897       114       20135        2         1148        0          0          0          0          0          0          0          0     
   3.9       22097      100000      3355      72591       1711      61949       311       33648       114       20297        1         768         0          0          0          0          0          0          0          0     
   4.0       22128      100000      3468      72773       1789      61950       298       32104       112       19198        1         569         0          0          0          0          0          0          0          0     
   4.1       22117      100000      3383      72406       1680      61437       318       33748       114       19676        1         511         0          0          0          0          0          0          0          0     
   4.2       21954      100000      3442      73020       1778      62296       318       32986       108       18496        2         1341        0          0          0          0          0          0          0          0     
   4.3       21889      100000      3403      73065       1784      62567       317       32775       107       18449        2         1166        0          0          0          0          0          0          0          0     
   4.4       21878      100000      3368      72904       1731      62362       324       34291       123       20425        2         1260        0          0          0          0          0          0          0          0     
