 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       90953      100000       0          0          0          0     
   0.1       23604      100000      846       51879        0          0     
   0.2       23599      100000      736       51063        0          0     
   0.3       23584      100000      730       51105        0          0     
   0.4       23388      100000      727       51283        0          0     
   0.5       23819      100000      729       50906        0          0     
   0.6       23715      100000      709       50772        1         1049   
   0.7       23574      100000      696       51398        0          0     
   0.8       23322      100000      659       51704        0          0     
   0.9       23541      100000      688       51237        0          0     
   1.0       23397      100000      673       51887        0          0     
   1.1       23611      100000      664       51248        1         1234   
   1.2       23410      100000      658       51871        1         1719   
   1.3       23896      100000      688       50899        2         2106   
   1.4       23465      100000      685       52024        1         1116   
   1.5       23772      100000      673       51316        2         2125   
   1.6       23535      100000      688       51428        2         2805   
   1.7       23589      100000      677       51693        2         2802   
   1.8       23860      100000      666       51058        3         4193   
   1.9       23611      100000      676       51030        4         5573   
   2.0       23924      100000      679       50050        2         3227   
   2.1       23745      100000      669       51059        3         4376   
   2.2       23492      100000      676       51096        2         3274   
   2.3       23718      100000      657       51507        2         3516   
   2.4       23710      100000      652       50993        4         5424   
   2.5       23637      100000      687       51376        4         6145   
   2.6       23593      100000      685       51689        3         4848   
   2.7       23709      100000      669       50861        3         5095   
   2.8       23907      100000      663       50893        5         7977   
   2.9       23909      100000      647       50065        4         7262   
   3.0       24159      100000      645       50380        4         7650   
   3.1       24127      100000      668       50308        4         8430   
   3.2       23966      100000      648       50892        4         9334   
   3.3       24263      100000      623       50376        4        10042   
   3.4       24132      100000      605       50180        4        11116   
   3.5       24508      100000      596       49604        4        12030   
   3.6       24446      100000      625       49367        4        13085   
   3.7       24541      100000      597       49652        4        14007   
   3.8       24467      100000      588       49739        4        15009   
   3.9       24938      100000      577       49573        4        16416   
   4.0       24713      100000      538       48540        4        17638   
   4.1       24612      100000      523       49052        4        18973   
   4.2       24846      100000      525       48631        4        20432   
   4.3       25122      100000      487       48552        4        21730   
   4.4       25071      100000      485       48623        4        23200   
   4.5       25213      100000      443       48356        4        24702   
   4.6       25321      100000      404       48249        4        26088   
   4.7       24982      100000      404       49905        4        27684   
   4.8       25216      100000      387       49615        4        29233   
   4.9       25310      100000      374       49919        4        30790   
   5.0       25275      100000      338       50189        4        32452   
   5.1       25082      100000      334       50865        5        35287   
   5.2       25053      100000      308       50595        5        36612   
   5.3       25074      100000      292       51701        6        39342   
   5.4       24764      100000      277       52298        5        39938   
   5.5       25075      100000      229       52543        6        42551   
   5.6       24684      100000      233       53307        6        43945   
   5.7       24896      100000      215       53248        6        45354   
   5.8       24739      100000      204       54176        5        45631   
   5.9       24570      100000      188       54598        5        46900   
   6.0       24601      100000      160       54840        6        49140   
   6.1       24262      100000      140       55406        5        49468   
   6.2       24251      100000      142       56278        6        51796   
   6.3       24028      100000      108       56735        6        53270   
   6.4       24042      100000       83       57112        6        54643   
   6.5       23775      100000       75       57918        6        55671   
   6.6       23664      100000       71       58579        6        56559   
   6.7       23471      100000       70       59558        6        57690   
   6.8       23191      100000       46       60174        6        58876   
   6.9       23230      100000       33       60470        6        59687   
