 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       19935      100000      683       61350        0          0     
   0.2       19594      100000      638       62783        0          0     
   0.3       19647      100000      564       62128        1         1340   
   0.4       19477      100000      502       61896        2         2108   
   0.5       19454      100000      539       62837        2         2917   
   0.6       19731      100000      486       61639        3         4558   
   0.7       19428      100000      498       61660        9        10925   
   0.8       19842      100000      515       61506        4         5600   
   0.9       19906      100000      522       61531        4         6260   
   1.0       19647      100000      503       61929        11       13610   
   1.1       19837      100000      528       61943        7         8575   
   1.2       19968      100000      461       61027        9        10786   
   1.3       19698      100000      453       61595        8        12884   
   1.4       19817      100000      499       61782        9        10842   
   1.5       20032      100000      461       60708        9        14524   
   1.6       20086      100000      479       60974        13       17896   
   1.7       20067      100000      454       60612        14       18984   
   1.8       20352      100000      483       60915        12       16532   
   1.9       20275      100000      446       60236        13       18679   
   2.0       20254      100000      456       60578        13       18337   
   2.1       20070      100000      405       60476        15       23607   
   2.2       20393      100000      437       60034        14       22310   
   2.3       20486      100000      438       59829        12       18626   
   2.4       20294      100000      426       60708        12       21497   
   2.5       20639      100000      418       59620        15       27053   
   2.6       20654      100000      390       59379        15       26487   
   2.7       20679      100000      402       59883        17       28988   
   2.8       21000      100000      397       58929        18       30766   
   2.9       20930      100000      408       60298        18       34774   
   3.0       20970      100000      386       59613        18       33099   
   3.1       21032      100000      355       58983        16       32310   
   3.2       21109      100000      344       59217        18       36061   
   3.3       20819      100000      373       59902        20       39315   
   3.4       21262      100000      345       58888        16       37722   
   3.5       21403      100000      310       58812        17       40446   
   3.6       21332      100000      316       59422        17       41105   
   3.7       21352      100000      315       59277        16       40503   
   3.8       21421      100000      327       59228        15       41958   
   3.9       21426      100000      299       58948        16       43309   
   4.0       21444      100000      265       59247        14       43844   
   4.1       21242      100000      273       59319        14       44923   
   4.2       21646      100000      243       58920        15       47279   
   4.3       21776      100000      225       59255        14       47700   
   4.4       21605      100000      202       59422        13       48025   
   4.5       21506      100000      187       59678        13       50444   
   4.6       21547      100000      172       60318        13       51454   
   4.7       21732      100000      164       60026        13       52630   
   4.8       21598      100000      147       60545        14       53858   
   4.9       21378      100000      148       60958        14       54867   
   5.0       21211      100000      134       61279        14       55816   
   5.1       21385      100000      120       61696        13       55985   
   5.2       20856      100000      127       62726        12       57103   
   5.3       21058      100000      111       62365        13       57818   
   5.4       20977      100000       90       62631        13       58785   
   5.5       21153      100000       83       62993        13       59461   
   5.6       20890      100000       75       63604        13       60456   
   5.7       20642      100000       79       64229        13       61303   
   5.8       20426      100000       62       64557        13       62552   
   5.9       20622      100000       68       64962        11       61546   
   6.0       20530      100000       56       65205        12       62488   
   6.1       20402      100000       62       65802        12       63106   
   6.2       20274      100000       44       65906        12       63933   
   6.3       20274      100000       39       66340        12       64587   
   6.4       19935      100000       41       66861        12       65373   
   6.5       19967      100000       37       67019        12       65885   
   6.6       19916      100000       33       67075        11       65217   
   6.7       19797      100000       40       67451        11       65702   
   6.8       19635      100000       37       67768        11       66176   
   6.9       19472      100000       39       68249        11       66715   
   7.0       19702      100000       39       68573        11       67180   
   7.1       19440      100000       35       69019        11       67667   
   7.2       19361      100000       26       68748        10       67709   
   7.3       19348      100000       30       69218        11       68107   
   7.4       19215      100000       18       69174        11       68438   
   7.5       19039      100000       25       69642        10       68726   
   7.6       19217      100000       24       69546        10       68736   
   7.7       19258      100000       28       69426        10       68756   
   7.8       19277      100000       25       69543        10       69084   
   7.9       19207      100000       26       69550        10       68273   
   8.0       19070      100000       29       69727        10       68393   
   8.1       19213      100000       26       69452        10       68328   
   8.2       19360      100000       22       69181        10       68318   
   8.3       19092      100000       24       69323        10       68445   
   8.4       19113      100000       27       69620        9        68738   
   8.5       18982      100000       24       69777        9        68966   
   8.6       19049      100000       24       69637        9        67988   
   8.7       19058      100000       23       69858        9        68277   
   8.8       19132      100000       25       69894        9        68516   
   8.9       19015      100000       22       69959        9        68753   
   9.0       19202      100000       25       70160        9        68900   
   9.1       19018      100000       22       70118        9        69043   
   9.2       19057      100000       21       70318        9        69325   
   9.3       18897      100000       22       70344        9        69347   
   9.4       18807      100000       20       70589        9        69673   
   9.5       18944      100000       22       70637        9        69770   
   9.6       19004      100000       21       70127        9        69473   
   9.7       19151      100000       18       69933        9        69446   
