 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       75962      100000       0          0     
   0.1        9491      100000      247       80871   
   0.2        9569      100000      282       80414   
   0.3       10098      100000      299       78835   
   0.4       10289      100000      295       78566   
   0.5       10857      100000      338       76780   
   0.6       11502      100000      374       75332   
   0.7       12761      100000      353       72243   
   0.8       13508      100000      309       70068   
   0.9       14154      100000      242       69514   
   1.0       14484      100000      143       70309   
   1.1       14163      100000       82       72920   
   1.2       13829      100000       41       75160   
   1.3       13046      100000       24       77481   
   1.4       13003      100000       18       78620   
   1.5       13103      100000       29       78232   
   1.6       12824      100000       21       78978   
   1.7       12804      100000       16       79817   
   1.8       12550      100000       13       79959   
   1.9       12654      100000       13       79714   
   2.0       12548      100000       21       80388   
   2.1       12535      100000       11       80333   
   2.2       12293      100000       8        81057   
   2.3       11989      100000       6        82087   
   2.4       11734      100000       4        82747   
   2.5       11732      100000       8        82688   
   2.6       11616      100000       9        82985   
   2.7       11653      100000       7        82994   
   2.8       11541      100000       6        83354   
   2.9       11259      100000       6        83802   
   3.0       10963      100000       6        84550   
   3.1       10743      100000       6        84896   
   3.2       10759      100000       7        85036   
   3.3       10832      100000       5        85198   
   3.4       10187      100000       5        86154   
   3.5       10022      100000       4        86556   
   3.6        9938      100000       4        86719   
   3.7        9781      100000       4        87032   
   3.8        9583      100000       3        87426   
   3.9        9559      100000       3        87438   
   4.0        9461      100000       3        87592   
   4.1        9488      100000       3        87549   
   4.2        9634      100000       5        87361   
   4.3        9554      100000       3        87217   
   4.4        9875      100000       3        86914   
   4.5        9897      100000       3        86893   
   4.6        9973      100000       3        86784   
   4.7       10044      100000       5        86593   
   4.8       10054      100000       3        86451   
   4.9       10113      100000       3        86513   
   5.0       10028      100000       4        86454   
   5.1        9749      100000       2        87059   
   5.2        9384      100000       2        87883   
   5.3        9192      100000       2        88156   
   5.4        9046      100000       2        88272   
   5.5        9099      100000       2        88236   
   5.6        9313      100000       2        87920   
   5.7        9229      100000       2        88140   
   5.8        9021      100000       2        88599   
   5.9        8706      100000       2        88853   
   6.0        8780      100000       2        88612   
   6.1        8970      100000       2        88324   
   6.2        9295      100000       2        87953   
   6.3        9468      100000       2        87582   
   6.4        9469      100000       2        87520   
   6.5        9502      100000       2        87656   
   6.6        9677      100000       2        87180   
   6.7        9793      100000       3        87004   
   6.8        9935      100000       3        86803   
   6.9        9919      100000       3        86809   
   7.0        9897      100000       3        86878   
   7.1        9764      100000       3        87240   
   7.2        9649      100000       3        87244   
   7.3        9761      100000       3        87109   
   7.4        9875      100000       3        86994   
   7.5        9732      100000       4        87144   
   7.6        9674      100000       3        87398   
   7.7        9315      100000       3        87753   
   7.8        9274      100000       3        88032   
   7.9        9043      100000       3        88377   
   8.0        8929      100000       3        88564   
   8.1        9005      100000       3        88366   
   8.2        9160      100000       3        88303   
   8.3        9246      100000       5        88146   
   8.4        9306      100000       3        87978   
   8.5        9324      100000       3        87911   
   8.6        9306      100000       3        87950   
   8.7        9337      100000       3        87974   
   8.8        9496      100000       3        87687   
   8.9        9604      100000       3        87466   
   9.0        9544      100000       3        87433   
   9.1        9668      100000       4        87276   
   9.2        9784      100000       3        87189   
   9.3        9755      100000       3        87160   
   9.4        9520      100000       3        87541   
   9.5        9408      100000       3        87701   
   9.6        9396      100000       3        87816   
   9.7        9258      100000       3        88155   
   9.8        9211      100000       3        88101   
   9.9        9224      100000       3        88033   
   10.0       9234      100000       3        88094   
   10.1       9343      100000       3        87791   
   10.2       9488      100000       3        87442   
   10.3       9698      100000       3        87173   
   10.4       9745      100000       3        87080   
   10.5       9835      100000       3        86989   
   10.6       9840      100000       3        86954   
   10.7       9738      100000       3        87181   
   10.8       9749      100000       4        87125   
   10.9       9953      100000       3        86741   
   11.0      10021      100000       3        86497   
   11.1      10250      100000       3        86025   
   11.2      10295      100000       4        85902   
   11.3      10571      100000       4        85509   
   11.4      10649      100000       4        85463   
   11.5      10898      100000       12       84854   
   11.6      10960      100000       3        84716   
   11.7      10726      100000       1        85375   
   11.8      10260      100000       2        86393   
   11.9       9647      100000       1        87497   
   12.0       8936      100000       1        88687   
   12.1       8577      100000       1        89416   
   12.2       8113      100000       1        89947   
   12.3       7884      100000       1        90270   
   12.4       7705      100000       1        90598   
   12.5       7692      100000       1        90643   
   12.6       7783      100000       1        90454   
   12.7       8055      100000       1        90106   
   12.8       8101      100000       1        89818   
   12.9       8246      100000       1        89579   
   13.0       8534      100000       1        89377   
   13.1       8685      100000       1        89057   
   13.2       8648      100000       1        88940   
   13.3       8804      100000       1        88885   
   13.4       8720      100000       1        88894   
   13.5       8776      100000       1        88910   
   13.6       8761      100000       1        88857   
   13.7       8773      100000       1        88885   
   13.8       8892      100000       1        88732   
   13.9       9015      100000       1        88528   
   14.0       9100      100000       1        88463   
   14.1       8727      100000       1        88914   
   14.2       8714      100000       2        89098   
   14.3       8524      100000       1        89373   
   14.4       8549      100000       1        89289   
   14.5       8562      100000       1        89300   
   14.6       8497      100000       1        89313   
   14.7       8394      100000       1        89464   
   14.8       8397      100000       1        89515   
   14.9       8386      100000       1        89653   
   15.0       8286      100000       1        89523   
   15.1       8496      100000       1        89458   
   15.2       8522      100000       1        89397   
   15.3       8471      100000       1        89487   
   15.4       8392      100000       1        89468   
   15.5       8446      100000       1        89511   
   15.6       8456      100000       1        89413   
   15.7       8627      100000       1        89178   
   15.8       8631      100000       2        89229   
   15.9       8460      100000       1        89413   
   16.0       8474      100000       1        89431   
   16.1       8448      100000       1        89432   
   16.2       8388      100000       1        89483   
   16.3       8414      100000       1        89501   
   16.4       8397      100000       1        89474   
   16.5       8443      100000       1        89446   
   16.6       8479      100000       1        89325   
   16.7       8681      100000       1        89144   
   16.8       8636      100000       1        89116   
   16.9       8784      100000       1        88923   
   17.0       8804      100000       1        88863   
   17.1       9023      100000       1        88470   
   17.2       9153      100000       1        88304   
   17.3       9313      100000       1        88041   
   17.4       9184      100000       1        88301   
   17.5       9020      100000       2        88546   
   17.6       8962      100000       1        88606   
   17.7       8853      100000       1        88816   
   17.8       8700      100000       1        88985   
   17.9       8827      100000       1        88877   
   18.0       8651      100000       2        89043   
   18.1       8552      100000       1        89196   
   18.2       8560      100000       1        89199   
   18.3       8658      100000       1        89154   
   18.4       8709      100000       1        89081   
   18.5       8665      100000       1        89161   
   18.6       8483      100000       1        89445   
   18.7       8319      100000       1        89554   
   18.8       8216      100000       1        89763   
   18.9       8143      100000       1        89833   
   19.0       8297      100000       1        89698   
   19.1       8184      100000       1        89813   
   19.2       8316      100000       1        89779   
   19.3       8221      100000       1        89723   
   19.4       8297      100000       1        89617   
   19.5       8598      100000       1        89260   
   19.6       8535      100000       1        89102   
   19.7       8769      100000       1        88922   
   19.8       8812      100000       1        88840   
   19.9       8869      100000       1        88811   
   20.0       8921      100000       1        88586   
   20.1       9090      100000       1        88364   
   20.2       8917      100000       1        88617   
   20.3       8883      100000       1        88730   
   20.4       8873      100000       1        88712   
   20.5       8966      100000       1        88594   
   20.6       8992      100000       1        88504   
   20.7       8867      100000       1        88713   
   20.8       8688      100000       1        89041   
   20.9       8726      100000       1        89092   
   21.0       8689      100000       1        89153   
   21.1       8643      100000       1        89131   
   21.2       8682      100000       1        89230   
   21.3       8554      100000       1        89341   
   21.4       8429      100000       1        89300   
   21.5       8389      100000       1        89429   
   21.6       8538      100000       1        89266   
   21.7       8546      100000       1        89137   
   21.8       8601      100000       1        89319   
   21.9       8503      100000       1        89409   
   22.0       8349      100000       1        89449   
   22.1       8567      100000       1        89370   
   22.2       8487      100000       1        89365   
   22.3       8443      100000       1        89384   
   22.4       8526      100000       1        89385   
   22.5       8532      100000       1        89210   
   22.6       8605      100000       1        89167   
   22.7       8645      100000       1        89186   
   22.8       8493      100000       1        89235   
   22.9       8565      100000       1        89234   
   23.0       8630      100000       2        89000   
   23.1       8987      100000       1        88618   
   23.2       9167      100000       1        88384   
   23.3       9250      100000       1        88214   
   23.4       9137      100000       1        88306   
   23.5       8923      100000       1        88733   
   23.6       8713      100000       1        89010   
   23.7       8550      100000       1        89197   
   23.8       8529      100000       1        89415   
   23.9       8492      100000       1        89209   
   24.0       8650      100000       1        89197   
   24.1       8561      100000       1        89364   
   24.2       8527      100000       1        89208   
