 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       24117      100000      817       50656   
   0.2       24016      100000      751       51067   
   0.3       24019      100000      735       50282   
   0.4       23589      100000      729       51064   
   0.5       23901      100000      711       51151   
   0.6       23788      100000      711       51358   
   0.7       23945      100000      679       51549   
   0.8       24016      100000      702       50308   
   0.9       23665      100000      729       51943   
   1.0       23630      100000      684       51848   
   1.1       23691      100000      693       51073   
   1.2       23768      100000      655       51300   
   1.3       23462      100000      632       51994   
   1.4       23540      100000      646       52487   
   1.5       23607      100000      668       52062   
   1.6       23829      100000      687       50852   
   1.7       24075      100000      669       50334   
   1.8       23882      100000      687       51661   
   1.9       23721      100000      671       51225   
   2.0       24011      100000      662       50869   
   2.1       23571      100000      682       51423   
   2.2       24060      100000      662       50810   
   2.3       23926      100000      659       50671   
   2.4       23877      100000      689       50617   
   2.5       23905      100000      673       51534   
   2.6       23825      100000      634       51262   
   2.7       24015      100000      649       50561   
   2.8       23848      100000      638       49833   
   2.9       24066      100000      665       50378   
   3.0       23921      100000      689       50696   
   3.1       23996      100000      673       50883   
   3.2       24211      100000      647       50558   
   3.3       24143      100000      672       51086   
   3.4       24424      100000      621       50047   
   3.5       24307      100000      632       50279   
   3.6       24532      100000      611       49696   
   3.7       24346      100000      618       50103   
   3.8       24627      100000      592       49162   
   3.9       24328      100000      581       49869   
   4.0       24220      100000      593       50573   
   4.1       24806      100000      550       48734   
   4.2       24709      100000      563       49410   
   4.3       25192      100000      570       48626   
   4.4       25030      100000      540       48636   
   4.5       24980      100000      541       49478   
   4.6       25053      100000      503       48981   
   4.7       24943      100000      477       48607   
   4.8       25098      100000      464       48677   
   4.9       25054      100000      497       48967   
   5.0       25168      100000      507       49413   
   5.1       25349      100000      456       48878   
   5.2       25185      100000      452       49591   
   5.3       25409      100000      437       49681   
   5.4       25380      100000      406       49569   
   5.5       25490      100000      408       49015   
   5.6       25359      100000      379       49910   
   5.7       25473      100000      360       49355   
   5.8       25518      100000      340       49081   
   5.9       25646      100000      314       49502   
   6.0       25238      100000      317       49998   
   6.1       25529      100000      298       50442   
   6.2       25357      100000      257       50143   
   6.3       25548      100000      242       50737   
   6.4       25304      100000      225       51523   
   6.5       25315      100000      201       51701   
   6.6       25394      100000      179       52274   
   6.7       25162      100000      151       52612   
   6.8       25117      100000      156       53689   
   6.9       24999      100000      130       54160   
   7.0       24869      100000      110       54787   
   7.1       24774      100000      101       55682   
   7.2       24467      100000       81       56202   
   7.3       24475      100000       67       57018   
   7.4       24000      100000       66       57888   
   7.5       24078      100000       38       58474   
   7.6       23680      100000       31       59511   
   7.7       23425      100000       34       60692   
   7.8       23133      100000       21       61462   
   7.9       22818      100000       19       62410   
   8.0       22462      100000       20       63433   
   8.1       22279      100000       13       63985   
   8.2       22159      100000       9        64814   
   8.3       21814      100000       14       65708   
   8.4       21656      100000       10       66381   
   8.5       21757      100000       8        66915   
   8.6       21340      100000       7        67431   
   8.7       21092      100000       8        68256   
   8.8       20850      100000       6        68807   
   8.9       20528      100000       5        69386   
   9.0       20174      100000       4        69804   
   9.1       20323      100000       6        70058   
   9.2       20206      100000       7        70281   
   9.3       20086      100000       5        70612   
   9.4       19852      100000       7        71008   
   9.5       19702      100000       5        71208   
   9.6       19861      100000       6        71527   
   9.7       19460      100000       5        71951   
   9.8       19391      100000       5        72115   
   9.9       19388      100000       5        72244   
   10.0      19481      100000       5        72133   
   10.1      19502      100000       5        72129   
   10.2      19154      100000       5        72269   
   10.3      19272      100000       5        72334   
   10.4      19257      100000       5        72489   
   10.5      19281      100000       7        72497   
   10.6      19253      100000       4        72426   
   10.7      19296      100000       5        72603   
   10.8      19375      100000       4        72460   
   10.9      19285      100000       4        72449   
   11.0      19461      100000       6        72384   
   11.1      19446      100000       5        72271   
   11.2      19274      100000       5        72325   
   11.3      19359      100000       4        72352   
   11.4      19267      100000       7        72532   
   11.5      19593      100000       6        72143   
   11.6      19345      100000       5        72061   
   11.7      19321      100000       4        72078   
   11.8      19349      100000       4        72077   
   11.9      19358      100000       5        71947   
   12.0      19481      100000       4        71997   
   12.1      19429      100000       6        71853   
   12.2      19511      100000       7        71679   
   12.3      19748      100000       6        71564   
   12.4      19693      100000       6        71690   
   12.5      19698      100000       6        71721   
   12.6      19443      100000       5        71775   
   12.7      19561      100000       6        71686   
   12.8      19727      100000       4        71600   
   12.9      19665      100000       5        71598   
   13.0      19629      100000       6        71682   
   13.1      19430      100000       5        71774   
   13.2      19507      100000       5        71761   
   13.3      19618      100000       5        71735   
   13.4      19574      100000       7        71741   
   13.5      19526      100000       5        71716   
   13.6      19474      100000       4        71714   
   13.7      19393      100000       4        71900   
   13.8      19641      100000       5        71845   
   13.9      19309      100000       6        72086   
   14.0      19346      100000       6        72292   
   14.1      19316      100000       5        72442   
   14.2      19120      100000       4        72628   
   14.3      18998      100000       6        72882   
   14.4      19006      100000       4        73064   
   14.5      19004      100000       4        73097   
   14.6      18789      100000       5        73093   
   14.7      19085      100000       4        73019   
   14.8      18985      100000       7        72885   
   14.9      19114      100000       6        72848   
   15.0      18977      100000       5        72699   
   15.1      19229      100000       4        72761   
   15.2      19022      100000       5        72715   
   15.3      18986      100000       4        72886   
   15.4      18988      100000       5        72749   
   15.5      19090      100000       5        72792   
   15.6      19188      100000       4        72719   
   15.7      19243      100000       5        72727   
   15.8      19131      100000       7        72717   
   15.9      19152      100000       6        72715   
   16.0      19137      100000       4        72764   
   16.1      19218      100000       4        72577   
   16.2      19093      100000       5        72455   
   16.3      19268      100000       8        72488   
   16.4      19210      100000       5        72397   
   16.5      19287      100000       6        72418   
   16.6      19285      100000       4        72317   
   16.7      19201      100000       5        72290   
   16.8      19282      100000       4        72183   
   16.9      19381      100000       6        72243   
   17.0      19114      100000       4        72296   
   17.1      19185      100000       4        72496   
   17.2      19254      100000       5        72421   
   17.3      19190      100000       4        72281   
   17.4      19296      100000       4        72135   
   17.5      19336      100000       7        72234   
   17.6      19386      100000       5        72102   
   17.7      19280      100000       5        72204   
   17.8      19495      100000       5        72096   
   17.9      19401      100000       4        72182   
   18.0      19233      100000       4        72241   
   18.1      19279      100000       6        72356   
   18.2      19265      100000       6        72153   
   18.3      19155      100000       4        72275   
   18.4      19404      100000       6        72214   
   18.5      19324      100000       6        72305   
   18.6      19302      100000       5        72176   
   18.7      19350      100000       5        71999   
   18.8      19355      100000       4        72032   
   18.9      19354      100000       6        72242   
   19.0      19219      100000       5        72427   
   19.1      19185      100000       4        72288   
   19.2      19394      100000       6        72148   
   19.3      19424      100000       4        71928   
   19.4      19407      100000       5        71959   
   19.5      19591      100000       5        71828   
   19.6      19387      100000       5        71932   
   19.7      19441      100000       4        71880   
   19.8      19495      100000       4        72065   
   19.9      19432      100000       4        72077   
   20.0      19245      100000       6        72315   
   20.1      19287      100000       5        72294   
   20.2      19336      100000       5        72204   
   20.3      19416      100000       5        72158   
   20.4      19166      100000       5        72180   
   20.5      19340      100000       6        72058   
   20.6      19389      100000       5        71916   
   20.7      19375      100000       5        72005   
   20.8      19584      100000       6        72063   
   20.9      19392      100000       7        72113   
   21.0      19424      100000       5        72121   
   21.1      19397      100000       5        72118   
   21.2      19428      100000       4        72201   
   21.3      19402      100000       4        72205   
   21.4      19096      100000       6        72339   
   21.5      19112      100000       4        72360   
   21.6      19233      100000       4        72376   
   21.7      19316      100000       4        72326   
   21.8      19358      100000       5        72272   
   21.9      19263      100000       4        72319   
   22.0      19301      100000       7        72202   
   22.1      19491      100000       4        72179   
   22.2      19291      100000       5        72245   
   22.3      19443      100000       4        72276   
   22.4      19208      100000       4        72277   
   22.5      19327      100000       5        72243   
   22.6      19324      100000       4        72215   
   22.7      19292      100000       4        72243   
   22.8      19188      100000       5        72494   
   22.9      19114      100000       5        72668   
   23.0      18873      100000       4        72833   
   23.1      18968      100000       4        73036   
   23.2      18886      100000       5        73135   
   23.3      19006      100000       4        73068   
   23.4      19131      100000       5        73003   
   23.5      19040      100000       6        73105   
   23.6      18955      100000       6        73093   
   23.7      18852      100000       6        73069   
   23.8      18873      100000       5        73183   
