 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       87752      100000       0          0     
   0.1       43699      100000      473       15553   
   0.2       41483      100000      569       22739   
   0.3       40279      100000      611       27292   
   0.4       39612      100000      568       28944   
   0.5       39382      100000      574       30308   
   0.6       39173      100000      580       30831   
   0.7       38811      100000      598       32104   
   0.8       38430      100000      552       32458   
   0.9       38527      100000      543       32689   
   1.0       38745      100000      527       32395   
   1.1       38197      100000      530       32522   
   1.2       38491      100000      543       33185   
   1.3       38158      100000      539       34166   
   1.4       38765      100000      491       32200   
   1.5       38448      100000      514       33141   
   1.6       38269      100000      495       33019   
   1.7       38518      100000      482       32141   
   1.8       38193      100000      497       33928   
   1.9       38066      100000      512       34306   
   2.0       38024      100000      491       34027   
   2.1       38099      100000      492       33741   
   2.2       37769      100000      482       34139   
   2.3       37859      100000      499       34534   
   2.4       38198      100000      481       33626   
   2.5       37928      100000      495       34884   
   2.6       37771      100000      464       34563   
   2.7       37750      100000      503       34990   
   2.8       38005      100000      472       34231   
   2.9       37434      100000      497       35452   
   3.0       37962      100000      459       34227   
   3.1       37890      100000      517       35055   
   3.2       37695      100000      487       34650   
   3.3       37559      100000      477       34658   
   3.4       37611      100000      458       34030   
   3.5       38115      100000      468       33870   
   3.6       37875      100000      474       34199   
   3.7       37807      100000      487       33967   
   3.8       37686      100000      472       34056   
   3.9       38185      100000      458       33748   
   4.0       37990      100000      465       34159   
   4.1       38074      100000      475       34190   
   4.2       37464      100000      486       35417   
   4.3       37867      100000      442       34566   
   4.4       37714      100000      475       35201   
   4.5       37684      100000      468       34775   
   4.6       37667      100000      454       34906   
   4.7       37436      100000      490       35412   
   4.8       37639      100000      463       35217   
   4.9       37742      100000      479       35305   
   5.0       37840      100000      468       34706   
   5.1       37692      100000      466       35162   
   5.2       37395      100000      469       35621   
   5.3       37584      100000      440       34987   
   5.4       37617      100000      470       35421   
   5.5       37793      100000      486       35374   
   5.6       37630      100000      484       35029   
   5.7       37895      100000      461       34345   
   5.8       37722      100000      466       35399   
   5.9       37962      100000      436       34074   
   6.0       37817      100000      482       34563   
   6.1       37689      100000      471       34854   
   6.2       37849      100000      456       34240   
   6.3       37677      100000      470       34385   
   6.4       37594      100000      471       35098   
   6.5       37398      100000      455       34965   
   6.6       37713      100000      457       34371   
   6.7       37989      100000      464       34263   
   6.8       38083      100000      470       33965   
   6.9       37473      100000      479       35376   
   7.0       37964      100000      430       34159   
   7.1       37894      100000      467       34444   
   7.2       37708      100000      468       35029   
   7.3       37615      100000      475       35176   
   7.4       37658      100000      449       35084   
   7.5       37603      100000      442       35737   
   7.6       37607      100000      447       35234   
   7.7       37560      100000      471       34952   
   7.8       37446      100000      459       35499   
   7.9       37718      100000      481       35023   
   8.0       37690      100000      478       34877   
   8.1       37323      100000      440       35014   
   8.2       37888      100000      461       35232   
   8.3       37511      100000      447       35659   
   8.4       37706      100000      465       34700   
   8.5       37593      100000      467       35237   
   8.6       37593      100000      454       34963   
