 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       46614      100000      391       11870   
   0.2       44980      100000      497       17858   
   0.3       44298      100000      498       19387   
   0.4       43811      100000      506       21116   
   0.5       43726      100000      521       22136   
   0.6       43920      100000      483       21739   
   0.7       43367      100000      490       22293   
   0.8       43963      100000      467       21524   
   0.9       43910      100000      477       22151   
   1.0       43610      100000      468       21950   
   1.1       43532      100000      493       22480   
   1.2       43773      100000      456       21564   
   1.3       43508      100000      464       21461   
   1.4       43696      100000      473       22549   
   1.5       43593      100000      497       22620   
   1.6       43209      100000      486       23178   
   1.7       43461      100000      470       23117   
   1.8       43213      100000      483       23156   
   1.9       43495      100000      469       23069   
   2.0       43025      100000      471       23220   
   2.1       43036      100000      478       23445   
   2.2       43198      100000      473       23496   
   2.3       43187      100000      453       22590   
   2.4       43295      100000      455       22815   
   2.5       43137      100000      467       23197   
   2.6       43284      100000      483       23560   
   2.7       43141      100000      463       22365   
   2.8       43047      100000      468       23161   
   2.9       43424      100000      463       23234   
   3.0       43271      100000      469       23194   
   3.1       43736      100000      451       22710   
   3.2       43182      100000      475       23128   
   3.3       43378      100000      488       22946   
   3.4       43114      100000      479       23116   
   3.5       42888      100000      490       23411   
   3.6       43467      100000      482       22827   
   3.7       43297      100000      467       22122   
   3.8       43351      100000      475       22994   
   3.9       42811      100000      504       24147   
   4.0       43298      100000      467       23105   
   4.1       43443      100000      461       22877   
   4.2       42882      100000      481       23555   
   4.3       43128      100000      463       23902   
   4.4       43170      100000      467       23601   
   4.5       43119      100000      454       23257   
   4.6       43095      100000      469       23231   
   4.7       43424      100000      438       22503   
   4.8       43622      100000      462       22550   
   4.9       43540      100000      461       22634   
   5.0       43573      100000      485       23429   
   5.1       43379      100000      456       22813   
   5.2       42997      100000      451       23868   
   5.3       43133      100000      469       23317   
   5.4       43032      100000      466       23109   
   5.5       43034      100000      478       23339   
   5.6       43342      100000      482       22930   
   5.7       43196      100000      482       22858   
   5.8       43065      100000      495       23241   
   5.9       43092      100000      484       23794   
   6.0       43275      100000      486       23666   
   6.1       42846      100000      501       23979   
   6.2       43365      100000      465       22615   
   6.3       43196      100000      487       22535   
   6.4       43376      100000      486       23191   
   6.5       43489      100000      468       22427   
   6.6       43535      100000      481       22717   
   6.7       43504      100000      453       22596   
   6.8       43277      100000      464       23043   
   6.9       43275      100000      485       23073   
   7.0       43322      100000      493       23227   
   7.1       43261      100000      513       23602   
   7.2       42993      100000      470       23511   
   7.3       43616      100000      475       22500   
   7.4       43354      100000      470       22537   
   7.5       43385      100000      459       22453   
   7.6       43350      100000      456       22544   
   7.7       43215      100000      469       22896   
   7.8       43377      100000      458       22812   
   7.9       43062      100000      480       24270   
   8.0       43152      100000      515       23935   
   8.1       43220      100000      472       22954   
   8.2       43377      100000      469       22819   
   8.3       43048      100000      463       22790   
   8.4       43166      100000      486       23530   
   8.5       43079      100000      474       23314   
   8.6       43065      100000      482       23026   
   8.7       43286      100000      494       23244   
