 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       28039      100000      800       36881   
   0.2       28281      100000      790       36895   
   0.3       27836      100000      799       37683   
   0.4       27905      100000      794       37862   
   0.5       28113      100000      808       38294   
   0.6       27990      100000      840       38234   
   0.7       27867      100000      778       37763   
   0.8       28032      100000      770       38002   
   0.9       28125      100000      800       37126   
   1.0       28127      100000      797       36974   
   1.1       28125      100000      784       38128   
   1.2       28023      100000      794       38057   
   1.3       28121      100000      808       37369   
   1.4       28130      100000      798       37855   
   1.5       28206      100000      786       37417   
   1.6       28023      100000      807       38008   
   1.7       28176      100000      802       38277   
   1.8       27913      100000      775       38036   
   1.9       27844      100000      797       37786   
   2.0       28021      100000      787       37118   
   2.1       27889      100000      805       37607   
   2.2       27850      100000      777       37921   
   2.3       28139      100000      787       37726   
   2.4       28025      100000      726       37205   
   2.5       28358      100000      780       37086   
   2.6       28098      100000      792       37346   
   2.7       27932      100000      760       38228   
   2.8       27891      100000      786       38113   
   2.9       28073      100000      774       37160   
   3.0       28082      100000      780       37609   
   3.1       27919      100000      780       38097   
   3.2       27739      100000      794       38388   
   3.3       27883      100000      775       37822   
   3.4       27914      100000      781       38742   
   3.5       28149      100000      787       37547   
   3.6       27939      100000      772       37447   
   3.7       28139      100000      804       37264   
   3.8       28153      100000      779       37933   
   3.9       28062      100000      797       37760   
   4.0       28028      100000      810       38559   
   4.1       28279      100000      762       36987   
   4.2       27955      100000      787       37969   
   4.3       27866      100000      784       37630   
   4.4       28283      100000      832       37850   
   4.5       28152      100000      777       37120   
   4.6       28036      100000      788       38151   
   4.7       28113      100000      794       38581   
   4.8       28013      100000      767       37546   
   4.9       28082      100000      762       37371   
   5.0       28182      100000      798       37996   
   5.1       27960      100000      810       38357   
   5.2       28102      100000      782       38059   
   5.3       28101      100000      794       37480   
   5.4       28050      100000      786       37769   
   5.5       28158      100000      785       37301   
   5.6       28076      100000      796       37223   
   5.7       27841      100000      802       38008   
   5.8       27630      100000      827       38981   
   5.9       27847      100000      813       38612   
   6.0       27860      100000      828       39197   
   6.1       28007      100000      783       37888   
   6.2       27952      100000      802       37849   
   6.3       28090      100000      778       38250   
   6.4       27849      100000      773       38664   
   6.5       27834      100000      778       37450   
   6.6       27977      100000      760       37462   
   6.7       27842      100000      794       37695   
   6.8       27878      100000      773       38617   
   6.9       27917      100000      759       37009   
   7.0       28022      100000      790       38438   
   7.1       28061      100000      813       38468   
   7.2       27796      100000      755       37712   
   7.3       28163      100000      775       37441   
   7.4       28033      100000      789       38023   
   7.5       28054      100000      760       37127   
   7.6       27902      100000      816       38198   
   7.7       27872      100000      821       37710   
   7.8       28129      100000      809       37808   
   7.9       28234      100000      788       36878   
   8.0       27936      100000      786       37784   
   8.1       27907      100000      808       38131   
   8.2       27968      100000      793       38006   
   8.3       28075      100000      798       37858   
   8.4       27874      100000      847       38797   
   8.5       28035      100000      798       38287   
   8.6       28026      100000      794       38538   
   8.7       28135      100000      808       38133   
   8.8       28292      100000      801       36295   
   8.9       28041      100000      818       37888   
   9.0       27756      100000      836       39225   
   9.1       28159      100000      818       38327   
   9.2       28223      100000      774       37376   
   9.3       28068      100000      793       37469   
   9.4       27863      100000      794       37843   
   9.5       27954      100000      787       37497   
   9.6       28057      100000      775       38219   
   9.7       27935      100000      811       38541   
   9.8       27971      100000      770       38143   
   9.9       28258      100000      787       38036   
   10.0      28027      100000      784       37688   
   10.1      27976      100000      805       37685   
   10.2      27885      100000      819       38248   
   10.3      28077      100000      790       37345   
   10.4      28087      100000      765       37627   
   10.5      28138      100000      803       37271   
   10.6      28067      100000      792       37333   
   10.7      28164      100000      782       36843   
   10.8      27905      100000      810       38680   
   10.9      28006      100000      805       38127   
   11.0      28119      100000      781       37452   
   11.1      27839      100000      819       37264   
   11.2      27832      100000      800       38336   
   11.3      27781      100000      793       38862   
   11.4      28048      100000      769       36497   
   11.5      28433      100000      777       37144   
   11.6      28012      100000      788       37679   
   11.7      28155      100000      813       38463   
   11.8      28156      100000      789       37037   
