 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       27390      100000      822       36924   
   0.2       27556      100000      836       37106   
   0.3       27570      100000      796       36741   
   0.4       27491      100000      806       37746   
   0.5       27242      100000      794       38094   
   0.6       27349      100000      859       37328   
   0.7       27420      100000      801       36625   
   0.8       27301      100000      834       38217   
   0.9       27418      100000      825       37642   
   1.0       27260      100000      804       37486   
   1.1       27184      100000      819       37878   
   1.2       27504      100000      808       37399   
   1.3       27405      100000      774       37449   
   1.4       27329      100000      820       37699   
   1.5       27262      100000      832       38230   
   1.6       27563      100000      799       37035   
   1.7       27574      100000      809       36825   
   1.8       27194      100000      799       36706   
   1.9       27353      100000      855       37821   
   2.0       27365      100000      804       37232   
   2.1       27463      100000      786       37047   
   2.2       27106      100000      842       38516   
   2.3       27201      100000      800       37724   
   2.4       27244      100000      791       36823   
   2.5       27276      100000      795       37663   
   2.6       27174      100000      825       37819   
   2.7       27481      100000      794       36776   
   2.8       27058      100000      822       38777   
   2.9       27235      100000      835       38524   
   3.0       27407      100000      815       37521   
   3.1       27054      100000      834       37704   
   3.2       27235      100000      789       36602   
   3.3       27558      100000      844       37633   
   3.4       27130      100000      823       37884   
   3.5       27298      100000      816       37343   
   3.6       27408      100000      818       37422   
   3.7       27400      100000      812       37672   
   3.8       27357      100000      765       36875   
   3.9       27325      100000      794       37184   
   4.0       27195      100000      812       36757   
   4.1       27376      100000      828       37446   
   4.2       27036      100000      837       38107   
   4.3       27091      100000      845       38391   
   4.4       27253      100000      829       37941   
   4.5       27355      100000      798       37109   
   4.6       27294      100000      826       36886   
   4.7       26987      100000      814       37827   
   4.8       27478      100000      840       37904   
   4.9       27227      100000      828       37659   
   5.0       27357      100000      848       38070   
   5.1       27170      100000      820       37751   
   5.2       27428      100000      839       37583   
   5.3       27282      100000      822       36958   
   5.4       27151      100000      816       37913   
   5.5       27334      100000      836       37146   
   5.6       27517      100000      800       36432   
   5.7       27303      100000      798       37539   
   5.8       27184      100000      793       36881   
   5.9       27289      100000      801       37167   
   6.0       27460      100000      824       37863   
   6.1       27459      100000      801       37082   
   6.2       27377      100000      830       37774   
   6.3       27389      100000      806       37143   
   6.4       27537      100000      808       36686   
   6.5       27120      100000      816       37446   
   6.6       27247      100000      813       37068   
   6.7       27284      100000      819       37194   
   6.8       27285      100000      819       38308   
   6.9       27302      100000      778       36754   
   7.0       27378      100000      788       36435   
   7.1       27397      100000      806       37416   
   7.2       27171      100000      831       37888   
   7.3       27214      100000      822       38114   
   7.4       27223      100000      831       38117   
   7.5       27191      100000      788       36923   
   7.6       27285      100000      837       38204   
   7.7       27401      100000      798       36981   
   7.8       27266      100000      818       36779   
   7.9       27049      100000      776       37747   
   8.0       27353      100000      809       37720   
   8.1       27409      100000      803       36837   
   8.2       27306      100000      778       37809   
   8.3       27332      100000      827       36967   
   8.4       27363      100000      809       37554   
   8.5       27648      100000      828       36999   
   8.6       27472      100000      828       37143   
   8.7       27256      100000      836       37812   
   8.8       27354      100000      826       36575   
   8.9       27320      100000      810       37213   
   9.0       27227      100000      802       36880   
   9.1       27182      100000      808       37924   
   9.2       27455      100000      799       37569   
   9.3       27387      100000      838       36931   
   9.4       27282      100000      801       37267   
   9.5       27389      100000      793       37339   
   9.6       27107      100000      790       38205   
   9.7       27521      100000      827       36822   
   9.8       27029      100000      781       37127   
   9.9       27544      100000      813       36576   
   10.0      27479      100000      826       37438   
   10.1      27365      100000      830       37644   
   10.2      27516      100000      795       37609   
   10.3      27163      100000      810       37932   
   10.4      27513      100000      787       36844   
   10.5      27340      100000      797       37574   
   10.6      27224      100000      816       37994   
   10.7      27222      100000      813       37694   
   10.8      27205      100000      833       37730   
   10.9      27080      100000      809       37987   
   11.0      27161      100000      842       38137   
   11.1      27302      100000      792       37357   
   11.2      27199      100000      816       37263   
   11.3      27338      100000      817       37311   
   11.4      27265      100000      844       37729   
   11.5      27105      100000      784       37812   
   11.6      27175      100000      803       38233   
   11.7      27570      100000      778       37544   
   11.8      27566      100000      801       36729   
   11.9      27314      100000      814       36846   
   12.0      27300      100000      793       36572   
   12.1      27263      100000      788       36381   
   12.2      27228      100000      799       36694   
   12.3      27354      100000      803       37505   
   12.4      27479      100000      798       36167   
