 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       12411      100000      463       73692        14       20404   
   0.2       12852      100000      495       71942        13       19959   
   0.3       12774      100000      493       72631        16       27511   
   0.4       12957      100000      512       71926        12       20743   
   0.5       13131      100000      517       71643        14       30322   
   0.6       13529      100000      442       70046        15       27942   
   0.7       13892      100000      522       69113        13       26385   
   0.8       14382      100000      534       68641        9        23642   
   0.9       15143      100000      527       65863        9        30518   
   1.0       15541      100000      476       64231        6        36008   
   1.1       16456      100000      442       62613        6        38039   
   1.2       16829      100000      382       62694        6        42499   
   1.3       17281      100000      303       63199        4        47111   
   1.4       17347      100000      264       64498        4        52980   
   1.5       17492      100000      172       64298        3        58117   
   1.6       17328      100000      103       66024        4        62817   
   1.7       17253      100000       44       68355        4        67289   
   1.8       16418      100000       24       71871        4        71331   
   1.9       15580      100000       4        74790        3        74765   
   2.0       14657      100000       3        77964        2        77939   
   2.1       13494      100000       3        80618        3        80618   
   2.2       12656      100000       2        82344        2        82344   
   2.3       11804      100000       2        84150        2        84150   
   2.4       11239      100000       2        85243        2        85243   
   2.5       10871      100000       2        85734        2        85734   
   2.6       10708      100000       2        86297        2        86297   
   2.7       10425      100000       2        86566        2        86566   
   2.8       10238      100000       2        86816        2        86816   
   2.9       10214      100000       2        86955        2        86955   
   3.0       10244      100000       2        86831        2        86831   
   3.1       10469      100000       1        86483        1        86483   
   3.2       10348      100000       1        86813        1        86813   
   3.3       10449      100000       2        86617        1        86593   
   3.4       10451      100000       1        86536        1        86536   
   3.5       10415      100000       1        86461        1        86461   
   3.6       10325      100000       2        86668        1        86645   
   3.7       10254      100000       1        87054        1        87054   
   3.8        9934      100000       1        87371        1        87371   
   3.9        9669      100000       1        87769        1        87769   
   4.0        9693      100000       1        87782        1        87782   
   4.1        9760      100000       1        87624        1        87624   
   4.2        9979      100000       1        87449        1        87449   
   4.3        9784      100000       1        87519        1        87519   
   4.4        9830      100000       1        87624        1        87624   
   4.5        9887      100000       1        87404        1        87404   
   4.6        9998      100000       1        87421        1        87421   
   4.7        9994      100000       2        87160        2        87160   
   4.8       10153      100000       3        87091        2        87064   
   4.9       10074      100000       2        87126        2        87126   
   5.0        9987      100000       2        87322        2        87322   
   5.1       10081      100000       2        87292        2        87292   
   5.2       10120      100000       2        87181        2        87181   
   5.3       10124      100000       2        87161        2        87161   
   5.4       10197      100000       2        87080        2        87080   
   5.5       10116      100000       2        87149        2        87149   
   5.6       10026      100000       2        87333        2        87333   
   5.7        9967      100000       2        87508        2        87508   
   5.8        9846      100000       2        87573        2        87573   
   5.9        9978      100000       2        87329        2        87329   
   6.0        9763      100000       2        87690        2        87690   
   6.1        9772      100000       2        87431        2        87431   
   6.2        9904      100000       2        87290        2        87290   
   6.3       10417      100000       2        86486        2        86486   
   6.4       10282      100000       2        86763        2        86763   
   6.5       10080      100000       2        87291        2        87291   
   6.6        9971      100000       2        87289        2        87289   
   6.7        9701      100000       2        87846        2        87846   
   6.8        9455      100000       2        88214        2        88214   
   6.9        9468      100000       2        88315        2        88315   
   7.0        9398      100000       2        88296        2        88296   
   7.1        9521      100000       2        88130        2        88130   
   7.2        9638      100000       2        87884        2        87884   
   7.3        9771      100000       2        87661        2        87661   
   7.4       10074      100000       2        87268        2        87268   
   7.5       10273      100000       2        86826        2        86826   
   7.6       10450      100000       2        86652        2        86652   
   7.7       10252      100000       2        86955        2        86955   
   7.8       10320      100000       2        86939        2        86939   
   7.9       10255      100000       2        86910        2        86910   
   8.0       10532      100000       2        86536        2        86536   
   8.1       10496      100000       2        86427        2        86427   
   8.2       10938      100000       2        85705        2        85705   
   8.3       11089      100000       2        85677        2        85677   
   8.4       10855      100000       2        85862        2        85862   
   8.5       10674      100000       2        86194        2        86194   
   8.6       10534      100000       2        86473        2        86473   
   8.7       10445      100000       2        86656        2        86656   
   8.8       10221      100000       2        86942        2        86942   
   8.9       10394      100000       2        86791        2        86791   
   9.0       10407      100000       2        86783        2        86783   
   9.1       10321      100000       2        86744        2        86744   
   9.2       10355      100000       2        86824        2        86824   
   9.3       10230      100000       2        87052        2        87052   
   9.4       10312      100000       2        86912        2        86912   
   9.5        9958      100000       2        87326        2        87326   
   9.6       10008      100000       2        87370        2        87370   
   9.7        9923      100000       2        87433        2        87433   
   9.8       10064      100000       2        87207        2        87207   
   9.9       10089      100000       1        87222        1        87222   
   10.0      10079      100000       1        87205        1        87205   
   10.1      10035      100000       1        87226        1        87226   
   10.2      10276      100000       1        86845        1        86845   
   10.3      10208      100000       1        86850        1        86850   
   10.4      10321      100000       1        86812        1        86812   
   10.5      10372      100000       1        86854        1        86854   
   10.6      10272      100000       1        86898        1        86898   
   10.7      10240      100000       1        87119        1        87119   
   10.8      10016      100000       1        87325        1        87325   
   10.9       9938      100000       1        87363        1        87363   
   11.0      10100      100000       1        87180        1        87180   
   11.1      10001      100000       1        87344        1        87344   
   11.2      10034      100000       1        87321        1        87321   
   11.3      10020      100000       1        87249        1        87249   
   11.4      10147      100000       1        87182        1        87182   
   11.5      10140      100000       1        87112        1        87112   
   11.6       9908      100000       1        87454        1        87454   
   11.7       9862      100000       1        87481        1        87481   
   11.8       9877      100000       1        87717        1        87717   
   11.9       9868      100000       1        87603        1        87603   
   12.0       9887      100000       1        87680        1        87680   
   12.1       9772      100000       1        87767        1        87767   
   12.2       9763      100000       1        87828        1        87828   
   12.3       9494      100000       1        88092        1        88092   
   12.4       9514      100000       2        88096        2        88096   
   12.5       9420      100000       2        88297        2        88297   
   12.6       9424      100000       2        88265        2        88265   
   12.7       9538      100000       2        88121        2        88121   
   12.8       9545      100000       2        88009        2        88009   
   12.9       9707      100000       2        87822        2        87822   
   13.0       9741      100000       2        87652        2        87652   
   13.1       9965      100000       2        87336        2        87336   
   13.2      10307      100000       2        86646        2        86646   
   13.3      10904      100000       3        85835        2        85792   
   13.4      10953      100000       2        85869        1        85163   
   13.5      10708      100000       3        86078        1        85989   
   13.6      10504      100000       1        86632        1        86632   
   13.7      10074      100000       1        87147        1        87147   
   13.8       9873      100000       1        87608        1        87608   
   13.9       9585      100000       1        88093        1        88093   
   14.0       9260      100000       1        88625        1        88625   
   14.1       8843      100000       1        89183        1        89183   
   14.2       8624      100000       1        89556        1        89556   
   14.3       8309      100000       1        89871        1        89871   
   14.4       8271      100000       1        90071        1        90071   
   14.5       8239      100000       1        89994        1        89994   
   14.6       8643      100000       1        89517        1        89517   
   14.7       8869      100000       1        89202        1        89202   
   14.8       9100      100000       1        88752        1        88752   
   14.9       9213      100000       1        88608        1        88608   
   15.0       9536      100000       1        88347        1        88347   
   15.1       9324      100000       1        88465        1        88465   
   15.2       9321      100000       1        88530        1        88530   
   15.3       9151      100000       1        88692        1        88692   
   15.4       9196      100000       1        88728        1        88728   
   15.5       9205      100000       1        88736        1        88736   
   15.6       8926      100000       1        89101        1        89101   
   15.7       8828      100000       1        89069        1        89069   
   15.8       9112      100000       1        88846        1        88846   
   15.9       9138      100000       1        88784        1        88784   
   16.0       9220      100000       1        88642        1        88642   
   16.1       9339      100000       1        88442        1        88442   
   16.2       9401      100000       1        88450        1        88450   
   16.3       9286      100000       1        88564        1        88564   
