 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       83163      100000       0          0     
   0.1       12728      100000      417       74876   
   0.2       12744      100000      376       73761   
   0.3       13190      100000      376       72603   
   0.4       13345      100000      371       72775   
   0.5       13329      100000      408       73050   
   0.6       13787      100000      438       71916   
   0.7       13588      100000      405       71151   
   0.8       13781      100000      439       71623   
   0.9       14100      100000      418       70631   
   1.0       14188      100000      441       70269   
   1.1       14701      100000      405       68678   
   1.2       15091      100000      423       68322   
   1.3       15628      100000      409       67248   
   1.4       15822      100000      410       66629   
   1.5       16359      100000      341       65918   
   1.6       16892      100000      279       65268   
   1.7       17104      100000      254       65020   
   1.8       17105      100000      197       65368   
   1.9       17262      100000      157       66032   
   2.0       17098      100000      103       66767   
   2.1       16757      100000       64       68762   
   2.2       16586      100000       37       70819   
   2.3       16031      100000       21       73012   
   2.4       15563      100000       13       75094   
   2.5       14853      100000       13       77006   
   2.6       14171      100000       13       78736   
   2.7       13655      100000       11       79799   
   2.8       13356      100000       10       80786   
   2.9       13103      100000       10       81353   
   3.0       13025      100000       12       81443   
   3.1       12898      100000       11       81746   
   3.2       12754      100000       12       81838   
   3.3       12869      100000       11       81777   
   3.4       12847      100000       10       81815   
   3.5       12770      100000       9        81965   
   3.6       12801      100000       8        81851   
   3.7       12759      100000       6        81911   
   3.8       12702      100000       6        82123   
   3.9       12595      100000       6        82462   
   4.0       12376      100000       7        82931   
   4.1       12438      100000       6        82928   
   4.2       12198      100000       6        83159   
   4.3       12232      100000       6        83280   
   4.4       12343      100000       5        83199   
   4.5       12181      100000       5        83552   
   4.6       12065      100000       5        83784   
   4.7       11870      100000       5        83965   
   4.8       11665      100000       5        84412   
   4.9       11873      100000       5        84127   
   5.0       11999      100000       4        83760   
   5.1       12093      100000       5        83586   
   5.2       12162      100000       5        83425   
   5.3       12135      100000       5        83394   
   5.4       12214      100000       5        83315   
   5.5       12125      100000       5        83572   
   5.6       12137      100000       5        83557   
