 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       75962      100000       0          0          0          0     
   0.1        9360      100000      223       81777        18       55013   
   0.2        9796      100000      222       80394        22       63892   
   0.3       10189      100000      245       79285        14       57685   
   0.4       10493      100000      286       78516        20       59111   
   0.5       10981      100000      300       77374        21       52500   
   0.6       11444      100000      322       75892        19       51572   
   0.7       11931      100000      331       74372        21       54241   
   0.8       12750      100000      334       72880        18       53932   
   0.9       13441      100000      305       71433        17       57544   
   1.0       14031      100000      230       70405        13       58699   
   1.1       14296      100000      174       71018        13       64391   
   1.2       14305      100000       98       71664        13       68576   
   1.3       14011      100000       61       73739        11       72074   
   1.4       13712      100000       32       75982        8        74338   
   1.5       13281      100000       27       77492        10       75598   
   1.6       13241      100000       29       78130        9        77073   
   1.7       13163      100000       20       77894        9        77356   
   1.8       13066      100000       17       78830        10       78656   
   1.9       12714      100000       21       80013        9        78756   
   2.0       12279      100000       12       80467        9        79686   
   2.1       12482      100000       14       80730        8        80456   
   2.2       12211      100000       9        81651        9        81651   
   2.3       11653      100000       12       82709        8        82599   
   2.4       11538      100000       8        83017        8        83017   
   2.5       11556      100000       11       83056        9        82995   
   2.6       11661      100000       13       82629        9        82390   
   2.7       11770      100000       14       82674        9        82554   
   2.8       11671      100000       11       82617        7        82442   
   2.9       11755      100000       12       82621        7        81734   
   3.0       11628      100000       8        83059        6        82989   
   3.1       11244      100000       3        83988        3        83988   
   3.2       10954      100000       5        84535        4        84513   
   3.3       10763      100000       5        85278        4        85257   
   3.4       10455      100000       5        85779        5        85779   
   3.5       10186      100000       5        86168        5        86168   
   3.6        9968      100000       6        86705        5        86678   
   3.7        9796      100000       2        86760        2        86760   
   3.8       10034      100000       2        86338        2        86338   
   3.9       10318      100000       4        85697        3        85676   
   4.0       10679      100000       5        85123        3        84526   
   4.1       10799      100000       4        84958        3        84740   
   4.2       10880      100000       3        84745        3        84745   
   4.3       10720      100000       3        84952        3        84952   
   4.4       10689      100000       3        85102        3        85102   
   4.5       10598      100000       3        85404        3        85404   
   4.6       10410      100000       3        85790        3        85790   
   4.7       10260      100000       3        85967        3        85967   
   4.8       10113      100000       4        86157        3        86124   
   4.9       10171      100000       3        86275        3        86275   
   5.0       10269      100000       3        86154        3        86154   
   5.1       10261      100000       3        86048        2        86025   
   5.2       10320      100000       2        85946        2        85946   
   5.3       10312      100000       2        85926        2        85926   
   5.4       10507      100000       4        85638        2        85588   
   5.5       10543      100000       2        85457        2        85457   
   5.6       10587      100000       2        85542        2        85542   
   5.7       10594      100000       2        85539        2        85539   
   5.8       10448      100000       3        85696        1        84724   
   5.9       10399      100000       3        85677        1        85134   
   6.0       10362      100000       2        85827        1        85786   
   6.1       10130      100000       1        86231        1        86231   
   6.2        9866      100000       1        86781        1        86781   
   6.3        9764      100000       1        86978        1        86978   
   6.4        9817      100000       1        87091        1        87091   
   6.5        9621      100000       1        87248        1        87248   
   6.6        9481      100000       2        87467        1        87442   
   6.7        9419      100000       1        87740        1        87740   
   6.8        9395      100000       1        87715        1        87715   
   6.9        9448      100000       1        87632        1        87632   
   7.0        9405      100000       2        87778        2        87778   
   7.1        9314      100000       1        87845        1        87845   
   7.2        9345      100000       2        87745        2        87745   
   7.3        9555      100000       2        87722        2        87722   
   7.4        9339      100000       2        87806        2        87806   
   7.5        9499      100000       3        87640        2        87613   
   7.6        9498      100000       2        87528        2        87528   
   7.7        9631      100000       2        87359        2        87359   
   7.8        9742      100000       2        87132        2        87132   
   7.9        9860      100000       3        86915        2        86887   
   8.0        9768      100000       2        87121        2        87121   
   8.1        9593      100000       2        87404        2        87404   
   8.2        9541      100000       2        87425        2        87425   
   8.3        9672      100000       2        87479        2        87479   
   8.4        9617      100000       2        87189        2        87189   
   8.5        9730      100000       2        87278        2        87278   
   8.6        9666      100000       2        87282        2        87282   
   8.7        9761      100000       2        87029        2        87029   
   8.8       10070      100000       2        86416        2        86416   
   8.9       10016      100000       2        86660        2        86660   
   9.0        9867      100000       2        86992        2        86992   
   9.1        9903      100000       2        86974        2        86974   
   9.2        9882      100000       3        86938        3        86938   
   9.3        9739      100000       3        87246        3        87246   
   9.4        9516      100000       3        87495        3        87495   
   9.5        9610      100000       3        87358        3        87358   
   9.6        9646      100000       3        87346        3        87346   
   9.7        9675      100000       4        87306        3        87285   
   9.8        9659      100000       3        87254        3        87254   
   9.9        9634      100000       3        87180        3        87180   
   10.0       9800      100000       3        87039        3        87039   
   10.1       9852      100000       3        86900        3        86900   
   10.2       9734      100000       3        87129        3        87129   
   10.3       9628      100000       3        87167        3        87167   
   10.4       9643      100000       3        87344        3        87344   
   10.5       9673      100000       3        87306        3        87306   
   10.6       9627      100000       4        87387        3        87361   
   10.7       9624      100000       3        87263        3        87263   
   10.8       9875      100000       3        86944        3        86944   
   10.9       9773      100000       4        87011        3        86987   
   11.0       9843      100000       3        87073        3        87073   
   11.1       9655      100000       3        87250        3        87250   
   11.2       9671      100000       3        87194        3        87194   
   11.3       9653      100000       3        87257        3        87257   
   11.4       9689      100000       3        87188        3        87188   
   11.5       9781      100000       3        87015        3        87015   
   11.6       9816      100000       3        86955        3        86955   
   11.7       9912      100000       3        86838        3        86838   
   11.8       9906      100000       3        86659        3        86659   
   11.9      10142      100000       3        86436        3        86436   
   12.0      10252      100000       3        86217        3        86217   
   12.1      10271      100000       4        86256        3        86232   
   12.2      10245      100000       3        86309        3        86309   
   12.3      10129      100000       3        86373        3        86373   
   12.4       9870      100000       3        86730        3        86730   
   12.5       9897      100000       3        86774        3        86774   
   12.6       9937      100000       3        86824        3        86824   
   12.7       9812      100000       4        86922        3        86901   
   12.8       9818      100000       3        87037        3        87037   
   12.9       9838      100000       3        87140        3        87140   
   13.0       9650      100000       3        87067        3        87067   
   13.1       9770      100000       3        87067        3        87067   
   13.2       9617      100000       3        87396        3        87396   
   13.3       9582      100000       3        87472        3        87472   
   13.4       9526      100000       3        87710        3        87710   
   13.5       9432      100000       3        87679        3        87679   
   13.6       9439      100000       3        87608        3        87608   
   13.7       9608      100000       3        87386        3        87386   
   13.8       9581      100000       3        87382        3        87382   
   13.9       9683      100000       3        87365        3        87365   
   14.0       9472      100000       3        87695        3        87695   
   14.1       9393      100000       3        87737        3        87737   
   14.2       9490      100000       3        87692        3        87692   
   14.3       9521      100000       3        87469        3        87469   
   14.4       9706      100000       3        87076        3        87076   
   14.5       9807      100000       3        86926        3        86926   
   14.6       9846      100000       3        86884        3        86884   
