 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       75962      100000       0          0          0          0     
   0.1        9441      100000      237       81199        14       53821   
   0.2        9809      100000      251       80090        22       57840   
   0.3        9769      100000      247       80275        14       60681   
   0.4       10365      100000      285       78691        14       56076   
   0.5       11135      100000      321       76551        18       50179   
   0.6       11457      100000      358       75762        20       50779   
   0.7       12172      100000      321       74165        22       52200   
   0.8       12878      100000      314       71990        18       54871   
   0.9       13570      100000      264       70572        18       55698   
   1.0       14049      100000      210       70617        17       60252   
   1.1       14642      100000      152       70201        16       64309   
   1.2       14658      100000       96       71134        14       67672   
   1.3       14221      100000       55       73640        11       71512   
   1.4       13896      100000       36       75580        12       74753   
   1.5       13591      100000       25       76999        10       74892   
   1.6       13166      100000       29       78649        11       77384   
   1.7       12878      100000       20       79199        12       78895   
   1.8       12564      100000       12       80622        11       79877   
   1.9       12230      100000       14       81381        11       80864   
   2.0       11953      100000       14       81861        11       81797   
   2.1       11811      100000       12       82495        10       82452   
   2.2       11681      100000       11       82778        11       82778   
   2.3       11624      100000       11       82939        10       82916   
   2.4       11551      100000       10       83247        10       83247   
   2.5       11376      100000       14       83608        10       83519   
   2.6       11476      100000       10       83097        9        82154   
   2.7       11556      100000       11       83029        9        82262   
   2.8       11636      100000       10       82798        9        82769   
   2.9       11639      100000       10       83168        8        83121   
   3.0       11188      100000       9        84001        7        83951   
   3.1       10946      100000       7        84760        7        84760   
   3.2       10627      100000       7        85434        7        85434   
   3.3       10460      100000       7        85522        7        85522   
   3.4       10515      100000       7        85470        7        85470   
   3.5       10903      100000       10       84339        7        83598   
   3.6       11099      100000       8        84166        6        83404   
   3.7       10763      100000       9        84979        6        84676   
   3.8       10664      100000       6        85364        6        85364   
   3.9       10379      100000       6        85715        6        85715   
   4.0       10316      100000       6        85850        6        85850   
   4.1       10343      100000       6        85887        6        85887   
   4.2       10384      100000       6        85994        6        85994   
   4.3       10461      100000       6        85639        6        85639   
   4.4       10529      100000       6        85682        6        85682   
   4.5       10383      100000       6        85786        6        85786   
   4.6       10256      100000       6        86104        6        86104   
   4.7       10057      100000       6        86414        6        86414   
   4.8       10136      100000       6        86309        6        86309   
   4.9       10454      100000       7        85799        5        85635   
   5.0       10895      100000       5        84886        5        84886   
   5.1       10568      100000       5        85227        5        85227   
   5.2       10489      100000       5        85536        5        85536   
   5.3       10404      100000       5        85765        5        85765   
   5.4       10372      100000       5        85775        5        85775   
   5.5       10265      100000       5        86134        5        86134   
   5.6       10227      100000       5        86070        5        86070   
   5.7       10457      100000       5        85775        5        85775   
   5.8       10487      100000       5        85579        5        85579   
   5.9       10591      100000       5        85526        5        85526   
   6.0       10623      100000       5        85403        5        85403   
   6.1       10502      100000       5        85717        5        85717   
   6.2       10284      100000       6        86047        5        86026   
   6.3       10189      100000       5        86222        5        86222   
   6.4       10133      100000       5        86304        5        86304   
   6.5       10177      100000       5        86239        5        86239   
   6.6       10183      100000       5        86272        5        86272   
   6.7       10192      100000       5        86161        5        86161   
   6.8       10099      100000       5        86554        5        86554   
   6.9       10181      100000       5        86268        5        86268   
   7.0       10058      100000       5        86327        5        86327   
   7.1       10331      100000       5        86186        5        86186   
   7.2       10190      100000       6        86243        5        86218   
   7.3       10374      100000       4        85947        4        85947   
   7.4       10420      100000       5        85931        5        85931   
   7.5       10271      100000       4        86142        4        86142   
   7.6        9990      100000       4        86736        4        86736   
   7.7        9701      100000       5        87008        4        86987   
   7.8        9759      100000       4        86950        4        86950   
   7.9        9837      100000       4        86776        4        86776   
   8.0       10107      100000       4        86407        4        86407   
   8.1        9910      100000       4        86587        3        85626   
   8.2       10222      100000       4        86325        3        85630   
   8.3       10477      100000       6        85768        3        85497   
   8.4       10511      100000       4        85748        3        85727   
   8.5       10329      100000       3        85873        3        85873   
   8.6       10409      100000       4        85866        3        85843   
   8.7       10507      100000       3        85901        3        85901   
   8.8       10347      100000       3        86046        3        86046   
   8.9       10252      100000       3        86166        3        86166   
